date,code,name,시장,신호,미달,cum2,gap240,top5,mcap,카드,ex_how,ex_bars,이단,fwd40
1999-12-28,004000,롯데정밀화학,KOSPI,S2,2일누적,-0.10471204188481675,-0.0027579671230880676,-0.8669260700389105,441180000000.0,0.0584795321637428,목표,1,0.10947368421052639,0.48538011695906436
2001-11-28,004000,롯데정밀화학,KOSPI,S2,"2일누적,시총",-0.1151079136690647,0.0735013891515266,-0.8518072289156626,288960000000.0,0.06504065040650397,목표,2,0.09056910569105692,0.3902439024390243
2009-07-13,004000,롯데정밀화학,KOSPI,S2,2일누적,-0.11070110701107017,0.060437999028298606,-0.39218158890290034,1369980000000.0,0.06224066390041494,목표,16,0.05966804979253115,0.047717842323651505
2020-02-28,001360,삼성제약,KOSPI,S2,"2일누적,시총",-0.10403120936280885,0.07105382472958088,-0.8426940639269407,203234777850.0,0.05805515239477499,목표,1,0.04757619738751817,0.17851959361393321
2020-03-12,001360,삼성제약,KOSPI,S2,"2일누적,시총",-0.10896551724137926,-0.006395877927171556,-0.8525114155251141,203234777850.0,-0.08235294117647063,손절,1,-0.08235294117647063,0.2693498452012384
2020-03-13,001360,삼성제약,KOSPI,S2,"2일누적,시총",-0.1141141141141141,-0.09292984939816917,-0.865296803652968,203234777850.0,0.06440677966101704,목표,1,0.03220338983050852,0.4067796610169492
1997-10-16,010140,삼성중공업,KOSPI,A,,-0.15276381909547743,-0.09459090563285111,-0.5763819095477387,775582825500.0,-0.050000000000000044,손절,1,-0.050000000000000044,-0.4483985765124555
1998-03-06,010140,삼성중공업,KOSPI,A,,-0.19393939393939397,-0.08675212825913403,-0.6107292186121447,805128837900.0,0.12030075187969924,목표,2,0.08711063372717509,-0.027926960257787292
1998-03-18,010140,삼성중공업,KOSPI,A,,-0.1311475409836066,0.030703092008917743,-0.5567915915455138,805128837900.0,-0.05967760083088125,손절,4,-0.05967760083088125,-0.19811320754716977
1999-10-05,010140,삼성중공업,KOSPI,A,,-0.13053892215568863,-0.04660808281990392,-0.7443446238827727,1962352763500.0,0.07506887052341593,목표,1,0.07692837465564739,0.04958677685950419
2002-06-26,010140,삼성중공업,KOSPI,A,,-0.1317427385892116,-0.08575797708933519,-0.7576285407860703,997336933920.0,0.07586618876941453,목표,6,0.03793309438470727,0.05017921146953408
2020-06-15,010140,삼성중공업,KOSPI,A,,-0.12698412698412698,-0.07226968072531648,-0.7004950495049505,3033450000000.0,0.07272727272727275,목표,2,0.03963636363636369,-0.09917355371900827
2021-05-06,010140,삼성중공업,KOSPI,A,,-0.19028340080971662,-0.03166587092912998,-0.5652173913043479,4725000000000.0,0.11749999999999994,목표,17,0.10728333333333329,0.16500000000000004
2021-05-07,010140,삼성중공업,KOSPI,A,,-0.1606145251396648,-0.031195322548687066,-0.5644927536231884,4725000000000.0,0.09567387687188011,목표,16,0.09545757071547412,0.16139767054908494
1999-05-12,010140,삼성중공업,KOSPI,S2,2일누적,-0.11842105263157898,-0.08000154365168755,-0.7640645977981511,1298574235600.0,-0.050000000000000044,손절,4,-0.050000000000000044,0.19104477611940296
2011-08-04,010140,삼성중공업,KOSPI,S2,2일누적,-0.11515863689776729,-0.020216970544703394,-0.34178321678321677,9916097828700.0,-0.06135458167330676,손절,1,-0.06135458167330676,-0.33466135458167334
2011-08-05,010140,삼성중공업,KOSPI,S2,2일누적,-0.11683417085427139,-0.08613769682000616,-0.3854895104895105,9916097828700.0,-0.07567567567567568,손절,1,-0.07567567567567568,-0.2204836415362731
2026-06-23,010140,삼성중공업,KOSPI,S2,2일누적,-0.11796733212341193,-0.04162647424699806,-0.3125884016973126,24596000000000.0,-0.05918072702331967,손절,3,-0.05918072702331967,
1999-09-02,016360,삼성증권,KOSPI,A,,-0.13822894168466526,0.013934992143273872,-0.5283687943262412,2439653258500.0,0.08020050125313283,목표,1,0.040100250626566414,0.16541353383458657
1999-11-26,016360,삼성증권,KOSPI,A,,-0.23519458544839256,-0.014660199465910906,-0.4657210401891253,2213076390000.0,-0.06261061946902657,손절,1,-0.06261061946902657,-0.16039823008849563
2008-01-22,016360,삼성증권,KOSPI,A,,-0.13584905660377355,-0.08282805807420601,-0.4275,6068632982000.0,-0.0700436681222707,트레일,6,-0.0700436681222707,-0.00727802037845704
2026-07-29,016360,삼성증권,KOSPI,A,,-0.13313609467455623,-0.04690048386878165,-0.4607361963190184,9055020000000.0,0.07679180887372006,목표,1,0.10608646188850968,
1999-11-29,016360,삼성증권,KOSPI,S2,2일누적,-0.11646586345381527,-0.042472162779732314,-0.4799054373522459,2213076390000.0,0.06590909090909092,목표,1,0.03295454545454546,-0.125
2001-09-17,016360,삼성증권,KOSPI,S2,2일누적,-0.11038961038961037,-0.11074449455371571,-0.6761229314420804,2127479148200.0,0.06204379562043805,목표,1,0.031021897810219023,0.46350364963503643
2008-01-23,016360,삼성증권,KOSPI,S2,2일누적,-0.11957950065703027,-0.10657732439910661,-0.44166666666666665,6068632982000.0,0.06791044776119404,목표,2,0.03395522388059702,0.0343283582089553
2008-10-17,016360,삼성증권,KOSPI,S2,2일누적,-0.10358565737051795,-0.09674325763447089,-0.4375,4845549462500.0,-0.05140740740740746,손절,1,-0.05140740740740746,-0.0696296296296296
2018-10-25,007700,F&F홀딩스,KOSPI,A,,-0.19332406119610568,-0.01255586294956379,-0.4476190476190476,1298220000000.0,-0.08603448275862069,손절,1,-0.08603448275862069,-0.29051724137931045
2021-09-06,007700,F&F홀딩스,KOSPI,A,,-0.13436123348017626,0.01587356294603337,-0.5633333333333334,340497740000.0,-0.06484425360474999,손절,8,-0.06484425360474999,0.16157760814249356
2026-03-04,007700,F&F홀딩스,KOSPI,A,,-0.17808857808857814,-0.007180064761368454,-0.8041111111111111,839003172150.0,0.1083380601247872,목표,12,0.0541690300623936,0.10209869540555871
2015-08-20,007700,F&F홀딩스,KOSPI,S2,시총,-0.15136476426799006,0.020895522388059806,-0.36549165120593696,264110000000.0,-0.050000000000000044,손절,1,-0.050000000000000044,0.2923976608187133
2015-08-21,007700,F&F홀딩스,KOSPI,S2,시총,-0.12234042553191493,-0.01680860044193966,-0.3877551020408163,264110000000.0,0.06969696969696959,목표,3,0.046848484848484806,0.2999999999999998
2018-02-14,007700,F&F홀딩스,KOSPI,S2,"2일누적,5년고점",-0.1169451073985679,0.07759143751668574,-0.2570281124497992,711480000000.0,0.06621621621621632,목표,3,0.07597297297297301,0.18378378378378368
2018-10-26,007700,F&F홀딩스,KOSPI,S2,2일누적,-0.11601307189542487,-0.07984720814700907,-0.4847619047619047,1298220000000.0,-0.07282809611829943,손절,2,-0.07282809611829943,-0.2597042513863216
2021-08-26,007700,F&F홀딩스,KOSPI,S2,시총,-0.14093264248704662,0.0790459749730319,-0.5394444444444444,288649220500.0,0.08202653799758752,목표,2,0.042050663449939685,-0.05066344993968641
2023-04-24,007700,F&F홀딩스,KOSPI,S2,2일누적,-0.11670020120724345,-0.01480227784894761,-0.7561111111111112,981770611700.0,-0.056492027334851924,손절,3,-0.056492027334851924,-0.08883826879271073
2024-07-19,007700,F&F홀딩스,KOSPI,S2,2일누적,-0.10979228486646886,-0.05325194806560962,-0.8333333333333334,586324361330.0,-0.05379999999999996,손절,7,-0.05379999999999996,-0.10333333333333339
1999-11-29,012450,한화에어로스페이스,KOSPI,A,,-0.14529147982062796,-0.0863588973352134,-0.6274363922241281,914850000000.0,0.08499475341028351,목표,1,0.09884575026232956,0.248688352570829
1999-12-28,012450,한화에어로스페이스,KOSPI,A,,-0.15625,0.0025450410378198285,-0.5777873070325901,923400000000.0,0.09259259259259256,목표,1,0.12888888888888894,0.08333333333333326
2000-02-22,012450,한화에어로스페이스,KOSPI,A,,-0.12142857142857133,0.06387579466332216,-0.5191466552315608,1064475000000.0,0.06910569105691056,목표,1,0.03455284552845528,-0.36829268292682926
2016-11-02,012450,한화에어로스페이스,KOSPI,A,,-0.2398119122257053,0.04845029318777527,-0.4004944375772559,3389694000000.0,0.1577319587628867,목표,9,0.08872164948453609,-0.11340206185567014
1999-11-16,012450,한화에어로스페이스,KOSPI,S2,2일누적,-0.10833333333333339,0.04729977732644941,-0.5816966838193253,914850000000.0,0.06074766355140193,목표,1,0.030373831775700966,0.18224299065420557
2002-06-25,012450,한화에어로스페이스,KOSPI,S2,2일누적,-0.1032608695652174,-0.029308668404324112,-0.7146974063400576,441180000000.0,-0.05767676767676766,손절,1,-0.05767676767676766,0.08080808080808088
2002-07-22,012450,한화에어로스페이스,KOSPI,S2,2일누적,-0.10842293906810041,-0.03128448108002857,-0.7132564841498559,421515000000.0,0.060804020100502454,목표,1,0.030402010050251227,0.079396984924623
2006-06-20,012450,한화에어로스페이스,KOSPI,S2,"2일누적,MA240",-0.10799999999999998,0.10316396990621457,-0.3469985358711566,2310000000000.0,0.060538116591928315,목표,2,0.030269058295964157,0.4304932735426008
2007-11-13,012450,한화에어로스페이스,KOSPI,S2,2일누적,-0.10520722635494162,-0.08961900771715492,-0.41850828729281764,4204200000000.0,0.05878859857482177,목표,1,0.09794536817102129,-0.10451306413301664
2016-12-02,012450,한화에어로스페이스,KOSPI,S2,2일누적,-0.1086729362591432,-0.10512742055339419,-0.4728059332509271,2542270500000.0,0.060961313012895646,목표,8,0.030480656506447823,0.024618991793669442
2026-07-08,012450,한화에어로스페이스,KOSPI,S2,2일누적,-0.10181190681622088,-0.06276025059083912,-0.3709969788519637,51305583995000.0,-0.08102785782901056,손절,1,-0.08102785782901056,
1998-02-13,000810,삼성화재,KOSPI,A,,-0.15275994865211817,0.07335253261053709,-0.4794952681388013,932701961000.0,0.0901515151515151,목표,3,0.11840909090909091,0.3333333333333335
1998-05-06,000810,삼성화재,KOSPI,A,,-0.13924050632911378,0.007656211410224767,-0.4637223974763407,1038676595000.0,0.0808823529411764,목표,1,0.0404411764705882,-0.22058823529411775
1998-11-11,000810,삼성화재,KOSPI,A,,-0.14864864864864868,-0.012190819646427098,-0.5031545741324921,867755130000.0,0.08730158730158744,목표,4,0.04365079365079372,0.2952380952380953
1998-02-16,000810,삼성화재,KOSPI,S2,2일누적,-0.10739191073919119,0.04096777472806745,-0.49526813880126186,932701961000.0,0.06015625000000013,목표,1,0.12132812500000001,0.4156249999999999
1998-05-25,000810,삼성화재,KOSPI,S2,2일누적,-0.10190217391304357,-0.0341199678527071,-0.47870662460567825,1038676595000.0,-0.05143721633888054,손절,1,-0.05143721633888054,-0.0317700453857791
2002-09-24,000810,삼성화재,KOSPI,S2,"2일누적,5년고점",-0.11420982735723773,-0.008178438661710086,-0.2835660580021482,4092399052500.0,0.0644677661169415,목표,2,0.03223388305847075,0.0494752623688155
2007-08-17,000815,삼성화재우,KOSPI,S2,"5년고점,시총",-0.12696493349455862,-0.07126816274246028,-0.2729103726082578,294940800000.0,0.07271468144044313,목표,1,0.2006232686980609,0.44736842105263164
2026-03-04,006110,삼아알미늄,KOSPI,A,,-0.2070626003210273,0.03197413797605653,-0.8445563247325362,471095623250.0,0.13056680161943324,목표,1,0.17006072874493927,1.9392712550607287
2022-09-14,006110,삼아알미늄,KOSPI,S2,시총,-0.168081494057725,-0.03212266363793481,-0.4627192982456141,293700000000.0,-0.06163265306122445,손절,9,-0.06163265306122445,0.33673469387755106
2022-09-15,006110,삼아알미늄,KOSPI,S2,시총,-0.12811387900355875,-0.03071064734681761,-0.4627192982456141,293700000000.0,-0.07326530612244897,손절,8,-0.07326530612244897,0.346938775510204
2026-06-26,006110,삼아알미늄,KOSPI,S2,MA240,-0.12166859791425255,0.089640152808375,-0.7614852108244179,1100987524000.0,0.06926121372031657,목표,1,0.06344327176780995,
2026-07-27,006110,삼아알미늄,KOSPI,S2,2일누적,-0.10989010989010994,-0.1022360971284485,-0.7960981749528004,489999942000.0,-0.06905864197530864,손절,1,-0.06905864197530864,
2011-09-26,000070,삼양홀딩스,KOSPI,A,,-0.21901709401709402,-0.09949030658597802,-0.4152000000000001,1106997729500.0,0.14021887824897394,목표,2,0.08053351573187406,0.0725034199726402
2016-02-12,000070,삼양홀딩스,KOSPI,A,,-0.1713483146067416,-0.03255691926769477,-0.5179738562091503,1498747425000.0,0.10338983050847461,목표,7,0.13189830508474576,0.09152542372881345
2018-02-01,000070,삼양홀딩스,KOSPI,A,,-0.1649484536082474,0.07083445031599922,-0.6029411764705881,1040558926500.0,-0.10836831275720182,손절,8,-0.10836831275720182,-0.16872427983539107
2002-07-22,000070,삼양홀딩스,KOSPI,S2,"2일누적,MA240,시총",-0.11622807017543868,0.11852528593401246,-0.32608695652173914,207272635600.0,0.06575682382133996,목표,3,0.03287841191066998,0.017369727047146455
2002-10-10,000070,삼양홀딩스,KOSPI,S2,시총,-0.12888888888888883,-0.009110537679709374,-0.34448160535117056,261911840400.0,0.07397959183673453,목표,6,0.06566326530612232,0.06377551020408179
