date,code,name,시장,신호,미달,cum2,gap240,top5,mcap,카드,ex_how,ex_bars,이단,fwd40
2000-03-31,033320,제이씨현시스템,KOSDAQ,S2,"2일누적,시총",-0.11309523809523814,0.036563071021508575,-0.5571207030240373,258933511200.0,-0.08350969993191326,손절,1,-0.08350969993191326,-0.4161073825503355
2000-04-04,033320,제이씨현시스템,KOSDAQ,S2,시총,-0.12080536912751683,-0.0935218174150465,-0.6106228999741535,258933511200.0,0.06870229007633588,목표,1,0.07511450381679385,-0.24122137404580157
2000-04-12,033320,제이씨현시스템,KOSDAQ,S2,시총,-0.1428571428571429,-0.05977447720197493,-0.5898164900491083,258933511200.0,-0.12,트레일,2,-0.12,-0.40217391304347827
2009-08-04,030350,드래곤플라이,KOSDAQ,S2,시총,-0.1875000000000001,-0.057039345329116586,-0.8753114159571114,275004760000.0,-0.07923076923076933,손절,2,-0.07923076923076933,-0.20000000000000007
2010-07-05,030350,드래곤플라이,KOSDAQ,S2,"2일누적,시총",-0.1117824773413898,0.03791985377884055,-0.8872047885888945,233066534100.0,0.06292517006802711,목표,2,0.03146258503401356,-0.15986394557823136
2011-11-24,030350,드래곤플라이,KOSDAQ,S2,2일누적,-0.1014150943396227,-0.016128858713780225,-0.5011977715877438,350529108900.0,0.05643044619422577,목표,1,0.028215223097112885,0.09186351706036744
2007-08-16,033500,동성화인텍,KOSDAQ,A,,-0.1889763779527559,-0.06491148433953697,-0.3282608695652174,316500000000.0,-0.050000000000000044,손절,1,-0.050000000000000044,0.18446601941747565
2007-08-17,033500,동성화인텍,KOSDAQ,A,,-0.18732782369146006,-0.10731172220751217,-0.3586956521739131,316500000000.0,0.11525423728813555,목표,4,0.07220338983050845,0.28135593220338984
2013-06-25,033500,동성화인텍,KOSDAQ,S2,"2일누적,시총",-0.10287081339712922,0.028850688043897676,-0.40944881889763785,250677727610.0,0.057333333333333236,목표,2,0.028666666666666618,0.10133333333333328
2018-04-09,033500,동성화인텍,KOSDAQ,S2,"2일누적,시총",-0.11286089238845143,0.07323236499426145,-0.5047619047619047,218027560720.0,0.06360946745562135,목표,3,0.031804733727810675,-0.03402366863905326
2018-10-24,033500,동성화인텍,KOSDAQ,S2,"2일누적,시총",-0.10453400503778343,0.03954650819227723,-0.4791208791208791,212630838920.0,-0.050000000000000044,손절,1,-0.050000000000000044,0.14205344585091417
2021-02-10,033540,파라텍,KOSDAQ,S2,"MA240,시총",-0.3206225680933852,0.11440880804212528,-0.48797653958944276,222486339000.0,0.053379152348224546,트레일,7,0.053379152348224546,-0.037800687285223455
2021-02-24,033540,파라텍,KOSDAQ,S2,"2일누적,시총",-0.11366006256517203,0.061242538138403635,-0.501466275659824,222486339000.0,0.06411764705882339,목표,4,0.06005882352941172,-0.0688037899723648
2000-01-20,025770,한국정보통신,KOSDAQ,A,,-0.1777408637873754,0.0033665636630717533,-0.6847133757961783,910955000000.0,-0.05318750454294818,손절,1,-0.05318750454294818,1.727272727272727
2000-04-18,025770,한국정보통신,KOSDAQ,A,,-0.20893854748603347,-0.007612856880042762,-0.5954285714285714,1226500000000.0,-0.06878531073446326,손절,1,-0.06878531073446326,-0.1807909604519774
2000-04-26,025770,한국정보통신,KOSDAQ,A,,-0.1872791519434629,-0.045846609471240085,-0.6057142857142856,1226500000000.0,-0.05688405797101448,손절,1,-0.05688405797101448,-0.02608695652173909
2000-04-27,025770,한국정보통신,KOSDAQ,A,,-0.1871657754010695,-0.1604867243908754,-0.6525714285714286,1226500000000.0,-0.050000000000000044,손절,1,-0.050000000000000044,0.09375
2000-01-14,025770,한국정보통신,KOSDAQ,S2,MA240,-0.19311377245508987,0.11190825853810904,-0.6566878980891719,910955000000.0,0.11966604823747673,목표,2,0.059833024118738365,1.9035250463821893
2000-04-19,025770,한국정보통신,KOSDAQ,S2,2일누적,-0.1142131979695431,-0.024322057590159374,-0.6011428571428572,1226500000000.0,0.0644699140401146,목표,1,0.07120343839541543,-0.1432664756446992
2000-04-28,025770,한국정보통신,KOSDAQ,S2,2일누적,-0.11739130434782608,-0.16040532156889775,-0.652,679035000000.0,0.06650246305418728,목표,1,0.12208538587848938,0.11001642036124792
2000-06-14,025770,한국정보통신,KOSDAQ,S2,2일누적,-0.11554332874828066,-0.1609372578764079,-0.6325714285714286,745109110800.0,-0.06772939346811824,손절,1,-0.06772939346811824,-0.06065318818040433
2000-07-11,025770,한국정보통신,KOSDAQ,S2,2일누적,-0.10624999999999996,-0.0837493659396108,-0.5914285714285714,841631934000.0,0.05944055944055937,목표,1,0.029720279720279685,-0.23076923076923073
2020-01-13,025770,한국정보통신,KOSDAQ,S2,"2일누적,시총",-0.1098039215686275,0.045877107520121196,-0.6686131386861314,261158941740.0,-0.09047265051395004,손절,6,-0.09047265051395004,-0.27312775330396477
2022-08-23,025770,한국정보통신,KOSDAQ,S2,"2일누적,시총",-0.10564102564102562,0.015296394940983005,-0.3986206896551724,285699787730.0,0.05905963302752304,목표,5,0.30154816513761473,0.8061926605504588
2000-04-17,031390,031390,KOSDAQ,A,,-0.2212121212121212,-0.04264967122736718,-0.6844179510229722,339709902000.0,-0.07107279668009459,손절,1,-0.07107279668009459,-0.18287937743190652
2000-04-18,031390,031390,KOSDAQ,A,,-0.147766323024055,-0.07736092352424173,-0.6954694624657475,339709902000.0,0.08669354838709675,목표,1,0.043346774193548376,-0.1370967741935485
2015-08-20,031390,031390,KOSDAQ,A,,-0.12222222222222223,-0.02091402013942678,-0.5489145974191405,542691569600.0,-0.050000000000000044,손절,1,-0.050000000000000044,0.2835443037974683
2015-08-21,031390,031390,KOSDAQ,A,,-0.15295480880648904,-0.09486761458612791,-0.5826032540675845,542691569600.0,0.09028727770177847,목표,2,0.19160054719562247,0.3898768809849522
2018-11-12,031390,031390,KOSDAQ,A,,-0.1262626262626263,0.021821164889253453,-0.37620192307692313,614036797500.0,0.07225433526011571,목표,2,0.038015414258188884,-0.08477842003853564
2000-04-14,031390,031390,KOSDAQ,S2,MA240,-0.1709401709401709,0.0855027372405559,-0.6426677966835989,339709902000.0,-0.06290940641137877,손절,1,-0.06290940641137877,-0.35395189003436434
2012-11-21,031390,031390,KOSDAQ,S2,MA240,-0.19902912621359226,0.11209689117696153,-0.5869837296620777,475987634780.0,0.12424242424242449,목표,1,0.11545454545454559,0.16666666666666674
2013-03-12,031390,031390,KOSDAQ,S2,2일누적,-0.11646586345381527,-0.030145663986724358,-0.5869837296620777,485413817070.0,-0.08742424242424252,손절,2,-0.08742424242424252,0.271898188450856
2013-06-07,031390,031390,KOSDAQ,S2,2일누적,-0.11086474501108645,-0.030297867840340054,-0.5420626672533553,541743020500.0,0.06234413965087282,목표,1,0.03316708229426435,-0.041147132169576106
1999-12-17,033880,033880,KOSDAQ,A,,-0.171875,-0.008653197852463435,-0.6138433515482695,367803774000.0,-0.050000000000000044,손절,1,-0.050000000000000044,-0.24622641509433962
1999-12-20,033880,033880,KOSDAQ,A,,-0.125,-0.021582808814065935,-0.6174863387978142,367803774000.0,0.0714285714285714,목표,1,0.19571428571428562,-0.2695238095238095
1999-12-28,033880,033880,KOSDAQ,A,,-0.2086330935251799,-0.0018273255673417754,-0.5992714025500911,308153494000.0,-0.06727272727272726,손절,1,-0.06727272727272726,-0.35090909090909095
2000-01-06,033880,033880,KOSDAQ,A,,-0.1333333333333333,-0.06686996028398162,-0.6211293260473588,308153494000.0,-0.08653846153846156,손절,1,-0.08653846153846156,-0.24230769230769222
2000-01-07,033880,033880,KOSDAQ,A,,-0.12685185185185188,-0.15646167839627356,-0.6564663023679417,308153494000.0,0.07264050901378583,목표,1,0.03632025450689291,-0.1484623541887593
1999-12-08,033880,033880,KOSDAQ,S2,"2일누적,MA240",-0.11538461538461553,0.1073925330252472,-0.581056466302368,367803774000.0,0.0652173913043479,목표,1,0.03260869565217395,-0.27826086956521734
2000-03-13,033630,033630,KOSDAQ,S2,2일누적,-0.11256544502617793,-0.08157045131284835,-0.33529411764705885,3804000000000.0,0.06342182890855441,목표,7,0.031710914454277206,-0.5286135693215339
2001-05-16,033630,033630,KOSDAQ,S2,2일누적,-0.11422413793103459,-0.16584214932643282,-0.8388235294117647,879120000000.0,0.06447688564476883,목표,1,0.03223844282238442,-0.194647201946472
2002-05-31,033630,033630,KOSDAQ,S2,"2일누적,MA240",-0.10688405797101441,0.10498888660602557,-0.8066666666666666,1377060812400.0,0.05983772819472599,목표,3,0.029918864097362996,-0.038539553752535594
2007-08-17,033630,033630,KOSDAQ,S2,2일누적,-0.10036719706242347,-0.08916760039035676,-0.35494170027028693,1938824967750.0,0.05578231292517,목표,1,0.11276190476190473,0.17278911564625843
