code,name,sector
473980,노머스,창작 및 예술관련 서비스업
047310,파워로직스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
011040,경동제약,의약품 제조업
260970,에스앤디,기타 식품 제조업
005990,매일홀딩스,동·식물성 유지 및 낙농제품 제조업
289930,웨이비스,반도체 제조업
222040,코스맥스엔비티,기타 식품 제조업
039560,다산네트웍스,통신 및 방송 장비 제조업
053080,케이엔솔,일반 목적용 기계 제조업
048870,시너지이노베이션,의료용 기기 제조업
073010,케이에스피,일반 목적용 기계 제조업
013990,아가방컴퍼니,생활용품 도매업
282880,코윈테크,특수 목적용 기계 제조업
293780,압타바이오,자연과학 및 공학 연구개발업
054800,아이디스홀딩스,기타 전문 서비스업
072870,메가스터디,"서적, 잡지 및 기타 인쇄물 출판업"
125210,아모그린텍,전자부품 제조업
105330,케이엔더블유,자동차 신품 부품 제조업
067280,멀티캠퍼스,기타 교육기관
0011A0,액스비스,기타 전기장비 제조업
062970,한국첨단소재,통신 및 방송 장비 제조업
469610,이노테크,특수 목적용 기계 제조업
001540,안국약품,의약품 제조업
192410,오늘이엔엠,통신 및 방송 장비 제조업
300080,플리토,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
396300,세아메카닉스,기타 금속 가공제품 제조업
158430,아톤,소프트웨어 개발 및 공급업
059120,아진엑스텍,반도체 제조업
040160,누리플렉스,소프트웨어 개발 및 공급업
334970,프레스티지바이오로직스,의약품 제조업
041440,현대에버다임,특수 목적용 기계 제조업
264660,씨앤지하이테크,특수 목적용 기계 제조업
093190,빅솔론,컴퓨터 및 주변장치 제조업
220260,켐트로스,기타 화학제품 제조업
299030,하나기술,특수 목적용 기계 제조업
056090,시지메드텍,의료용 기기 제조업
101170,우림피티에스,일반 목적용 기계 제조업
023600,삼보판지,"펄프, 종이 및 판지 제조업"
008830,대동기어,특수 목적용 기계 제조업
108230,톱텍,특수 목적용 기계 제조업
263860,지니언스,소프트웨어 개발 및 공급업
217270,넵튠,소프트웨어 개발 및 공급업
204610,티쓰리,소프트웨어 개발 및 공급업
017510,세명전기,기타 금속 가공제품 제조업
307750,국전,의약품 제조업
049720,고려신용정보,기타 사업지원 서비스업
163730,핑거,소프트웨어 개발 및 공급업
297890,HB솔루션,특수 목적용 기계 제조업
331920,셀레믹스,기초 의약물질 제조업
205500,넥써쓰,소프트웨어 개발 및 공급업
115310,인포바인,전기 통신업
054920,한컴위드,소프트웨어 개발 및 공급업
086670,비엠티,일반 목적용 기계 제조업
005160,동국산업,1차 철강 제조업
474610,RF시스템즈,기타 금속 가공제품 제조업
240550,동방메디컬,의료용 기기 제조업
381620,제닉스로보틱스,특수 목적용 기계 제조업
452190,한빛레이저,특수 목적용 기계 제조업
148150,세경하이테크,전자부품 제조업
475230,엔알비,기타 금속 가공제품 제조업
047560,이스트소프트,소프트웨어 개발 및 공급업
101970,우양에이치씨,"구조용 금속제품, 탱크 및 증기발생기 제조업"
038290,마크로젠,"그외 기타 전문, 과학 및 기술 서비스업"
109740,디에스케이,특수 목적용 기계 제조업
086890,이수앱지스,의료용품 및 기타 의약 관련제품 제조업
269620,시스웍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
340450,지씨지놈,"그외 기타 전문, 과학 및 기술 서비스업"
408920,메쎄이상,기타 사업지원 서비스업
396270,넥스트칩,반도체 제조업
037350,성도이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업"
297090,씨에스베어링,일반 목적용 기계 제조업
322180,LS티라유텍,소프트웨어 개발 및 공급업
256940,킵스파마,의약품 제조업
321370,센서뷰,전자부품 제조업
453450,그리드위즈,"그외 기타 전문, 과학 및 기술 서비스업"
003100,선광,기타 운송관련 서비스업
136540,윈스테크넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
032940,원익,기계장비 및 관련 물품 도매업
357580,아모센스,전자부품 제조업
290740,액트로,전자부품 제조업
095190,신화프리텍,기타 금속 가공제품 제조업
080420,모다이노칩,"섬유, 의복, 신발 및 가죽제품 소매업"
205100,엑셈,소프트웨어 개발 및 공급업
002230,피에스텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
068790,DMS,특수 목적용 기계 제조업
212560,네오오토,자동차 신품 부품 제조업
122450,KX,텔레비전 방송업
069510,에스텍,영상 및 음향기기 제조업
036630,세종텔레콤,전기 및 통신 공사업
036690,코맥스,통신 및 방송 장비 제조업
053700,삼보모터스,자동차 신품 부품 제조업
323350,다원넥스뷰,특수 목적용 기계 제조업
037070,파세코,가정용 기기 제조업
323990,박셀바이오,자연과학 및 공학 연구개발업
306620,지아이에스,특수 목적용 기계 제조업
067990,도이치모터스,자동차 판매업
0004V0,엔비알모션,기타 금속 가공제품 제조업
051160,지어소프트,소프트웨어 개발 및 공급업
088130,동아엘텍,특수 목적용 기계 제조업
090850,현대이지웰,소프트웨어 개발 및 공급업
215100,로보로보,기타 전기장비 제조업
093640,케이알엠,반도체 제조업
040300,YTN,"영화, 비디오물, 방송프로그램 제작 및 배급업"
950250,테라뷰,기타 금융업
027710,팜스토리,동물용 사료 및 조제식품 제조업
333430,일승,선박 및 보트 건조업
123040,엠에스오토텍,자동차 신품 부품 제조업
365330,에스와이스틸텍,"구조용 금속제품, 탱크 및 증기발생기 제조업"
078890,가온그룹,통신 및 방송 장비 제조업
040350,크레오에스지,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
107600,새빗켐,기타 화학제품 제조업
382840,원준,특수 목적용 기계 제조업
006620,동구바이오제약,의약품 제조업
089600,KT나스미디어,광고업
412350,레이저쎌,특수 목적용 기계 제조업
235980,메드팩토,자연과학 및 공학 연구개발업
366030,공구우먼,의복 액세서리 제조업
331740,아우토크립트,소프트웨어 개발 및 공급업
156100,엘앤케이바이오,의료용 기기 제조업
338220,뷰노,소프트웨어 개발 및 공급업
336680,탑런토탈솔루션,전자부품 제조업
013310,아진산업,자동차 신품 부품 제조업
310200,애니플러스,"영화, 비디오물, 방송프로그램 제작 및 배급업"
071280,로체시스템즈,특수 목적용 기계 제조업
330730,스톤브릿지벤처스,기타 금융업
041590,플래스크,실내건축 및 건축마무리 공사업
388790,라이콤,통신 및 방송 장비 제조업
054540,삼영엠텍,"구조용 금속제품, 탱크 및 증기발생기 제조업"
389030,지니너스,자연과학 및 공학 연구개발업
115440,우리넷,통신 및 방송 장비 제조업
063570,NICE인프라,기타 사업지원 서비스업
339950,아이비김영,일반 교습 학원
172670,에이엘티,반도체 제조업
086960,MDS테크,소프트웨어 개발 및 공급업
049520,유아이엘,전자부품 제조업
054050,NH농우바이오,작물 재배업
041520,이엘씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
487580,폴레드,가정용 기기 제조업
052260,현대바이오랜드,기타 화학제품 제조업
053260,금강철강,1차 철강 제조업
073560,우리손에프앤지,"도축, 육류 가공 및 저장 처리업"
047770,코데즈컴바인,봉제의복 제조업
052900,KX하이텍,플라스틱제품 제조업
018120,진로발효,알코올음료 제조업
263720,디앤씨미디어,"서적, 잡지 및 기타 인쇄물 출판업"
250060,모비스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
129920,대성하이텍,특수 목적용 기계 제조업
475580,에이럭스,그외 기타 제품 제조업
067900,와이엔텍,폐기물 처리업
234030,싸이닉솔루션,반도체 제조업
214680,디알텍,의료용 기기 제조업
223250,드림씨아이에스,자연과학 및 공학 연구개발업
255440,야스,특수 목적용 기계 제조업
417500,제이아이테크,기타 화학제품 제조업
309960,LB인베스트먼트,기타 금융업
141000,비아트론,특수 목적용 기계 제조업
109610,에스와이,"구조용 금속제품, 탱크 및 증기발생기 제조업"
228850,레이언스,의료용 기기 제조업
049950,미래컴퍼니,특수 목적용 기계 제조업
396470,워트,특수 목적용 기계 제조업
322510,제이엘케이,소프트웨어 개발 및 공급업
217820,원익피앤이,특수 목적용 기계 제조업
317770,엑스페릭스,전자부품 제조업
950190,고스트스튜디오,소프트웨어 개발 및 공급업
009780,엠에스씨,기타 식품 제조업
005860,한일사료,동물용 사료 및 조제식품 제조업
038540,상상인,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
131030,옵투스제약,의약품 제조업
042510,라온시큐어,소프트웨어 개발 및 공급업
085670,뉴프렉스,전자부품 제조업
493330,지에프아이,일반 목적용 기계 제조업
021320,KCC건설,건물 건설업
065450,빅텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
052860,아이앤씨,반도체 제조업
456070,이엔셀,기초 의약물질 제조업
389140,포바이포,"영화, 비디오물, 방송프로그램 제작 및 배급업"
092040,아미코젠,기타 식품 제조업
104460,디와이피엔에프,일반 목적용 기계 제조업
212710,아이에스티이,반도체 제조업
149980,하이로닉,의료용 기기 제조업
225190,LK삼양,사진장비 및 광학기기 제조업
059270,해성에어로보틱스,기타 금속 가공제품 제조업
182360,큐브엔터,오디오물 출판 및 원판 녹음업
035080,그래디언트,무점포 소매업
045970,코아시아,전자부품 제조업
025950,동신건설,토목 건설업
360070,탑머티리얼,일차전지 및 이차전지 제조업
282720,금양그린파워,전기 및 통신 공사업
032300,한국파마,의약품 제조업
0007J0,인벤테라,자연과학 및 공학 연구개발업
066430,아이로보틱스,기타 전문 도매업
039340,한국경제TV,텔레비전 방송업
038110,에코플라스틱,자동차 신품 부품 제조업
039980,폴라리스AI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
029480,광무,통신 및 방송 장비 제조업
489460,바이오비쥬,기타 화학제품 제조업
413630,씨피시스템,플라스틱제품 제조업
023900,풍국주정,알코올음료 제조업
044990,에이치엔에스하이텍,전자부품 제조업
096250,와이즈넛,소프트웨어 개발 및 공급업
063080,컴투스홀딩스,소프트웨어 개발 및 공급업
0015S0,페스카로,"그외 기타 전문, 과학 및 기술 서비스업"
246720,아스타,의료용품 및 기타 의약 관련제품 제조업
066310,큐에스아이,반도체 제조업
246710,티앤알바이오팹,기초 의약물질 제조업
036220,오상헬스케어,의료용 기기 제조업
173130,오파스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
000440,중앙에너비스,기타 전문 도매업
059210,메타바이오메드,의료용품 및 기타 의약 관련제품 제조업
120240,대정화금,기초 화학물질 제조업
226400,오스테오닉,의료용 기기 제조업
265740,엔에프씨,기타 화학제품 제조업
100700,세운메디칼,의료용품 및 기타 의약 관련제품 제조업
047820,초록뱀미디어,"영화, 비디오물, 방송프로그램 제작 및 배급업"
352090,스톰테크,플라스틱제품 제조업
131400,이브이첨단소재,전자부품 제조업
066790,씨씨에스,텔레비전 방송업
417970,모델솔루션,특수 목적용 기계 제조업
357230,에이치피오,기타 식품 제조업
131370,알서포트,소프트웨어 개발 및 공급업
049080,기가레인,전자부품 제조업
096240,크레버스,일반 교습 학원
067000,조이시티,소프트웨어 개발 및 공급업
464490,쿼드메디슨,기초 의약물질 제조업
068240,다원시스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
443670,에스피소프트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
377480,마음AI,소프트웨어 개발 및 공급업
063170,서울옥션,상품 중개업
136150,원일티엔아이,일반 목적용 기계 제조업
042500,링네트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
950130,엑세스바이오,의료용품 및 기타 의약 관련제품 제조업
225530,HC보광산업,기타 비금속 광물제품 제조업
451220,아이엠티,특수 목적용 기계 제조업
078140,대봉엘에스,의약품 제조업
099750,이지케어텍,소프트웨어 개발 및 공급업
457370,한켐,기초 화학물질 제조업
288180,케이피항공산업,"항공기,우주선 및 부품 제조업"
408470,한패스,기타 금융업
074430,아미노로직스,기초 의약물질 제조업
290720,푸드나무,무점포 소매업
086710,선진뷰티사이언스,기타 화학제품 제조업
033290,로젠,"섬유, 의복, 신발 및 가죽제품 소매업"
090470,제이스로보틱스,특수 목적용 기계 제조업
039010,현대에이치티,통신 및 방송 장비 제조업
100590,머큐리,통신 및 방송 장비 제조업
024880,케이피에프,기타 금속 가공제품 제조업
298540,더네이쳐홀딩스,의복 액세서리 제조업
217330,싸이토젠,자연과학 및 공학 연구개발업
035610,솔본,회사 본부 및 경영 컨설팅 서비스업
094840,슈프리마에이치큐,통신 및 방송 장비 제조업
311320,지오엘리먼트,전자부품 제조업
303810,동국생명과학,의약품 제조업
066700,테라젠이텍스,의약품 제조업
101330,모베이스,통신 및 방송 장비 제조업
033340,좋은사람들,봉제의복 제조업
411080,샌즈랩,소프트웨어 개발 및 공급업
066980,한성크린텍,"건축기술, 엔지니어링 및 관련 기술 서비스업"
052420,오성첨단소재,플라스틱제품 제조업
189330,씨이랩,소프트웨어 개발 및 공급업
053580,웹케시,소프트웨어 개발 및 공급업
262260,에이프로,기타 전기장비 제조업
476040,오가노이드사이언스,자연과학 및 공학 연구개발업
348350,위드텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
076610,해성옵틱스,사진장비 및 광학기기 제조업
100130,동국S&C,"구조용 금속제품, 탱크 및 증기발생기 제조업"
203690,아크솔루션스,"펄프, 종이 및 판지 제조업"
117670,알파칩스,반도체 제조업
330350,위더스제약,의약품 제조업
040420,정상제이엘에스,일반 교습 학원
347890,엠엑스온,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
010280,아이티센엔텍,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
072020,중앙백신,기초 의약물질 제조업
072950,빛샘전자,전자부품 제조업
142280,녹십자엠에스,의료용품 및 기타 의약 관련제품 제조업
011370,서한,건물 건설업
302550,리메드,의료용 기기 제조업
337930,젝시믹스,기타 정보 서비스업
418470,KT밀리의서재,"서적, 잡지 및 기타 인쇄물 출판업"
079810,APS이노베이션,기타 전기장비 제조업
009300,삼아제약,의약품 제조업
321260,프로이천,반도체 제조업
093920,서원인텍,통신 및 방송 장비 제조업
088390,이녹스,그외 기타 운송장비 제조업
011320,유니크,자동차 신품 부품 제조업
041930,SY동아,고무제품 제조업
040910,아이씨디,특수 목적용 기계 제조업
382480,지아이텍,특수 목적용 기계 제조업
251120,바이오에프디엔씨,기초 의약물질 제조업
014470,부방,부동산 임대 및 공급업
043610,KT지니뮤직,영상·오디오물 제공 서비스업
024830,세원물산,자동차 신품 부품 제조업
101670,하이드로리튬,"구조용 금속제품, 탱크 및 증기발생기 제조업"
263800,데이타솔루션,기계장비 및 관련 물품 도매업
460940,피앤에스로보틱스,의료용 기기 제조업
004650,창해에탄올,알코올음료 제조업
003310,대주산업,동물용 사료 및 조제식품 제조업
130580,나이스디앤비,기타 사업지원 서비스업
058630,엠게임,소프트웨어 개발 및 공급업
424960,스마트레이더시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
208370,셀바스헬스케어,의료용 기기 제조업
475430,키스트론,절연선 및 케이블 제조업
294630,서남,기타 전기장비 제조업
004590,한국가구,기타 상품 전문 소매업
950220,네오이뮨텍,자연과학 및 공학 연구개발업
049180,셀루메드,기초 의약물질 제조업
066590,스모트로닉,자동차 신품 부품 제조업
253840,수젠텍,의료용품 및 기타 의약 관련제품 제조업
048530,인트론바이오,기초 의약물질 제조업
183490,엔지켐생명과학,기초 의약물질 제조업
432470,케이엔에스,특수 목적용 기계 제조업
037760,쎄니트,1차 철강 제조업
419050,삼기에너지솔루션즈,자동차 신품 부품 제조업
307870,비투엔,소프트웨어 개발 및 공급업
362320,청담글로벌,생활용품 도매업
299660,셀리드,자연과학 및 공학 연구개발업
123010,알엔티엑스,전자부품 제조업
048550,SM C&C,광고업
370090,퓨런티어,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
054670,대한뉴팜,의약품 제조업
091120,이엠텍,전자부품 제조업
175250,아이큐어,기타 화학제품 제조업
030960,양지사,인쇄 및 인쇄관련 산업
228670,레이,의료용 기기 제조업
019550,SBI인베스트먼트,신탁업 및 집합투자업
234300,에스트래픽,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
412540,제일엠앤에스,특수 목적용 기계 제조업
317830,에스피시스템스,특수 목적용 기계 제조업
065510,휴비츠,의료용 기기 제조업
147760,피엠티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
007820,엠엑스로보틱스,일반 목적용 기계 제조업
067370,선바이오,의약품 제조업
054620,APS,기타 금융업
060590,씨티씨바이오,의약품 제조업
060310,3S,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
273640,와이엠텍,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
205470,휴마시스,의료용품 및 기타 의약 관련제품 제조업
222160,NPX,특수 목적용 기계 제조업
089230,THE E&M,기타 정보 서비스업
413390,엠오티,특수 목적용 기계 제조업
110790,크리스에프앤씨,봉제의복 제조업
320000,한울반도체,특수 목적용 기계 제조업
020710,시공테크,전문디자인업
014970,삼륭물산,"골판지, 종이 상자 및 종이용기 제조업"
170030,현대공업,자동차 신품 부품 제조업
024740,한일단조,자동차 신품 부품 제조업
084730,팅크웨어,통신 및 방송 장비 제조업
238090,앤디포스,플라스틱제품 제조업
0015N0,아로마티카,기타 화학제품 제조업
448710,코츠테크놀로지,컴퓨터 및 주변장치 제조업
054040,한국컴퓨터,전자부품 제조업
265560,영화테크,자동차 신품 부품 제조업
277880,티에스아이,특수 목적용 기계 제조업
388870,파로스아이바이오,자연과학 및 공학 연구개발업
044340,위닉스,가정용 기기 제조업
102370,케이옥션,상품 중개업
019540,일지테크,자동차 신품 부품 제조업
017650,대림제지,기타 종이 및 판지 제품 제조업
006140,피제이전자,의료용 기기 제조업
026150,특수건설,토목 건설업
463020,뉴엔AI,소프트웨어 개발 및 공급업
302430,이노메트리,특수 목적용 기계 제조업
201490,미투온,소프트웨어 개발 및 공급업
036640,HRS,합성고무 및 플라스틱 물질 제조업
067570,엔브이에이치코리아,자동차 신품 부품 제조업
064800,포니링크,"섬유, 의복, 신발 및 가죽제품 소매업"
048770,TPC로보틱스,일반 목적용 기계 제조업
038460,바이오스마트,전자부품 제조업
082850,우리바이오,기타 식품 제조업
171120,라이온켐텍,기타 화학제품 제조업
041910,폴라리스AI파마,의약품 제조업
083790,CG인바이츠,자연과학 및 공학 연구개발업
900260,로스웰,기타 금융업
058400,KNN,텔레비전 방송업
012700,리드코프,기타 전문 도매업
017480,삼현철강,1차 철강 제조업
067290,JW신약,의약품 제조업
038680,에스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
439580,블루엠텍,기타 전문 도매업
373200,엑스플러스,그외 기타 제품 제조업
025550,한국선재,1차 철강 제조업
128660,피제이메탈,1차 비철금속 제조업
261780,아리바이오랩,자연과학 및 공학 연구개발업
168330,내츄럴엔도텍,자연과학 및 공학 연구개발업
900250,크리스탈신소재,기타 금융업
175140,휴먼테크놀로지,통신 및 방송 장비 제조업
056360,코위버,통신 및 방송 장비 제조업
217190,제너셈,특수 목적용 기계 제조업
208140,정다운,"도축, 육류 가공 및 저장 처리업"
348150,고바이오랩,자연과학 및 공학 연구개발업
045660,에이텍,일반 목적용 기계 제조업
039610,화성밸브,일반 목적용 기계 제조업
290660,다이나믹솔루션,의료용 기기 제조업
096350,대창솔루션,"구조용 금속제품, 탱크 및 증기발생기 제조업"
081150,티플랙스,1차 비철금속 제조업
092300,현우산업,전자부품 제조업
340360,다보링크,통신 및 방송 장비 제조업
048430,유라테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
081180,쎄크,일반 목적용 기계 제조업
124560,태웅로직스,기타 운송관련 서비스업
049480,오픈베이스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
002800,신신제약,의약품 제조업
036000,예림당,"서적, 잡지 및 기타 인쇄물 출판업"
053280,예스24,무점포 소매업
241690,유니테크노,자동차 신품 부품 제조업
094940,푸른로보틱스,컴퓨터 및 주변장치 제조업
263600,덕우전자,전자부품 제조업
459100,위츠,전자부품 제조업
162300,신스틸,1차 철강 제조업
452200,민테크,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
032850,비트컴퓨터,소프트웨어 개발 및 공급업
234920,자이글,가정용 기기 제조업
251630,브이원텍,특수 목적용 기계 제조업
391710,코닉오토메이션,특수 목적용 기계 제조업
478560,블랙야크아이앤씨,신발 및 신발 부분품 제조업
347860,알체라,소프트웨어 개발 및 공급업
061040,알에프텍,통신 및 방송 장비 제조업
033130,디지틀조선,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
204840,지엘팜텍,생활용품 도매업
094860,네오리진,소프트웨어 개발 및 공급업
315640,딥노이드,소프트웨어 개발 및 공급업
105740,디케이락,일반 목적용 기계 제조업
140070,서플러스글로벌,기계장비 및 관련 물품 도매업
451250,삐아,기타 화학제품 제조업
065530,와이어블,전기 통신업
033230,인성정보,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
073640,테라사이언스,기타 금속 가공제품 제조업
126880,제이엔케이글로벌,일반 목적용 기계 제조업
453860,에이에스텍,기타 화학제품 제조업
216050,인크로스,광고업
443250,레뷰코퍼레이션,광고업
067170,오텍,자동차 재제조 부품 제조업
196490,디에이테크놀로지,특수 목적용 기계 제조업
347000,센코,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
187420,HLB제넥스,기초 의약물질 제조업
123420,위메이드플레이,소프트웨어 개발 및 공급업
037440,희림,"건축기술, 엔지니어링 및 관련 기술 서비스업"
198080,캐프,전자부품 제조업
137950,제이씨케미칼,기타 화학제품 제조업
091440,한울소재과학,통신 및 방송 장비 제조업
111710,남화산업,스포츠 서비스업
043710,코스리거글로벌,기타 전문 도매업
463480,모티브링크,전자부품 제조업
032540,TJ미디어,영상 및 음향기기 제조업
191420,테고사이언스,기초 의약물질 제조업
153710,옵티팜,의료용품 및 기타 의약 관련제품 제조업
417790,트루엔,영상 및 음향기기 제조업
215360,우리산업,자동차 신품 부품 제조업
332370,아이디피,컴퓨터 및 주변장치 제조업
061250,화일약품,의약품 제조업
109860,동일금속,금속 주조업
039020,이건홀딩스,제재 및 목재 가공업
080010,이상네트웍스,상품 중개업
126640,화신정공,자동차 신품 부품 제조업
084650,랩지노믹스,자연과학 및 공학 연구개발업
299170,더블유에스아이,생활용품 도매업
382150,온코크로스,자연과학 및 공학 연구개발업
222110,팬젠,의약품 제조업
192250,케이사인,소프트웨어 개발 및 공급업
217500,러셀,특수 목적용 기계 제조업
321820,아티스트컴퍼니,창작 및 예술관련 서비스업
185490,아이진,자연과학 및 공학 연구개발업
027830,대성창투,신탁업 및 집합투자업
053450,세코닉스,사진장비 및 광학기기 제조업
109080,옵티시스,통신 및 방송 장비 제조업
048910,대원미디어,기타 전문 도매업
331380,포커스에이아이,영상 및 음향기기 제조업
033320,제이씨현시스템,기계장비 및 관련 물품 도매업
060570,드림어스컴퍼니,영상·오디오물 제공 서비스업
145170,노브랜드,편조의복 제조업
311690,CJ 바이오사이언스,자연과학 및 공학 연구개발업
461030,아이엠비디엑스,자연과학 및 공학 연구개발업
288620,에스프리즘,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
019990,에너토크,일반 목적용 기계 제조업
089850,유비벨록스,소프트웨어 개발 및 공급업
452400,이닉스,자동차 신품 부품 제조업
046210,HLB파나진,의료용품 및 기타 의약 관련제품 제조업
155650,와이엠씨,전자부품 제조업
045340,토탈소프트,소프트웨어 개발 및 공급업
222420,쎄노텍,기타 비금속 광물제품 제조업
039240,경남스틸,1차 철강 제조업
352910,오비고,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
065130,탑엔지니어링,특수 목적용 기계 제조업
246960,SCL사이언스,의료용품 및 기타 의약 관련제품 제조업
134580,탑코미디어,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
065440,이루온,소프트웨어 개발 및 공급업
010470,오리콤,광고업
043650,국순당,알코올음료 제조업
071670,에이테크솔루션,특수 목적용 기계 제조업
039420,케이엘넷,전기 통신업
094850,참좋은여행,여행사 및 기타 여행보조 서비스업
041460,한국전자인증,소프트웨어 개발 및 공급업
229000,젠큐릭스,의료용품 및 기타 의약 관련제품 제조업
104620,노랑풍선,여행사 및 기타 여행보조 서비스업
001840,이화공영,건물 건설업
446840,지슨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
214270,FSN,소프트웨어 개발 및 공급업
294090,이오플로우,의료용 기기 제조업
214260,라파스,기타 화학제품 제조업
016250,SGC E&C,건물 건설업
067920,이글루,기타 정보 서비스업
010240,흥국,특수 목적용 기계 제조업
012790,신일제약,의약품 제조업
163280,에어레인,일반 목적용 기계 제조업
099220,SDN,기계장비 및 관련 물품 도매업
317690,퀀타매트릭스,의료용 기기 제조업
046940,우원개발,기반조성 및 시설물 축조관련 전문공사업
333620,엔시스,기타 전기장비 제조업
088280,쏘닉스,반도체 제조업
095270,웨이브일렉트로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
100030,인지소프트,소프트웨어 개발 및 공급업
005670,푸드웰,"과실, 채소 가공 및 저장 처리업"
246690,TS인베스트먼트,신탁업 및 집합투자업
042110,에스씨디,가정용 기기 제조업
024910,경창산업,자동차 신품 부품 제조업
198440,강동씨앤엘,"시멘트, 석회, 플라스터 및 그 제품 제조업"
053050,지에스이,연료용 가스 제조 및 배관공급업
033310,엠투엔,전자부품 제조업
054930,유신,"건축기술, 엔지니어링 및 관련 기술 서비스업"
241790,티이엠씨씨엔에스,특수 목적용 기계 제조업
460870,에스엠씨지,유리 및 유리제품 제조업
014950,삼익제약,의약품 제조업
317530,에피소드컴퍼니,"영화, 비디오물, 방송프로그램 제작 및 배급업"
049550,잉크테크,기타 화학제품 제조업
317850,대모,특수 목적용 기계 제조업
004780,대륙제관,기타 금속 가공제품 제조업
008370,원풍,플라스틱제품 제조업
348080,큐라티스,자연과학 및 공학 연구개발업
064240,홈캐스트,기타 전문 도매업
104040,디에스엠,자동차 신품 부품 제조업
263690,디알젬,의료용 기기 제조업
136410,아셈스,플라스틱제품 제조업
099520,DGI,영상 및 음향기기 제조업
215790,이노인스트루먼트,통신 및 방송 장비 제조업
347740,피엔케이피부임상연구센타,"그외 기타 전문, 과학 및 기술 서비스업"
053620,태양,기타 금속 가공제품 제조업
007370,진양제약,의약품 제조업
036090,위지트,특수 목적용 기계 제조업
245620,EDGC,자연과학 및 공학 연구개발업
424980,마이크로투나노,반도체 제조업
036120,서울평가정보,기타 정보 서비스업
360350,코셈,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
033560,블루콤,영상 및 음향기기 제조업
027050,코리아나,기타 화학제품 제조업
036670,삼양케이씨아이,기타 화학제품 제조업
199550,레이저옵텍,의료용 기기 제조업
460470,아이빔테크놀로지,사진장비 및 광학기기 제조업
278650,HLB바이오스텝,자연과학 및 공학 연구개발업
104540,코렌텍,의료용 기기 제조업
0013V0,삼진식품,수산물 가공 및 저장 처리업
291650,압타머사이언스,자연과학 및 공학 연구개발업
060560,HC홈센타,기타 전문 도매업
095910,에스에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
290670,대보마그네틱,기타 전기장비 제조업
444530,심플랫폼,소프트웨어 개발 및 공급업
340930,유일에너테크,특수 목적용 기계 제조업
054300,팬스타엔터프라이즈,일반 목적용 기계 제조업
159580,제로투세븐,생활용품 도매업
207760,미스터블루,기타 정보 서비스업
072990,에이치시티,기타 과학기술 서비스업
072470,우리산업홀딩스,자동차 신품 부품 제조업
217480,에스디생명공학,기타 화학제품 제조업
419080,엔젯,특수 목적용 기계 제조업
219550,디와이디,생활용품 도매업
088910,동우팜투테이블,"도축, 육류 가공 및 저장 처리업"
