code,name,시장,일자,종가,급락1,전일,2일누적,이격MA240,고점5년比,핵심선,선이격,시총,매도신호,스캐너,계열,내일필요낙폭,미달항목
096770,SK이노베이션,KOSPI,2026-07-31,110500.0,-0.042461005199306734,0.05388127853881275,0.009132420091324311,-0.029225723322010122,-0.6341059602649006,주60주,-0.021575514300050225,19728460359600.0,0.0,S1,A계열,-0.08097737556561091,
259960,크래프톤,KOSPI,2026-07-31,243000.0,-0.05813953488372092,0.05737704918032782,-0.004098360655737654,-0.07624319893558884,-0.5810344827586207,월10,-0.042741776639747875,11442182584000.0,0.0,S1,A계열,-0.06567901234567897,
251970,펌텍코리아,KOSDAQ,2026-07-31,46100.0,-0.039583333333333304,-0.03903903903903905,-0.07707707707707712,-0.09471754925705311,-0.40129870129870127,월10,-0.0485036119711042,602640000000.0,0.0,S1,A계열,-0.08373101952277662,
