code,fiscal_year,revenue,cogs,op_income,net_income,assets,liabilities,equity,current_assets,current_liab,cash,cfo,noncurrent_liab,issued_capital
010120,2020,2402672528424.0,1968532611334.0,133713579421.0,85485546630.0,2540396071840.0,1126926170718.0,1413469901122.0,1649804547143.0,644246457944.0,683234939608.0,288900985879.0,482679712774.0,150000000000.0
010120,2021,2668264980253.0,2181178348652.0,155131916609.0,85310345509.0,2796731557614.0,1323312292962.0,1473419264652.0,1887748202729.0,845300727437.0,701596943478.0,101544478367.0,478011565525.0,150000000000.0
010120,2022,3377070215838.0,2780214328701.0,187524016869.0,91209999630.0,3322804977898.0,1773513972232.0,1549291005666.0,2341252236663.0,1390210307038.0,556085787716.0,-145446470458.0,383303665194.0,150000000000.0
010120,2023,4230482628448.0,3457049066386.0,324877723039.0,207672688149.0,3732891934230.0,2008849631067.0,1724042303163.0,2605193022178.0,1448676924745.0,583925062424.0,214646330873.0,560172706322.0,150000000000.0
010120,2024,4551837252467.0,3644246452559.0,389717122317.0,242237998768.0,4485197464384.0,2595105380936.0,1890092083448.0,3052191652183.0,1846349798510.0,660104319206.0,230146922129.0,748755582426.0,150000000000.0
010120,2025,4965798552980.0,3914425271574.0,426407143017.0,284256733172.0,4956680318372.0,2815381465996.0,2141298852376.0,3356846142791.0,1864659912559.0,762716704001.0,299948385888.0,950721553437.0,150000000000.0
267260,2019,1771133588482.0,1617777085454.0,-156694465555.0,-264300822542.0,2256474848477.0,1556258916971.0,700215931506.0,1484220244388.0,1123767373332.0,189724611893.0,57542834842.0,432491543639.0,180235675000.0
267260,2020,1811344734384.0,1501167513697.0,72699092216.0,-40246346429.0,2272620339599.0,1593446800528.0,679173539071.0,1474374926184.0,1275328870603.0,524256768315.0,204526388307.0,318117929925.0,180235675000.0
267260,2021,1805991746883.0,1570865258704.0,9736360055.0,-33686739374.0,2214970249748.0,1568748135135.0,646222114613.0,1398337921716.0,1252495843373.0,354808620188.0,109777416049.0,316252291762.0,180235675000.0
267260,2022,2104499487335.0,1768194218395.0,133040987326.0,162017992899.0,2435030170738.0,1603861296111.0,831168874627.0,1548305844287.0,1411144505503.0,172685883612.0,-124138810949.0,192716790608.0,180235675000.0
267260,2023,2702799337370.0,2092381405801.0,315218290721.0,259455508262.0,2910160077690.0,1853129751520.0,1057030326170.0,1972953333108.0,1497428721709.0,176097890089.0,-22438778035.0,355701029811.0,180235675000.0
267260,2024,3322349007529.0,2277783725387.0,668970713547.0,498409535389.0,3795545096460.0,2288027971862.0,1507517124598.0,2763740978393.0,2001078594202.0,569771637520.0,1033722426199.0,286949377660.0,180235675000.0
267260,2025,4079497658529.0,2686658538765.0,995313437790.0,731816191305.0,4769815393358.0,2736880469339.0,2032934924019.0,3426275170373.0,2548719075384.0,950781542257.0,959572657325.0,188161393955.0,180235675000.0
042660,2019,8358744818823.0,7889790146771.0,292760934105.0,-46485191069.0,11276078800189.0,7521182251648.0,3754896548541.0,6871061134451.0,4807538069313.0,2012238821503.0,2542127053852.0,2713644182335.0,541028760000.0
042660,2020,7030175197162.0,6634249125946.0,153437091215.0,86572614374.0,10320774853795.0,6451804192841.0,3868970660954.0,5953237429075.0,5162708937003.0,1343559258347.0,-458467494666.0,1289095255838.0,541453345000.0
042660,2021,4486585681366.0,6033692327985.0,-1754651375507.0,-1699829429734.0,10623209555073.0,8405626102183.0,2217583452890.0,6481079243776.0,7464467860107.0,1778939684909.0,485786909235.0,941158242076.0,541453345000.0
042660,2022,4860150249534.0,6207032528586.0,-1613564533698.0,-1744778447657.0,12235665304876.0,11490693372918.0,744971931958.0,7822464527787.0,10672486378148.0,659721353644.0,-1065432625974.0,818206994770.0,541453345000.0
042660,2023,7408312265643.0,7309503815084.0,-196498300366.0,160043854483.0,13944772692394.0,9632615571697.0,4312157120697.0,9217523943523.0,7459444078866.0,1799307748627.0,-1939155311922.0,2173171492831.0,1536794495000.0
042660,2024,10776004933627.0,10092078699901.0,237876379317.0,528212898147.0,17843809161295.0,12980459270570.0,4863349890725.0,11246034307660.0,10346614469478.0,588259735081.0,-2904574465563.0,2633844801092.0,1537066970000.0
042660,2025,12783512278323.0,10943214281345.0,1167590137928.0,1245921538208.0,20140914014349.0,13965907018538.0,6175006995811.0,12082155480715.0,11200499198877.0,778471159631.0,1314671582302.0,2765407819661.0,1537066970000.0
298040,2019,3781445371058.0,3388812828025.0,130252420646.0,16022962032.0,4000830147806.0,3010332682377.0,990497465429.0,1579013789246.0,2116804025677.0,38215576367.0,75200087039.0,893528656700.0,46622740000.0
298040,2020,2983970863029.0,2588585569072.0,44074735485.0,-19258017305.0,3703454378084.0,2735203886439.0,968250491645.0,1238407924057.0,1740041065687.0,52293891327.0,386562290399.0,995162820752.0,46622740000.0
298040,2021,3094698644786.0,2690409635241.0,120066031213.0,76516679128.0,4022701434672.0,2985558691550.0,1037142743122.0,1561557951889.0,1944010947810.0,81009178762.0,110584865944.0,1041547743740.0,46622740000.0
298040,2022,3510143917637.0,3075121535511.0,143248629974.0,29129546895.0,4693470608273.0,3590259543651.0,1103211064622.0,2221499626151.0,2504911410809.0,212739996074.0,-67110735046.0,1085348132842.0,46622740000.0
298040,2023,4300571503251.0,3663028821366.0,257836947601.0,131922316419.0,4761300218430.0,3537140808779.0,1224159409651.0,2351430099777.0,2811484808084.0,277804610275.0,454662926622.0,725656000695.0,46622740000.0
298040,2024,4894979612220.0,4103207266477.0,362479487133.0,222929444192.0,6218812921202.0,4163194426688.0,2055618494514.0,3036422654447.0,3092775159627.0,249076858015.0,412091967128.0,1070419267061.0,46622740000.0
298040,2025,5968511616609.0,4715860048203.0,746968417289.0,502837667965.0,7227883006296.0,4738162049013.0,2489720957283.0,3738227618774.0,3561457465146.0,216772513676.0,493009624019.0,1176704583867.0,46622740000.0
006800,2023,20359463366897.0,,521036811624.0,337857808122.0,128177312090956.0,116938445976567.0,11238866114389.0,,,1750885888022.0,-4077641709374.0,,4101960790000.0
006800,2024,22242327609027.0,,1188076348199.0,925470295452.0,137176998056307.0,124913289504539.0,12263708551768.0,,,1932472666709.0,-10250278932212.0,,4101960790000.0
006800,2025,29283028000000.0,,1915104000000.0,1582916000000.0,150283930000000.0,136805727000000.0,13478203000000.0,,,1698057000000.0,-6860961000000.0,,4101961000000.0
086790,2023,,,4693407000000.0,3468356000000.0,591925995000000.0,551744278000000.0,40181717000000.0,,,29636710000000.0,-9622341000000.0,,1501210000000.0
086790,2024,,,4855182000000.0,3768529000000.0,637847513000000.0,594270586000000.0,43576927000000.0,,,32766660000000.0,-2451814000000.0,,1501210000000.0
086790,2025,,,5350898000000.0,4036638000000.0,674590676000000.0,628945122000000.0,45645554000000.0,,,36565097000000.0,-1962471000000.0,,1501210000000.0
005490,2019,64366847807959.0,58116494431821.0,3868854558550.0,1982637208513.0,79058661130791.0,31263954310516.0,47794706820275.0,34842373721682.0,16323689974559.0,3514872380076.0,6004655014887.0,14940264335957.0,482403125000.0
005490,2020,57792795732820.0,53072389981798.0,2403035192908.0,1788152419240.0,79086973226376.0,31412381141295.0,47674592085081.0,35830815052836.0,16854968422760.0,4754643963053.0,8685737215643.0,14557412718535.0,482403125000.0
005490,2021,76332345050013.0,64451218880639.0,9238089232877.0,7195889963608.0,91471614111915.0,36666670760250.0,54804943351665.0,46621630510895.0,21083623164990.0,4775166458482.0,6259365289022.0,15583047595260.0,482403125000.0
005490,2022,84750203702240.0,77100911278385.0,4850053015766.0,3560483538695.0,98406780635254.0,40149380046004.0,58257400589250.0,47649465547079.0,23188189987105.0,8053107795977.0,6186764805543.0,16961190058899.0,482403125000.0
005490,2023,77127197108585.0,70710293228346.0,3531422506439.0,1845849532200.0,100945394185079.0,41281496791611.0,59663897393468.0,46212298543978.0,21861518075074.0,6670878744312.0,6167694886590.0,19419978716537.0,482403125000.0
005490,2024,72688143160111.0,67275203824815.0,2173573272904.0,947580322052.0,103404198997805.0,41953831078121.0,61450367919684.0,44029923444233.0,22779718796788.0,6767897520450.0,6663654759669.0,19174112281333.0,482403125000.0
005490,2025,69094886192787.0,63928837811263.0,1827063210829.0,504403472266.0,105192437963565.0,42814746926182.0,62377691037383.0,43483869368419.0,23131653619869.0,7049800440769.0,4571910292218.0,19683093306313.0,482403125000.0
000150,2019,18446492810268.0,15445705096651.0,1103323347274.0,313824054551.0,29134709609958.0,22531061298279.0,6603648311679.0,11008912806826.0,16306253371339.0,1840833889385.0,784166127919.0,6224807926940.0,123738105000.0
000150,2020,17080748851706.0,14397455808914.0,530141457498.0,-748000892784.0,30117622955500.0,22408094225620.0,7709528729880.0,12598323857273.0,15808245254046.0,2707378621227.0,126536367869.0,6599848971574.0,123738105000.0
000150,2021,13204153075980.0,10961686542121.0,945931226947.0,656730965019.0,26009852171749.0,17512799235250.0,8497052936499.0,9895281692159.0,12006449215983.0,2235362000986.0,743214641209.0,5506350019267.0,123738105000.0
000150,2022,16995760103010.0,14157713085775.0,1126028726422.0,-581168717784.0,26315352623211.0,16017536857154.0,10297815766057.0,9526315384836.0,9478485386427.0,2074186431748.0,533183466969.0,6539051470727.0,123738105000.0
000150,2023,19130129881903.0,15885060614965.0,1436262204451.0,272073643932.0,28286808651585.0,17080070105878.0,11206738545707.0,11446327758199.0,11438852161739.0,3539166947066.0,1908708279056.0,5641217944139.0,123738105000.0
000150,2024,18132874000000.0,15170732000000.0,1003759000000.0,302227000000.0,30143063000000.0,18253581000000.0,11889482000000.0,11912646000000.0,11024159000000.0,3704064000000.0,307830000000.0,7229422000000.0,123738000000.0
000150,2025,19784138000000.0,16370921000000.0,1062715000000.0,249511000000.0,32927788000000.0,20693467000000.0,12234321000000.0,14193308000000.0,13754410000000.0,4927903000000.0,981908000000.0,6939057000000.0,123738000000.0
011070,2019,8302068230724.0,7273147981450.0,403129277832.0,102300470956.0,5770780509572.0,3566176252062.0,2204604257510.0,2530944169760.0,2046234453957.0,799575276871.0,769041422028.0,1519941798105.0,118335535000.0
011070,2020,9541789540547.0,8251449217961.0,681019009060.0,236127867008.0,6038600271628.0,3610912434530.0,2427687837098.0,3161799525105.0,2284222240450.0,694606987268.0,950268413751.0,1326690194080.0,118335535000.0
011070,2021,14945609219058.0,12815071627549.0,1264223240881.0,888282436433.0,7741352841297.0,4427146647365.0,3314206193932.0,4113364037891.0,3310267874012.0,565874458592.0,1177629168876.0,1116878773353.0,118335535000.0
011070,2022,19589409483381.0,17215010892566.0,1271751532028.0,979848640817.0,9793617826430.0,5527824867091.0,4265792959339.0,4713796330744.0,4270416742099.0,577908207202.0,1514999766762.0,1257408124992.0,118335535000.0
011070,2023,20605290000000.0,18741974000000.0,830824000000.0,565201000000.0,11204306000000.0,6489731000000.0,4714575000000.0,5349008000000.0,4219145000000.0,1389646000000.0,2104064000000.0,2270586000000.0,118336000000.0
011070,2024,21200755000000.0,19457084000000.0,706043000000.0,449274000000.0,11378212000000.0,6024347000000.0,5353865000000.0,5853122000000.0,3954861000000.0,1329386000000.0,1110059000000.0,2069486000000.0,118336000000.0
011070,2025,21896603000000.0,20147018000000.0,665007000000.0,341262000000.0,11930883000000.0,6167829000000.0,5763054000000.0,6778361000000.0,4507244000000.0,1406403000000.0,1331402000000.0,1660585000000.0,118336000000.0
000810,2023,,,2357283417485.0,1821614343047.0,85019029989421.0,68874631707984.0,16144398281437.0,,,859034311218.0,-562090731359.0,,26473418500.0
000810,2024,,,2649596688033.0,2076797712983.0,87269492540789.0,71667277794649.0,15602214746140.0,,,1543023515165.0,3127018161730.0,,26473418500.0
000810,2025,,,2659143002144.0,2020287132255.0,96450389944868.0,75158009988554.0,21292379956314.0,,,2019803576966.0,3413166155628.0,,26473418500.0
010130,2019,6694810889702.0,5743570626840.0,805328836892.0,638613351819.0,7840561221499.0,1002169326090.0,6838391895409.0,4597942700017.0,704279137809.0,689518057370.0,692660279007.0,297890188281.0,94350000000.0
010130,2020,7581926858435.0,6546773440472.0,897387769203.0,574828670832.0,8499645577650.0,1412616891338.0,7087028686312.0,4912869202998.0,1118415592360.0,425567595232.0,456522986973.0,294201298978.0,94350000000.0
010130,2021,9976776443636.0,8720477711619.0,1096146343693.0,811106029144.0,9964048634649.0,2229814171825.0,7734234462824.0,5689044210643.0,1770527531625.0,466465326011.0,606883888565.0,459286640200.0,94350000000.0
010130,2022,11219358600107.0,10050403463407.0,919171130822.0,798264387415.0,12097918358974.0,2866186242426.0,9231732116548.0,6071090869900.0,2319116608598.0,780981792302.0,784694563029.0,547069633828.0,99315790000.0
010130,2023,9704521343024.0,8742576276712.0,659935424598.0,533378688122.0,12046071311650.0,2404068442780.0,9642002868870.0,5571656932735.0,1902819300929.0,676775222868.0,820863992249.0,501249141851.0,104542940000.0
010130,2024,12052918410249.0,10912123098725.0,723472208523.0,194781564506.0,14792322181548.0,7196894404555.0,7595427776993.0,7567074179254.0,6366334342627.0,893806431755.0,515812554313.0,830560061928.0,104542940000.0
010130,2025,16587850779912.0,14786340598339.0,1231926775791.0,770249337092.0,20395719724719.0,9211501849078.0,11184217875641.0,12069316661153.0,6127539235858.0,3451069963536.0,-628210721953.0,3083962613220.0,115591520000.0
009540,2019,15182553166000.0,14191186947000.0,290167614000.0,213081106000.0,25055372817000.0,12129057655000.0,12926315162000.0,12545988679000.0,8941941350000.0,2225143190000.0,-1464118747000.0,3187116305000.0,353865580000.0
009540,2020,14903657734000.0,14159004629000.0,74367134000.0,-835177677000.0,25244191252000.0,12822965818000.0,12421225434000.0,13001432736000.0,9511529229000.0,3703409917000.0,-89969458000.0,3311436589000.0,353865580000.0
009540,2021,15493381773000.0,16010119587000.0,-1384815777000.0,-1141204413000.0,27293093978000.0,14879338674000.0,12413755304000.0,14562196013000.0,11286467399000.0,4567468098000.0,835843497000.0,3592871275000.0,353865580000.0
009540,2022,17302020185000.0,16935580632000.0,-355560593000.0,-295177096000.0,29883476300000.0,17571346490000.0,12312129810000.0,15775914217000.0,15033482523000.0,2697222866000.0,462245767000.0,2537863967000.0,353865580000.0
009540,2023,21296205574000.0,20248178434000.0,282260719000.0,144930284000.0,32242568184000.0,19872465252000.0,12370102932000.0,17735127271000.0,17497867505000.0,3018390965000.0,2081590925000.0,2374597747000.0,353865580000.0
009540,2024,25538577356000.0,22943209928000.0,1434090492000.0,1454580111000.0,36719137422000.0,22563324218000.0,14155813204000.0,20431356435000.0,19325058391000.0,3717318959000.0,4288660178000.0,3238265827000.0,353865580000.0
009540,2025,29933215227000.0,24604794179000.0,3904489578000.0,2928395265000.0,39542213288000.0,22633860456000.0,16908352832000.0,23424477841000.0,20010814307000.0,3742015549000.0,4422050644000.0,2623046149000.0,353865580000.0
017670,2019,17743702000000.0,,1109980000000.0,861942000000.0,44611620000000.0,21788084000000.0,22823536000000.0,8102294000000.0,7787722000000.0,1270824000000.0,3986082000000.0,14000362000000.0,44639000000.0
017670,2020,18624651000000.0,,1349324000000.0,1500538000000.0,47906957000000.0,23510714000000.0,24396243000000.0,8775086000000.0,8177967000000.0,1369653000000.0,5821876000000.0,15332747000000.0,44639000000.0
017670,2021,16748585000000.0,,1387162000000.0,2418989000000.0,30911277000000.0,18576139000000.0,12335138000000.0,6352665000000.0,6960435000000.0,872731000000.0,5031279000000.0,11615704000000.0,30493000000.0
017670,2022,17304973000000.0,,1612070000000.0,947831000000.0,31308262000000.0,19153066000000.0,12155196000000.0,7219196000000.0,8046541000000.0,1882291000000.0,5159317000000.0,11106525000000.0,30493000000.0
017670,2023,17608511000000.0,,1753204000000.0,1145937000000.0,30119227000000.0,17890828000000.0,12228399000000.0,6585602000000.0,6993980000000.0,1454978000000.0,4947205000000.0,10896848000000.0,30493000000.0
017670,2024,17940609000000.0,,1823409000000.0,1387095000000.0,30515255000000.0,18687621000000.0,11827634000000.0,7476682000000.0,9224278000000.0,2023721000000.0,5087285000000.0,9463343000000.0,30493000000.0
017670,2025,17099213000000.0,,1073215000000.0,375084000000.0,30107783000000.0,17152491000000.0,12955292000000.0,6727130000000.0,6529775000000.0,1490024000000.0,3923847000000.0,10622716000000.0,30493000000.0
042700,2019,120377520384.0,70270546248.0,13725362614.0,19262572161.0,257474681329.0,37769479525.0,219705201804.0,129499857299.0,31765712250.0,47806100487.0,27170525034.0,6003767275.0,12716420500.0
042700,2020,257385897660.0,146712110669.0,66649466315.0,50131485364.0,326966868038.0,69876325235.0,257090542803.0,208937098511.0,67572880984.0,81154267884.0,37483996929.0,2303444251.0,12716420500.0
