순위,종목코드,종목명,시장,등락률(%),종가,거래대금,거래량,시가총액,상한가
59,094480,갤럭시아머니트리,KOSDAQ,10.06,5470,3817043555,701673,214587213860,
60,052860,아이앤씨,KOSDAQ,10.00,5280,739468335,142972,94336989120,
61,070300,퀀텀레일,KOSDAQ,9.89,2000,7655176197,3811240,71049458000,
62,008260,NI스틸,KOSPI,9.67,3460,2052135180,597516,98956404820,
63,261780,아리바이오랩,KOSDAQ,9.66,2440,1609881413,687846,70652581440,
64,064260,다날,KOSDAQ,9.58,5090,86660650729,16328187,385035376130,
65,005180,빙그레,KOSPI,9.55,87200,21997015600,261225,808259503200,
66,005930,삼성전자,KOSPI,9.49,271000,6961393123500,26095919,1584341502768000,
67,177350,베셀,KOSDAQ,9.23,1716,682312185,407111,17015600316,
68,103230,에스앤더블류,KOSDAQ,9.21,2430,694634720,284305,17496000000,
69,060250,NHNKCP,KOSDAQ,9.17,14760,12610375500,856561,592770618360,
70,156100,엘앤케이바이오,KOSDAQ,9.13,4365,1458282749,333605,97562782845,
71,053300,한국정보인증,KOSDAQ,8.98,4795,869220030,186259,194634305320,
72,377300,카카오페이,KOSPI,8.97,44950,26326304825,580396,6080507190750,
73,001290,상상인증권,KOSPI,8.72,1010,3286582756,3156783,109420491200,
74,016360,삼성증권,KOSPI,8.71,92400,96521600550,1050392,8251320000000,
75,220100,퓨쳐켐,KOSDAQ,8.65,8040,516348405,65134,180316456800,
76,232830,아이티센피엔에스,KOSDAQ,8.49,1853,27149420,14901,30636994278,
77,002380,KCC,KOSPI,8.46,474500,19631519250,41683,4077329152000,
78,198440,강동씨앤엘,KOSDAQ,8.44,1375,6283926914,4470386,83781357000,
79,448280,에코아이,KOSDAQ,8.33,8970,473931080,52591,265791227130,
80,287840,인투셀,KOSDAQ,8.31,22150,1470469250,66538,332736414000,
81,389030,지니너스,KOSDAQ,8.29,2220,997132885,447176,87450841620,
82,291650,츌립앤사이언스,KOSDAQ,8.27,1990,124537836,65245,60734045790,
83,033640,네패스,KOSDAQ,8.21,19110,4523851640,233885,440661350220,
84,010130,고려아연,KOSPI,8.12,1238000,69520687000,54752,25840735622000,
85,037330,인지디스플레,KOSDAQ,8.11,760,264751362,347656,33352770240,
86,036000,예림당,KOSDAQ,8.09,3005,468278254,159910,69218002385,
87,053030,바이넥스,KOSDAQ,7.91,7090,3925610950,554852,231730892920,
88,143540,영우디에스피,KOSDAQ,7.91,1050,209621569,207075,46829889750,
89,161890,한국콜마,KOSPI,7.82,137800,55197401700,411216,3252779610600,
90,028260,삼성물산,KOSPI,7.78,374000,171103644750,463427,60650675294000,
91,328130,루닛,KOSDAQ,7.65,9710,4840746075,506687,722988927800,
92,003530,한화투자증권,KOSPI,7.62,4730,7450159729,1581897,1014810975750,
93,032830,삼성생명,KOSPI,7.61,297000,171757049500,581363,59400000000000,
94,131970,두산테스나,KOSDAQ,7.60,82100,27320484300,332040,1586766239800,
95,456010,아이씨티케이,KOSDAQ,7.58,17750,4851219355,279114,257416712500,
96,322000,HD현대에너지솔루션,KOSPI,7.50,139100,64700971950,473031,1557920000000,
97,047400,유니온머티리얼,KOSPI,7.49,962,221904685,242702,40404000000,
98,016100,리더스코스메틱,KOSDAQ,7.43,1142,437396327,381161,21813220948,
99,059090,미코,KOSDAQ,7.40,18580,4102191910,226502,620883735240,
100,0001A0,덕양에너젠,KOSDAQ,7.38,9170,734810135,81290,233550381540,
101,431190,케이쓰리아이,KOSDAQ,7.33,3000,134245890,45389,22459326000,
102,077500,유니퀘스트,KOSPI,7.29,7800,3249362040,420874,168480795600,
103,348080,큐라티스,KOSDAQ,7.25,2885,814507662,271340,37008067405,
104,173940,에프엔씨엔터,KOSDAQ,7.21,2380,56800295,25581,36634883040,
105,365270,큐라클,KOSDAQ,7.16,11670,1809058650,162111,258572096640,
106,355150,코스텍시스,KOSDAQ,7.14,20850,1997965925,95329,162574747500,
107,003230,삼양식품,KOSPI,7.13,1397000,139221255000,100158,10523621955000,
108,394420,리센스메디컬,KOSDAQ,7.09,13290,4709267720,361156,146186026290,
109,144510,지씨셀,KOSDAQ,7.06,14410,1563483850,106108,227682957040,
110,195990,루트K,KOSDAQ,7.01,1419,367256562,236960,23112493206,
111,215600,신라젠,KOSDAQ,7.00,2445,15002997520,5951054,338763463980,
112,425420,티에프이,KOSDAQ,6.98,40600,5001377925,125385,501295548600,
113,038290,마크로젠,KOSDAQ,6.95,12920,5781846790,434720,140070888000,
114,327260,RF머트리얼즈,KOSDAQ,6.82,35250,15901081875,453035,634106574750,
115,201490,미투온,KOSDAQ,6.76,2370,4156254916,1712297,77555230620,
116,024720,콜마홀딩스,KOSPI,6.75,10280,538716935,53329,352565542520,
117,067290,JW신약,KOSDAQ,6.74,2295,21301871562,9240630,128605151385,
118,007815,코리아써우,KOSPI,6.63,18500,3485090,202,54846765000,
119,200470,에이팩트,KOSDAQ,6.63,6430,12135521400,1817492,272388257990,
120,069330,유아이디,KOSDAQ,6.63,1110,371391220,338915,18817357140,
121,062970,한국첨단소재,KOSDAQ,6.62,2415,8765146632,3515386,68934501405,
122,031820,아이티센씨티에스,KOSPI,6.59,6150,484546410,79378,74446647900,
123,090370,메타랩스,KOSPI,6.51,1161,66567775,59272,31700743929,
124,138080,오이솔루션,KOSDAQ,6.49,23800,5068696725,215712,294590640400,
125,032580,피델릭스,KOSDAQ,6.47,4280,3535979175,850198,141805233920,
126,216080,제테마,KOSDAQ,6.42,4310,1141067024,269290,160707396690,
127,358570,지아이이노베이션,KOSDAQ,6.38,8670,5469430130,626467,559353772020,
128,235980,메드팩토,KOSDAQ,6.37,2590,916588779,348173,88772563390,
129,003535,한화투자증권우,KOSPI,6.35,6030,258466370,43457,28944000000,
130,246690,TS인베스트먼트,KOSDAQ,6.34,1829,162465585,90037,43490280246,
131,463480,모티브링크,KOSDAQ,6.31,4130,47199735,11544,51172178540,
132,013720,청보,KOSDAQ,6.22,2390,29636765,12932,29075850920,
133,091120,이엠텍,KOSDAQ,6.19,4200,240503959,57851,71958331200,
134,172670,에이엘티,KOSDAQ,6.17,11020,614668900,57248,98742054180,
135,050120,ES큐브,KOSDAQ,6.15,3710,1363134605,370474,50322759060,
136,382150,온코크로스,KOSDAQ,6.07,3580,398655750,109377,46705947320,
137,031330,에스에이엠티,KOSDAQ,5.99,8140,3979204480,499782,813959845380,
138,045660,에이텍,KOSDAQ,5.98,9740,906033565,94382,80452400000,
139,290560,파라택시스이더리움,KOSDAQ,5.97,1048,298905414,277556,23436141040,
140,203650,드림시큐리티,KOSDAQ,5.96,2115,1535786822,737067,215104983660,
141,02826K,삼성물산우B,KOSPI,5.94,232000,1724320500,7471,340480880000,
142,012160,영흥,KOSPI,5.94,2585,122315080,49198,40379517255,
143,005745,크라운해태홀딩스우,KOSPI,5.94,5350,8973300,1694,3213884100,
144,036540,SFA반도체,KOSDAQ,5.94,6060,11790779655,1962145,996629436180,
145,040160,누리플렉스,KOSDAQ,5.90,6460,173143770,27506,77878756100,
146,192820,코스맥스,KOSPI,5.89,260500,42286140250,163728,2956547094500,
147,306040,에스제이그룹,KOSDAQ,5.89,1834,41363985,23067,17032438696,
148,099390,브레인즈컴퍼니,KOSDAQ,5.88,3690,69029294,19198,30288564270,
149,290270,휴네시온,KOSDAQ,5.88,2790,79884830,29322,26805404880,
150,019570,GMI벤처,KOSDAQ,5.86,2800,86310490,30451,26726011200,
151,399720,가온칩스,KOSDAQ,5.84,47150,4705456550,98798,559144494600,
152,076080,웰크론한텍,KOSDAQ,5.83,1143,218768369,199461,25825120308,
153,294570,쿠콘,KOSDAQ,5.83,21800,818261225,37619,219999757600,
154,900070,글로벌에스엠,KOSDAQ,5.82,1054,61528147,59802,28323071136,
155,001020,페이퍼코리아,KOSPI,5.81,2185,67718745,31473,77778706470,
156,058730,다스코,KOSPI,5.79,3560,27497974466,7354270,72094453560,
157,214450,파마리서치,KOSDAQ,5.75,413500,63822280750,156013,4296119448000,
158,009420,한올바이오파마,KOSPI,5.74,62600,29147349350,472442,3270263938800,
159,950130,엑세스바이오,KOSDAQ,5.69,2320,124003957,53886,81603294880,
160,000950,전방,KOSPI,5.68,35350,425849500,12577,59388000000,
161,223310,사토시홀딩스,KOSDAQ,5.67,2980,278478087,93817,15509833160,
162,469750,아이비젼웍스,KOSDAQ,5.67,950,89744421,96170,32733656950,
163,048530,인트론바이오,KOSDAQ,5.66,2800,346382627,126276,86496922400,
164,200710,에이디테크놀로지,KOSDAQ,5.59,27400,2509248400,91033,368858991800,
165,228760,지노믹트리,KOSDAQ,5.59,12460,765223970,62525,309745656920,
166,388870,파로스아이바이오,KOSDAQ,5.59,5670,409237820,73017,73403434440,
167,066700,테라젠이텍스,KOSDAQ,5.58,2175,1550704711,690739,80806417800,
168,111710,남화산업,KOSDAQ,5.55,3235,3502927227,1036796,66602180000,
169,035420,NAVER,KOSPI,5.53,219500,210505687250,961900,34456579907500,
170,0039P0,매드업,KOSDAQ,5.53,8590,22034482795,2598036,161555566000,
171,027040,서울전자통신,KOSDAQ,5.53,1945,169632092,90253,27070060705,
172,123330,제닉,KOSDAQ,5.52,29650,6759364950,233714,236271362000,
173,214330,금호에이치티,KOSPI,5.51,6320,939282680,151365,66087791280,
174,208860,다산디엠씨,KOSDAQ,5.50,1131,74668246,67799,38397419463,
175,302440,SK바이오사이언스,KOSPI,5.45,37750,6979818400,183719,2961734875750,
176,032820,우리기술,KOSDAQ,5.45,12190,26979428615,2231156,2106244420280,
177,253840,수젠텍,KOSDAQ,5.44,4070,461621565,114623,68144824000,
178,089230,THEEM,KOSDAQ,5.42,2140,702779388,329610,84361697560,
179,009140,경인전자,KOSPI,5.39,22500,137390400,6283,35342932500,
180,114810,한솔아이원스,KOSDAQ,5.36,12570,2703241420,215385,353759697180,
181,112610,씨에스윈드,KOSPI,5.33,48400,24139878550,504141,2041095905200,
182,079370,제우스,KOSDAQ,5.29,9750,1522749175,159591,302415652500,
183,477850,마키나락스,KOSDAQ,5.28,27900,71302054275,2629550,495357134400,
184,307950,현대오토에버,KOSPI,5.27,459500,28416129000,63108,12601319729000,
185,016600,큐캐피탈,KOSDAQ,5.27,2495,216216710,86195,34834194495,
186,487400,케이앤에스아이앤씨,KOSDAQ,5.26,12400,25823966960,2080610,127234936800,
187,033240,자화전자,KOSPI,5.23,31200,2906744875,95279,674091662400,
188,338840,와이바이오로직스,KOSDAQ,5.22,9880,954941890,97033,151822808280,
189,476060,온코닉테라퓨틱스,KOSDAQ,5.21,14730,4731519200,324140,668857483200,
190,066670,디티씨,KOSDAQ,5.19,3140,110136710,35661,58692622520,
191,047560,이스트소프트,KOSDAQ,5.18,7710,300645680,39580,90616262220,
192,048830,엔피케이,KOSDAQ,5.17,1118,94403662,84918,20933345914,
193,000760,이화산업,KOSPI,5.16,13460,3918220,294,37688000000,
194,305090,마이크로디지탈,KOSDAQ,5.16,1630,273681529,173620,30351987130,
195,002900,TYM,KOSPI,5.14,7160,2120489575,300148,296424000000,
196,102370,케이옥션,KOSDAQ,5.11,3190,195898877,62434,82583645100,
197,163280,에어레인,KOSDAQ,5.05,3330,2544769156,702412,45298249740,
198,180400,DXVX,KOSDAQ,5.03,2610,739220242,265251,256900817520,
199,403870,HPSP,KOSDAQ,5.03,48000,251571283150,5238273,3950400000000,
200,143160,아이디스,KOSDAQ,5.02,16330,351648640,22055,174998648700,
201,247660,나노씨엠에스,KOSDAQ,5.00,2415,82652805,34183,10490566800,
202,006840,AK홀딩스,KOSPI,4.90,7700,172439490,23013,102006219700,
203,025900,동화기업,KOSDAQ,4.90,7070,1722085610,237683,357440004950,
204,214180,헥토이노베이션,KOSDAQ,4.89,14580,1823422345,123616,189443290860,
205,158430,아톤,KOSDAQ,4.88,4620,1161712016,250149,113107265040,
206,030610,교보증권,KOSPI,4.86,10350,634686925,61773,1179516646350,
207,064290,인텍플러스,KOSDAQ,4.85,35650,13077131550,358171,461937655700,
208,071200,인피니트헬스케어,KOSDAQ,4.84,9540,451254535,48558,232742209320,
209,039290,인포뱅크,KOSDAQ,4.83,3905,41287885,10657,33949984090,
210,226950,올릭스,KOSDAQ,4.79,109400,35585678200,320768,2304275790000,
211,038070,서린바이오,KOSDAQ,4.78,4495,1709939069,358788,41806538620,
212,000100,유한양행,KOSPI,4.77,83400,26146436400,314079,6642609923400,
213,900290,GRT,KOSDAQ,4.73,3540,999193851,283451,295627325760,
214,041960,코미팜,KOSDAQ,4.73,9740,5987786235,615637,719654461300,
215,108670,LX하우시스,KOSPI,4.70,34500,1223457050,35351,309384615000,
216,348150,고바이오랩,KOSDAQ,4.70,3120,34252950,11057,60586933680,
217,105550,엣지파운드리,KOSDAQ,4.70,2340,325547677,144043,36647699400,
218,107640,한중엔시에스,KOSDAQ,4.68,35800,3944641400,109840,324525066800,
219,290740,액트로,KOSDAQ,4.67,7850,172663455,22011,79010336350,
220,086820,바이오솔루션,KOSDAQ,4.65,6970,547615040,79302,180690872450,
221,205100,엑셈,KOSDAQ,4.65,1350,483980985,355875,91178154900,
222,139670,키네마스터,KOSDAQ,4.64,1917,56082118,29586,27065758770,
223,006805,미래에셋증권우,KOSPI,4.63,12890,448152560,34959,181436417500,
224,142280,녹십자엠에스,KOSDAQ,4.63,2710,1595483620,577193,64939814010,
225,089030,테크윙,KOSDAQ,4.61,51100,27588621250,544535,1893441259500,
226,489790,한화비전,KOSPI,4.59,54700,19259129250,348293,2761714933000,
227,214260,라파스,KOSDAQ,4.56,8720,118461030,13943,77803877360,
228,249420,일동제약,KOSPI,4.55,14480,1353449060,93955,458121888960,
229,224060,더코디,KOSDAQ,4.53,3230,115023435,35723,16669132060,
230,086040,바이오톡스텍,KOSDAQ,4.52,2310,43469770,19138,36863550570,
231,010060,OCI홀딩스,KOSPI,4.50,290000,102424394750,348474,5414367280000,
232,000500,가온전선,KOSPI,4.50,164900,17200892100,105834,4910327394300,
233,010280,아이티센엔텍,KOSDAQ,4.48,5600,972855785,170093,72938639200,
234,013700,까뮤이앤씨,KOSPI,4.47,1613,533717951,344237,96378088790,
235,323990,박셀바이오,KOSDAQ,4.47,4205,439381107,104706,97797135725,
236,251370,와이엠티,KOSDAQ,4.47,7940,413250315,52530,143024911220,
237,017900,광전자,KOSPI,4.41,8290,10655164475,1293646,480353795270,
238,123890,한국자산신탁,KOSPI,4.41,2485,1083551092,437907,304099206110,
239,303030,지니틱스,KOSDAQ,4.40,1969,159053411,82754,18031070244,
240,263750,펄어비스,KOSDAQ,4.40,32050,19547695175,614007,2014147315500,
241,356680,엑스게이트,KOSDAQ,4.39,12120,4357911600,364955,345947123040,
242,104200,NHN벅스,KOSDAQ,4.38,2740,119611204,46092,40627487000,
243,430690,한싹,KOSDAQ,4.38,2620,230825303,91379,28545696480,
244,068760,셀트리온제약,KOSDAQ,4.37,42950,2795476075,65190,1907080159400,
245,475040,스트라드비젼,KOSDAQ,4.37,3225,3000312429,946514,171747820050,
246,314130,지놈앤컴퍼니,KOSDAQ,4.37,4415,1395877590,324919,230901961375,
247,246710,티앤알바이오팹,KOSDAQ,4.37,2510,235156194,95608,119637905040,
248,270870,뉴트리,KOSDAQ,4.36,4070,52036780,13227,36609023220,
249,457600,벡트,KOSDAQ,4.36,4785,659350288,140966,65590387500,
250,262260,에이프로,KOSDAQ,4.35,3235,189654075,58382,48776230100,
251,352480,씨앤씨인터내셔널,KOSDAQ,4.34,21650,435367350,20373,295087356650,
252,170920,엘티씨,KOSDAQ,4.29,37700,7733984375,205930,398267550200,
253,032190,다우데이타,KOSDAQ,4.28,19990,1383699210,69572,765617000000,
254,192650,드림텍,KOSPI,4.27,4885,737295210,152629,321857159665,
255,360070,탑머티리얼,KOSDAQ,4.27,8550,324931040,38172,70041967650,
256,0126Z0,삼성에피스홀딩스,KOSPI,4.26,379000,29772811000,78908,9430675571000,
257,366030,나인앤컴퍼니,KOSDAQ,4.26,5630,562223940,101026,127541175500,
258,204320,HL만도,KOSPI,4.23,54200,19582886300,363495,2545075904000,
259,389650,넥스트바이오메디컬,KOSDAQ,4.23,34500,1116904400,33096,285566367000,
260,146320,비씨엔씨,KOSDAQ,4.23,10100,96704415,9643,129259022300,
261,005690,파미셀,KOSPI,4.22,11860,127876207995,9983801,711647606040,
262,240810,원익IPS,KOSDAQ,4.21,113900,59637399600,533687,5590656323900,
263,028080,휴맥스홀딩스,KOSDAQ,4.21,4460,31999680,7167,11285343160,
264,006405,삼성SDI우,KOSPI,4.20,211000,1759077250,8440,341376056000,
265,046890,서울반도체,KOSDAQ,4.20,9930,2036076150,205970,578972622000,
266,126340,비나텍,KOSDAQ,4.19,67100,2771724750,41233,481805779400,
267,014710,사조씨푸드,KOSPI,4.18,10210,184376850,18238,175801324030,
268,067770,세진티에스,KOSDAQ,4.18,2490,78653545,32334,20907516570,
269,096530,씨젠,KOSDAQ,4.17,31250,7992911075,258874,1632062312500,
270,304360,에스바이오메딕스,KOSDAQ,4.16,19790,321620450,16453,245101683120,
271,002230,피에스텍,KOSDAQ,4.15,5270,272912695,52627,97079038900,
272,004100,태양금속,KOSPI,4.14,2390,857195578,358307,87713000000,
273,179290,엠아이텍,KOSDAQ,4.13,5300,273133885,52257,171538093400,
274,306620,지아이에스,KOSDAQ,4.12,1845,790640082,429563,88453329480,
275,031510,오스템,KOSDAQ,4.10,1143,144057231,129161,32004000000,
276,300080,플리토,KOSDAQ,4.10,8640,404570065,47045,142607096640,
277,044820,코스맥스비티아이,KOSPI,4.09,22900,990797475,43514,219929790900,
278,068330,일신바이오,KOSDAQ,4.08,1020,383271465,367773,45100462800,
279,411080,샌즈랩,KOSDAQ,4.07,4220,210752760,51215,64429432360,
280,215480,토박스코리아,KOSDAQ,4.07,2175,34234360,15816,23359500000,
281,149950,아바텍,KOSDAQ,4.04,9020,699705410,77901,123282681060,
282,394280,오픈엣지테크놀로지,KOSDAQ,4.04,9280,534041370,57864,244495798400,
283,015590,DKME,KOSPI,4.03,1548,118953602,78902,82657484784,
284,006800,미래에셋증권,KOSPI,4.03,36100,43976094550,1216957,20200364368000,
285,001500,현대차증권,KOSPI,4.02,8020,832112295,104135,495901012880,
286,005950,이수화학,KOSPI,4.01,13240,8835646180,675405,348134797560,
287,089980,상아프론테크,KOSDAQ,4.01,14540,394345050,27096,232480597980,
288,232140,와이씨,KOSDAQ,4.01,10640,4624760015,436753,872962524000,
289,011300,우성머티리얼스,KOSPI,3.98,3400,165277660,50132,58612277000,
290,052400,코나아이,KOSDAQ,3.98,40500,1973846900,48847,589813285500,
291,463020,뉴엔AI,KOSDAQ,3.97,9420,970416275,103306,84659424000,
292,148150,세경하이테크,KOSDAQ,3.96,3410,456602181,135120,121201009380,
293,189330,씨이랩,KOSDAQ,3.95,18180,13675547640,762757,170569923120,
294,178780,일월지엠엘,KOSDAQ,3.95,2235,33128735,15345,41658600825,
295,064400,LG씨엔에스,KOSPI,3.94,73800,51869310100,701432,7150182962400,
296,024830,세원물산,KOSDAQ,3.94,8960,12315140,1398,74816000000,
297,148930,에이치와이티씨,KOSDAQ,3.94,3295,47453680,14342,33527326835,
298,080220,제주반도체,KOSDAQ,3.94,76500,87490312150,1153807,2634876724500,
299,468530,프로티나,KOSDAQ,3.94,35600,6726434450,192995,392853404800,
300,094170,동운아나텍,KOSDAQ,3.93,33050,1538788100,46805,691073384800,
301,247540,에코프로비엠,KOSDAQ,3.92,114100,32708080350,286385,11162452519400,
302,049120,파인디앤씨,KOSDAQ,3.92,2650,110521030,42765,28094406950,
303,299030,하나기술,KOSDAQ,3.91,14070,521720585,37205,112488383700,
304,020120,키다리스튜디오,KOSPI,3.90,3995,1498375290,380829,148069745170,
305,308430,셀비온,KOSDAQ,3.89,13620,149953975,10948,175769518620,
306,036630,세종텔레콤,KOSDAQ,3.88,8040,127091780,16236,112560000000,
307,080580,오킨스전자,KOSDAQ,3.87,18000,4265002750,238847,379637190000,
308,424870,이뮨온시아,KOSDAQ,3.87,3085,795149520,255910,281776215265,
309,110790,크리스에프앤씨,KOSDAQ,3.87,2950,26037130,8996,69121332000,
310,026940,부국철강,KOSPI,3.86,2155,1359485660,632650,43100000000,
311,260970,에스앤디,KOSDAQ,3.86,51100,1163909350,22624,147819729400,
312,0156T0,에이치엘지노믹스,KOSDAQ,3.85,9970,5344533465,543659,77588145170,
313,001820,삼화콘덴서,KOSPI,3.83,97600,40038817850,411235,1014552000000,
314,003060,에이프로젠바이오로직스,KOSPI,3.83,1979,110192856,56205,31104795949,
315,088130,동아엘텍,KOSDAQ,3.82,5440,285934190,53135,95120108160,
316,03473K,SK우,KOSPI,3.81,367500,456697000,1242,208054612500,
317,042600,새로닉스,KOSDAQ,3.81,11160,52439730,4718,138647085840,
318,035890,서희건설,KOSDAQ,3.81,2180,865284809,402010,452543008480,
319,086900,메디톡스,KOSDAQ,3.80,71000,2568143800,36576,518193287000,
320,222800,심텍,KOSDAQ,3.79,114900,67967890400,592567,4304605671900,
321,265740,엔에프씨,KOSDAQ,3.79,6300,1164418565,186726,112540680000,
322,037460,삼지전자,KOSDAQ,3.78,31600,1877270950,60377,515665295200,
323,039490,키움증권,KOSPI,3.77,275500,30167206000,110087,7225901058000,
324,007390,네이처셀,KOSDAQ,3.77,23400,8157482800,343747,1507780310400,
325,351320,넥사다이내믹스,KOSDAQ,3.77,1212,329177500,274727,35994754104,
326,025320,시노펙스,KOSDAQ,3.77,4130,1646850206,401115,380630930890,
327,005440,현대지에프홀딩스,KOSPI,3.76,11600,1560122885,135416,2127407508400,
328,254490,미래반도체,KOSDAQ,3.76,16300,959857750,59181,235339400000,
329,033250,체시스,KOSPI,3.75,4015,130766559,32825,25696000000,
330,017810,풀무원,KOSPI,3.75,9400,203425645,21814,358333094800,
331,119610,인터로조,KOSDAQ,3.75,14930,749176755,51335,170407242710,
332,141080,리가켐바이오,KOSDAQ,3.74,108300,23581463550,219126,4009202969400,
333,432720,퀄리타스반도체,KOSDAQ,3.74,9160,614581760,67152,129958159520,
334,280360,롯데웰푸드,KOSPI,3.73,128000,4506156900,35391,1178185472000,
335,408470,한패스,KOSDAQ,3.73,5560,487160525,85689,58780320000,
336,009520,포스코엠텍,KOSDAQ,3.71,12030,3119527530,255136,500961717090,
337,097230,HJ중공업,KOSPI,3.70,17640,3922164415,222479,1592809868160,
338,001720,신영증권,KOSPI,3.70,162400,1092922850,6703,2669856000000,
339,000105,유한양행우,KOSPI,3.70,70000,95060300,1372,82665800000,
340,017180,명문제약,KOSPI,3.68,1240,57499356,46966,42102282960,
341,039860,나노엔텍,KOSDAQ,3.67,3810,2576185617,664005,145134531930,
342,091440,한울소재과학,KOSDAQ,3.67,3110,389973235,128878,107329107370,
343,008700,아남전자,KOSPI,3.66,1246,323022377,261283,96097525720,
344,063080,컴투스홀딩스,KOSDAQ,3.65,12790,143055690,10991,84352505680,
345,006280,녹십자,KOSPI,3.64,125400,8288952450,65683,1465491865200,
346,318410,비비씨,KOSDAQ,3.64,6830,36514795,5497,37942309690,
