date,code,BPS,PER,PBR,EPS,DIV,DPS,src_rcept
2025-12-31,304360,700.5621,,26.5501,-655.8063,0.0,0.0,20260324000025
2025-12-31,025000,149858.5486,4.5484,0.351,11564.5764,7.1498,3760.7942,20260312001374
2025-12-31,073490,21991.3043,,1.3733,-157.6249,0.3974,120.0,20260325001192
2025-12-31,064820,9767.531,3.8596,0.7607,1925.0616,8.1323,604.2334,20260810000668
2025-12-31,0030R0,4892.4723,110.9586,0.7839,34.5624,1.9068,73.125,20260204000369
2025-12-31,045390,2189.4107,11.1614,1.4799,290.2868,0.0,0.0,20260318000740
2025-12-31,085910,4028.5592,53.667,4.1007,307.8244,1.3832,228.5123,20260629000421
2025-12-31,071200,7859.6147,8.6112,1.1858,1082.3096,1.0719,99.9006,20260320001365
2025-12-31,091580,12011.7816,112.9669,1.4194,150.9292,0.5865,100.0,20260602000490
2025-12-31,389260,9190.1575,16.0619,1.3797,789.4457,0.0,0.0,20260319000900
2025-12-31,061090,32231.0022,13.5426,1.2845,3057.01,0.0,0.0,20260318000032
2025-12-31,298830,2003.0076,25.7865,2.0669,160.5493,0.0,0.0,20260319000594
2025-12-31,314130,2022.5056,,2.0791,-122.9094,0.0,0.0,20260320001084
2025-12-31,053030,5730.4801,,1.164,-98.6991,0.0,0.0,20260313001124
2025-12-31,144510,11796.6782,,1.163,-17269.1725,0.0,0.0,20260316001381
2025-12-31,475400,4994.8981,,3.6717,-1420.8921,0.0,0.0,20260617000463
2025-12-31,215000,70099.1692,8.4325,0.4914,4085.3806,11.1108,3827.6723,20260319001346
2025-12-31,044820,28689.8588,7.3488,0.779,3041.2966,2.0031,447.7002,20260317000869
2025-12-31,001250,6572.8692,10.7811,0.3956,241.1622,0.9611,24.9883,20260317000713
2025-12-31,0001A0,1667.7009,47.3731,5.0369,177.3157,0.2765,23.23,20260320001413
2025-12-31,432320,1743.7447,,0.8138,-659.39,8.5328,121.0802,20251024000148
2025-12-31,042370,9876.8305,4.9408,0.815,1629.3063,3.814,307.028,20260323000806
2025-12-31,086390,4591.7101,,2.1452,-983.5272,0.0,0.0,20260319001022
2025-12-31,0008Z0,18298.1837,11.5333,1.205,1911.8484,0.3635,80.15,20260320000971
2025-12-31,203650,1169.2836,24.9332,1.7361,81.4174,0.0,0.0,20260318001615
2025-12-31,353810,3240.1352,7.3363,1.9012,839.6631,3.2814,202.136,20260323000984
2025-12-31,037270,2962.7684,9.0614,1.0767,352.044,0.0,0.0,20260319000816
2025-12-31,005010,18819.9113,,0.1916,-267.5355,4.1609,150.0,20260602000398
2025-12-31,088260,3393.1516,28.9771,0.9372,109.7417,5.472,174.0088,20260608000343
2025-12-31,462350,1535.6052,,3.8552,-2216.446,0.0,0.0,20260731000737
2025-12-31,018310,44457.088,19.4101,0.3039,696.0277,1.4552,196.5999,20260323001658
2025-12-31,039570,10280.8905,16.1085,0.7402,472.4215,5.1779,394.0405,20260318001288
2025-12-31,194700,13866.1135,5.5564,0.7774,1940.0909,1.7991,193.9454,20260319000964
2025-12-31,095570,10102.3711,6.9142,0.4296,627.6927,6.1522,267.0066,20260318001186
2025-12-31,039830,16312.8962,8.9724,1.1126,2022.8727,0.9107,165.2928,20260320000852
2025-12-31,354320,23535.2523,,1.2896,-205.213,0.0,0.0,20260318001072
2025-12-31,001630,127153.9614,4.7893,0.304,8070.0387,5.3952,2085.2324,20260318001530
2025-12-31,028100,20369.3221,10.2983,0.8434,1668.2408,3.3977,583.7227,20260318001545
2025-12-31,058970,7725.9942,65.7979,2.0179,236.9378,0.0,0.0,20260716000549
2025-12-31,001130,59641.6285,,0.1906,-1494.8909,3.0039,341.5468,20260319001278
2025-12-31,293780,1679.5628,,4.0487,-581.8506,0.0,0.0,20260323001542
2025-12-31,067080,3978.8394,114.6154,2.5585,88.8188,1.3864,141.137,20260323000941
2025-12-31,216080,1755.5297,,2.8652,-177.0785,0.0,0.0,20260320000625
2025-12-31,000140,23869.6975,,0.3385,-111.1469,16.6278,1343.5253,20260318001474
2025-12-31,064850,6041.5509,18.9288,2.7145,866.4044,1.3403,219.8131,20260309001578
2025-12-31,115450,1696.2451,,1.241,-104.1621,0.0,0.0,20260319001264
2025-12-31,034810,22659.8488,,0.2586,-761.2269,8.9378,523.7568,20260323001389
2025-12-31,035510,30986.0786,6.5022,0.4254,2027.0149,3.0676,404.3158,20260316001238
2025-12-31,016580,22634.6997,13.4624,0.4347,730.9227,2.5025,246.2421,20260312001200
2025-12-31,066620,43193.0783,4.6007,0.5637,5292.6199,1.8096,440.6376,20260814002240
2025-12-31,220100,2436.7678,,3.3241,-501.6722,0.0,0.0,20260318000404
2025-12-31,007860,37393.6538,3.2434,0.2065,2380.1865,4.5677,352.6284,20260318001577
2025-12-31,033530,19311.8827,2.6367,0.3469,2541.0924,2.4293,162.761,20260316000994
2025-12-31,049430,27868.3859,7.9871,0.7144,2492.7731,1.4962,297.8903,20260320001359
2025-12-31,078150,3003.3909,6.2896,0.6266,299.2253,0.9948,18.7216,20260316001660
2025-12-31,016450,11440.4286,,0.3894,-826.6608,12.2954,547.7587,20260318001537
2025-12-31,234080,13930.1721,6.1388,0.7961,1806.5469,4.4089,488.9482,20260318001371
2025-12-31,213500,29294.2892,44.704,0.2492,163.2965,6.8429,499.5322,20260313001328
2025-12-31,049630,4374.8273,16.2632,1.6824,452.556,0.0,0.0,20260319001116
2025-12-31,004560,34552.7672,11.4736,0.3265,983.13,0.8962,101.0928,20260316001374
2025-12-31,092130,3547.1211,13.186,3.9751,1069.3132,11.2766,1590.0,20260318000576
2025-12-31,270660,4906.4688,,2.7229,-1004.3823,0.0,0.0,20260316000300
2025-12-31,245620,-99.8773,5.9173,,125.2266,0.0,0.0,20260407003694
2025-12-31,222040,2144.0608,,3.7592,-728.9719,0.0,0.0,20260330000011
2025-12-31,0015G0,5602.4436,80.5873,2.5168,174.9654,0.0,0.0,20260323000819
2025-12-31,012860,3320.4426,8.2726,0.6776,271.9812,0.238,5.3554,20260318000473
2025-12-31,388050,2252.0053,29.4741,3.8854,296.8705,0.0,0.0,20260731000292
2025-12-31,256840,3416.9653,57.6272,0.6995,41.4735,0.0,0.0,20260408003166
2025-12-31,101530,10599.6669,6.9747,0.5264,800.0301,4.0803,227.6833,20260318001023
2025-12-31,090350,20798.8621,9.7926,0.3875,823.0683,4.4437,358.1631,20260312000811
2025-12-31,013890,29616.7341,,0.2478,-844.0136,1.2262,90.0,20260313000634
2025-12-31,400760,3666.8548,112.1159,0.7745,25.3309,4.7778,135.6893,20260316001128
2025-12-31,189330,2678.1013,,6.1984,-332.4636,0.0,0.0,20260319000587
2025-12-31,011040,7421.7296,18.2188,0.6804,277.1857,5.2017,262.6862,20260320001252
2025-12-31,000860,4691.7932,60.6095,2.547,197.1638,0.0,0.0,20260317000353
2025-12-31,000970,15867.5194,9.0179,0.4229,744.0736,5.6242,377.3846,20260814000666
2025-12-31,046440,9349.7753,6.5745,0.43,611.4518,5.257,211.3312,20260313001362
2025-12-31,077500,11427.4415,7.3335,0.6126,954.5275,1.4286,100.0,20260319000663
2025-12-31,264450,13350.2124,6.28,0.7715,1640.1264,1.6788,172.9136,20260310002770
2025-12-31,086670,15049.3982,7.8636,1.0007,1915.1618,1.5261,229.8328,20260320000579
2025-12-31,187870,11694.4379,8.7873,0.9235,1229.047,0.8954,96.7046,20260323001111
2025-12-31,272550,25621.7001,8.4143,0.3848,1171.8149,5.1594,508.7124,20260313001090
2025-12-31,114840,6261.7708,6.6842,1.3974,1309.0497,3.7814,330.8747,20260320000432
2025-12-31,494120,1848.0807,,5.1675,-508.2615,0.0,0.0,20260316000751
2025-12-31,271980,14353.8399,6.2193,0.689,1590.2194,0.0,0.0,20260316000872
2025-12-31,046120,1845.5417,182.2247,2.3137,23.4326,0.0,0.0,20260323001736
2025-12-31,310200,2293.1753,11.9696,1.2079,231.4189,2.445,67.7269,20260323000867
2025-12-31,199430,2043.7346,,6.2728,-755.9409,0.0,0.0,20260320001331
2025-12-31,382900,18411.7758,88.9235,0.8766,181.5043,0.0,0.0,20260323001375
2025-12-31,469610,6909.7849,17.1986,2.2794,915.7735,0.0,0.0,20260617000355
2025-12-31,004090,16094.0075,26.7593,0.6829,410.699,1.0874,119.5096,20260319001351
2025-12-31,067280,38887.8852,5.3198,0.6043,4417.4321,8.9362,2100.0,20260316000476
2025-12-31,084990,3080.2723,,0.9804,-9.4358,0.0,0.0,20260320001142
2025-12-31,040350,2383.9223,,2.9321,-430.1155,0.0,0.0,20260323000310
2025-12-31,015890,10505.579,8.2164,0.4488,573.8509,6.3255,298.2493,20260323001550
2025-12-31,107590,124778.5355,5.257,0.4752,11280.2966,2.6019,1542.9401,20260319001135
2025-12-31,394420,634.2887,,19.6756,-1738.1368,0.0,0.0,20260709000026
2025-12-31,004150,13574.0043,,0.2461,-14.7892,5.6417,188.4314,20260318001586
2025-12-31,060150,6780.591,,0.4424,-239.7777,0.0,0.0,20260319001290
2025-12-31,003480,48919.5884,1.7986,0.0944,2568.6257,45.511,2102.6094,20260318000917
2025-12-31,041520,14195.5149,16.5142,0.7883,677.5988,2.8304,316.7172,20260317000600
2025-12-31,042600,7163.7768,,1.5299,-2539.5038,0.0921,10.0981,20260625000120
2025-12-31,013990,5435.3299,11.7879,0.7617,351.2075,0.0,0.0,20260814000097
2025-12-31,003100,65566.4514,3.4366,0.3142,5994.3399,2.0819,428.8636,20260529000793
2025-12-31,035080,38706.8606,,0.3069,-3130.584,14.8186,1760.4477,20260323001520
2025-12-31,001540,12679.7783,18.08,0.8178,573.5622,3.6974,383.4228,20260318000992
2025-12-31,118990,10194.7569,18.231,0.5395,301.6836,4.5448,249.9638,20260318000967
2025-12-31,255220,962.764,,1.2765,-19.5863,0.0,0.0,20260316001642
2025-12-31,000520,6143.426,,1.0092,-1598.0087,0.0,0.0,20260318001625
2025-12-31,251370,10502.4552,,0.7103,-93.3186,0.0,0.0,20260323001480
2025-12-31,418550,5316.7725,,0.7881,-232.4969,0.0,0.0,20260323000393
2025-12-31,047770,1850.1625,29.4384,1.8755,117.8731,0.0,0.0,20260318001354
2025-12-31,004080,12408.4379,46.4598,1.1363,303.4885,1.9584,276.1296,20260319000887
2025-12-31,049720,4402.8417,9.8449,2.0737,927.386,5.0152,457.8864,20260317000717
2025-12-31,081000,29004.3489,19.0033,0.3165,483.0732,3.2669,299.8977,20260311004300
2025-12-31,101360,12002.3284,,0.6107,-483.5036,0.0153,1.1245,20260403002080
2025-12-31,002390,20097.2029,,0.4662,-156.4283,2.1345,200.0,20260318000762
2025-12-31,192410,126.7011,,40.0944,-3107.0753,0.0,0.0,20260319001418
2025-12-31,136540,15052.0891,6.9456,0.6916,1498.7928,6.8773,715.931,20260312000862
2025-12-31,214420,4906.6334,11.4755,1.0822,462.7236,2.2456,119.241,20260323001192
2025-12-31,366030,3656.1559,17.0512,1.5344,329.0095,1.6043,90.0,20260323001324
2025-12-31,094840,24654.4827,9.486,0.5253,1365.167,0.0,0.0,20260319001168
2025-12-31,267290,80607.026,3.8408,0.2655,5571.6925,4.0853,874.261,20260316000333
2025-12-31,102120,6685.5903,12.4529,1.059,568.5424,1.9659,139.1849,20260319000019
2025-12-31,048550,836.7146,,1.5537,-21.5329,0.0,0.0,20260317000720
2025-12-31,036690,230.9653,,12.4911,-348.718,0.0,0.0,20260320001378
2025-12-31,122450,8467.1354,6.301,0.3307,444.3732,6.3542,177.9172,20260320001332
2025-12-31,473980,9528.7267,8.4439,1.209,1364.3056,0.0,0.0,20260324001029
2025-12-31,226590,4416.5816,11.6745,2.6468,1001.3238,0.0,0.0,20260313001373
2025-12-31,489500,198958.6799,1.3868,0.0982,14090.1678,108.8782,21274.7926,20260318000150
2025-12-31,0007C0,5447.8283,,2.8507,-349.6697,0.0,0.0,20260318001538
2025-12-31,037560,5844.7549,69.5949,0.2737,22.9902,0.0,0.0,20260316000756
2025-12-31,115310,6400.1124,17.5523,1.3015,474.5826,2.081,173.3508,20260319000903
2025-12-31,322310,6775.7406,,1.9393,-685.5361,0.0,0.0,20260323001066
2025-12-31,086980,1720.9105,,1.143,-241.0092,7.6258,150.0,20260318001592
2025-12-31,011280,4275.4436,,0.4051,-131.9609,0.0,0.0,20260319001237
2025-12-31,232680,2696.1521,33.0065,3.4086,278.4299,0.4891,44.944,20260318001140
2025-12-31,405100,7263.2871,41.9583,1.3603,235.4721,4.6184,456.2981,20260318001686
2025-12-31,078000,12159.74,19.68,1.0806,667.6842,2.722,357.6769,20260319000726
2025-12-31,089470,11181.8352,3.6588,0.3398,1038.5928,2.9913,113.6677,20260814001252
2025-12-31,148150,6633.8185,2.4774,0.5125,1372.4101,4.0817,138.7788,20260323001499
2025-12-31,297890,3366.6379,4.5228,0.4865,362.1663,1.8315,30.0,20260318001457
2025-12-31,079430,20784.8999,16.1031,0.2853,368.2513,2.1922,130.0,20260316001287
2025-12-31,240550,5870.2948,10.1423,0.9659,559.0426,0.0,0.0,20260618000383
2025-12-31,027710,2531.8255,3.9114,0.4175,270.2358,2.3479,24.8173,20260323000994
2025-12-31,227840,35177.0933,3.2005,0.3664,4027.5532,3.76,484.6644,20260323001454
2025-12-31,053080,9531.174,,0.9453,-4174.2081,3.3191,299.0467,20260616000254
2025-12-31,413630,1194.4062,58.4197,2.6875,54.9472,1.8692,60.0,20260323000631
2025-12-31,134580,658.1305,,3.5783,-47.1537,0.0,0.0,20260319000016
2025-12-31,452450,1559.0243,,2.059,-618.6836,0.0,0.0,20260323000950
2025-12-31,217270,6763.338,,0.3645,-859.6012,0.0,0.0,20260318000703
2025-12-31,001520,6784.3589,5.6931,0.1573,187.4209,0.0,0.0,20260318001406
2025-12-31,333430,1491.7392,15.317,2.4904,242.5417,0.0,0.0,20260323001235
2025-12-31,307750,1784.0535,,1.1743,-79.629,0.4339,9.0892,20260323001002
2025-12-31,049520,6530.7094,5.0135,0.5589,728.0363,10.3591,378.1074,20260319001180
2025-12-31,036630,12156.8286,13.9011,0.6614,578.3719,0.1804,14.508,20260318001173
2025-12-31,016710,28559.3699,6.5477,0.2444,1066.0278,5.2639,367.4183,20260319000799
2025-12-31,090850,4861.5541,4.6783,1.0274,1067.6907,3.5955,179.5933,20260316001224
2025-12-31,458650,14758.828,23.5551,0.5048,316.2796,3.3557,250.0,20260319000953
2025-12-31,073010,2067.6209,17.0655,1.347,163.195,0.5369,14.9517,20260312000684
2025-12-31,001290,1803.5847,,0.56,-54.0625,0.0,0.0,20260630000637
2025-12-31,282880,14703.1274,64.1561,0.6346,145.4267,2.0015,186.7406,20260318000494
2025-12-31,453450,16771.4062,50.9403,0.8187,269.5311,0.0,0.0,20260619000475
2025-12-31,008970,1362.4177,,0.7678,-29.8607,0.0,0.0,20260318001380
2025-12-31,105330,7619.7492,,0.8885,-360.0207,0.0,0.0,20260311003815
2025-12-31,259630,8343.3426,5.2541,1.0631,1688.217,1.102,97.7497,20260731000751
2025-12-31,017550,3199.2949,6.8228,0.5414,253.8534,0.5774,10.0002,20260323001435
2025-12-31,012200,764.2511,,5.1946,-1354.3139,0.0,0.0,20260317000814
2025-12-31,074430,635.2768,30.6353,1.9267,39.954,0.0,0.0,20260323001526
2025-12-31,014580,8537.5655,4.5039,0.4568,865.9127,6.3921,249.2934,20260319000934
2025-12-31,056090,910.3616,16.5182,1.1435,63.0212,0.0,0.0,20260320001211
2025-12-31,158430,4056.0684,69.3585,1.0823,63.2943,1.8317,80.4134,20260320001370
2025-12-31,256940,3088.4687,,1.7323,-487.3557,0.0,0.0,20260323000346
2025-12-31,053700,15697.1208,5.2928,0.2558,758.5819,1.0362,41.6027,20260323000719
2025-12-31,012800,3119.2991,50.3797,0.377,23.3427,0.0,0.0,20260318000499
2025-12-31,488280,2136.4016,,4.634,-488.7462,0.0,0.0,20260318001533
2025-12-31,047310,5394.3192,,0.5413,-337.2428,0.0,0.0,20260602000010
2025-12-31,010100,13184.4161,5.1254,0.2662,684.8291,2.849,100.0,20260323000529
2025-12-31,070960,7085.9628,29.7283,0.3133,74.6763,0.0,0.0,20260327000927
2025-12-31,101170,6141.2727,44.489,1.2847,177.3472,0.3723,29.3709,20260323000743
2025-12-31,091440,979.314,,3.14,-978.6041,0.0,0.0,20260323001643
2025-12-31,051360,29038.6994,2.4542,0.3781,4473.8855,4.6781,513.6528,20260323000304
2025-12-31,073560,4804.5638,4.431,0.3176,344.394,4.5872,70.0,20260316001668
2025-12-31,248170,58030.0461,5.2905,0.3981,4366.2936,0.8651,199.8486,20260515000077
2025-12-31,166480,1043.5604,,1.9117,-507.527,0.0,0.0,20260319001127
2025-12-31,006620,5329.4324,2.0893,0.6924,1766.1138,3.0895,114.0015,20260625000520
2025-12-31,032940,15604.6488,9.1268,0.3698,632.203,0.0,0.0,20260323000632
2025-12-31,396470,4096.8377,29.316,1.5841,221.3811,0.7704,50.0,20260318000059
2025-12-31,059210,4575.2613,9.5201,0.8415,404.4078,0.6547,25.2078,20260629000364
2025-12-31,027970,10682.2808,,0.257,-879.6433,0.0,0.0,20260318001240
2025-12-31,052460,3184.0799,10.2195,2.2298,694.7515,0.0,0.0,20260814003249
2025-12-31,001210,1959.0519,,4.2776,-274.3758,0.0,0.0,20260318001105
2025-12-31,141000,14901.2216,9.5764,0.5704,887.6022,1.0599,90.0926,20260612000582
2025-12-31,006840,31011.1963,,0.2483,-9008.3858,20.4128,1571.7849,20260323001489
2025-12-31,100700,1054.0489,11.0535,2.2058,210.3408,1.5809,36.7548,20260323001241
2025-12-31,066590,2034.4679,,1.2903,-275.2099,0.0,0.0,20260728000417
2025-12-31,119650,466.9527,,1.9659,-93.9246,0.0447,0.4099,20260407003641
2025-12-31,309960,5468.4792,8.0762,0.7909,535.521,4.5801,198.0894,20260318000708
2025-12-31,054920,5165.9891,12.6999,0.6833,277.9546,0.0,0.0,20260814002876
2025-12-31,475230,7845.1248,,1.1612,-48.8738,0.0,0.0,20260318001166
2025-12-31,002450,3105.439,5.6178,0.352,194.5606,3.8417,41.9897,20260814002549
2025-12-31,039560,6090.0757,,0.3777,-167.1967,0.0,0.0,20260323001163
2025-12-31,079650,3494.6965,,1.4021,-49.252,0.0,0.0,20260316000539
2025-12-31,362320,4176.5435,31.7906,1.1313,148.6291,0.0,0.0,20260323001562
2025-12-31,950220,1.2062,,2362.8315,-0.6535,0.0,0.0,20260319001392
2025-12-31,066790,575.5323,,3.8312,-205.5266,0.0,0.0,20260323001734
2025-12-31,129920,3950.7917,,1.5162,-343.2802,0.0,0.0,20260323000925
2025-12-31,298540,23277.9113,14.2214,0.2874,470.4169,7.7968,521.6086,20260317000817
2025-12-31,036220,19641.4403,31.1603,0.3447,217.2635,7.077,479.1114,20260320000572
2025-12-31,255440,10214.494,,0.7254,-421.9323,0.0,0.0,20260323000658
2025-12-31,092220,8115.5636,,0.2951,-661.7413,0.0,0.0,20260319000580
2025-12-31,331920,2058.5977,,4.1776,-360.9927,0.0,0.0,20260323000319
2025-12-31,013700,1880.6817,4.7582,0.8508,336.2628,1.25,20.0,20260318000955
2025-12-31,008700,1.2092,22958.792,1019.6715,0.0537,0.0,0.0,20260312001247
2025-12-31,005860,4159.303,14.6137,0.5686,161.8343,2.1142,50.0,20260312001293
2025-12-31,014440,9564.6131,5.5318,0.4867,841.493,7.3308,341.25,20260311004373
2025-12-31,088130,9726.4535,1.8745,0.5418,2811.4787,2.8463,150.0,20260316001316
2025-12-31,209640,2618.9016,,1.2219,-109.0331,0.0,0.0,20260319000950
2025-12-31,058850,5135.91,3.8776,0.4264,564.7884,4.184,91.6296,20260323000707
2025-12-31,419050,1602.6628,,0.9877,-193.6039,0.0,0.0,20260318000999
2025-12-31,040420,5321.7041,13.6247,1.0842,423.4943,7.9546,458.9809,20260313000531
2025-12-31,023900,13637.2246,8.7678,0.5221,812.06,2.2472,160.0,20260318001648
2025-12-31,016740,9632.5578,3.0975,0.3234,1005.6515,4.593,143.0715,20260318001456
2025-12-31,004890,167581.8455,,0.2178,-5321.4942,3.0587,1116.4325,20260326000328
2025-12-31,052420,28876.2368,2.6879,0.3113,3344.5766,0.0,0.0,20260320001056
2025-12-31,109610,3554.3128,,0.5036,-288.9215,3.5495,63.5364,20260722000434
2025-12-31,235980,1341.5543,,1.9008,-373.7633,0.0,0.0,20260318001008
2025-12-31,009300,35810.1682,6.7393,0.3823,2031.3682,5.5991,766.5108,20260422000199
2025-12-31,076610,314.0714,,4.6868,-145.2818,0.0,0.0,20260731000513
2025-12-31,322180,3214.6353,,1.2614,-387.0006,0.0,0.0,20260311003536
2025-12-31,007820,2643.5778,,1.6417,-407.843,0.0,0.0,20260319001365
2025-12-31,493330,6594.7849,,1.6301,-425.6528,0.0,0.0,20260320000164
2025-12-31,357230,3680.9474,10.1999,0.5651,203.9233,1.682,34.9856,20260323001535
2025-12-31,004140,3663.4392,4.9727,0.4872,358.9624,1.1163,19.9262,20260319001296
2025-12-31,025620,4144.2346,62.5953,1.1341,75.0855,0.0,0.0,20260319001268
2025-12-31,149980,3690.6064,27.0492,1.3467,183.7395,0.0,0.0,20260716000527
2025-12-31,130580,7505.5182,6.6141,0.7395,839.1204,3.6937,205.0,20260317000091
2025-12-31,042510,4840.9662,25.2193,1.5865,304.5283,0.0,0.0,20260320000835
2025-12-31,066980,1123.5887,805.8461,1.4142,1.9718,1.1733,18.6432,20260318001635
2025-12-31,182360,10351.5377,,0.5294,-333.8669,0.0,0.0,20260319001122
2025-12-31,337930,3915.0168,7.232,0.7331,396.8461,10.1429,291.1012,20260331004947
2025-12-31,290660,1244.9212,,1.5872,-287.0693,0.0,0.0,20260317000506
2025-12-31,029480,3615.712,,0.3905,-487.1596,0.0,0.0,20260430001943
2025-12-31,302550,1296.3448,159.4713,2.0944,17.025,0.0,0.0,20260626000758
2025-12-31,053350,6267.1924,29.4727,0.6047,128.5938,0.0,0.0,20260320001193
2025-12-31,038680,5311.0848,18.2061,0.7852,229.0444,1.0928,45.5697,20260317000794
2025-12-31,217190,,88.486,,71.0847,0.7949,50.0,20260323001155
2025-12-31,004840,20966.0986,18.31,0.2025,231.841,3.7797,160.4462,20260319000977
2025-12-31,432470,6412.0863,,1.4535,-126.1074,0.0,0.0,20260317000840
2025-12-31,412540,-556.4225,,,-762.1947,0.0,0.0,20260615000296
2025-12-31,052900,1797.4911,17.6629,0.5841,59.4465,0.0,0.0,20260318001546
2025-12-31,036640,7927.3008,5.9008,0.6156,827.0124,6.0073,293.1573,20260318000227
2025-12-31,001470,-618.2782,,,-333.9768,0.0,0.0,20260407002515
2025-12-31,950130,11.0398,,204.2604,-1.6415,0.0,0.0,20260623000058
2025-12-31,096350,850.3474,,2.5284,-210.9924,0.0,0.0,20260731000758
2025-12-31,0011A0,3011.4547,15.7961,2.8159,536.8417,0.0,0.0,20260318000683
2025-12-31,038110,8737.7609,39.5785,0.219,48.3596,3.0594,58.5563,20260318001470
2025-12-31,000850,154299.989,6.8917,0.231,5172.8881,2.9453,1050.0,20260318000857
2025-12-31,104460,14243.717,3.0873,0.523,2413.1309,0.0,0.0,20260323001743
2025-12-31,163560,17081.717,7.3424,0.3296,766.7825,2.6643,150.0,20260318001036
2025-12-31,950200,0.9888,,4100.7847,-0.109,0.0,0.0,20260323001698
2025-12-31,347890,4328.4551,45.6628,1.0558,100.0815,4.5892,209.7249,20260320001321
2025-12-31,045970,2945.2761,,0.9948,-533.4318,0.0,0.0,20260319001354
2025-12-31,058630,7292.6354,4.8021,0.5622,853.787,3.8671,158.5511,20260316000001
2025-12-31,009180,5107.5988,4.8431,0.5335,562.6606,5.5033,149.9644,20260313000860
2025-12-31,045660,11890.3567,194.3988,0.7796,47.6855,2.8776,266.7515,20260619000542
2025-12-31,024880,13542.0631,3.8891,0.2791,971.9431,5.4396,205.6181,20260317000758
2025-12-31,047820,11053.6484,26.4635,0.2759,115.253,0.0,0.0,20260323000926
2025-12-31,100130,3248.6794,,0.4014,-29.2408,0.0,0.0,20260316001236
2025-12-31,040160,5867.8433,,1.0481,-541.7344,0.0,0.0,20260318000419
2025-12-31,000230,14623.4358,6.7496,0.437,946.7231,0.0816,5.213,20260318001076
2025-12-31,002220,6037.72,,0.4571,-20.745,0.3305,9.1221,20260806000290
2025-12-31,307870,425.2961,,2.3278,-162.0134,0.0,0.0,20260319001119
2025-12-31,137080,10863.5054,1.8332,0.6296,3731.2159,0.0,0.0,20260318000926
2025-12-31,225530,2530.1806,,0.7964,-68.5799,7.4441,149.9993,20260323001053
2025-12-31,065510,9699.9543,,0.6938,-457.2411,2.9718,200.0,20260319000985
2025-12-31,105740,13415.4295,10.8306,0.536,663.8577,3.3876,243.5651,20260316000413
2025-12-31,104040,4268.2766,36.1824,0.6373,75.1747,0.0,0.0,20260318001079
2025-12-31,007610,1984.78,13.7776,2.0405,293.9553,0.0,0.0,20260319000984
2025-12-31,011320,7054.2455,6.7482,0.5344,558.6715,1.1936,45.0,20260320001049
2025-12-31,128660,2977.3798,9.496,0.9807,307.4978,5.137,150.0,20260318001703
2025-12-31,067170,3803.5993,,0.6915,-269.7442,0.0,0.0,20260319001411
2025-12-31,377480,3682.9873,,2.7559,-1073.936,0.0,0.0,20260319000767
2025-12-31,010280,7633.6113,3.1339,0.7257,1767.7679,0.0,0.0,20260318001626
2025-12-31,041930,12291.7371,2.6139,0.3852,1811.4831,3.0399,143.9372,20260320000125
2025-12-31,205470,8715.7553,,0.3333,-633.0609,0.0,0.0,20260323001233
2025-12-31,478560,1481.4812,769.1516,1.8529,3.5689,2.9517,81.0229,20260324000048
2025-12-31,234030,1548.2313,41.0246,1.9377,73.1268,0.0,0.0,20260320001412
2025-12-31,092040,1338.429,,0.7471,-424.0238,0.0,0.0,20260430001612
2025-12-31,085310,21891.9957,,0.4339,-557.6368,1.1158,105.999,20260323001528
2025-12-31,060590,3007.4707,21.5282,0.9593,134.0104,0.0,0.0,20260318001697
2025-12-31,196490,-951.0622,,,-762.1347,0.0,0.0,20260323001530
2025-12-31,179530,568.5677,,4.5025,-122.5967,0.0,0.0,20260323000601
2025-12-31,0015S0,6181.7148,26.9079,1.1308,259.7749,0.0,0.0,20260317000353
2025-12-31,460940,3212.663,25.0026,1.5906,204.3787,0.4706,24.0491,20260312000752
2025-12-31,072950,10302.9606,9.0909,0.8279,938.301,0.8364,71.3488,20260316001265
2025-12-31,091120,11402.6105,,0.3512,-669.4108,0.0,0.0,20260318000944
2025-12-31,085670,4424.7017,7.7965,0.6328,359.1359,0.0,0.0,20260319000036
2025-12-31,048910,8116.178,12.4858,0.6715,436.4967,0.7512,40.9414,20260318000827
2025-12-31,020710,9260.1271,2.245,0.3688,1521.1701,3.3063,112.9088,20260316001645
2025-12-31,246960,718.7244,,2.7744,-115.6558,0.0,0.0,20260515001783
2025-12-31,094860,426.5522,,2.9844,-208.4137,0.0,0.0,20260320000036
2025-12-31,088390,18656.6142,2.9163,0.3859,2468.8997,0.0,0.0,20260318001598
2025-12-31,457600,1316.0617,,3.7308,-335.2724,0.0,0.0,20260320001120
2025-12-31,079980,7186.4565,28.9143,0.2713,67.4407,0.0,0.0,20260701000444
2025-12-31,017370,9094.8478,4.4725,0.403,819.457,1.1487,42.0998,20260318001142
2025-12-31,038460,5697.138,7.4344,0.4651,356.4511,0.0,0.0,20260319001208
2025-12-31,277880,6345.9452,17.3129,0.5318,194.9419,3.5245,118.9507,20260323001468
2025-12-31,417970,11302.2357,9.7979,0.9255,1067.5743,2.0076,210.0,20260318000753
2025-12-31,002800,4932.541,7.1346,0.886,612.5051,1.373,60.0,20260318001364
2025-12-31,388870,1075.6816,,4.7319,-826.6327,0.0,0.0,20260319001312
2025-12-31,253840,4557.6853,,0.8612,-1392.4746,0.0,0.0,20260318001334
