순위,종목코드,종목명,시장,등락률(%),종가,거래대금,거래량,시가총액,상한가
110,043200,파루,KOSDAQ,1.10,552,136235185,250141,23075981880,
111,065690,파커스,KOSDAQ,1.06,1435,242547406,171101,20160789985,
112,005725,넥센우,KOSPI,1.05,4345,394755,91,15644607000,
113,051160,지어소프트,KOSDAQ,1.05,7720,1198954665,154762,119462599600,
114,179530,애드바이오텍,KOSDAQ,0.95,1815,204362164,110376,48914792685,
115,149980,하이로닉,KOSDAQ,0.95,4785,127596285,27331,82297435110,
116,032280,삼일,KOSDAQ,0.92,1323,72203539,54807,21450579570,
117,290520,신도기연,KOSDAQ,0.92,1759,22747866,12916,27679912476,
118,009320,아진전자부품,KOSPI,0.91,1000,111943656,113966,49299770000,
119,009620,삼보산업,KOSDAQ,0.87,808,134216688,168593,14118222784,
120,038950,파인디지털,KOSDAQ,0.86,2945,54447580,18729,30070702925,
121,080420,모다이노칩,KOSDAQ,0.81,1368,7385663,5291,109059178896,
122,007770,한일화학,KOSDAQ,0.77,6520,13908370,2172,22885200000,
123,304840,피플바이오,KOSDAQ,0.70,715,439424360,573680,17389271900,
124,026910,광진실업,KOSDAQ,0.64,4690,249682090,55122,37183848940,
125,199550,레이저옵텍,KOSDAQ,0.59,2545,84800325,33674,37782538095,
126,011320,유니크,KOSDAQ,0.54,3720,179782440,48148,71872985400,
127,023810,인팩,KOSPI,0.53,4745,134457420,29036,47450000000,
128,002680,한탑,KOSDAQ,0.51,1784,1375643256,699935,11530632456,
129,069640,한세엠케이,KOSPI,0.50,1015,21843575,21640,22061513215,
130,389680,유디엠텍,KOSDAQ,0.50,1603,65654569,43444,13338070879,
131,006570,대림통상,KOSPI,0.48,2075,15567783,7629,31591875000,
132,013990,아가방컴퍼니,KOSDAQ,0.48,4160,917375315,222564,136812149760,
133,098660,에스티오,KOSDAQ,0.47,1723,44992108,26592,21539181648,
134,014710,사조씨푸드,KOSPI,0.42,9540,90107400,9568,164264900220,
135,027740,마니커,KOSPI,0.41,977,461370341,464141,31025234878,
136,460870,에스엠씨지,KOSDAQ,0.37,2690,1941947546,672879,53997187760,
137,0115H0,삼성스팩13호,KOSDAQ,0.35,1986,126539535,63631,14597100000,
138,004700,조광피혁,KOSPI,0.31,64200,264486300,4196,426874659600,
139,460930,현대힘스,KOSDAQ,0.28,14080,84972789415,5491560,499990247680,
140,207940,삼성바이오로직스,KOSPI,0.26,1549000,240554307500,155654,71704683099000,
141,048870,시너지이노베이션,KOSDAQ,0.26,1538,721387347,475833,135508509094,
142,482520,교보16호스팩,KOSDAQ,0.25,2035,48919635,24088,12413500000,
143,0091W0,신영스팩11호,KOSDAQ,0.25,2010,31005870,15420,12196680000,
144,487830,신한제15호스팩,KOSDAQ,0.25,2025,12086685,5984,8808750000,
145,493790,유안타제17호스팩,KOSDAQ,0.25,2020,100346516,49799,10726200000,
146,484130,하나34호스팩,KOSDAQ,0.25,2035,13290080,6549,9198200000,
147,085810,알티캐스트,KOSDAQ,0.24,1641,12813036,8088,23198739873,
148,472230,에스케이증권제11호스팩,KOSDAQ,0.24,2085,51547637,24762,8663175000,
149,473000,에스케이증권제12호스팩,KOSDAQ,0.24,2060,886205,432,6818600000,
150,481890,엔에이치스팩31호,KOSDAQ,0.24,2075,14900495,7199,13165875000,
151,004080,신흥,KOSPI,0.21,14040,48714350,3472,130572000000,
152,238200,비피도,KOSDAQ,0.20,2450,27035920,10958,20041000000,
153,086060,진바이오텍,KOSDAQ,0.20,5060,210448490,41853,43569570220,
154,093380,풍강,KOSDAQ,0.19,2665,38356625,14512,26328369145,
155,289220,자이언트스텝,KOSDAQ,0.16,1276,99125681,77576,28470393996,
156,066360,체리부로,KOSDAQ,0.16,643,104884358,160338,30833145645,
157,000227,유유제약2우B,KOSPI,0.15,6680,121744280,17802,2157372800,
158,083470,이엠앤아이,KOSDAQ,0.15,684,220425229,317103,14596785036,
159,079550,LIG디펜스앤에어로스페이스,KOSPI,0.14,697000,100213609500,147002,15334000000000,
160,330590,롯데리츠,KOSPI,0.14,3645,1004424443,272360,1053291582180,
161,054410,케이피티유,KOSDAQ,0.14,3705,75405565,20371,21216475020,
162,014280,금강공업,KOSPI,0.13,4005,202445115,51510,117464074785,
163,004370,농심,KOSPI,0.13,377000,15155565750,40165,2293156034000,
164,033250,체시스,KOSPI,0.13,3880,202528795,52531,24832000000,
165,109860,동일금속,KOSDAQ,0.13,7430,57247310,7838,67613000000,
166,307870,비투엔,KOSDAQ,0.13,795,221106642,285923,59067931575,
167,309960,LB인베스트먼트,KOSDAQ,0.12,4190,148311694,36663,97280231410,
168,340440,세림BG,KOSDAQ,0.12,855,386283861,458698,24263501220,
169,351320,넥사다이내믹스,KOSDAQ,0.11,917,62052896,70089,27233654714,
170,054300,팬스타엔터프라이즈,KOSDAQ,0.11,900,73520807,82949,52083850500,
171,002030,아세아,KOSPI,0.10,191700,436549050,2303,394681928400,
172,0099W0,미래에셋비전스팩11호,KOSDAQ,0.10,1994,18014400,9077,13958000000,
173,417310,코람코더원리츠,KOSPI,0.09,10800,2004727330,185319,436320000000,
174,039310,세중,KOSDAQ,0.09,1105,41332534,38226,20024442035,
175,298690,에어부산,KOSPI,0.07,1489,301208869,209155,242580244408,
176,0071M0,삼성스팩11호,KOSDAQ,0.05,1995,26403693,13303,11491200000,
