code,date,foreign_net,inst_net
307950,2024-03-29,-26391922200.0,-5914211200.0
307950,2024-04-30,-11282781200.0,42321786400.0
307950,2024-05-31,-8528511400.0,-6866512500.0
307950,2024-06-28,-693254800.0,32159271300.0
307950,2024-07-31,5291001800.0,41130886800.0
307950,2024-08-30,-4626916200.0,19973010700.0
307950,2024-09-30,976499200.0,-83998500.0
307950,2024-10-31,-5241947800.0,-41621019600.0
307950,2024-11-29,-201805400.0,18474911700.0
307950,2024-12-30,2437490100.0,-8787335900.0
307950,2025-01-31,6075324100.0,17407562300.0
307950,2025-02-28,-208427500.0,-2159153200.0
307950,2025-03-31,-6015401600.0,1063737150.0
307950,2025-04-30,5657069100.0,-4258617150.0
307950,2025-05-30,-4142098550.0,47983518550.0
307950,2025-06-30,18997337300.0,55445538250.0
307950,2025-07-31,16407900950.0,-24767291800.0
307950,2025-08-29,2363398200.0,9197519800.0
307950,2025-09-30,26869907750.0,-44533594350.0
307950,2025-10-31,16188791400.0,-21010873200.0
307950,2025-11-28,10618204200.0,-4932901900.0
307950,2025-12-30,-111013843250.0,84823773050.0
307950,2026-01-30,-22698088500.0,-43812108750.0
307950,2026-02-27,21962126250.0,19231811250.0
307950,2026-03-31,-56807108000.0,-42790627500.0
307950,2026-04-30,22463396500.0,5871536500.0
307950,2026-05-29,-24881720750.0,155815902500.0
307950,2026-06-12,-43436141000.0,-46333962500.0
010140,2019-01-31,78818363600.0,57072917000.0
010140,2019-02-28,-6992115770.0,70575023590.0
010140,2019-03-29,40510220260.0,-72552339720.0
010140,2019-04-30,-789089460.0,-76544306920.0
010140,2019-05-31,14599370240.0,-24173383020.0
010140,2019-06-28,18906549530.0,2400002240.0
010140,2019-07-31,-4932687760.0,-27567612810.0
010140,2019-08-30,-11622826540.0,51249884990.0
010140,2019-09-30,8948165410.0,26839984960.0
010140,2019-10-31,1112297490.0,-35837171460.0
010140,2019-11-29,-68689173540.0,-39965891560.0
010140,2019-12-30,12871956150.0,-2682913930.0
010140,2020-01-31,-6015247150.0,-22688568540.0
010140,2020-02-28,-29407441940.0,-38682341770.0
010140,2020-03-31,-23620520640.0,-79771224685.0
010140,2020-04-29,-30797777805.0,-27846231065.0
010140,2020-05-29,-417530735.0,-13454527795.0
010140,2020-06-30,-26940600965.0,-55820598340.0
010140,2020-07-31,13610798910.0,-3757447030.0
010140,2020-08-31,6208037410.0,-6963895590.0
010140,2020-09-29,-13929102330.0,-6842680310.0
010140,2020-10-30,-7128461630.0,-9610788050.0
010140,2020-11-30,-1041133450.0,-574831240.0
010140,2020-12-30,11965150930.0,31701178770.0
010140,2021-01-29,-12724929070.0,-21889618320.0
010140,2021-02-26,5198090390.0,-13975920370.0
010140,2021-03-31,49847171740.0,-13237450250.0
010140,2021-04-30,-7637451430.0,-10626329960.0
010140,2021-05-31,-57352267800.0,-8054466810.0
010140,2021-06-30,-11319156950.0,-12588370720.0
010140,2021-07-22,-17467744010.0,-2916389600.0
010140,2021-08-31,16147938100.0,-1964487830.0
010140,2021-09-30,16747284650.0,-5705835820.0
010140,2021-10-29,-27558879410.0,1322329470.0
010140,2021-11-30,-72064558580.0,-36017870590.0
010140,2021-12-30,17315681760.0,3785812680.0
010140,2022-01-28,-12075774230.0,-3599005930.0
010140,2022-02-28,48560456050.0,6569193000.0
010140,2022-03-31,3655955390.0,-4081954150.0
010140,2022-04-29,48468422750.0,6320859010.0
010140,2022-05-31,-9416466120.0,-4591220890.0
010140,2022-06-30,33642823270.0,46605593400.0
010140,2022-07-29,-10660629300.0,-48522410780.0
010140,2022-08-31,58564847140.0,20374335830.0
010140,2022-09-30,-34445557340.0,18042497910.0
010140,2022-10-31,-17230738930.0,-4472753750.0
010140,2022-11-30,34314163620.0,-26130865810.0
010140,2022-12-29,-5229797550.0,12613299830.0
010140,2023-01-31,37067207480.0,13990960640.0
010140,2023-02-28,-9256488610.0,31419558870.0
010140,2023-03-31,-94818977925.0,-31732355765.0
010140,2023-04-28,53985212700.0,27235894630.0
010140,2023-05-31,62792017740.0,24463601260.0
010140,2023-06-30,30172939620.0,46280651780.0
010140,2023-07-31,176143712140.0,11711298720.0
010140,2023-08-31,87841515830.0,-75371818770.0
010140,2023-09-27,10651125280.0,-15578175220.0
010140,2023-10-31,-48531642360.0,41178504180.0
010140,2023-11-30,1430575270.0,23610355450.0
010140,2023-12-28,7219001570.0,30985876200.0
010140,2024-01-31,-14235630660.0,9699757190.0
010140,2024-02-29,50314019470.0,657075870.0
010140,2024-03-29,106786711350.0,21740061230.0
010140,2024-04-30,90185058100.0,-11852910230.0
010140,2024-05-31,102615628240.0,-25065318890.0
010140,2024-06-28,55492606240.0,-70985154940.0
010140,2024-07-31,323716852760.0,85176534610.0
010140,2024-08-30,-25326506640.0,-3988168180.0
010140,2024-09-30,53426115250.0,-24957487730.0
010140,2024-10-31,-29954257190.0,-17084417810.0
010140,2024-11-29,184719129750.0,87666640620.0
010140,2024-12-30,-19204008940.0,73008218930.0
010140,2025-01-31,-18171799790.0,16915205320.0
010140,2025-02-28,-222927245460.0,24103584600.0
010140,2025-03-31,-129151255570.0,-30099646080.0
010140,2025-04-30,-57274093355.0,47503368095.0
010140,2025-05-30,275074623525.0,44819998485.0
010140,2025-06-30,-30966537940.0,-84958616375.0
010140,2025-07-31,-16736735245.0,161927563615.0
010140,2025-08-29,188072565040.0,-13047790820.0
010140,2025-09-30,26900950900.0,-7835668375.0
010140,2025-10-31,-28568457825.0,-135141467200.0
010140,2025-11-28,-179813035375.0,-18242118350.0
010140,2025-12-30,-66731484950.0,8019143200.0
010140,2026-01-30,566687405025.0,-206217378850.0
010140,2026-02-27,90658845525.0,-133753443750.0
010140,2026-03-31,-9291406575.0,39822615350.0
010140,2026-04-30,-131858425375.0,151403127850.0
010140,2026-05-29,-602086695100.0,-217920737300.0
010140,2026-06-12,-265933254975.0,56810746950.0
015760,2019-01-31,192491772250.0,-102589946450.0
015760,2019-02-28,42956481950.0,34770958250.0
015760,2019-03-29,-48430980650.0,-28793911450.0
015760,2019-04-30,-155318341450.0,-29714032400.0
015760,2019-05-31,-128523451250.0,-16095508700.0
015760,2019-06-28,-82141357050.0,366440600.0
015760,2019-07-31,-6563015950.0,70058441900.0
015760,2019-08-30,-46704365150.0,19045226250.0
015760,2019-09-30,-14871584450.0,-12861414500.0
015760,2019-10-31,-56501612400.0,8212794600.0
015760,2019-11-29,-66269151900.0,204913789050.0
015760,2019-12-30,-93304559100.0,82394812450.0
015760,2020-01-31,-41089039050.0,-69752266000.0
015760,2020-02-28,-156709972700.0,-49606953350.0
015760,2020-03-31,-93751521600.0,-143751803600.0
015760,2020-04-29,-92707654550.0,64039957350.0
015760,2020-05-29,-134691042450.0,-69917104350.0
015760,2020-06-30,-151549129200.0,-68701936300.0
015760,2020-07-31,-274358765700.0,-24772758500.0
015760,2020-08-31,-42561552150.0,72303642050.0
015760,2020-09-29,-23840155200.0,-14519659700.0
015760,2020-10-30,-36096822600.0,9753861100.0
015760,2020-11-30,-80787720150.0,32164796550.0
015760,2020-12-30,88819097950.0,124073391450.0
015760,2021-01-29,-5748994850.0,-364417496300.0
015760,2021-02-26,-64790240050.0,-140774966600.0
015760,2021-03-31,-14127602700.0,-129319134800.0
015760,2021-04-30,-122493900.0,-52719466000.0
015760,2021-05-31,-69019640500.0,158130710300.0
015760,2021-06-30,-110689621750.0,-773393850.0
015760,2021-07-30,-39673216500.0,-45885269750.0
015760,2021-08-31,14703727300.0,-34055446950.0
015760,2021-09-30,-38160784200.0,-40385847950.0
015760,2021-10-29,-41623811100.0,-21086889150.0
015760,2021-11-30,-9973620650.0,-10685330050.0
015760,2021-12-30,11089959550.0,-36363545750.0
015760,2022-01-28,-36968351650.0,-24172258900.0
015760,2022-02-28,33337535400.0,80289684200.0
015760,2022-03-31,5489079300.0,50374946000.0
015760,2022-04-29,-1738387400.0,-54916435800.0
015760,2022-05-31,15235733000.0,83022736700.0
015760,2022-06-30,-12957074200.0,31509387850.0
015760,2022-07-29,9908741050.0,9988714650.0
015760,2022-08-31,11146076200.0,-99644321700.0
015760,2022-09-30,-4512068250.0,-15307668400.0
015760,2022-10-31,-44111587300.0,-21136986550.0
015760,2022-11-30,5132879350.0,95183295400.0
015760,2022-12-29,15194847950.0,145607211450.0
015760,2023-01-31,9346188560.0,-88238001770.0
015760,2023-02-28,-21254741770.0,-128942032210.0
015760,2023-03-31,-7258020150.0,-43678444410.0
015760,2023-04-28,8400654890.0,4569386140.0
015760,2023-05-31,-6439368300.0,57105292870.0
015760,2023-06-30,28262571930.0,48188912370.0
015760,2023-07-31,3783703620.0,25159858970.0
015760,2023-08-31,-21234426120.0,-69495097330.0
015760,2023-09-27,5682048080.0,-8571995280.0
015760,2023-10-31,-50017729460.0,-9332877390.0
015760,2023-11-30,-10241585830.0,73622055120.0
015760,2023-12-28,24407383270.0,33059601380.0
015760,2024-01-31,14893874030.0,39811161090.0
015760,2024-02-29,38425385140.0,336526962660.0
015760,2024-03-29,93195891900.0,-52249902900.0
015760,2024-04-30,3079020500.0,-48519311500.0
015760,2024-05-31,-69667517060.0,-115793284820.0
015760,2024-06-28,30999525780.0,-97942729690.0
015760,2024-07-31,-20425619910.0,-15163815880.0
015760,2024-08-30,50529256980.0,114609445000.0
015760,2024-09-30,1370352930.0,4286787430.0
015760,2024-10-31,44154356740.0,96687335430.0
015760,2024-11-29,92496397450.0,67335992350.0
015760,2024-12-30,-27685191960.0,-51584538290.0
015760,2025-01-31,23478030080.0,-66744728900.0
015760,2025-02-28,12358977800.0,-6090892700.0
015760,2025-03-31,39606912075.0,16393061375.0
015760,2025-04-30,243246678100.0,100605662100.0
015760,2025-05-30,192312929825.0,220849174950.0
015760,2025-06-30,-8177645825.0,138832463075.0
015760,2025-07-31,211088525575.0,-20834707450.0
015760,2025-08-29,175428755625.0,-48300475375.0
015760,2025-09-30,166126700750.0,-94707008425.0
015760,2025-10-31,272090217275.0,25612864875.0
015760,2025-11-28,88871790425.0,87734138825.0
015760,2025-12-30,80033556200.0,-171293275400.0
015760,2026-01-30,163750550200.0,-89082890775.0
015760,2026-02-27,-119716114600.0,-154665678650.0
015760,2026-03-31,-163383825575.0,-350456977325.0
015760,2026-04-30,-198871496275.0,-99409792050.0
015760,2026-05-29,-183906061400.0,-62400401675.0
015760,2026-06-12,51786892700.0,-6401649200.0
018260,2019-01-31,-11945194500.0,67579465000.0
018260,2019-02-28,37195965500.0,8030398500.0
018260,2019-03-29,58556433000.0,-1647061000.0
018260,2019-04-30,36536981000.0,-40443664500.0
018260,2019-05-31,-35283040500.0,40530847000.0
018260,2019-06-28,-37785117500.0,56369589500.0
018260,2019-07-31,362902500.0,33110285500.0
018260,2019-08-30,-7058452500.0,14597826500.0
018260,2019-09-30,-8065608500.0,3626307500.0
018260,2019-10-31,10475705000.0,24314782000.0
018260,2019-11-29,-13056045500.0,17168651500.0
018260,2019-12-30,-5114045500.0,11232567500.0
018260,2020-01-31,-5339166500.0,5748378500.0
018260,2020-02-28,-16403654000.0,-26975314000.0
018260,2020-03-31,-47532229500.0,28289997500.0
018260,2020-04-29,-63656356000.0,645399000.0
018260,2020-05-29,-28344200500.0,43839042000.0
018260,2020-06-30,4719573000.0,-32973299000.0
018260,2020-07-31,15118296500.0,-30412750500.0
018260,2020-08-31,-6633557500.0,-66883590000.0
018260,2020-09-29,-28479054000.0,75682087500.0
018260,2020-10-30,1052697500.0,37055861500.0
018260,2020-11-30,26162687500.0,-93034841000.0
018260,2020-12-30,1664213000.0,-10858277000.0
018260,2021-01-29,-19785211500.0,-52865316500.0
018260,2021-02-26,43219328500.0,-17101679500.0
018260,2021-03-31,27175053500.0,531861000.0
018260,2021-04-30,-54155400000.0,-40128416500.0
018260,2021-05-31,-19331316500.0,-44722190500.0
018260,2021-06-30,16864518500.0,5647369000.0
018260,2021-07-30,-13660146500.0,33917491000.0
018260,2021-08-31,-18165993500.0,-10215081000.0
018260,2021-09-30,-15628037000.0,-10995134000.0
018260,2021-10-29,-20498524000.0,-231415000.0
018260,2021-11-30,7224722500.0,-2483523000.0
018260,2021-12-30,-2714206000.0,34019996000.0
018260,2022-01-28,2595304000.0,-18416722500.0
018260,2022-02-28,18316309500.0,-18715997000.0
018260,2022-03-31,121838295800.0,-291032259800.0
018260,2022-04-29,7231754000.0,91565699000.0
018260,2022-05-31,9902747000.0,29544777000.0
018260,2022-06-30,12521215000.0,-19702271500.0
018260,2022-07-29,13284829500.0,8102158000.0
018260,2022-08-31,-2646286000.0,-28168773000.0
018260,2022-09-30,20773690500.0,-2061806500.0
018260,2022-10-31,13003801000.0,23866577000.0
018260,2022-11-30,30723258000.0,-3435267500.0
018260,2022-12-29,1547385500.0,19457423500.0
018260,2023-01-31,3893492200.0,-5610620700.0
018260,2023-02-28,27700987800.0,-19151283800.0
018260,2023-03-31,139425287700.0,-186960928700.0
018260,2023-04-28,-1070988500.0,-12538173000.0
018260,2023-05-31,44430376100.0,-8263992300.0
018260,2023-06-30,3552312200.0,23476222000.0
018260,2023-07-31,17504660000.0,29079027800.0
018260,2023-08-31,-74429221200.0,138246071200.0
018260,2023-09-27,-21670018800.0,37486164900.0
018260,2023-10-31,3379280700.0,26619719400.0
018260,2023-11-30,38331834400.0,88139521200.0
018260,2023-12-28,37942184300.0,41136023700.0
018260,2024-01-31,183718248448.0,-188919454048.0
018260,2024-02-29,-31728860800.0,55642499800.0
018260,2024-03-29,1674910900.0,14456162200.0
018260,2024-04-30,28663278600.0,-32882373000.0
018260,2024-05-31,-497328800.0,13911144900.0
018260,2024-06-28,11603952700.0,-39928007000.0
018260,2024-07-31,37897133400.0,-2074844300.0
018260,2024-08-30,-29808769300.0,47022786800.0
018260,2024-09-30,12995931300.0,32019996500.0
018260,2024-10-31,-21768520200.0,-1629849900.0
018260,2024-11-29,-27593904700.0,39215777000.0
018260,2024-12-30,8997535200.0,-36480583300.0
018260,2025-01-31,4513608900.0,-64465963300.0
018260,2025-02-28,-16440246300.0,28448658800.0
018260,2025-03-31,742533350.0,-35112649550.0
018260,2025-04-30,46465340750.0,-12061534450.0
018260,2025-05-30,9429363700.0,12586387600.0
018260,2025-06-30,-61776907050.0,34261868500.0
018260,2025-07-31,-54391035050.0,47366645950.0
018260,2025-08-29,19188617550.0,-30557034450.0
018260,2025-09-30,30171959450.0,46597966500.0
018260,2025-10-31,-3820378450.0,-15200919600.0
018260,2025-11-28,3153879150.0,15226960650.0
018260,2025-12-30,49624778450.0,-13065662200.0
018260,2026-01-30,97499442850.0,-158108327750.0
018260,2026-02-27,109171512500.0,-55162178100.0
018260,2026-03-31,41291721650.0,-109868472750.0
018260,2026-04-30,-114448329350.0,-88521533550.0
018260,2026-05-29,-317967056100.0,118825005900.0
018260,2026-06-12,-114332011750.0,12422752750.0
064350,2019-01-31,1076950500.0,-32543034350.0
064350,2019-02-28,3626156600.0,-1744817950.0
064350,2019-03-29,8844991150.0,-20670126200.0
064350,2019-04-30,3381172650.0,-4298861450.0
064350,2019-05-31,1640293100.0,-19809824950.0
064350,2019-06-28,-14314849900.0,10018853300.0
064350,2019-07-31,3067578750.0,-9532674450.0
064350,2019-08-30,5752933550.0,-5589029550.0
064350,2019-09-30,-1658842950.0,6180145550.0
064350,2019-10-31,8033787800.0,-3420921050.0
064350,2019-11-29,-14706814550.0,-12722291900.0
064350,2019-12-30,-6369636450.0,469380250.0
064350,2020-01-31,-5051074150.0,615000150.0
064350,2020-02-28,7841498500.0,-5395382100.0
064350,2020-03-31,13557019030.0,-1586046340.0
064350,2020-04-29,2042669350.0,-1438233500.0
064350,2020-05-29,14063587700.0,1385470200.0
064350,2020-06-30,-2173400850.0,2961479800.0
064350,2020-07-31,3770953250.0,11848924250.0
064350,2020-08-31,-11011635900.0,-67582500600.0
064350,2020-09-29,-5255368300.0,-21863725300.0
064350,2020-10-30,-475258650.0,1249654950.0
064350,2020-11-30,9223950450.0,-1321582350.0
064350,2020-12-30,8397580150.0,-1168380700.0
064350,2021-01-29,2309316900.0,2607665200.0
064350,2021-02-26,12306105450.0,197958900.0
064350,2021-03-31,8695445000.0,-7401397450.0
064350,2021-04-30,1686802700.0,-11923710950.0
064350,2021-05-31,-19407651650.0,498276000.0
064350,2021-06-30,-45825321550.0,46282475500.0
064350,2021-07-30,5985776000.0,1885411250.0
064350,2021-08-31,27602924900.0,11607590200.0
064350,2021-09-30,-45160036750.0,-8709702650.0
064350,2021-10-29,-19516888200.0,-6824227100.0
064350,2021-11-30,15578783200.0,-6790369400.0
064350,2021-12-30,-3259837500.0,-599626050.0
064350,2022-01-28,-25209811000.0,4246889500.0
064350,2022-02-28,11607928600.0,-1190252500.0
064350,2022-03-31,16902714250.0,350564050.0
064350,2022-04-29,4077640400.0,-5340121950.0
064350,2022-05-31,10320329000.0,334862800.0
064350,2022-06-30,-1091049850.0,46421808250.0
064350,2022-07-29,40800653400.0,43706437500.0
064350,2022-08-31,-43712104500.0,-22944389100.0
064350,2022-09-30,69141866650.0,1858160300.0
064350,2022-10-31,41392544250.0,2868091700.0
064350,2022-11-30,-6819588450.0,122485942500.0
064350,2022-12-29,-5997289950.0,68110504100.0
064350,2023-01-31,-34898878250.0,-75588841750.0
064350,2023-02-28,17627818800.0,-107611518050.0
064350,2023-03-31,84796229700.0,-33466575550.0
064350,2023-04-28,350721040150.0,28179100500.0
064350,2023-05-31,-10795365600.0,6922804700.0
064350,2023-06-30,-1553924500.0,84100683450.0
064350,2023-07-31,-212024014250.0,-31087726350.0
064350,2023-08-31,-15644477300.0,-22349126250.0
064350,2023-09-27,-31095866350.0,1464401450.0
064350,2023-10-31,-19828241300.0,4153396250.0
064350,2023-11-30,-22576098650.0,5608653150.0
064350,2023-12-28,21758984750.0,21447604250.0
064350,2024-01-31,21587069250.0,32504694850.0
064350,2024-02-29,33261086650.0,109190217650.0
064350,2024-03-29,120835798400.0,-40925672500.0
064350,2024-04-30,164138298400.0,-25032798700.0
064350,2024-05-31,36521329550.0,-21271353850.0
064350,2024-06-28,9588859150.0,45376578950.0
064350,2024-07-31,116757079800.0,126209308950.0
064350,2024-08-30,25308317050.0,1300023450.0
064350,2024-09-30,55112936650.0,-1702226750.0
064350,2024-10-31,30030055400.0,-69763981800.0
064350,2024-11-29,157088106100.0,-155586573600.0
064350,2024-12-30,40514759650.0,14953426250.0
064350,2025-01-31,50082383600.0,13532304550.0
064350,2025-02-28,91714856000.0,68442648800.0
064350,2025-03-31,29264344300.0,113009435900.0
064350,2025-04-30,-66602827500.0,-34209172550.0
064350,2025-05-30,202960283950.0,-22204959750.0
064350,2025-06-30,-42220154850.0,-206510044650.0
064350,2025-07-31,90916510900.0,-150744439000.0
064350,2025-08-29,-118997052100.0,169115516950.0
064350,2025-09-30,297014828600.0,177429202350.0
064350,2025-10-31,204400904250.0,-80934547500.0
064350,2025-11-28,2218348300.0,-284480939550.0
064350,2025-12-30,41261467050.0,81743290250.0
064350,2026-01-30,-10418128500.0,173478523500.0
064350,2026-02-27,313521664350.0,-112725696250.0
064350,2026-03-31,-311932593550.0,-110718778700.0
064350,2026-04-30,488192018650.0,318848825350.0
064350,2026-05-29,100045659500.0,-224017879500.0
064350,2026-06-12,97352241950.0,1376102150.0
316140,2019-02-28,-27201427900.0,-24071846750.0
316140,2019-03-29,187152236700.0,-268680441250.0
316140,2019-04-30,-8519226700.0,-17387808800.0
316140,2019-05-31,36402365000.0,-17397285150.0
316140,2019-06-28,37162053350.0,-16699363750.0
316140,2019-07-31,-9476761050.0,-2580841300.0
316140,2019-08-30,-27753769050.0,12758248900.0
316140,2019-09-30,289932543906.0,-303061811956.0
316140,2019-10-31,-29712802750.0,17138264350.0
316140,2019-11-29,42299247180.0,-124961834532.0
316140,2019-12-30,-70447999950.0,46200008600.0
316140,2020-01-31,-32877872950.0,-21142663850.0
316140,2020-02-28,-44874263010.0,10849739360.0
316140,2020-03-31,-42779831100.0,-645029540.0
316140,2020-04-29,-45600080930.0,-10103948950.0
316140,2020-05-29,-38703734620.0,31130869350.0
316140,2020-06-30,-35698879820.0,16442115090.0
316140,2020-07-31,-35369051440.0,-18825852820.0
316140,2020-08-31,-3980522310.0,-2292170210.0
316140,2020-09-29,-28813335070.0,-2649449310.0
316140,2020-10-30,-14509348090.0,-4277906850.0
316140,2020-11-30,-13643278390.0,23081974080.0
316140,2020-12-30,-24225484630.0,-943019620.0
316140,2021-01-29,6525818570.0,-30694402590.0
316140,2021-02-26,1376592520.0,34580448450.0
316140,2021-03-31,39118101280.0,-11361144130.0
316140,2021-04-30,101126383610.0,-140793319890.0
316140,2021-05-31,-29298267950.0,16353211100.0
316140,2021-06-30,-49417883400.0,13753063300.0
316140,2021-07-30,148461345350.0,-300326533800.0
316140,2021-08-31,45006255600.0,-16073192750.0
316140,2021-09-30,46434415750.0,-40066161150.0
316140,2021-10-29,31759434750.0,24407677550.0
316140,2021-11-30,64419261400.0,1519484000.0
316140,2021-12-30,39159141550.0,-47006543800.0
316140,2022-01-28,189683124800.0,-14260581700.0
316140,2022-02-28,231550209250.0,-258497093650.0
316140,2022-03-31,90355601400.0,-25143302100.0
316140,2022-04-29,63419215350.0,-86737752850.0
316140,2022-05-31,198515437650.0,-255668087150.0
316140,2022-06-30,248003931700.0,-290972201950.0
316140,2022-07-29,6682430950.0,-44657563350.0
316140,2022-08-31,6670033100.0,-15232584050.0
316140,2022-09-30,5290312200.0,-50892267800.0
316140,2022-10-31,42558882900.0,-35923920300.0
316140,2022-11-30,4047932100.0,16815576550.0
316140,2022-12-29,-61718296400.0,13106478300.0
316140,2023-01-31,66064009510.0,23357746270.0
316140,2023-02-28,8747469240.0,-59388887320.0
316140,2023-03-31,-53026336930.0,-39986829120.0
316140,2023-04-28,-35919465700.0,-5640961010.0
316140,2023-05-31,-17714585430.0,15190750870.0
316140,2023-06-30,-74811807480.0,44916980910.0
316140,2023-07-31,-59735179590.0,5707603880.0
316140,2023-08-31,-44900449290.0,28776892350.0
316140,2023-09-27,67344722210.0,3768954080.0
316140,2023-10-31,12404553420.0,1071933950.0
316140,2023-11-30,66093444490.0,31291325890.0
316140,2023-12-28,29137387700.0,24961512540.0
316140,2024-01-31,72702700150.0,-13007221140.0
316140,2024-02-29,105470284140.0,7399444790.0
316140,2024-03-29,162889054710.0,26600499720.0
316140,2024-04-30,25218349530.0,-41403328110.0
316140,2024-05-31,45612545280.0,-33078003430.0
316140,2024-06-28,37080176400.0,-40406542070.0
316140,2024-07-31,257478301420.0,-9760628700.0
316140,2024-08-30,-32280733320.0,43866022800.0
316140,2024-09-30,-3839929020.0,32749518620.0
316140,2024-10-31,37785821920.0,15229651310.0
316140,2024-11-29,77152259470.0,-10266493890.0
316140,2024-12-30,36987459120.0,-45962933650.0
316140,2025-01-31,15744878930.0,-12329410040.0
316140,2025-02-28,-30190271000.0,45061364600.0
316140,2025-03-31,16656884320.0,-22733720850.0
316140,2025-04-30,-49314330305.0,68744506960.0
316140,2025-05-30,-22551302520.0,50844349960.0
316140,2025-06-30,195574531780.0,-171909990050.0
316140,2025-07-31,3971823675.0,4321820725.0
316140,2025-08-29,50413485300.0,20120064850.0
316140,2025-09-30,78590165825.0,-11675364525.0
316140,2025-10-31,-27173219500.0,23843973350.0
316140,2025-11-28,-80215109575.0,111587758000.0
316140,2025-12-30,-3056893400.0,17703964150.0
316140,2026-01-30,123890614775.0,-32973237550.0
316140,2026-02-27,-238192661075.0,117395289400.0
316140,2026-03-31,-60825004825.0,73843316750.0
316140,2026-04-30,-244441845075.0,19450443000.0
316140,2026-05-29,-180879468700.0,-8846999825.0
316140,2026-06-12,-24427165050.0,39118031075.0
267250,2019-01-31,39541790500.0,-47017437000.0
267250,2019-02-28,1482087000.0,10005258000.0
267250,2019-03-29,-2277303000.0,-19929101000.0
267250,2019-04-30,15881076500.0,-15311654500.0
267250,2019-05-31,-50182295500.0,26389348000.0
267250,2019-06-28,-25995004500.0,42017706500.0
267250,2019-07-31,-11323556000.0,34863887500.0
267250,2019-08-30,-23122198000.0,38559978000.0
267250,2019-09-30,-11213566000.0,27315802000.0
267250,2019-10-31,-14530768500.0,13838661000.0
267250,2019-11-29,-2265913000.0,3926587000.0
267250,2019-12-30,18743483500.0,-21471875000.0
267250,2020-01-31,-7392057500.0,-46522716000.0
267250,2020-02-28,-38016833000.0,-17015137000.0
267250,2020-03-31,-24262597500.0,-45861758500.0
267250,2020-04-29,-13489494500.0,-2987671000.0
267250,2020-05-29,-19061039000.0,-4711430000.0
267250,2020-06-30,33364226500.0,-64915853500.0
267250,2020-07-31,6509288500.0,-20985080500.0
267250,2020-08-31,-2775969500.0,-17745015000.0
267250,2020-09-29,-25088809500.0,-19882646500.0
267250,2020-10-30,-8507548500.0,-8013903000.0
267250,2020-11-30,139338500.0,60379479000.0
267250,2020-12-30,-8049790000.0,-23232988500.0
267250,2021-01-29,20424482000.0,-91174956000.0
267250,2021-02-26,-11955655500.0,34077244000.0
267250,2021-03-31,2359168500.0,22508667500.0
267250,2021-04-30,-10493026000.0,60329784300.0
267250,2021-05-31,15668793000.0,5852799800.0
267250,2021-06-30,-32115885800.0,-36108645900.0
267250,2021-07-30,7948785500.0,-37493093000.0
267250,2021-08-31,12964642000.0,-42121259400.0
267250,2021-09-30,1636926300.0,-18024811600.0
267250,2021-10-29,-7798686700.0,-6718013000.0
267250,2021-11-30,-16522421500.0,-42286452600.0
267250,2021-12-30,-23801296600.0,-31026044800.0
267250,2022-01-28,19954921600.0,-39812635800.0
267250,2022-02-28,-8070933300.0,-10222975100.0
267250,2022-03-31,-22398316800.0,11193645400.0
267250,2022-04-29,-2403333400.0,9248324600.0
267250,2022-05-31,9258838300.0,30000246200.0
267250,2022-06-30,-2300599300.0,16491355700.0
267250,2022-07-29,-11299319750.0,-49530848850.0
267250,2022-08-31,40875268600.0,5121123200.0
267250,2022-09-30,10371946400.0,-3674288300.0
267250,2022-10-31,12266619600.0,5211992700.0
267250,2022-11-30,27382293200.0,10341624100.0
267250,2022-12-29,28138615400.0,-652333300.0
267250,2023-01-31,16566420400.0,-6085588400.0
267250,2023-02-28,-2361016500.0,-7992049900.0
267250,2023-03-31,-10960774100.0,-8108588500.0
267250,2023-04-28,19284473700.0,-12827843900.0
267250,2023-05-31,-12852836100.0,-7745418700.0
267250,2023-06-30,-24270622800.0,66515045100.0
267250,2023-07-31,4630200100.0,6583691800.0
267250,2023-08-31,-9416517900.0,3780105200.0
267250,2023-09-27,33906246800.0,54381270100.0
267250,2023-10-31,-52687080400.0,1940974100.0
267250,2023-11-30,-28132185600.0,7367050300.0
267250,2023-12-28,-19888992400.0,50541370200.0
267250,2024-01-31,-11208482000.0,87437890900.0
267250,2024-02-29,22008541300.0,26365965200.0
267250,2024-03-29,20681445300.0,-17533233400.0
267250,2024-04-30,3287798200.0,-48067533100.0
267250,2024-05-31,52561279100.0,-41341038900.0
267250,2024-06-28,54971296300.0,-21530633600.0
267250,2024-07-31,50622437000.0,-4665698000.0
267250,2024-08-30,46784252200.0,-34194560000.0
267250,2024-09-30,31705160300.0,-32564612500.0
267250,2024-10-31,50037017500.0,-30505391200.0
267250,2024-11-29,-3039087100.0,801557300.0
267250,2024-12-30,-5453665800.0,29707539100.0
267250,2025-01-31,12415811400.0,1659856900.0
267250,2025-02-28,-41550685100.0,-35175594800.0
267250,2025-03-31,11615276150.0,-15442637050.0
267250,2025-04-30,15508689600.0,-9570278400.0
267250,2025-05-30,14055117600.0,24972836550.0
267250,2025-06-30,95900655500.0,-82475989000.0
267250,2025-07-31,140943443150.0,-45143419750.0
267250,2025-08-29,57295438750.0,-68995375150.0
267250,2025-09-30,79059852300.0,-28302641400.0
267250,2025-10-31,21257250450.0,-42834926800.0
267250,2025-11-28,1574644100.0,31808458000.0
