출발일,code,name,유형,국면,밸류,밸류여부,봉_1월,봉_4월,B0_카드,B0b_2단126,B0b_how,A2_2단1월,A3_2단4월,A4_2단밸류분기,E1_잔여보유1월,E1_how,E2_잔여보유4월,E3_잔여보유밸류분기,C1_달력1월,C2_달력4월,C3_달력밸류분기,D1_순수4월,D0_순수1월
2000-09-22,000270,기아,A,실행,,False,84,145,-0.0738693467336683,-0.0738693467336683,손절/트레일,-0.0738693467336683,-0.0738693467336683,-0.0738693467336683,-0.0738693467336683,손절/트레일,-0.0738693467336683,-0.0738693467336683,-0.0738693467336683,-0.0738693467336683,-0.0738693467336683,0.3098827470686767,0.256281407035176
1999-10-14,000270,기아,A,실행,,False,73,133,-0.09641746014676933,-0.09641746014676933,손절/트레일,-0.09641746014676933,-0.09641746014676933,-0.09641746014676933,-0.09641746014676933,손절/트레일,-0.09641746014676933,-0.09641746014676933,-0.09641746014676933,-0.09641746014676933,-0.09641746014676933,-0.5782426778242677,-0.43765690376569033
2008-10-16,000270,기아,A,실행,,False,71,135,-0.050000000000000044,-0.050000000000000044,손절/트레일,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,손절/트레일,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.004424778761061954,-0.3035398230088495
2001-09-13,000270,기아,A,실행,,False,94,152,-0.057599999999999985,-0.057599999999999985,손절/트레일,-0.057599999999999985,-0.057599999999999985,-0.057599999999999985,-0.057599999999999985,손절/트레일,-0.057599999999999985,-0.057599999999999985,-0.057599999999999985,-0.057599999999999985,-0.057599999999999985,0.78,0.2933333333333332
2019-10-07,000270,기아,B,실행,저PBR,True,78,140,0.003500583430571691,-0.08636639439906657,손절/트레일,-0.04550758459743287,-0.08636639439906657,-0.08636639439906657,-0.04550758459743287,데드라인,-0.08636639439906657,-0.08636639439906657,-0.04550758459743287,-0.08636639439906657,-0.08636639439906657,-0.308051341890315,-0.04550758459743287
2008-10-23,001430,세아베스틸지주,A,실행,,False,66,130,-0.10704960835509136,-0.10704960835509136,손절/트레일,-0.10704960835509136,-0.10704960835509136,-0.10704960835509136,-0.10704960835509136,손절/트레일,-0.10704960835509136,-0.10704960835509136,-0.10704960835509136,-0.10704960835509136,-0.10704960835509136,-0.13577023498694518,-0.2010443864229765
2008-09-17,001260,남광토건,A,실행,,False,91,155,-0.05671951219512239,-0.05671951219512239,손절/트레일,-0.05671951219512239,-0.05671951219512239,-0.05671951219512239,-0.05671951219512239,손절/트레일,-0.05671951219512239,-0.05671951219512239,-0.05671951219512239,-0.05671951219512239,-0.05671951219512239,-0.6707317073170731,-0.7048780487804878
1999-10-01,025860,남해화학,A,실행,,False,82,140,-0.05607060739605296,-0.05607060739605296,손절/트레일,-0.05607060739605296,-0.05607060739605296,-0.05607060739605296,-0.05607060739605296,손절/트레일,-0.05607060739605296,-0.05607060739605296,-0.05607060739605296,-0.05607060739605296,-0.05607060739605296,-0.08794788273615628,-0.14817773953659885
2018-10-25,012510,012510,A,실행,,False,67,126,0.0688073394495412,0.0344036697247706,2단트레일,0.0344036697247706,0.0344036697247706,0.0344036697247706,0.0344036697247706,본전이탈,0.0344036697247706,0.0344036697247706,-0.06525229357798168,-0.06525229357798168,-0.06525229357798168,0.31192660550458706,-0.056192660550458684
2010-09-02,012510,012510,A,관찰만,,False,103,163,0.07320872274143309,0.16439252336448607,2단트레일,0.16439252336448607,0.16439252336448607,0.16439252336448607,0.03660436137071654,본전이탈,0.03660436137071654,0.03660436137071654,-0.07959501557632398,-0.07959501557632398,-0.07959501557632398,-0.33956386292834895,-0.14641744548286606
2008-09-02,008320,008320,A,실행,,False,101,165,-0.05177985948477759,-0.05177985948477759,손절/트레일,-0.05177985948477759,-0.05177985948477759,-0.05177985948477759,-0.05177985948477759,손절/트레일,-0.05177985948477759,-0.05177985948477759,-0.05177985948477759,-0.05177985948477759,-0.05177985948477759,-0.2365339578454333,-0.5761124121779859
1999-10-26,003540,대신증권,A,실행,,False,65,125,-0.061907275310431054,-0.061907275310431054,손절/트레일,-0.061907275310431054,-0.061907275310431054,-0.061907275310431054,-0.061907275310431054,손절/트레일,-0.061907275310431054,-0.061907275310431054,-0.061907275310431054,-0.061907275310431054,-0.061907275310431054,-0.49006211180124226,0.04037267080745344
1997-10-27,006800,미래에셋증권,A,실행,,False,59,123,-0.058482142857142816,-0.058482142857142816,손절/트레일,-0.058482142857142816,-0.058482142857142816,-0.058482142857142816,-0.058482142857142816,손절/트레일,-0.058482142857142816,-0.058482142857142816,-0.058482142857142816,-0.058482142857142816,-0.058482142857142816,-0.5599705210058081,0.1339285714285714
2001-09-03,006800,미래에셋증권,A,실행,,False,102,160,0.07692307692307687,0.038461538461538436,2단트레일,0.038461538461538436,0.038461538461538436,0.038461538461538436,0.038461538461538436,본전이탈,0.038461538461538436,0.038461538461538436,-0.06948717948717953,-0.06948717948717953,-0.06948717948717953,-0.0012820512820512775,0.214102564102564
1999-09-02,006800,미래에셋증권,A,실행,,False,101,161,0.06955380577427817,0.03477690288713908,2단트레일,0.03477690288713908,0.03477690288713908,0.03477690288713908,0.03477690288713908,본전이탈,0.03477690288713908,0.03477690288713908,-0.05249343832021003,-0.05249343832021003,-0.05249343832021003,-0.7724409448818897,-0.3044619422572179
2022-09-01,001440,대한전선,A,실행,,False,101,162,-0.050000000000000155,-0.050000000000000155,손절/트레일,-0.050000000000000155,-0.050000000000000155,-0.050000000000000155,-0.050000000000000155,손절/트레일,-0.050000000000000155,-0.050000000000000155,-0.050000000000000155,-0.050000000000000155,-0.050000000000000155,-0.14252873563218393,-0.0798850574712644
1999-09-27,000120,CJ대한통운,A,실행,,False,86,146,0.08450704225352101,0.04225352112676051,2단트레일,0.04225352112676051,0.04225352112676051,0.04225352112676051,0.04225352112676051,본전이탈,0.04225352112676051,0.04225352112676051,-0.09146772300469497,-0.09146772300469497,-0.09146772300469497,-0.22112676056338032,0.5070422535211265
2021-10-07,003490,대한항공,B,주의,,False,79,139,-0.09700156985871267,-0.09700156985871267,손절/트레일,-0.09700156985871267,-0.09700156985871267,-0.09700156985871267,-0.09700156985871267,손절/트레일,-0.09700156985871267,-0.09700156985871267,-0.09700156985871267,-0.09700156985871267,-0.09700156985871267,-0.053375196232339106,-0.1114599686028257
1999-10-05,003490,대한항공,A,실행,,False,80,140,-0.050000000000000044,-0.050000000000000044,손절/트레일,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,손절/트레일,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.20622568093385218,-0.26070038910505844
2008-10-24,015940,015940,A,실행,,False,65,129,-0.12,-0.12,손절/트레일,-0.12,-0.12,-0.12,-0.12,손절/트레일,-0.12,-0.12,-0.17324324324324325,-0.17324324324324325,-0.17324324324324325,0.06216216216216219,0.0
2007-10-17,016380,KG스틸,A,주의,저PBR,True,72,132,0.11070110701107017,0.1966789667896679,2단트레일,0.1966789667896679,0.1966789667896679,0.1966789667896679,0.05535055350553508,본전이탈,0.05535055350553508,0.05535055350553508,-0.06544480319803214,-0.06544480319803214,-0.06544480319803214,-0.011070110701107083,-0.20664206642066418
2020-09-23,016380,KG스틸,A,관찰만,,False,85,147,-0.051899999999999946,-0.051899999999999946,손절/트레일,-0.051899999999999946,-0.051899999999999946,-0.051899999999999946,-0.051899999999999946,손절/트레일,-0.051899999999999946,-0.051899999999999946,-0.051899999999999946,-0.051899999999999946,-0.051899999999999946,1.0,0.06000000000000005
2023-10-20,016380,KG스틸,A,주의,저PBR·저PER,True,70,130,-0.05237499999999995,-0.05237499999999995,손절/트레일,-0.05237499999999995,-0.05237499999999995,-0.05237499999999995,-0.05237499999999995,손절/트레일,-0.05237499999999995,-0.05237499999999995,-0.05237499999999995,-0.05237499999999995,-0.05237499999999995,-0.10999999999999999,-0.053749999999999964
2011-09-20,010780,아이에스동서,A,실행,배당2%+,True,90,152,-0.050000000000000044,-0.050000000000000044,손절/트레일,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,손절/트레일,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.1777777777777778,-0.0444444444444444
2008-09-01,010780,아이에스동서,A,실행,,False,102,166,-0.04999999999999993,-0.04999999999999993,손절/트레일,-0.04999999999999993,-0.04999999999999993,-0.04999999999999993,-0.04999999999999993,손절/트레일,-0.04999999999999993,-0.04999999999999993,-0.04999999999999993,-0.04999999999999993,-0.04999999999999993,-0.4483582089552238,-0.5737313432835821
2008-09-16,010780,아이에스동서,A,실행,,False,92,156,0.001000000000000112,0.001000000000000112,손절/트레일,0.001000000000000112,0.001000000000000112,0.001000000000000112,0.001000000000000112,손절/트레일,0.001000000000000112,0.001000000000000112,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.4225,-0.55375
1999-09-02,000280,000280,A,실행,,False,101,161,0.07733619763694954,0.03866809881847477,2단트레일,0.03866809881847477,0.03866809881847477,0.03866809881847477,0.03866809881847477,본전이탈,0.03866809881847477,0.03866809881847477,-0.05734527021919866,-0.05734527021919866,-0.05734527021919866,-0.7207303974221267,-0.6100966702470462
2009-09-25,004800,효성,A,관찰만,,False,86,149,-0.06366809116809125,-0.06366809116809125,손절/트레일,-0.06366809116809125,-0.06366809116809125,-0.06366809116809125,-0.06366809116809125,손절/트레일,-0.06366809116809125,-0.06366809116809125,-0.06366809116809125,-0.06366809116809125,-0.06366809116809125,0.12678062678062663,0.158119658119658
2023-10-06,000150,두산,A,주의,,False,79,139,-0.055391600454029466,-0.055391600454029466,손절/트레일,-0.055391600454029466,-0.055391600454029466,-0.055391600454029466,-0.055391600454029466,손절/트레일,-0.055391600454029466,-0.055391600454029466,-0.055391600454029466,-0.055391600454029466,-0.055391600454029466,0.7287173666288309,0.023836549375709337
2021-10-06,002900,TYM,A,실행,,False,80,140,0.11588541666666674,0.06210937500000002,2단트레일,0.06210937500000002,0.06210937500000002,0.06210937500000002,0.05794270833333337,본전이탈,0.05794270833333337,0.05794270833333337,-0.08884114583333336,-0.08884114583333336,-0.08884114583333336,0.25520833333333326,-0.22395833333333337
1999-10-01,002550,002550,A,실행,,False,82,142,0.12818181818181817,0.17769090909090912,2단트레일,0.17769090909090912,0.17769090909090912,0.17769090909090912,0.06409090909090909,본전이탈,0.06409090909090909,0.06409090909090909,-0.05606948093098285,-0.05606948093098285,-0.05606948093098285,-0.5363636363636364,-0.054545454545454564
1999-09-30,002550,002550,A,실행,,False,83,143,-0.050000000000000044,-0.050000000000000044,손절/트레일,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,손절/트레일,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.5887096774193548,-0.16129032258064513
2011-09-26,002270,002270,A,실행,,False,87,149,-0.05115186227224011,-0.05115186227224011,손절/트레일,-0.05115186227224011,-0.05115186227224011,-0.05115186227224011,-0.05115186227224011,손절/트레일,-0.05115186227224011,-0.05115186227224011,-0.05115186227224011,-0.05115186227224011,-0.05115186227224011,0.54983922829582,0.27170418006430874
2002-10-09,005300,롯데칠성,A,실행,,False,76,139,-0.050000000000000044,-0.050000000000000044,손절/트레일,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,손절/트레일,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.009868421052631526,-0.044407894736842146
2011-09-23,004010,004010,A,실행,,False,88,150,-0.050000000000000044,-0.050000000000000044,손절/트레일,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,손절/트레일,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.16081871345029242,0.0029239766081872176
2018-10-29,006490,프리티,A,실행,,False,65,124,-0.060070671378091856,-0.060070671378091856,손절/트레일,-0.060070671378091856,-0.060070671378091856,-0.060070671378091856,-0.060070671378091856,손절/트레일,-0.060070671378091856,-0.060070671378091856,-0.060070671378091856,-0.060070671378091856,-0.060070671378091856,-0.25353356890459366,-0.0017667844522968323
2011-09-26,003030,세아제강지주,A,실행,저PBR·저PER,True,87,149,-0.06225060827250606,-0.06225060827250606,손절/트레일,-0.06225060827250606,-0.06225060827250606,-0.06225060827250606,-0.06225060827250606,손절/트레일,-0.06225060827250606,-0.06225060827250606,-0.06225060827250606,-0.06225060827250606,-0.06225060827250606,0.2905109489051094,0.23357664233576636
2011-10-06,005850,에스엘,A,실행,,False,80,142,0.10000000000000009,0.1452941176470589,2단트레일,0.1452941176470589,0.1452941176470589,0.1452941176470589,0.050000000000000044,본전이탈,0.050000000000000044,0.050000000000000044,-0.05670588235294116,-0.05670588235294116,-0.05670588235294116,-0.07999999999999996,-0.03764705882352937
2014-10-02,004560,현대비앤지스틸,A,주의,,False,81,142,-0.06087488918439721,-0.06087488918439721,손절/트레일,-0.06087488918439721,-0.06087488918439721,-0.06087488918439721,-0.06087488918439721,손절/트레일,-0.06087488918439721,-0.06087488918439721,-0.06087488918439721,-0.06087488918439721,-0.06087488918439721,-0.12765957446808507,-0.21542553191489366
2002-09-03,014900,014900,A,실행,,False,101,164,-0.07495395696571838,-0.07495395696571838,손절/트레일,-0.07495395696571838,-0.07495395696571838,-0.07495395696571838,-0.07495395696571838,손절/트레일,-0.07495395696571838,-0.07495395696571838,-0.07495395696571838,-0.07495395696571838,-0.07495395696571838,-0.4420131291028446,-0.34573304157549234
2021-09-07,001470,삼부토건,A,관찰만,,False,97,157,-0.0753108348134991,-0.0753108348134991,손절/트레일,-0.0753108348134991,-0.0753108348134991,-0.0753108348134991,-0.0753108348134991,손절/트레일,-0.0753108348134991,-0.0753108348134991,-0.0753108348134991,-0.0753108348134991,-0.0753108348134991,-0.04618117229129659,-0.4529307282415631
1999-10-05,000830,000830,A,실행,,False,80,140,0.10172413793103452,0.20327586206896553,2단트레일,0.20327586206896553,0.20327586206896553,0.20327586206896553,0.13706896551724135,달력보유,0.05086206896551726,0.13706896551724135,0.17241379310344818,-0.06310344827586212,0.17241379310344818,-0.13103448275862073,0.17241379310344818
2002-10-09,006400,삼성SDI,A,실행,저PER·배당2%+,True,77,140,-0.0526874115983027,-0.0526874115983027,손절/트레일,-0.0526874115983027,-0.0526874115983027,-0.0526874115983027,-0.0526874115983027,손절/트레일,-0.0526874115983027,-0.0526874115983027,-0.0526874115983027,-0.0526874115983027,-0.0526874115983027,0.074964639321075,-0.08910891089108908
2002-10-22,006400,삼성SDI,A,실행,저PER·배당2%+,True,68,131,0.10013717421124824,0.08724279835390947,2단트레일,0.08724279835390947,0.08724279835390947,0.08724279835390947,0.05006858710562412,본전이탈,0.05006858710562412,0.05006858710562412,-0.059122085048010975,-0.059122085048010975,-0.059122085048010975,0.04252400548696844,-0.11659807956104251
