code,name,sector,mcap,adtv
206560,덱스터,기술성장기업부,37711016224,298701994
046310,백금T&A,우량기업부,37680781095,257169570
203450,유니온바이오메트릭스,벤처기업부,37590948690,129689050
064520,테크엘,중견기업부,37549784160,72958638
430690,한싹,벤처기업부,37425369240,388949587
219750,한국비티비,중견기업부,37358751335,1221558274
434480,모니터랩,기술성장기업부,37177106000,260529319
081580,성우전자,중견기업부,37142002485,241489055
365590,하이딥,기술성장기업부,37082917664,86494607
103840,우양,중견기업부,36988127280,207953483
288980,모아데이타,기술성장기업부,36781574169,707358227
128540,에코캡,우량기업부,36779453880,142782369
083550,케이엠,중견기업부,36669426325,295066905
306040,에스제이그룹,중견기업부,36503563600,2558008086
106240,파인테크닉스,벤처기업부,36448899400,266560365
052600,한네트,중견기업부,36425655000,155095881
332290,누보,벤처기업부,36392816448,306723329
153490,우리이앤엘하루틴,우량기업부,36344880000,759812281
475460,미트박스,벤처기업부,36316271750,139305720
044480,빌리언스,중견기업부,36276749356,230002518
071850,캐스텍코리아,투자주의환기종목(소속부없음),36245841372,3796981
148250,알엔투테크놀로지,벤처기업부,36204472640,308243076
043340,에쎈테크,중견기업부,36195000000,73401965
119500,포메탈,중견기업부,36193293760,213350204
284620,카이노스메드,투자주의환기종목(소속부없음),35965517911,0
057540,옴니시스템,중견기업부,35933532140,283848169
187270,신화콘텍,벤처기업부,35909211300,70777190
220180,핸디소프트,벤처기업부,35896263000,111932235
464500,아이언디바이스,기술성장기업부,35822753280,691224160
068940,셀피글로벌,관리종목(소속부없음),35720093048,0
031310,아이즈비전,중견기업부,35636487898,434007563
450520,인스웨이브,벤처기업부,35438032980,1927966488
160550,NEW,중견기업부,35412848514,124608084
900300,오가닉티코스메틱,외국기업(소속부없음),35399443716,0
263050,유틸렉스,관리종목(소속부없음),35324626904,0
057030,YBM넷,중견기업부,35072298550,196685877
045060,오공,우량기업부,34900466440,521200929
376180,피코그램,벤처기업부,34727702098,152499531
459550,알트,중견기업부,34628104853,384940195
336060,웨이버스,벤처기업부,34430968000,164524176
387570,파인메딕스,기술성장기업부,34317990000,125572620
388610,지에프씨생명과학,기술성장기업부,34314997230,80107750
296640,이노에이엑스,벤처기업부,34280028240,235573440
262840,아이퀘스트,벤처기업부,34236924480,72573595
318410,비비씨,중견기업부,34164744450,102696290
006920,모헨즈,중견기업부,34070400000,7413022454
0010F0,보원케미칼,벤처기업부,33987983050,462245216
019570,플루토스,중견기업부,33930015120,206395497
060540,에스에이티,중견기업부,33921031188,42411705
043910,자연과환경,벤처기업부,33904043550,231479387
109820,진매트릭스,기술성장기업부,33894229680,180620156
363260,모비데이즈,벤처기업부,33836284988,377894011
277410,인산가,벤처기업부,33802124400,174723671
053950,경남제약,중견기업부,33759657360,408242529
097780,에코볼트,중견기업부,33686528072,0
223310,사토시홀딩스,중견기업부,33621987320,1266212420
073540,에프알텍,벤처기업부,33573000000,315943808
356890,싸이버원,벤처기업부,33351171750,329830587
475660,에스켐,기술성장기업부,33305307000,322818760
900310,컬러레이,외국기업(소속부없음),33301671000,0
159910,에코글로우,중견기업부,33180697490,140353365
031510,오스템,중견기업부,33180000000,302827642
