date,close
2022-09-15,1097.06
2022-09-16,1080.84
2022-09-19,1059.34
2022-09-20,1067.78
2022-09-21,1055.98
2022-09-22,1051.02
2022-09-23,1019.59
2022-09-26,975.09
2022-09-27,989.5
2022-09-28,958.14
2022-09-29,963.95
2022-09-30,956.48
2022-10-04,993.04
2022-10-05,969.27
2022-10-06,1000.4
2022-10-07,983.06
2022-10-11,944.15
2022-10-12,954.19
2022-10-13,932.6
2022-10-14,973.46
2022-10-17,972.51
2022-10-18,998.0
2022-10-19,982.64
2022-10-20,961.72
2022-10-21,958.87
2022-10-24,989.09
2022-10-25,988.43
2022-10-26,983.84
2022-10-27,1005.45
2022-10-28,992.7
2022-10-31,1006.82
2022-11-01,1007.58
2022-11-02,1000.92
2022-11-03,987.63
2022-11-04,985.48
2022-11-07,996.95
2022-11-08,1021.39
2022-11-09,1019.36
2022-11-10,1003.01
2022-11-11,1056.17
2022-11-14,1047.59
2022-11-15,1079.85
2022-11-16,1073.48
2022-11-17,1063.23
2022-11-18,1051.11
2022-11-21,1027.84
2022-11-22,1014.24
2022-11-23,1039.74
2022-11-24,1057.67
2022-11-25,1045.54
2022-11-28,1019.36
2022-11-29,1037.75
2022-11-30,1038.42
2022-12-01,1058.54
2022-12-02,1036.08
2022-12-05,1042.28
2022-12-06,1019.51
2022-12-07,1019.39
2022-12-08,1014.56
2022-12-09,1025.41
2022-12-12,1015.5
2022-12-13,1015.62
2022-12-14,1038.78
2022-12-15,1020.61
2022-12-16,1010.47
2022-12-19,1009.92
2022-12-20,988.32
2022-12-21,994.68
2022-12-22,1017.63
2022-12-23,979.06
2022-12-26,994.28
2022-12-27,1009.32
2022-12-28,976.59
2022-12-29,957.78
2023-01-02,950.22
2023-01-03,955.23
2023-01-04,963.01
2023-01-05,953.34
2023-01-06,971.08
2023-01-09,988.55
2023-01-10,970.69
2023-01-11,994.46
2023-01-12,997.11
2023-01-13,993.77
2023-01-16,1001.22
2023-01-17,983.2
2023-01-18,986.26
2023-01-19,987.91
2023-01-20,992.23
2023-01-25,1013.85
2023-01-26,1029.48
2023-01-27,1028.9
2023-01-30,1020.13
2023-01-31,1021.6
2023-02-01,1045.49
2023-02-02,1067.55
2023-02-03,1071.57
2023-02-06,1060.91
2023-02-07,1085.28
2023-02-08,1095.2
2023-02-09,1110.82
2023-02-10,1095.66
2023-02-13,1095.91
2023-02-14,1111.22
2023-02-15,1093.31
2023-02-16,1136.02
2023-02-17,1113.06
2023-02-20,1145.86
2023-02-21,1153.41
2023-02-22,1121.96
2023-02-23,1127.0
2023-02-24,1116.97
2023-02-27,1120.92
2023-02-28,1143.05
2023-03-02,1127.77
2023-03-03,1161.02
2023-03-06,1187.2
2023-03-07,1186.01
2023-03-08,1188.23
2023-03-09,1182.41
2023-03-10,1147.19
2023-03-13,1156.69
2023-03-14,1116.04
2023-03-15,1155.19
2023-03-16,1153.48
2023-03-17,1170.57
2023-03-20,1175.94
2023-03-21,1174.77
2023-03-22,1196.25
2023-03-23,1195.88
2023-03-24,1210.94
2023-03-27,1214.28
2023-03-28,1216.61
2023-03-29,1238.82
2023-03-30,1251.33
2023-03-31,1260.21
2023-04-03,1266.51
2023-04-04,1268.07
2023-04-05,1299.07
2023-04-06,1296.49
2023-04-07,1329.15
2023-04-10,1369.32
2023-04-11,1391.23
2023-04-12,1360.56
2023-04-13,1361.04
2023-04-14,1375.97
2023-04-17,1381.72
2023-04-18,1381.32
2023-04-19,1370.38
2023-04-20,1333.72
2023-04-21,1304.65
2023-04-24,1286.08
2023-04-25,1260.86
2023-04-26,1253.15
2023-04-27,1302.81
2023-04-28,1299.28
2023-05-02,1317.0
2023-05-03,1281.82
2023-05-04,1292.32
2023-05-08,1277.86
2023-05-09,1264.57
2023-05-10,1250.16
2023-05-11,1231.08
2023-05-12,1228.95
2023-05-15,1218.98
2023-05-16,1233.06
2023-05-17,1266.71
2023-05-18,1259.22
2023-05-19,1266.77
2023-05-22,1289.2
2023-05-23,1304.7
2023-05-24,1295.62
2023-05-25,1278.26
2023-05-26,1275.05
2023-05-30,1293.51
2023-05-31,1308.65
2023-06-01,1320.81
2023-06-02,1324.81
2023-06-05,1321.87
2023-06-07,1349.87
2023-06-08,1342.74
2023-06-09,1355.67
2023-06-12,1362.38
2023-06-13,1388.57
2023-06-14,1332.18
2023-06-15,1345.78
2023-06-16,1366.16
2023-06-19,1366.4
2023-06-20,1357.97
2023-06-21,1335.18
2023-06-22,1339.14
2023-06-23,1335.69
2023-06-26,1341.49
2023-06-27,1324.28
2023-06-28,1306.46
2023-06-29,1303.9
2023-06-30,1322.36
2023-07-03,1370.89
2023-07-04,1367.08
2023-07-05,1377.37
2023-07-06,1346.24
2023-07-07,1345.39
2023-07-10,1328.79
2023-07-11,1364.03
2023-07-12,1359.04
2023-07-13,1380.55
2023-07-14,1395.64
2023-07-17,1398.56
2023-07-18,1446.37
2023-07-19,1477.55
2023-07-20,1488.7
2023-07-21,1505.92
2023-07-24,1517.96
2023-07-25,1570.79
2023-07-26,1509.83
2023-07-27,1443.28
2023-07-28,1499.73
2023-07-31,1551.24
2023-08-01,1545.48
2023-08-02,1479.17
2023-08-03,1519.44
2023-08-04,1503.29
2023-08-07,1445.66
2023-08-08,1441.68
2023-08-09,1474.71
2023-08-10,1478.5
2023-08-11,1463.92
2023-08-14,1437.7
2023-08-16,1395.33
2023-08-17,1427.41
2023-08-18,1406.28
2023-08-21,1438.92
2023-08-22,1453.66
2023-08-23,1422.16
2023-08-24,1457.29
2023-08-25,1456.92
2023-08-28,1467.53
2023-08-29,1471.32
2023-08-30,1479.47
2023-08-31,1483.08
2023-09-01,1457.2
2023-09-04,1449.42
2023-09-05,1440.69
2023-09-06,1428.3
2023-09-07,1403.13
2023-09-08,1419.21
2023-09-11,1410.91
2023-09-12,1395.67
2023-09-13,1371.26
2023-09-14,1398.93
2023-09-15,1398.35
2023-09-18,1387.29
2023-09-19,1376.69
2023-09-20,1386.27
2023-09-21,1352.88
2023-09-22,1349.75
2023-09-25,1320.86
2023-09-26,1302.18
2023-09-27,1321.64
2023-10-04,1266.5
2023-10-05,1261.63
2023-10-06,1281.35
2023-10-10,1245.24
2023-10-11,1286.94
2023-10-12,1319.61
2023-10-13,1295.22
2023-10-16,1282.55
2023-10-17,1294.69
2023-10-18,1274.61
2023-10-19,1237.26
2023-10-20,1214.74
2023-10-23,1209.23
2023-10-24,1247.56
2023-10-25,1208.41
2023-10-26,1160.79
2023-10-27,1175.63
2023-10-30,1189.29
2023-10-31,1147.92
2023-11-01,1145.96
2023-11-02,1209.47
2023-11-03,1215.9
2023-11-06,1363.22
2023-11-07,1333.45
2023-11-08,1291.23
2023-11-09,1279.72
2023-11-10,1254.12
2023-11-13,1230.5
2023-11-14,1265.86
2023-11-15,1288.45
2023-11-16,1283.21
2023-11-17,1260.39
2023-11-20,1287.66
2023-11-21,1291.13
2023-11-22,1282.44
2023-11-23,1286.62
2023-11-24,1277.18
2023-11-27,1271.49
2023-11-28,1290.09
2023-11-29,1307.62
2023-11-30,1323.92
2023-12-01,1315.57
2023-12-04,1320.85
2023-12-05,1296.76
2023-12-06,1302.31
2023-12-07,1291.32
2023-12-08,1325.26
2023-12-11,1332.19
2023-12-12,1340.76
2023-12-13,1316.41
2023-12-14,1346.66
2023-12-15,1346.96
2023-12-18,1372.39
2023-12-19,1390.85
2023-12-20,1395.37
2023-12-21,1387.48
2023-12-22,1369.78
2023-12-26,1357.08
2023-12-27,1384.38
2023-12-28,1393.46
2024-01-02,1407.9
2024-01-03,1383.73
2024-01-04,1371.76
2024-01-05,1399.33
2024-01-08,1389.98
2024-01-09,1397.33
2024-01-10,1381.42
2024-01-11,1396.86
2024-01-12,1369.06
2024-01-15,1346.34
2024-01-16,1339.1
2024-01-17,1307.1
2024-01-18,1314.96
2024-01-19,1305.85
2024-01-22,1288.56
2024-01-23,1289.63
2024-01-24,1280.89
2024-01-25,1262.57
2024-01-26,1298.39
2024-01-29,1271.03
2024-01-30,1276.48
2024-01-31,1241.75
2024-02-01,1247.57
2024-02-02,1282.17
2024-02-05,1263.51
2024-02-06,1259.62
2024-02-07,1274.65
2024-02-08,1306.24
2024-02-13,1336.73
2024-02-14,1340.7
2024-02-15,1351.81
2024-02-16,1350.85
2024-02-19,1355.36
2024-02-20,1367.91
2024-02-21,1373.35
2024-02-22,1379.41
2024-02-23,1382.37
2024-02-26,1389.27
2024-02-27,1367.48
2024-02-28,1392.86
2024-02-29,1402.26
2024-03-04,1423.26
2024-03-05,1416.39
2024-03-06,1425.93
2024-03-07,1414.02
2024-03-08,1444.54
2024-03-11,1451.81
2024-03-12,1483.71
2024-03-13,1478.8
2024-03-14,1477.0
2024-03-15,1459.46
2024-03-18,1487.88
2024-03-19,1489.03
2024-03-20,1482.53
2024-03-21,1516.91
2024-03-22,1516.55
2024-03-25,1550.06
2024-03-26,1557.2
2024-03-27,1541.39
2024-03-28,1535.02
2024-03-29,1520.44
2024-04-01,1522.51
2024-04-02,1477.4
2024-04-03,1451.27
2024-04-04,1452.02
2024-04-05,1430.05
2024-04-08,1415.53
2024-04-09,1418.1
2024-04-11,1415.75
2024-04-12,1419.14
2024-04-15,1409.99
2024-04-16,1379.04
2024-04-17,1366.8
2024-04-18,1408.32
2024-04-19,1390.01
2024-04-22,1400.85
2024-04-23,1401.64
2024-04-24,1430.34
2024-04-25,1416.84
2024-04-26,1422.32
2024-04-29,1444.87
2024-04-30,1442.22
2024-05-02,1434.32
2024-05-03,1427.33
2024-05-07,1434.36
2024-05-08,1438.25
2024-05-09,1429.88
2024-05-10,1412.67
2024-05-13,1387.44
2024-05-14,1397.91
2024-05-16,1411.83
2024-05-17,1373.28
2024-05-20,1348.68
2024-05-21,1347.81
2024-05-22,1350.32
2024-05-23,1344.91
2024-05-24,1332.8
2024-05-27,1354.71
2024-05-28,1355.15
2024-05-29,1329.7
2024-05-30,1319.75
2024-05-31,1338.55
2024-06-03,1342.24
2024-06-04,1360.09
2024-06-05,1378.13
2024-06-07,1415.58
2024-06-10,1397.13
2024-06-11,1415.35
2024-06-12,1413.55
2024-06-13,1404.99
2024-06-14,1386.61
2024-06-17,1384.6
2024-06-18,1385.22
2024-06-19,1388.35
2024-06-20,1381.97
2024-06-21,1379.85
2024-06-24,1363.01
2024-06-25,1365.52
2024-06-26,1359.21
2024-06-27,1360.56
2024-06-28,1361.54
2024-07-01,1384.35
2024-07-02,1350.23
2024-07-03,1384.16
2024-07-04,1397.5
2024-07-05,1424.92
2024-07-08,1446.14
2024-07-09,1444.75
2024-07-10,1438.6
2024-07-11,1424.16
2024-07-12,1420.91
2024-07-15,1424.44
2024-07-16,1395.72
2024-07-17,1371.92
2024-07-18,1364.51
2024-07-19,1381.9
2024-07-22,1340.66
2024-07-23,1347.09
2024-07-24,1354.53
2024-07-25,1322.53
2024-07-26,1320.49
2024-07-29,1340.43
2024-07-30,1342.88
2024-07-31,1338.75
2024-08-01,1358.26
2024-08-02,1297.27
2024-08-05,1153.49
2024-08-06,1236.8
2024-08-07,1258.48
2024-08-08,1248.53
2024-08-09,1284.41
2024-08-12,1293.35
2024-08-13,1281.66
2024-08-14,1302.03
2024-08-16,1327.51
2024-08-19,1307.89
2024-08-20,1321.07
2024-08-21,1302.41
2024-08-22,1295.7
2024-08-23,1303.0
2024-08-26,1291.19
2024-08-27,1280.24
2024-08-28,1280.0
2024-08-29,1271.34
2024-08-30,1294.69
2024-09-02,1303.09
2024-09-03,1280.99
2024-09-04,1226.47
