순위,종목코드,종목명,시장,등락률(%),종가,거래대금,거래량,시가총액,상한가
39,290650,엘앤씨바이오,KOSDAQ,10.38,63800,28745892100,465919,1720667115200,
40,279600,미디어젠,KOSDAQ,10.36,3940,57065735,14412,18458037140,
41,253450,스튜디오드래곤,KOSDAQ,10.36,24500,3630105275,154519,736433201000,
42,391710,코닉오토메이션,KOSDAQ,10.24,1400,567244204,414776,59668658000,
43,067010,이씨에스,KOSDAQ,9.97,2095,39672377,19568,22811407500,
44,070300,엑스큐어,KOSDAQ,9.96,1711,707252093,417117,60782811319,
45,073190,듀오백,KOSDAQ,9.83,1385,144281669,106370,16575735400,
46,465770,STX그린로지스,KOSPI,9.56,2980,9174456787,2978049,21510772400,
47,019680,대교,KOSPI,9.53,1069,392949225,378653,86019971300,
48,051160,지어소프트,KOSDAQ,9.50,10950,4693530115,439710,169445008500,
49,463020,뉴엔AI,KOSDAQ,9.49,11310,75021499890,6361477,101645232000,
50,355390,크라우드웍스,KOSDAQ,9.49,2170,4817457033,2224679,34447326480,
51,365660,레몬헬스케어,KOSDAQ,9.34,6670,146119192585,21557972,89748578530,
52,052460,아이크래프트,KOSDAQ,9.28,6240,5682114205,951882,91153520640,
53,282330,BGF리테일,KOSPI,9.16,133500,10161418850,77636,2307401451000,
54,001045,CJ우,KOSPI,9.12,76600,595892150,7963,173133081800,
55,273060,와이즈버즈,KOSDAQ,9.03,990,407227649,418780,48652837200,
56,042520,한스바이오메드,KOSDAQ,8.96,21900,3094432545,146611,312323937300,
57,137950,제이씨케미칼,KOSDAQ,8.94,3045,4267491564,1326517,67805493630,
58,001460,BYC,KOSPI,8.92,38450,448536275,11831,240164467500,
59,354200,엔젠바이오,KOSDAQ,8.75,1890,84559662,47150,16890141870,
60,043910,자연과환경,KOSDAQ,8.75,3170,548043961,169776,35945089650,
61,024840,KBI메탈,KOSDAQ,8.73,5420,125936546825,23448532,233926592960,
62,008930,한미사이언스,KOSPI,8.55,43800,19101514975,451944,2995549890000,
63,006110,삼아알미늄,KOSPI,8.49,42800,10659072350,253758,647283874000,
64,439090,마녀공장,KOSDAQ,8.46,17950,13217264760,760508,294259017000,
65,115570,스타플렉스,KOSDAQ,8.35,2335,86729260,38119,18643826180,
66,115180,큐리언트,KOSDAQ,8.33,23400,3643515900,161474,877790183400,
67,262260,에이프로,KOSDAQ,8.25,3085,405117199,136524,46514581100,
68,024850,HLB이노베이션,KOSDAQ,8.17,11790,3689321760,315912,374374283760,
69,293780,압타바이오,KOSDAQ,8.12,5860,585715880,102396,164627353300,
70,317400,자이에스앤디,KOSPI,8.10,8140,24885316735,3026975,315689712800,
71,355150,코스텍시스,KOSDAQ,7.99,20550,3682383975,178471,160235542500,
72,124500,아이티센글로벌,KOSDAQ,7.89,25300,15322737900,604948,587074533100,
73,332290,누보,KOSDAQ,7.76,1028,364342795,370334,41021727312,
74,220180,폴라리스AI핸디,KOSDAQ,7.75,1516,36514979,25635,36279156472,
75,111770,영원무역,KOSPI,7.71,95000,7907886550,85007,4209589460000,
76,021040,대호특수강,KOSDAQ,7.66,928,119440829,129995,20142030272,
77,424870,이뮨온시아,KOSDAQ,7.62,3250,2305175644,730145,296634874250,
78,417840,저스템,KOSDAQ,7.60,10900,13259563075,1261135,249276252900,
79,291810,핀텔,KOSDAQ,7.60,1232,1364239938,1060088,14006253184,
80,073240,금호타이어,KOSPI,7.59,7940,158627420860,19927188,2280846678780,
81,420570,제이투케이바이오,KOSDAQ,7.56,10250,445221475,44724,59936700750,
82,189300,인텔리안테크,KOSDAQ,7.55,75500,9983174650,135760,810681023500,
83,408920,메쎄이상,KOSDAQ,7.45,3390,131036862,39549,146558022450,
84,145020,휴젤,KOSDAQ,7.31,279000,34503549750,123618,3491733267000,
85,213420,덕산네오룩스,KOSDAQ,7.26,34000,7738811300,229713,844260086000,
86,171090,선익시스템,KOSDAQ,7.26,70900,6882644300,98236,718048683400,
87,204610,티쓰리,KOSDAQ,7.26,3325,1258426782,389129,184741056500,
88,477850,마키나락스,KOSDAQ,7.05,31900,282903670375,9039234,566376078400,
89,027740,마니커,KOSPI,7.02,1220,324135541,270442,38741849080,
90,194700,노바렉스,KOSDAQ,6.99,15460,4150237870,272709,282219950080,
91,027050,코리아나,KOSDAQ,6.99,1484,234148994,162161,59360000000,
92,397030,에이프릴바이오,KOSDAQ,6.97,28400,10400265325,368664,664952658400,
93,051905,LG생활건강우,KOSPI,6.92,117500,2888126350,25083,246310432500,
94,009970,영원무역홀딩스,KOSPI,6.90,203000,4508152750,22411,2629624851000,
95,418620,E8,KOSDAQ,6.90,775,424629784,577967,15384119675,
96,310210,보로노이,KOSDAQ,6.78,157500,17955007600,116487,2904787147500,
97,356860,티엘비,KOSDAQ,6.77,29950,24244109025,814914,356573618500,
98,092730,네오팜,KOSDAQ,6.70,21500,1748739075,83346,344601763500,
99,007070,GS리테일,KOSPI,6.65,26450,8240787050,314521,2211416126750,
100,251970,펌텍코리아,KOSDAQ,6.63,49850,3667329625,74551,618140000000,
101,052860,아이앤씨,KOSDAQ,6.51,4500,223788465,51000,80400843000,
102,009620,삼보산업,KOSDAQ,6.50,868,204455536,240829,15166605664,
103,483650,달바글로벌,KOSPI,6.47,247000,34449358250,141517,3085997005000,
104,095570,AJ네트웍스,KOSPI,6.36,4430,1009635177,234428,200469722370,
105,038870,에코심플렉스,KOSDAQ,6.20,1850,81046687,44417,25927655650,
106,225430,케이엠제약,KOSDAQ,6.11,1892,136599845,77998,10552459720,
107,035760,CJENM,KOSDAQ,6.07,34100,4450777075,134523,747784151400,
108,257720,실리콘투,KOSDAQ,6.06,39350,25164882000,653808,2580425516200,
109,001465,BYC우,KOSPI,6.05,25400,48966350,1926,54707790000,
110,032580,피델릭스,KOSDAQ,6.03,4750,5915443974,1255624,157377304000,
111,078340,컴투스,KOSDAQ,5.98,32800,3264202000,101299,396595066400,
112,196170,알테오젠,KOSDAQ,5.96,293500,221838006250,764630,15727591670500,
113,289010,아이스크림에듀,KOSDAQ,5.95,872,114466022,133974,12160263232,
114,057540,옴니시스템,KOSDAQ,5.95,819,540765979,671862,48643905492,
115,001040,CJ,KOSPI,5.88,145900,18183608750,125881,4256924008200,
116,002030,아세아,KOSPI,5.87,191100,1270103500,6857,393446617200,
117,040350,크레오에스지,KOSDAQ,5.87,7750,940121615,123799,153885519000,
118,00104K,CJ4우전환,KOSPI,5.78,135500,1164256300,8745,572692376000,
119,003690,코리안리,KOSPI,5.78,14630,8249810670,566091,2585428683530,
120,120110,코오롱인더,KOSPI,5.76,56900,10703576450,190460,1703929220800,
121,387690,레메디,KOSDAQ,5.75,9740,30501513450,3093052,74275204340,
122,278470,에이피알,KOSPI,5.73,378000,233133846024,620227,14151622590000,
123,039010,현대에이치티,KOSDAQ,5.71,7780,616767455,81938,67102500000,
124,108675,LX하우시스우,KOSPI,5.67,17900,221129010,12617,18478707000,
125,187870,디바이스,KOSDAQ,5.65,12350,1315243950,110164,170060241000,
126,265740,엔에프씨,KOSDAQ,5.65,6360,1649801180,260686,113612496000,
127,018000,유니슨,KOSDAQ,5.61,903,1849364533,2104574,234326950452,
128,081660,미스토홀딩스,KOSPI,5.56,46500,5218430875,113718,2468770560000,
129,315640,딥노이드,KOSDAQ,5.53,1738,2120773633,1224752,51048939216,
130,015710,코콤,KOSDAQ,5.49,2785,231979283,81986,48822442500,
131,408900,스튜디오미르,KOSDAQ,5.48,1098,165941421,153029,35962716042,
132,036710,심텍홀딩스,KOSDAQ,5.46,3575,2962909166,837018,188859220550,
133,049960,쎌바이오텍,KOSDAQ,5.46,16610,580198100,35380,156134000000,
134,240550,동방메디컬,KOSDAQ,5.45,6190,461012195,76404,129581088600,
135,069080,웹젠,KOSDAQ,5.41,12470,1216261690,100178,386153190250,
136,037950,엘컴텍,KOSDAQ,5.38,2940,2378609403,733129,49655138820,
137,039980,폴라리스AI,KOSDAQ,5.35,5910,32224090445,5257804,84992974740,
138,001450,현대해상,KOSPI,5.31,38650,11498546600,303550,3294844862500,
139,227610,아우딘퓨쳐스,KOSDAQ,5.26,1080,59792728,57410,20924536680,
140,039200,오스코텍,KOSDAQ,5.21,35350,7304995475,207155,1352426521600,
141,460930,현대힘스,KOSDAQ,5.20,15380,23551027440,1525923,546154119980,
142,000325,노루홀딩스우,KOSPI,5.19,23300,2349400,105,5674924700,
143,077500,유니퀘스트,KOSPI,5.17,5700,660811040,119000,123120581400,
144,088350,한화생명,KOSPI,5.17,4580,16263369043,3620596,3977867400000,
145,083650,비에이치아이,KOSDAQ,5.15,53100,23071704150,437856,1643146312500,
146,036620,감성코퍼레이션,KOSDAQ,5.14,4400,2087636710,478845,395396953600,
147,340360,다보링크,KOSDAQ,5.10,906,327095050,369343,47168871432,
148,236200,슈프리마,KOSDAQ,5.06,60200,3098269750,51873,419853522200,
149,214370,케어젠,KOSDAQ,5.03,66800,4431976450,68232,3588162000000,
150,003030,세아제강지주,KOSPI,5.02,112900,3340918500,30555,467593075300,
151,373110,엑셀세라퓨틱스,KOSDAQ,4.98,1243,178482666,145851,21496931742,
152,002620,제일파마홀딩스,KOSPI,4.97,7600,393122430,50878,121397498000,
153,009450,경동나비엔,KOSPI,4.96,72000,5208402300,73371,1048938624000,
154,025870,신라에스지,KOSDAQ,4.96,2960,144903803,49238,11840000000,
155,090430,아모레퍼시픽,KOSPI,4.95,137800,72228488400,529100,8060302190200,
156,048550,SMCC,KOSDAQ,4.91,1773,2405803790,1393017,171475021260,
157,347850,디앤디파마텍,KOSDAQ,4.90,55700,161555699700,2929766,2553154821300,
158,208370,셀바스헬스케어,KOSDAQ,4.82,2825,8829247560,2980202,72717093300,
159,322180,LS티라유텍,KOSDAQ,4.81,4465,1043445854,241029,95980113290,
160,086450,동국제약,KOSDAQ,4.80,19200,5227845040,279581,868424064000,
161,052600,한네트,KOSDAQ,4.76,3190,184221714,58504,36888203000,
162,003090,대웅,KOSPI,4.75,17880,651935990,37179,1039578602400,
163,166480,코아스템켐온,KOSDAQ,4.74,2100,231419991,111800,111027789600,
164,051380,피씨디렉트,KOSDAQ,4.73,1684,727293708,416867,25832681248,
165,009420,한올바이오파마,KOSPI,4.71,55600,19051153400,343372,2904579472800,
166,036560,KZ정밀,KOSDAQ,4.71,12230,906103310,72272,192622500000,
167,298020,효성티앤씨,KOSPI,4.70,345500,7273197500,21409,1495214131000,
168,415380,스튜디오삼익,KOSDAQ,4.68,2015,126305340,63668,23057594625,
169,365270,큐라클,KOSDAQ,4.68,10060,689430335,70541,222899339520,
170,079160,CJCGV,KOSPI,4.67,5380,3436481955,644229,890834366480,
171,012450,한화에어로스페이스,KOSPI,4.67,1054000,284557038657,271003,54347824654000,
172,144960,뉴파워프라즈마,KOSDAQ,4.67,10980,37808591445,3349570,479745011520,
173,299170,더블유에스아이,KOSDAQ,4.67,1367,482044465,360841,56745930696,
174,493280,아이엠바이오로직스,KOSDAQ,4.66,19100,1355058610,72778,283378085900,
175,006360,GS건설,KOSPI,4.65,32600,233077190725,7086744,2789956574000,
176,121600,나노신소재,KOSDAQ,4.65,46150,2831929675,62599,565900114650,
177,069330,유아이디,KOSDAQ,4.65,1057,28817783,27579,17918870718,
178,294870,IPARK현대산업개발,KOSPI,4.61,22700,6836736025,306099,1496096391000,
179,013990,아가방컴퍼니,KOSDAQ,4.59,4900,592170821,122444,161148926400,
180,450080,에코프로머티,KOSPI,4.57,35450,13311074550,383672,2510351691500,
181,044820,코스맥스비티아이,KOSPI,4.57,22900,1638894825,71969,219929790900,
182,090360,로보스타,KOSDAQ,4.56,80300,39864491150,483578,782925000000,
183,038680,에스넷,KOSDAQ,4.53,4040,487223090,124014,80447073680,
184,161890,한국콜마,KOSPI,4.50,106900,23441334600,222708,2523382731300,
185,090410,덕신이피씨,KOSDAQ,4.49,815,109296584,138813,37558537425,
186,244920,에이플러스에셋,KOSPI,4.48,12840,1248680075,97775,290282778120,
187,334970,프레스티지바이오로직스,KOSDAQ,4.47,1939,519798575,278183,150762363143,
188,138040,메리츠금융지주,KOSPI,4.40,125700,37524064150,302386,21035552216100,
189,002840,미원상사,KOSPI,4.39,123600,460023700,3818,556200000000,
190,002310,아세아제지,KOSPI,4.38,7860,1063103865,136348,310073148600,
191,214450,파마리서치,KOSDAQ,4.37,394500,86760274000,221014,4098716136000,
192,105330,케이엔더블유,KOSDAQ,4.35,7200,100610500,14846,115340544000,
193,067000,조이시티,KOSDAQ,4.31,1137,466066738,426310,79480218102,
194,043340,에쎈테크,KOSDAQ,4.28,999,379960101,390396,47452500000,
195,123840,뉴온,KOSDAQ,4.24,1893,5534523,2952,29441923650,
196,023790,동일스틸럭스,KOSDAQ,4.23,1601,820475973,508185,20924762608,
197,357780,솔브레인,KOSDAQ,4.20,297500,12508621000,42556,2314123385000,
198,174900,앱클론,KOSDAQ,4.20,27300,6086554475,225706,544693121700,
199,026960,동서,KOSPI,4.17,26250,1696184250,65659,2617125000000,
200,025890,한국주강,KOSPI,4.16,2505,321615167,129116,27917263080,
201,299660,셀리드,KOSDAQ,4.16,1778,2077921294,1179365,52456293106,
202,347700,스피어,KOSDAQ,4.16,20050,30423821015,1533404,1033604808100,
203,358570,지아이이노베이션,KOSDAQ,4.15,8530,3659899850,433692,550321531180,
204,093050,LF,KOSPI,4.14,22650,390867350,17432,662286000000,
205,161390,한국타이어앤테크놀로지,KOSPI,4.14,70500,18413165300,262601,8733192364500,
206,009240,한샘,KOSPI,4.14,40250,1700685800,42872,947240602000,
207,000400,롯데손해보험,KOSPI,4.13,2040,1148014803,567760,633086092800,
208,232830,아이티센피엔에스,KOSDAQ,4.13,1715,64880646,37724,28355340090,
209,021240,코웨이,KOSPI,4.09,96600,17956614550,189009,6836133351600,
210,198440,강동씨앤엘,KOSDAQ,4.09,1145,1375427628,1200232,69767020920,
211,043150,바텍,KOSDAQ,4.08,18610,914843980,50280,276437704160,
212,001800,오리온홀딩스,KOSPI,4.06,26900,2104183700,78916,1618213938800,
213,033160,엠케이전자,KOSDAQ,4.05,17730,19548335965,1126959,428967882180,
214,021050,서원,KOSPI,4.04,1031,484443171,471554,48946302290,
215,071200,인피니트헬스케어,KOSDAQ,4.04,9790,1330065000,136593,238841323820,
216,317450,명인제약,KOSPI,4.03,45150,1169599900,26275,659190000000,
217,001720,신영증권,KOSPI,4.01,153000,2167076400,14333,2515320000000,
218,078930,GS,KOSPI,4.00,98800,52437291700,531141,9178074906000,
219,271560,오리온,KOSPI,3.99,135500,15536853250,116808,5356150774000,
220,278650,HLB바이오스텝,KOSDAQ,3.99,2060,140187167,68351,35910735760,
221,083550,케이엠,KOSDAQ,3.99,2870,150550045,53535,38906193550,
222,030190,NICE평가정보,KOSPI,3.97,14930,763057240,51917,879549098110,
223,047040,대우건설,KOSPI,3.94,16870,191517397985,11407600,6932011853060,
224,001230,동국홀딩스,KOSPI,3.93,1826,803732785,448550,283957087590,
225,226320,잇츠한불,KOSPI,3.93,10040,311425730,31614,220170322600,
226,206650,유바이오로직스,KOSDAQ,3.93,8730,803394025,93191,320847640110,
227,373170,엠아이큐브솔루션,KOSDAQ,3.90,1650,12005603,7287,24937753500,
228,011390,부산산업,KOSPI,3.87,41650,434167875,10375,43982400000,
229,352480,씨앤씨인터내셔널,KOSDAQ,3.87,20150,479510935,23996,274642505150,
230,298380,에이비엘바이오,KOSDAQ,3.87,83300,33236030000,401582,4663755667900,
231,065690,파커스,KOSDAQ,3.87,1369,93719474,68177,19233534139,
232,103140,풍산,KOSPI,3.84,83800,27963367150,331676,2348434496400,
233,180640,한진칼,KOSPI,3.84,127200,50316706900,422973,8492161888800,
234,033780,KTG,KOSPI,3.81,182700,52686657000,292216,18966170311200,
235,001270,부국증권,KOSPI,3.81,57200,355680300,6290,593157479200,
236,087010,펩트론,KOSDAQ,3.79,178000,42318551050,236639,4150488300000,
237,302440,SK바이오사이언스,KOSPI,3.76,35900,3000141400,84762,2816590252700,
238,006730,서부TD,KOSDAQ,3.76,10760,8234493190,749993,691619691480,
239,000240,한국앤컴퍼니,KOSPI,3.73,26400,3277525250,124855,2506290336000,
240,318160,셀바이오휴먼텍,KOSDAQ,3.73,6680,365775690,54506,62374586840,
241,009290,광동제약,KOSPI,3.72,6410,1537699135,242988,319216769280,
242,004060,SG세계물산,KOSPI,3.71,2655,337869282,130794,53743826880,
243,055550,신한지주,KOSPI,3.67,107400,107464253400,1006945,50418955668600,
244,271980,제일약품,KOSPI,3.66,10770,11298155940,987236,158371471440,
245,086790,하나금융지주,KOSPI,3.65,133300,78511717650,592164,36573220808400,
246,450950,아스테라시스,KOSDAQ,3.65,6250,183690100,29721,235172450000,
247,003075,코오롱글로벌우,KOSPI,3.63,13130,6701060,509,9725876810,
248,054410,케이피티유,KOSDAQ,3.63,3570,73491943,20263,20443405080,
249,098660,에스티오,KOSDAQ,3.61,1780,135969145,76634,22251737280,
250,000100,유한양행,KOSPI,3.60,77800,20558421950,267750,6196583357800,
251,004370,농심,KOSPI,3.59,390000,7087723250,18424,2372230380000,
252,192820,코스맥스,KOSPI,3.59,202000,20102512300,100465,2292600818000,
253,008260,NI스틸,KOSPI,3.58,3325,336506995,102248,95095389025,
254,090435,아모레퍼시픽우,KOSPI,3.58,46350,1352385700,29577,489355420500,
255,290090,트윔,KOSDAQ,3.58,4190,3518630,846,31175979920,
256,406820,뷰티스킨,KOSDAQ,3.57,1916,648255357,343593,27084876812,
257,009415,태영건설우,KOSPI,3.56,6690,6335300,988,4348326060,
258,123690,한국화장품,KOSPI,3.56,6400,361614650,57427,102835200000,
259,082270,젬백스,KOSDAQ,3.56,11940,1510141255,127812,528574283820,
260,377030,비트맥스,KOSDAQ,3.55,1573,36455258,23634,22480847246,
261,462350,이노스페이스,KOSDAQ,3.55,7000,1548242815,226351,237171004000,
262,300720,한일시멘트,KOSPI,3.51,14730,1127774600,77459,1083320928570,
263,103230,에스앤더블류,KOSDAQ,3.48,2675,34787302,13303,19260000000,
264,052400,코나아이,KOSDAQ,3.47,43200,2328714725,53955,629134171200,
265,068760,셀트리온제약,KOSDAQ,3.45,43450,3414431250,79338,1929281325400,
266,006280,녹십자,KOSPI,3.43,126500,4307588650,34608,1478347057000,
267,001525,동양우,KOSPI,3.41,9100,90400,10,2389796500,
268,007310,오뚜기,KOSPI,3.40,334500,1497853500,4512,1340619135000,
269,005950,이수화학,KOSPI,3.40,13700,5584638680,416816,360230115300,
270,130740,티피씨글로벌,KOSDAQ,3.40,1979,69412822,35867,22316547741,
271,079170,한창산업,KOSDAQ,3.40,5470,162719225,30036,28444000000,
272,008490,서흥,KOSPI,3.39,22850,1419311775,61151,264354232050,
273,053800,안랩,KOSDAQ,3.36,58400,2419509000,41923,649787950400,
274,294630,서남,KOSDAQ,3.35,2935,2692270666,882641,77775090365,
275,0156T0,에이치엘지노믹스,KOSDAQ,3.35,10500,15154978090,1412961,81712690500,
276,0126Z0,삼성에피스홀딩스,KOSPI,3.34,402000,14155286750,35565,10002985698000,
277,180400,DXVX,KOSDAQ,3.33,2635,117709625,45479,259361553320,
278,252990,샘씨엔에스,KOSDAQ,3.31,13740,8636693470,651142,827393794860,
279,067630,HLB생명과학,KOSDAQ,3.28,2365,418854401,180574,288333842170,
280,344820,KCC글라스,KOSPI,3.25,23800,265596300,11202,380098185600,
281,049430,코메론,KOSDAQ,3.25,20650,1553842625,74712,186841200000,
282,458350,에스팀,KOSDAQ,3.24,3665,87187080,23689,31823928000,
283,131290,티에스이,KOSDAQ,3.24,207000,22843062150,109026,2289715803000,
284,033560,블루콤,KOSDAQ,3.23,5440,292962085,54845,93024000000,
285,336680,탑런토탈솔루션,KOSDAQ,3.21,2570,10072555,4046,100604084060,
286,176750,듀켐바이오,KOSDAQ,3.20,6770,523760710,77871,192868634400,
287,217500,러셀,KOSDAQ,3.20,1644,230374138,141307,52298928000,
288,900340,윙입푸드,KOSDAQ,3.19,1196,57489079,49355,15048947472,
289,001390,KG케미칼,KOSPI,3.18,4380,1129324075,262512,294480671400,
290,078590,휴림에이텍,KOSDAQ,3.17,3415,1742770625,486064,34122061885,
291,457190,이수스페셜티케미컬,KOSPI,3.16,62100,9992386250,159710,1876591951200,
292,353190,휴럼,KOSDAQ,3.15,2945,76167975,26322,23193889380,
293,131760,파인텍,KOSDAQ,3.13,1812,279697954,159156,15739604592,
294,001680,대상,KOSPI,3.11,18260,1651077015,91276,632672936500,
295,084695,대상홀딩스우,KOSPI,3.11,11610,19931250,1721,10605526020,
296,088790,진도,KOSPI,3.10,2330,58638740,25212,29003243520,
297,270870,뉴트리,KOSDAQ,3.10,4650,27568185,6004,41826033900,
298,032080,아즈텍WB,KOSDAQ,3.10,1064,11728460,11278,22866454856,
299,032350,롯데관광개발,KOSPI,3.09,12660,3824428490,303129,1009324298280,
300,383220,FF,KOSPI,3.08,67000,5306923500,79656,2566574025000,
301,042000,카페24,KOSDAQ,3.08,18420,1299961110,71464,445361872980,
302,112610,씨에스윈드,KOSPI,3.05,42250,13257584350,320667,1781741776750,
303,018670,SK가스,KOSPI,3.04,220000,2858197000,13046,2036593680000,
304,268280,미원에스씨,KOSPI,3.04,118800,311983200,2662,594000000000,
305,189690,포시에스,KOSDAQ,3.04,1525,64154497,42298,41666002725,
306,100030,인지소프트,KOSDAQ,3.03,19060,305520660,16208,62587588840,
307,204270,제이앤티씨,KOSDAQ,3.03,15650,4116430405,264732,905328492900,
308,007340,DN오토모티브,KOSPI,3.02,47800,9112812125,191395,2796819347000,
309,084180,수성웹툰,KOSDAQ,3.00,549,19456778,35726,9922781367,
310,030610,교보증권,KOSPI,2.96,10080,853346475,85299,1148746646880,
311,115450,HLB테라퓨틱스,KOSDAQ,2.95,2025,808663636,405980,179374720725,
312,039860,나노엔텍,KOSDAQ,2.95,3840,1093419362,289010,146277323520,
313,465480,인스피언,KOSDAQ,2.95,3140,17047520,5544,31832604080,
314,237880,클리오,KOSDAQ,2.95,11170,608966355,55371,201857013010,
315,044490,태웅,KOSDAQ,2.95,29650,5587323825,192237,593218846650,
316,222800,심텍,KOSDAQ,2.91,106000,186475833600,1701533,3971176686000,
317,039030,이오테크닉스,KOSDAQ,2.91,336500,37153359250,110283,4145528575000,
318,179290,엠아이텍,KOSDAQ,2.90,5140,241954684,47796,166359584920,
319,211050,인카금융서비스,KOSDAQ,2.90,10660,1241646505,117833,525150583620,
320,128940,한미약품,KOSPI,2.89,391000,28687877250,73591,5009097481000,
321,126700,하이비젼시스템,KOSDAQ,2.88,10700,1059519750,101613,159880598400,
322,000080,하이트진로,KOSPI,2.86,15480,1925172300,125608,1085668298280,
323,086900,메디톡스,KOSDAQ,2.86,79000,1181465500,15100,576581263000,
324,435570,에르코스,KOSDAQ,2.86,7190,101064190,14294,54766107770,
325,019660,글로본,KOSDAQ,2.85,1589,17313352,11111,22157545137,
326,457600,벡트,KOSDAQ,2.85,3795,1044530425,277860,52019962500,
327,373220,LG에너지솔루션,KOSPI,2.83,345000,72188098250,212231,80730000000000,
328,068330,일신바이오,KOSDAQ,2.83,944,56325230,59728,41740036160,
329,393210,토마토시스템,KOSDAQ,2.83,2365,369263060,155342,36928396560,
330,069260,TKG휴켐스,KOSPI,2.82,15700,847835455,54558,641793831600,
331,138610,나이벡,KOSDAQ,2.82,15670,280941925,17984,178133316310,
332,069620,대웅제약,KOSPI,2.81,128000,2433602450,19160,1483081600000,
333,377740,바이오노트,KOSPI,2.81,4755,704747170,150922,484468158240,
334,014950,삼익제약,KOSDAQ,2.80,5500,13739868800,2329944,55371734000,
335,097950,CJ제일제당,KOSPI,2.78,203000,7198414900,35676,3055999758000,
336,419080,엔젯,KOSDAQ,2.78,5170,169606110,33115,56207293890,
337,251270,넷마블,KOSPI,2.77,39000,8305103875,214888,3195448269000,
338,475580,에이럭스,KOSDAQ,2.77,7420,2496300335,315107,101096758000,
339,382150,온코크로스,KOSDAQ,2.76,3535,277768179,78875,46118861390,
340,455180,케이지에이,KOSDAQ,2.75,1758,103379374,61946,25840940448,
341,298000,효성화학,KOSPI,2.74,67400,10752278200,160845,255568061400,
342,032960,동일기연,KOSDAQ,2.74,2060,7262345,3517,36241528500,
343,018290,브이티,KOSDAQ,2.74,13500,3411901725,251834,471714813000,
344,007530,와이엠,KOSDAQ,2.74,1610,17840662,11206,35829311910,
345,219130,타이거일렉,KOSDAQ,2.74,75100,5417905550,72585,474203179000,
346,005830,DB손해보험,KOSPI,2.70,159800,19217650200,121070,10466955770200,
347,002820,SUNL,KOSPI,2.70,2280,387634595,177346,27504105120,
348,084870,TBH글로벌,KOSPI,2.70,2095,189954800,91883,42860046320,
