code,date,foreign_net,inst_net
060380,2019-10-31,-10822695.0,-2122250.0
060380,2019-11-29,-11124105.0,33286600.0
060380,2019-12-30,-4634120.0,28883890.0
060380,2020-01-31,-9887735.0,6998845.0
060380,2020-02-28,-7887705.0,7701120.0
060380,2020-03-31,-49077230.0,-23983460.0
060380,2020-04-29,-10060.0,-2854680.0
060380,2020-05-29,-2998960.0,-39439785.0
060380,2020-06-30,1854940.0,-3024720.0
060380,2020-07-31,-678425.0,18541870.0
060380,2020-08-31,1655315.0,-362995.0
060380,2020-09-29,-10613755.0,4905290.0
060380,2020-10-30,-25745775.0,-233130.0
060380,2020-11-30,1381355.0,13063105.0
060380,2020-12-30,10789370.0,-5939995.0
060380,2021-01-29,126988730.0,15403570.0
060380,2021-02-26,56885920.0,-52399285.0
060380,2021-03-31,694343750.0,-25596745.0
060380,2021-04-30,-684214660.0,-37897935.0
060380,2021-05-31,-1136403690.0,-32971010.0
060380,2021-06-30,337180195.0,-78033930.0
060380,2021-07-30,789639760.0,17961655.0
060380,2021-08-31,-834502005.0,36769360.0
060380,2021-09-30,468868740.0,-143803450.0
060380,2021-10-29,-272380780.0,3955270.0
060380,2021-11-30,-2910070.0,31728410.0
060380,2021-12-30,626392660.0,-11762260.0
060380,2022-01-28,655825275.0,911700.0
060380,2022-02-28,-68029080.0,-10188945.0
060380,2022-03-31,-346084735.0,-21977175.0
060380,2022-04-29,153574125.0,-11945195.0
060380,2022-05-31,-1066716985.0,-2564835.0
060380,2022-06-30,36385160.0,23688225.0
060380,2022-07-29,-355411755.0,1491755.0
060380,2022-08-31,374701065.0,6245.0
060380,2022-09-30,-148995995.0,-21565010.0
060380,2022-10-31,-35530505.0,0.0
060380,2022-11-30,50545755.0,137810.0
060380,2022-12-29,-83050610.0,-344920.0
060380,2023-01-31,17546235.0,0.0
060380,2023-02-28,-41585795.0,105785.0
060380,2023-03-31,-7662348.0,-728953.0
060380,2023-04-28,140100520.0,63132105.0
060380,2023-05-31,146845250.0,-39266990.0
060380,2023-06-30,-360276990.0,-17187320.0
060380,2023-07-31,334393560.0,-1076940.0
060380,2023-08-31,529645285.0,-8399805.0
060380,2023-09-27,-91096773.0,17966300.0
060380,2023-10-31,-115643912.0,-13163731.0
060380,2023-11-30,-43106980.0,-2173646.0
060380,2023-12-28,-11637095.0,-956245.0
060380,2024-01-31,-72294350.0,0.0
060380,2024-02-29,-168253719.0,0.0
060380,2024-03-29,-21283496.0,23080621.0
060380,2024-04-30,-35812298.0,27551312.0
060380,2024-05-31,-2462306.0,15582683.0
060380,2024-06-28,-35329292.0,-93722755.0
060380,2024-07-31,-62667748.0,-838260.0
060380,2024-08-30,23121186.0,0.0
060380,2024-09-30,-3222844.0,0.0
060380,2024-10-31,-49030153.0,0.0
060380,2024-11-29,-62848014.0,0.0
060380,2024-12-30,-18932990.0,0.0
060380,2025-01-31,-17784860.0,0.0
060380,2025-02-28,8594440.0,0.0
060380,2025-03-31,33049841.0,0.0
060380,2025-04-30,4463115.0,0.0
060380,2025-05-30,8364157.0,0.0
060380,2025-06-30,-13883646.0,0.0
060380,2025-07-31,-6504560.0,0.0
060380,2025-08-29,5669839.0,7959380.0
060380,2025-09-30,74346247.0,3111277.0
060380,2025-10-31,148558919.0,0.0
060380,2025-11-28,188727979.0,-25313207.0
060380,2025-12-30,90724397.0,-55691277.0
060380,2026-01-30,-62754660.0,-13885918.0
060380,2026-02-27,-8881915.0,0.0
060380,2026-03-31,-12543395.0,0.0
060380,2026-04-30,177395056.0,145824.0
060380,2026-05-29,-275311164.0,-258106.0
060380,2026-06-12,-86043066.0,-21288.0
112240,2019-01-31,-788272000.0,858190.0
112240,2019-02-28,-869973250.0,319877245.0
112240,2019-03-28,954441880.0,-304480590.0
112240,2020-06-29,69773419.0,0.0
001000,2019-01-31,353186840.0,104740.0
001000,2019-02-28,73094180.0,-230920.0
001000,2019-03-29,-130389595.0,0.0
001000,2019-04-30,-127646765.0,0.0
001000,2019-05-31,10768455.0,0.0
001000,2019-06-28,98845355.0,0.0
001000,2019-07-31,-333332775.0,-1320.0
001000,2019-08-30,72058115.0,14645.0
001000,2019-09-30,42665335.0,-3885.0
001000,2019-10-31,-303410550.0,-3900.0
001000,2019-11-29,-471502995.0,131879165.0
001000,2019-12-30,144173140.0,2070.0
001000,2020-01-31,284703870.0,2535905.0
001000,2020-02-28,-671337025.0,-4235.0
001000,2020-03-31,-245187611.0,-31713639.0
001000,2020-04-29,169826540.0,-67398875.0
001000,2020-05-29,-68110860.0,-5372995.0
001000,2020-06-30,-504707230.0,32428265.0
001000,2020-07-31,300780700.0,-7937055.0
001000,2020-08-31,769754160.0,-2260.0
001000,2020-09-29,-1069170365.0,-35786470.0
001000,2020-10-30,-327235325.0,373990.0
001000,2020-11-30,351028995.0,0.0
001000,2020-12-30,-111073555.0,0.0
001000,2021-01-29,-305974985.0,32153105.0
001000,2021-02-26,145131675.0,37452250.0
001000,2021-03-31,2083010035.0,-32246140.0
001000,2021-04-30,-3189474040.0,13861505.0
001000,2021-05-31,542096975.0,-23328860.0
001000,2021-06-30,574870780.0,-19051360.0
001000,2021-07-30,-1235572680.0,323370.0
001000,2021-08-31,674298400.0,-47395.0
001000,2021-09-30,-772650080.0,-765.0
001000,2021-10-29,-42137365.0,88490.0
001000,2021-11-30,275333035.0,37625.0
001000,2021-12-30,67209025.0,203280.0
001000,2022-01-28,-404056975.0,369326305.0
001000,2022-02-28,625344435.0,21738385.0
001000,2022-03-31,479791270.0,13010340.0
001000,2022-04-29,-744161395.0,-384928275.0
001000,2022-05-31,-99279395.0,-10789025.0
001000,2022-06-30,120506310.0,1128765.0
001000,2022-07-29,-728052205.0,-1354685.0
001000,2022-08-31,14549010.0,38215710.0
001000,2022-09-30,186108390.0,-25729840.0
001000,2022-10-31,128878690.0,3214090.0
001000,2022-11-30,21982900.0,-1920.0
001000,2022-12-29,-301139790.0,-312195.0
001000,2023-01-31,578126260.0,0.0
001000,2023-02-28,-106752365.0,-2105.0
001000,2023-03-31,-312249477.0,4131.0
001000,2023-04-28,28025307.0,-628497.0
001000,2023-05-31,343741762.0,7195.0
001000,2023-06-30,369479530.0,45317575.0
001000,2023-07-31,-414124985.0,-41609189.0
001000,2023-08-31,-286633137.0,-1844.0
001000,2023-09-27,-92749073.0,0.0
001000,2023-10-31,-223805029.0,27.0
001000,2023-11-30,-38033780.0,-1707.0
001000,2023-12-28,-31540404.0,0.0
