code,date,mcap
078150,2019-06-28,273701826090.0
078150,2019-07-31,226307570490.0
078150,2019-08-30,231046996050.0
078150,2019-09-30,248029937640.0
078150,2019-10-31,230652043920.0
078150,2019-11-29,206165011860.0
078150,2019-12-30,236576325870.0
078150,2020-01-31,207349868250.0
078150,2020-02-28,208929676770.0
078150,2020-03-31,172989032940.0
078150,2020-04-29,188787118140.0
078150,2020-05-29,184837596840.0
078150,2020-06-30,168249607380.0
078150,2020-07-31,181283027670.0
078150,2020-08-31,158375804130.0
078150,2020-09-29,150081809400.0
078150,2020-10-30,142577718930.0
078150,2020-11-30,163115229690.0
078150,2020-12-30,175753697850.0
078150,2021-01-29,177333506370.0
078150,2021-02-26,202215490560.0
078150,2021-03-31,250004698290.0
078150,2021-04-30,263433070710.0
078150,2021-05-31,210509485290.0
078150,2021-06-30,244870320600.0
078150,2021-07-30,245660224860.0
078150,2021-08-31,230257091790.0
078150,2021-09-30,188392166010.0
078150,2021-10-29,200240729910.0
078150,2021-11-30,161930373300.0
078150,2021-12-30,211694341680.0
078150,2022-01-28,185627501100.0
078150,2022-02-28,180888075540.0
078150,2022-03-31,189577022400.0
078150,2022-04-29,190366926660.0
078150,2022-05-31,182862836190.0
078150,2022-06-30,143367623190.0
078150,2022-07-29,154031330700.0
078150,2022-08-31,163905133950.0
078150,2022-09-30,142577718930.0
078150,2022-10-31,144552479580.0
078150,2022-11-30,157190947740.0
078150,2022-12-29,151661617920.0
078150,2023-01-31,150081809400.0
078150,2023-02-28,156717005184.0
078150,2023-03-31,212089293810.0
078150,2023-04-28,191946735180.0
078150,2023-05-31,230257091790.0
078150,2023-06-30,234379156830.0
078150,2023-07-31,218067054340.0
078150,2023-08-31,257130247145.0
078150,2023-09-27,249832727610.0
078150,2023-10-31,221591039240.0
078150,2023-11-30,210465129320.0
078150,2023-12-28,222518198400.0
078150,2024-01-31,195630582760.0
078150,2024-02-29,203511435620.0
078150,2024-03-29,247551495720.0
078150,2024-04-30,325896444740.0
078150,2024-05-31,291127976240.0
078150,2024-06-28,337022354660.0
078150,2024-07-31,314770534820.0
078150,2024-08-30,224836096300.0
078150,2024-09-30,241061381600.0
078150,2024-10-31,211392288480.0
078150,2024-11-29,175696660820.0
078150,2024-12-30,180517888452.0
078150,2025-01-31,226226835040.0
078150,2025-02-28,228544732940.0
078150,2025-03-31,185895411580.0
078150,2025-04-30,180517888452.0
078150,2025-05-30,174954933492.0
078150,2025-06-30,177272831392.0
078150,2025-07-31,167444944296.0
078150,2025-08-29,167352228380.0
078150,2025-09-30,191921946120.0
078150,2025-10-31,184226525092.0
078150,2025-11-28,185431832000.0
078150,2025-12-30,172173456012.0
078150,2026-01-30,195167003180.0
078150,2026-02-27,195630582760.0
078150,2026-03-31,185895411580.0
078150,2026-04-30,264240360600.0
078150,2026-05-29,298545249520.0
078150,2026-06-12,271657633880.0
032500,2019-01-31,443916000000.0
032500,2019-02-28,445797000000.0
032500,2019-03-29,569002500000.0
032500,2019-04-30,807889500000.0
032500,2019-05-31,1444608000000.0
032500,2019-06-28,1598727890000.0
032500,2019-07-31,2143141994900.0
032500,2019-08-30,2642493409500.0
032500,2019-09-30,2898092115000.0
032500,2019-10-31,2133455593600.0
032500,2019-11-29,1846872006400.0
032500,2019-12-30,2033947403600.0
032500,2020-01-31,1973124752650.0
032500,2020-02-28,1937285957950.0
032500,2020-03-31,1999008326600.0
032500,2020-04-29,2429073863000.0
032500,2020-05-29,2321557478900.0
032500,2020-06-30,2548536512000.0
032500,2020-07-31,2827282693000.0
032500,2020-08-31,3042315461200.0
032500,2020-09-29,3129921403800.0
032500,2020-10-30,2480841010900.0
032500,2020-11-30,2926834900500.0
032500,2020-12-30,3213545258100.0
032500,2021-01-29,3066207991000.0
032500,2021-02-26,2468894746000.0
032500,2021-03-31,2576411130100.0
032500,2021-04-30,2285718684200.0
032500,2021-05-31,2170238123500.0
032500,2021-06-30,2154309770300.0
032500,2021-07-30,2114488887300.0
032500,2021-08-31,1696369615800.0
032500,2021-09-30,1598808452450.0
032500,2021-10-29,1640620379600.0
032500,2021-11-30,1447489097050.0
032500,2021-12-30,1638629335450.0
032500,2022-01-28,1278250344300.0
032500,2022-02-28,1236438417150.0
032500,2022-03-31,1387757772550.0
032500,2022-04-29,1314089139000.0
032500,2022-05-31,1258339902800.0
032500,2022-06-30,1035342958000.0
032500,2022-07-29,1264313035250.0
032500,2022-08-31,1278250344300.0
032500,2022-09-30,1045298178750.0
032500,2022-10-31,941763882950.0
032500,2022-11-30,1087110105900.0
032500,2022-12-29,1055253399500.0
032500,2023-01-31,1073172796850.0
032500,2023-02-28,1003486251600.0
032500,2023-03-31,889996735050.0
032500,2023-04-28,766153788920.0
032500,2023-05-31,742659467950.0
032500,2023-06-30,589747277230.0
032500,2023-07-31,470682837060.0
032500,2023-08-31,444002845450.0
032500,2023-09-27,511698346550.0
032500,2023-10-31,398208830000.0
032500,2023-11-30,471479254720.0
032500,2023-12-28,493380740370.0
032500,2024-01-31,597711453830.0
032500,2024-02-29,566252956260.0
032500,2024-03-29,676158593340.0
032500,2024-04-30,610852345220.0
032500,2024-05-31,613241598200.0
032500,2024-06-28,526033864430.0
032500,2024-07-31,490195069730.0
032500,2024-08-30,304231546120.0
032500,2024-09-30,297461996010.0
032500,2024-10-31,316974228680.0
032500,2024-11-29,336486461350.0
032500,2024-12-30,349627352740.0
032500,2025-01-31,382280476800.0
032500,2025-02-28,324540196450.0
032500,2025-03-31,305824381440.0
032500,2025-04-30,343654220290.0
032500,2025-05-30,454754483860.0
032500,2025-06-30,516476852510.0
032500,2025-07-31,527669553050.0
032500,2025-08-29,501679311150.0
032500,2025-09-30,478340817420.0
032500,2025-10-31,693064506330.0
032500,2025-11-28,618076196990.0
032500,2025-12-30,589393569600.0
032500,2026-01-30,774397662280.0
032500,2026-02-27,770580698800.0
032500,2026-03-31,1055192222800.0
032500,2026-04-30,1254107531250.0
032500,2026-05-29,1407093228350.0
032500,2026-06-12,1166600532650.0
028040,2019-01-31,46372598790.0
028040,2019-02-28,40056065400.0
028040,2019-03-29,54928535030.0
028040,2019-04-30,63476491490.0
028040,2019-05-31,69466893600.0
028040,2019-06-28,40475829420.0
028040,2019-07-31,35542519915.0
028040,2019-08-30,23601633914.0
028040,2019-09-30,17683716805.0
028040,2019-10-31,16147419264.0
028040,2019-11-29,22309684936.0
028040,2019-12-30,20609897256.0
028040,2020-01-31,12549281058.0
028040,2020-02-28,12549281058.0
028040,2020-03-31,12549281058.0
028040,2020-04-29,12549281058.0
028040,2020-05-29,12549281058.0
028040,2020-06-30,12549281058.0
028040,2020-07-31,12549281058.0
028040,2020-08-31,12549281058.0
028040,2020-09-29,12549281058.0
028040,2020-10-30,12549281058.0
028040,2020-11-30,12549281058.0
028040,2020-12-30,12549281058.0
028040,2021-01-29,12549281058.0
028040,2021-02-26,12549281058.0
028040,2021-03-31,12549281058.0
028040,2021-04-12,269877012.0
179900,2019-01-31,117082925100.0
179900,2019-02-28,131202681650.0
179900,2019-03-29,204657145500.0
179900,2019-04-30,303812739250.0
179900,2019-05-31,303019494500.0
179900,2019-06-28,301433005000.0
179900,2019-07-31,350614179500.0
179900,2019-08-30,341095242500.0
179900,2019-09-30,372825032500.0
179900,2019-10-31,276049173000.0
179900,2019-11-29,272876194000.0
179900,2019-12-30,293500557500.0
179900,2020-01-31,266530236000.0
179900,2020-02-28,231627467000.0
179900,2020-03-31,155951917850.0
179900,2020-04-29,293327489000.0
179900,2020-05-29,263511233250.0
179900,2020-06-30,259482009500.0
179900,2020-07-31,259482009500.0
179900,2020-08-31,212743014000.0
179900,2020-09-29,211499979750.0
179900,2020-10-30,195293084750.0
179900,2020-11-30,226086185250.0
179900,2020-12-30,295775833750.0
179900,2021-01-29,258499975250.0
179900,2021-02-26,278758594000.0
179900,2021-03-31,332241347500.0
179900,2021-04-30,308741349750.0
179900,2021-05-31,260120664750.0
179900,2021-06-30,258499975250.0
179900,2021-07-30,212310324500.0
179900,2021-08-31,225275840500.0
179900,2021-09-30,193672395250.0
179900,2021-10-29,192051705750.0
179900,2021-11-30,198534463750.0
179900,2021-12-30,259310320000.0
179900,2022-01-28,222844806250.0
179900,2022-02-28,212310324500.0
179900,2022-03-31,234999977500.0
179900,2022-04-29,247155148750.0
179900,2022-05-31,291724110000.0
179900,2022-06-30,272805491250.0
179900,2022-07-29,407172375000.0
179900,2022-08-31,438931820250.0
179900,2022-09-30,356683000500.0
179900,2022-10-31,308636660250.0
179900,2022-11-30,404729340750.0
179900,2022-12-29,420201891000.0
179900,2023-01-31,389256790500.0
179900,2023-02-28,343653484500.0
179900,2023-03-31,367269482250.0
179900,2023-04-28,363197758500.0
179900,2023-05-31,355054311000.0
179900,2023-06-30,314337073500.0
179900,2023-07-31,333881347500.0
179900,2023-08-31,399843272250.0
179900,2023-09-27,460104783750.0
179900,2023-10-31,445446578250.0
179900,2023-11-30,477206023500.0
179900,2023-12-28,586328220000.0
179900,2024-01-31,576556083000.0
179900,2024-02-29,580627806750.0
179900,2024-03-29,566783946000.0
179900,2024-04-30,571670014500.0
179900,2024-05-31,545610982500.0
179900,2024-06-28,495121608000.0
179900,2024-07-31,500007676500.0
179900,2024-08-30,381927687750.0
179900,2024-09-30,372155550750.0
179900,2024-10-31,374598585000.0
179900,2024-11-29,376227274500.0
179900,2024-12-30,425087959500.0
179900,2025-01-31,377902840450.0
179900,2025-02-28,445225199200.0
179900,2025-03-31,385083892050.0
179900,2025-04-30,360847842900.0
179900,2025-05-30,412012835550.0
179900,2025-06-30,443429936300.0
179900,2025-07-31,434592238950.0
179900,2025-08-29,438872158150.0
179900,2025-09-30,487527458400.0
179900,2025-10-31,551160560400.0
179900,2025-11-28,542349823200.0
179900,2025-12-30,391651776150.0
179900,2026-01-30,488823176400.0
179900,2026-02-27,447263311200.0
179900,2026-03-31,301012166520.0
179900,2026-04-30,404713925400.0
179900,2026-05-29,432420502200.0
179900,2026-06-12,350686100640.0
036690,2019-01-31,60547051600.0
036690,2019-02-28,61975048100.0
036690,2019-03-29,60689851250.0
036690,2019-04-30,64288285195.0
036690,2019-05-31,57226038690.0
036690,2019-06-28,58463751995.0
036690,2019-07-31,52930445455.0
036690,2019-08-30,52056765475.0
036690,2019-09-30,56716392035.0
036690,2019-10-31,57226038690.0
036690,2019-11-29,60356725285.0
036690,2019-12-30,61812858585.0
036690,2020-01-31,56643585370.0
036690,2020-02-28,47833978905.0
036690,2020-03-31,38660339115.0
036690,2020-04-29,52171349160.0
036690,2020-05-29,54420114210.0
036690,2020-06-30,49472831100.0
036690,2020-07-31,82004965490.0
036690,2020-08-31,82754553840.0
036690,2020-09-29,79756200440.0
036690,2020-10-30,67537910335.0
036690,2020-11-30,77957188400.0
036690,2020-12-30,83204306850.0
036690,2021-01-29,97296567830.0
036690,2021-02-26,91749614040.0
036690,2021-03-31,88001672290.0
036690,2021-04-30,93711339030.0
036690,2021-05-31,97533171780.0
036690,2021-06-30,155166409650.0
036690,2021-07-30,124897494270.0
036690,2021-08-31,111444642990.0
036690,2021-09-30,93711339030.0
036690,2021-10-29,88819393110.0
036690,2021-11-30,70168849290.0
036690,2021-12-30,84691813740.0
036690,2022-01-28,68028622950.0
036690,2022-02-28,65429776680.0
036690,2022-03-31,68716552845.0
036690,2022-04-29,70324777270.0
036690,2022-05-31,66504473405.0
036690,2022-06-30,53952046420.0
036690,2022-07-29,56446938740.0
036690,2022-08-31,56524904125.0
036690,2022-09-30,44986027145.0
036690,2022-10-31,49196157935.0
036690,2022-11-30,50521569480.0
036690,2022-12-29,46701265615.0
036690,2023-01-31,60501138760.0
036690,2023-02-28,66036681095.0
036690,2023-03-31,62060446460.0
036690,2023-04-28,53202017610.0
036690,2023-05-31,53997264510.0
036690,2023-06-30,55826332380.0
036690,2023-07-31,49782455940.0
036690,2023-08-31,55746807690.0
036690,2023-09-27,50895801600.0
036690,2023-10-31,47794338690.0
036690,2023-11-30,52088671950.0
036690,2023-12-28,52088671950.0
036690,2024-01-31,48032912760.0
036690,2024-02-29,48748634970.0
036690,2024-03-29,45885746130.0
036690,2024-04-30,45885746130.0
036690,2024-05-31,45885746130.0
036690,2024-06-28,45885746130.0
036690,2024-07-31,45885746130.0
036690,2024-08-30,45885746130.0
036690,2024-09-30,45885746130.0
036690,2024-10-31,45885746130.0
036690,2024-11-29,45885746130.0
036690,2024-12-30,45885746130.0
036690,2025-01-31,45885746130.0
036690,2025-02-28,45885746130.0
036690,2025-03-31,45885746130.0
036690,2025-04-30,45885746130.0
036690,2025-05-30,45885746130.0
036690,2025-06-30,45885746130.0
036690,2025-07-31,45885746130.0
036690,2025-08-29,45885746130.0
036690,2025-09-30,45885746130.0
036690,2025-10-31,45885746130.0
036690,2025-11-28,45885746130.0
036690,2025-12-30,45885746130.0
036690,2026-01-30,45885746130.0
036690,2026-02-27,125692107675.0
036690,2026-03-31,125692107675.0
036690,2026-04-30,125692107675.0
036690,2026-05-29,125692107675.0
036690,2026-06-12,125692107675.0
197210,2019-01-31,88966439100.0
197210,2019-02-28,48909410550.0
197210,2019-03-29,64548618750.0
197210,2019-04-30,101882181960.0
197210,2019-05-31,85025043000.0
197210,2019-06-28,85154116800.0
197210,2019-07-31,58074985320.0
197210,2019-08-30,59875566790.0
197210,2019-09-30,20863374980.0
197210,2019-10-31,18870304998.0
197210,2019-11-29,18870304998.0
197210,2019-12-30,18870304998.0
197210,2020-01-31,18870304998.0
197210,2020-02-28,18870304998.0
197210,2020-03-31,18870304998.0
197210,2020-04-29,18870304998.0
197210,2020-05-13,952286308.0
250060,2019-01-31,131902387400.0
250060,2019-02-28,101500495670.0
250060,2019-03-29,84610555820.0
250060,2019-04-30,103269917940.0
250060,2019-05-31,81554280990.0
250060,2019-06-28,91688244900.0
250060,2019-07-31,80106571860.0
250060,2019-08-30,81715137560.0
250060,2019-09-30,74315735340.0
250060,2019-10-31,79302289010.0
250060,2019-11-29,73028882780.0
250060,2019-12-30,73189739350.0
250060,2020-01-31,61608066310.0
250060,2020-02-28,61286353170.0
250060,2020-03-31,50026393270.0
250060,2020-04-29,79463145580.0
250060,2020-05-29,76246014180.0
250060,2020-06-30,77050297030.0
250060,2020-07-31,85575695240.0
250060,2020-08-31,73833165630.0
250060,2020-09-29,79463145580.0
250060,2020-10-30,74637448480.0
250060,2020-11-30,87023404370.0
250060,2020-12-30,81875994130.0
250060,2021-01-29,80910854710.0
250060,2021-02-26,82358563840.0
250060,2021-03-31,91688244900.0
250060,2021-04-30,102948204800.0
250060,2021-05-31,104556770500.0
250060,2021-06-30,93940236880.0
250060,2021-07-30,91688244900.0
250060,2021-08-31,82036850700.0
250060,2021-09-30,76085157610.0
250060,2021-10-29,73511452490.0
250060,2021-11-30,67559759400.0
250060,2021-12-30,74637448480.0
250060,2022-01-28,65790337130.0
250060,2022-02-28,70133464520.0
250060,2022-03-31,77211153600.0
250060,2022-04-29,71742030220.0
250060,2022-05-31,67077189690.0
250060,2022-06-30,51795815540.0
250060,2022-07-29,75441731330.0
250060,2022-08-31,72546313070.0
250060,2022-09-30,54691233800.0
250060,2022-10-31,55173803510.0
250060,2022-11-30,56138942930.0
250060,2022-12-29,52760954960.0
250060,2023-01-31,57940536514.0
250060,2023-02-28,64278285372.0
250060,2023-03-31,62894918870.0
250060,2023-04-28,71420317080.0
250060,2023-05-31,84127986110.0
250060,2023-06-30,75602587900.0
250060,2023-07-31,75602587900.0
250060,2023-08-31,92009958040.0
250060,2023-09-27,174046808740.0
250060,2023-10-31,185628481780.0
250060,2023-11-30,163430275120.0
250060,2023-12-28,139945215900.0
250060,2024-01-31,137693223920.0
250060,2024-02-29,140427785610.0
250060,2024-03-29,127880973150.0
250060,2024-04-30,113403881850.0
250060,2024-05-31,120642427500.0
250060,2024-06-28,113725594990.0
250060,2024-07-31,103430774510.0
250060,2024-08-30,84610555820.0
250060,2024-09-30,110830176730.0
250060,2024-10-31,99731073400.0
250060,2024-11-29,94261950020.0
250060,2024-12-30,87827687220.0
250060,2025-01-31,88471113500.0
250060,2025-02-28,86219121520.0
250060,2025-03-31,74798305050.0
250060,2025-04-30,77532866740.0
250060,2025-05-30,76728583890.0
250060,2025-06-30,84610555820.0
250060,2025-07-31,81071711280.0
250060,2025-08-29,92975097460.0
250060,2025-09-30,83806272970.0
250060,2025-10-31,87827687220.0
250060,2025-11-28,98122507700.0
250060,2025-12-30,123055276050.0
250060,2026-01-30,153135454640.0
250060,2026-02-27,160856570000.0
250060,2026-03-31,136728084500.0
250060,2026-04-30,148470614110.0
250060,2026-05-29,117425296100.0
250060,2026-06-12,104878483640.0
173940,2019-01-31,128278378400.0
173940,2019-02-28,139913931200.0
173940,2019-03-29,121383236000.0
173940,2019-04-30,128565676000.0
173940,2019-05-31,115206337600.0
173940,2019-06-28,109747683200.0
173940,2019-07-31,97537535200.0
173940,2019-08-30,99979564800.0
173940,2019-09-30,104719975200.0
173940,2019-10-31,105581868000.0
173940,2019-11-29,114200796000.0
173940,2019-12-30,120952289600.0
173940,2020-01-31,110034980800.0
173940,2020-02-28,98974023200.0
173940,2020-03-31,70675209600.0
173940,2020-04-29,87051172800.0
173940,2020-05-29,82167113600.0
173940,2020-06-30,89205904800.0
173940,2020-07-31,87625768000.0
173940,2020-08-31,77857649600.0
173940,2020-09-29,86907524000.0
173940,2020-10-30,87625768000.0
173940,2020-11-30,84752792000.0
173940,2020-12-30,84465494400.0
173940,2021-01-29,86189280000.0
173940,2021-02-26,80586976800.0
173940,2021-03-31,86332928800.0
173940,2021-04-30,83603601600.0
173940,2021-05-31,87625768000.0
173940,2021-06-30,93371720000.0
173940,2021-07-30,86476577600.0
173940,2021-08-31,86189280000.0
173940,2021-09-30,85327387200.0
173940,2021-10-29,145085288000.0
173940,2021-11-30,118366611200.0
173940,2021-12-30,117073772000.0
173940,2022-01-28,106874707200.0
173940,2022-02-28,117648367200.0
173940,2022-03-31,143648800000.0
173940,2022-04-29,139626633600.0
173940,2022-05-31,100946829880.0
173940,2022-06-30,85565877990.0
173940,2022-07-29,86231610990.0
173940,2022-08-31,81669091890.0
173940,2022-09-30,69806542230.0
173940,2022-10-31,70262794140.0
173940,2022-11-30,85167023200.0
173940,2022-12-29,82125343800.0
