date,code,name,시장,신호,미달,cum2,gap240,top5,mcap,카드,ex_how,ex_bars,이단,fwd40,date_dt,date_ix,국면,연,G_지수K,G_폭Q,G_폭K
1997-10-31,007610,선도전기,KOSPI,S2,"5년고점,시총",-0.1281337047353761,0.000420837306428,-0.2720930232558139,270605089000.0,0.0734824281150159,목표,2,0.0367412140575079,0.086261980830671,1997-10-31,1997-10-31,실행,1997,실행,?,?
1997-11-07,003550,LG,KOSPI,S2,2일누적,-0.1181102362204724,-0.0171594885426683,-0.3170731707317074,831751074000.0,-0.0499999999999999,손절,1,-0.0499999999999999,0.0446428571428572,1997-11-07,1997-11-07,실행,1997,실행,?,?
1997-11-07,005060,005060,KOSPI,S2,"2일누적,시총",-0.113285272914521,-0.0618998978549538,-0.3805755395683452,241376391000.0,-0.05,손절,2,-0.05,-0.0545876887340303,1997-11-07,1997-11-07,실행,1997,실행,?,?
1997-11-21,000570,000570,KOSPI,S2,시총,-0.1508196721311475,-0.0854250654739133,-0.5375000000000001,202253026720.0,-0.05,손절,1,-0.05,-0.5540540540540541,1997-11-21,1997-11-21,실행,1997,실행,?,?
1997-11-25,003480,한진중공업홀딩스,KOSPI,S2,시총,-0.1437994722955144,-0.0631766347495549,-0.5120300751879698,232646426740.0,-0.1050847457627119,트레일,3,-0.1050847457627119,0.0554699537750384,1997-11-25,1997-11-25,실행,1997,실행,?,?
1997-11-25,007610,선도전기,KOSPI,S2,"2일누적,시총",-0.1042944785276074,-0.0904843482323626,-0.3209302325581395,270605089000.0,-0.1150684931506849,손절,3,-0.1150684931506849,0.4246575342465755,1997-11-25,1997-11-25,실행,1997,실행,?,?
1997-12-09,005490,POSCO홀딩스,KOSPI,A,,-0.1761565836298932,-0.0980299844963757,-0.308955223880597,4263142174000.0,0.1069114470842331,목표,2,0.0534557235421165,0.3736501079913608,1997-12-09,1997-12-09,실행,1997,실행,?,?
1997-12-09,002000,002000,KOSPI,S2,시총,-0.1461187214611872,-0.0165658690507494,-0.3321428571428572,212525234000.0,-0.0518627450980393,손절,3,-0.0518627450980393,0.1657754010695187,1997-12-09,1997-12-09,실행,1997,실행,?,?
1997-12-09,009290,광동제약,KOSPI,S2,시총,-0.1872,0.0500568436283459,-0.3650000000000001,201280000000.0,-0.0952870734908136,손절,3,-0.0952870734908136,0.1358267716535433,1997-12-09,1997-12-09,실행,1997,실행,?,?
1997-12-12,003240,태광산업,KOSPI,S2,2일누적,-0.1072423398328691,-0.0715807388006107,-0.4595278246205734,322886000000.0,0.0600624024960998,목표,2,0.0300312012480499,0.0764430577223089,1997-12-12,1997-12-12,실행,1997,실행,?,?
1997-12-12,017670,SK텔레콤,KOSPI,A,,-0.1530715005035245,-0.0569590386439347,-0.4808641975308642,1983593700000.0,0.0903686087990487,목표,3,0.0573840665873959,0.258026159334126,1997-12-12,1997-12-12,실행,1997,실행,?,?
1997-12-22,005490,POSCO홀딩스,KOSPI,S2,"2일누적,5년고점",-0.1098484848484848,-0.0912240277788967,-0.2985074626865671,4263142174000.0,-0.05,손절,1,-0.05,0.6531914893617021,1997-12-22,1997-12-22,실행,1997,실행,?,?
1997-12-22,002000,002000,KOSPI,S2,"2일누적,시총",-0.1137440758293838,-0.0285504015238424,-0.3321428571428572,212525234000.0,-0.0508467023172907,손절,1,-0.0508467023172907,0.3315508021390374,1997-12-22,1997-12-22,실행,1997,실행,?,?
1997-12-22,017670,SK텔레콤,KOSPI,S2,2일누적,-0.1157894736842105,-0.0573007752952948,-0.4814814814814815,1983593700000.0,-0.05,손절,1,-0.05,0.3333333333333332,1997-12-22,1997-12-22,실행,1997,실행,?,?
1997-12-23,002000,002000,KOSPI,S2,"2일누적,시총",-0.1128205128205128,-0.1023867173988238,-0.3821428571428571,212525234000.0,-0.05,손절,1,-0.05,0.4855491329479768,1997-12-23,1997-12-23,실행,1997,실행,?,?
1998-01-21,027460,027460,KOSPI,A,,-0.1241379310344827,-0.0674821099135094,-0.3091184960402634,622645200000.0,-0.05,손절,1,-0.05,-0.300130246877035,1998-01-21,1998-01-21,실행,1998,실행,?,?
1998-01-22,029890,029890,KOSPI,A,,-0.1504702194357365,-0.0886161089625019,-0.4469387755102041,1149390000000.0,-0.05,손절,1,-0.05,-0.2988929889298893,1998-01-22,1998-01-22,실행,1998,실행,?,?
1998-01-22,007410,007410,KOSPI,S2,2일누적,-0.1004497751124438,-7.63830540724264e-05,-0.3392070484581498,371397685500.0,-0.0658333333333334,손절,1,-0.0658333333333334,0.0033333333333334,1998-01-22,1998-01-22,실행,1998,실행,?,?
1998-01-22,005940,NH투자증권,KOSPI,S2,시총,-0.126126126126126,0.0324137105250321,-0.5076142131979695,261113209500.0,-0.076606529209622,손절,1,-0.076606529209622,-0.3329896907216494,1998-01-22,1998-01-22,실행,1998,실행,?,?
1998-01-22,005380,현대차,KOSPI,A,,-0.1505016722408025,0.0544158854256753,-0.3774509803921568,750448110500.0,0.0885826771653541,목표,2,0.1505905511811023,-0.094488188976378,1998-01-22,1998-01-22,실행,1998,실행,?,?
1998-01-22,003550,LG,KOSPI,S2,5년고점,-0.1468531468531468,0.0460094097977643,-0.2560975609756097,589787125200.0,0.0860655737704918,목표,2,0.1056557377049179,0.0450819672131148,1998-01-22,1998-01-22,실행,1998,실행,?,?
1998-01-22,006400,삼성SDI,KOSPI,A,,-0.1517027863777089,0.0719449595820023,-0.4461662848672686,867045696000.0,0.0894160583941605,목표,2,0.1766058394160583,0.3503649635036496,1998-01-22,1998-01-22,실행,1998,실행,?,?
1998-01-22,006800,미래에셋증권,KOSPI,A,,-0.12,-0.0609460257386158,-0.578544061302682,411939434400.0,-0.0586363636363637,손절,1,-0.0586363636363637,-0.2967015285599356,1998-01-22,1998-01-22,실행,1998,실행,?,?
1998-01-23,005940,NH투자증권,KOSPI,S2,"2일누적,시총",-0.1190476190476189,-0.0154162749028721,-0.5304568527918782,261113209500.0,0.0675675675675675,목표,1,0.057027027027027,-0.3189189189189189,1998-01-23,1998-01-23,실행,1998,실행,?,?
1998-02-03,007360,007360,KOSPI,S2,2일누적,-0.1166666666666665,0.0665951131161011,-0.3764705882352941,560280000000.0,-0.0940196540880504,손절,6,-0.0940196540880504,-0.1981132075471697,1998-02-03,1998-02-03,실행,1998,실행,?,?
1998-02-04,003810,003810,KOSPI,S2,2일누적,-0.1006711409395972,0.0715642305462445,-0.3557692307692307,781818118200.0,-0.080597014925373,트레일,5,-0.080597014925373,-0.2388059701492537,1998-02-04,1998-02-04,실행,1998,실행,?,?
