code,date,short_qty,short_ratio
000050,2016-06-30,6631.0,0.23999999463558197
000050,2016-07-29,8029.0,0.28999999165534973
000050,2016-08-31,9442.0,0.3400000035762787
000050,2016-09-30,8737.0,0.3199999928474426
000050,2016-10-31,46200.0,0.17000000178813934
000050,2016-11-30,96536.0,0.3499999940395355
000050,2016-12-29,63836.0,0.23000000417232513
000050,2017-01-31,90237.0,0.33000001311302185
000050,2017-02-28,75132.0,0.27000001072883606
000050,2017-03-31,71586.0,0.25999999046325684
000050,2017-04-28,85012.0,0.3100000023841858
000050,2017-05-31,63772.0,0.23000000417232513
000050,2017-06-30,58702.0,0.20999999344348907
000050,2017-07-31,76926.0,0.2800000011920929
000050,2017-08-31,66118.0,0.23999999463558197
000050,2017-09-29,95979.0,0.3499999940395355
000050,2017-10-31,94363.0,0.3400000035762787
000050,2017-11-30,104595.0,0.3799999952316284
000050,2017-12-28,95316.0,0.3499999940395355
000050,2018-01-31,90385.0,0.33000001311302185
000050,2018-02-28,94153.0,0.3400000035762787
000050,2018-03-30,99900.0,0.36000001430511475
000050,2018-04-30,100563.0,0.3700000047683716
000050,2018-05-31,175947.0,0.6399999856948853
000050,2018-06-29,63835.0,0.23000000417232513
000050,2018-07-31,48882.0,0.18000000715255737
000050,2018-08-31,64268.0,0.23000000417232513
000050,2018-09-28,53216.0,0.1899999976158142
000050,2018-10-31,65342.0,0.23999999463558197
000050,2018-11-30,21987.0,0.07999999821186066
000050,2018-12-28,13696.0,0.05000000074505806
000050,2019-01-31,14096.0,0.05000000074505806
000050,2019-02-28,14096.0,0.05000000074505806
000050,2019-03-29,13533.0,0.05000000074505806
000050,2019-04-30,13533.0,0.05000000074505806
000050,2019-05-31,23506.0,0.09000000357627869
000050,2019-06-28,31436.0,0.10999999940395355
000050,2019-07-31,32150.0,0.11999999731779099
000050,2019-08-30,31201.0,0.10999999940395355
000050,2019-09-30,17594.0,0.05999999865889549
000050,2019-10-31,17594.0,0.05999999865889549
000050,2019-11-29,17594.0,0.05999999865889549
000050,2019-12-30,18099.0,0.07000000029802322
000050,2020-01-31,55442.0,0.20000000298023224
000050,2020-02-28,55730.0,0.20000000298023224
000050,2020-03-31,20726.0,0.07999999821186066
000050,2020-04-29,20726.0,0.07999999821186066
000050,2020-05-29,29712.0,0.10999999940395355
000050,2020-06-30,38032.0,0.14000000059604645
000050,2020-07-31,29712.0,0.10999999940395355
000050,2020-08-31,20726.0,0.07999999821186066
000050,2020-09-29,20726.0,0.07999999821186066
000050,2020-10-30,20726.0,0.07999999821186066
000050,2020-11-30,29712.0,0.10999999940395355
000050,2020-12-30,29712.0,0.10999999940395355
000050,2021-01-29,29712.0,0.10999999940395355
000050,2021-02-26,29712.0,0.10999999940395355
000050,2021-03-31,29712.0,0.10999999940395355
000050,2021-04-30,29712.0,0.10999999940395355
000050,2021-05-31,37050.0,0.14000000059604645
000050,2021-06-30,37050.0,0.14000000059604645
000050,2021-07-30,29712.0,0.10999999940395355
000050,2021-08-31,29712.0,0.10999999940395355
000050,2021-09-30,36800.0,0.12999999523162842
000050,2021-10-29,20726.0,0.07999999821186066
000050,2021-11-30,20726.0,0.07999999821186066
000050,2021-12-30,28064.0,0.10000000149011612
000050,2022-01-28,28060.0,0.10000000149011612
000050,2022-02-28,28060.0,0.10000000149011612
000050,2022-03-31,28060.0,0.10000000149011612
000050,2022-04-29,28045.0,0.10000000149011612
000050,2022-05-31,28060.0,0.10000000149011612
000050,2022-06-30,20564.0,0.07999999821186066
000050,2022-07-29,20722.0,0.07999999821186066
000050,2022-08-31,20722.0,0.07999999821186066
000050,2022-09-30,20722.0,0.07999999821186066
000050,2022-10-31,20722.0,0.07999999821186066
000050,2022-11-30,13796.0,0.05000000074505806
000050,2022-12-29,0.0,0.0
000050,2023-01-31,0.0,0.0
000050,2023-02-28,0.0,0.0
000050,2023-03-31,0.0,0.0
000050,2023-04-28,0.0,0.0
000050,2023-05-31,0.0,0.0
000050,2023-06-30,0.0,0.0
000050,2023-07-31,0.0,0.0
000050,2023-08-31,0.0,0.0
000050,2023-09-27,0.0,0.0
000050,2023-10-31,0.0,0.0
000050,2023-11-30,0.0,0.0
000050,2023-12-28,0.0,0.0
000050,2024-01-31,0.0,0.0
000050,2024-02-29,0.0,0.0
000050,2024-03-29,0.0,0.0
000050,2024-04-30,0.0,0.0
000050,2024-05-31,0.0,0.0
000050,2024-06-28,0.0,0.0
000050,2024-07-31,0.0,0.0
000050,2024-08-30,0.0,0.0
000050,2024-09-30,0.0,0.0
000050,2024-10-31,0.0,0.0
000050,2024-11-29,0.0,0.0
000050,2024-12-30,0.0,0.0
000050,2025-01-31,0.0,0.0
000050,2025-02-28,0.0,0.0
000050,2025-03-31,0.0,0.0
000050,2025-04-30,0.0,0.0
000050,2025-05-30,0.0,0.0
000050,2025-06-30,0.0,0.0
000050,2025-07-31,0.0,0.0
000050,2025-08-29,0.0,0.0
000050,2025-09-30,0.0,0.0
000050,2025-10-31,0.0,0.0
000050,2025-11-28,0.0,0.0
000050,2025-12-30,142046.0,0.5199999809265137
000050,2026-01-30,40018.0,0.15000000596046448
000050,2026-02-27,78909.0,0.28999999165534973
000050,2026-03-31,0.0,0.0
000050,2026-04-30,0.0,0.0
000050,2026-05-29,0.0,0.0
000050,2026-06-30,30758.0,0.10999999940395355
000050,2026-07-15,30758.0,0.10999999940395355
000180,2016-06-30,1698467.0,2.440000057220459
000180,2016-07-29,1547762.0,2.2200000286102295
000180,2016-08-31,1621676.0,2.319999933242798
000180,2016-09-30,1273068.0,1.8300000429153442
000180,2016-10-31,1242700.0,1.7799999713897705
000180,2016-11-30,1226248.0,1.7599999904632568
000180,2016-12-29,1315978.0,1.8899999856948853
000180,2017-01-31,1418821.0,2.0299999713897705
000180,2017-02-28,1091003.0,1.559999942779541
000180,2017-03-31,985052.0,1.409999966621399
000180,2017-04-28,1122312.0,1.6100000143051147
000180,2017-05-31,788392.0,1.1299999952316284
000180,2017-06-30,240040.0,0.3400000035762787
000180,2017-07-31,291888.0,0.41999998688697815
000180,2017-08-31,217710.0,0.3100000023841858
000180,2017-09-29,207746.0,0.30000001192092896
000180,2017-10-31,122711.0,0.18000000715255737
000180,2017-11-30,128590.0,0.18000000715255737
000180,2017-12-28,140413.0,0.20000000298023224
000180,2018-01-31,128229.0,0.18000000715255737
000180,2018-02-28,206034.0,0.30000001192092896
000180,2018-03-30,170255.0,0.23999999463558197
000180,2018-04-30,200267.0,0.28999999165534973
000180,2018-05-31,366969.0,0.5299999713897705
000180,2018-06-29,850218.0,1.2200000286102295
000180,2018-07-31,771196.0,1.1100000143051147
000180,2018-08-31,478647.0,0.6899999976158142
000180,2018-09-28,245173.0,0.3499999940395355
000180,2018-10-31,188085.0,0.27000001072883606
000180,2018-11-30,208161.0,0.30000001192092896
000180,2018-12-28,264844.0,0.3799999952316284
000180,2019-01-31,278982.0,0.4000000059604645
000180,2019-02-28,240815.0,0.3499999940395355
000180,2019-03-29,283202.0,0.4099999964237213
000180,2019-04-30,270810.0,0.38999998569488525
000180,2019-05-31,213536.0,0.3100000023841858
000180,2019-06-28,214796.0,0.3100000023841858
000180,2019-07-31,270235.0,0.38999998569488525
000180,2019-08-30,268124.0,0.3799999952316284
000180,2019-09-30,189675.0,0.27000001072883606
000180,2019-10-31,217046.0,0.3100000023841858
000180,2019-11-29,208274.0,0.30000001192092896
000180,2019-12-30,188953.0,0.27000001072883606
000180,2020-01-31,183658.0,0.25999999046325684
000180,2020-02-28,119105.0,0.17000000178813934
000180,2020-03-31,141419.0,0.20000000298023224
000180,2020-04-29,207655.0,0.30000001192092896
000180,2020-05-29,141419.0,0.20000000298023224
000180,2020-06-30,141419.0,0.20000000298023224
000180,2020-07-31,207145.0,0.30000001192092896
000180,2020-08-31,141419.0,0.20000000298023224
000180,2020-09-29,205132.0,0.28999999165534973
000180,2020-10-30,204143.0,0.28999999165534973
000180,2020-11-30,157350.0,0.23000000417232513
000180,2020-12-30,157698.0,0.23000000417232513
000180,2021-01-29,160320.0,0.23000000417232513
000180,2021-02-26,158826.0,0.23000000417232513
000180,2021-03-31,160028.0,0.23000000417232513
000180,2021-04-30,160338.0,0.23000000417232513
000180,2021-05-31,157968.0,0.23000000417232513
000180,2021-06-30,159843.0,0.23000000417232513
000180,2021-07-30,160338.0,0.23000000417232513
000180,2021-08-31,160338.0,0.23000000417232513
000180,2021-09-30,160338.0,0.23000000417232513
000180,2021-10-29,157626.0,0.23000000417232513
000180,2021-11-30,160338.0,0.23000000417232513
000180,2021-12-30,157630.0,0.23000000417232513
000180,2022-01-28,160028.0,0.23000000417232513
000180,2022-02-28,160338.0,0.23000000417232513
000180,2022-03-31,159649.0,0.23000000417232513
000180,2022-04-29,159774.0,0.23000000417232513
000180,2022-05-31,159059.0,0.23000000417232513
000180,2022-06-30,159804.0,0.23000000417232513
000180,2022-07-29,160338.0,0.23000000417232513
000180,2022-08-31,160338.0,0.23000000417232513
000180,2022-09-30,159361.0,0.23000000417232513
000180,2022-10-31,159434.0,0.23000000417232513
000180,2022-11-30,160338.0,0.23000000417232513
000180,2022-12-29,66231.0,0.09000000357627869
000180,2023-01-31,0.0,0.0
000180,2023-02-28,66231.0,0.09000000357627869
000180,2023-03-31,66231.0,0.09000000357627869
000180,2023-04-28,66231.0,0.09000000357627869
000180,2023-05-31,64526.0,0.09000000357627869
000180,2023-06-30,66231.0,0.09000000357627869
000180,2023-07-31,65807.0,0.09000000357627869
000180,2023-08-31,66231.0,0.09000000357627869
000180,2023-09-27,66231.0,0.09000000357627869
000180,2023-10-31,66231.0,0.09000000357627869
000180,2023-11-30,66231.0,0.09000000357627869
000180,2023-12-28,64865.0,0.09000000357627869
000180,2024-01-31,66181.0,0.09000000357627869
000180,2024-02-29,66231.0,0.09000000357627869
000180,2024-03-29,66231.0,0.09000000357627869
000180,2024-04-30,66231.0,0.09000000357627869
000180,2024-05-31,66231.0,0.09000000357627869
000180,2024-06-28,66231.0,0.09000000357627869
000180,2024-07-31,66231.0,0.09000000357627869
000180,2024-08-30,66231.0,0.09000000357627869
000180,2024-09-30,66231.0,0.09000000357627869
000180,2024-10-31,0.0,0.0
000180,2024-11-29,0.0,0.0
000180,2024-12-30,0.0,0.0
000180,2025-01-31,0.0,0.0
000180,2025-02-28,0.0,0.0
000180,2025-03-31,0.0,0.0
000180,2025-04-30,0.0,0.0
000180,2025-05-30,0.0,0.0
000180,2025-06-30,0.0,0.0
000180,2025-07-31,0.0,0.0
000180,2025-08-29,0.0,0.0
000180,2025-09-30,0.0,0.0
000180,2025-10-31,68575.0,0.10000000149011612
000180,2025-11-28,0.0,0.0
000180,2025-12-30,81349.0,0.11999999731779099
000180,2026-01-30,109086.0,0.1599999964237213
000180,2026-02-27,90767.0,0.12999999523162842
000180,2026-03-31,0.0,0.0
000180,2026-04-30,0.0,0.0
000180,2026-05-29,23409.0,0.17000000178813934
000180,2026-06-30,24381.0,0.17000000178813934
000180,2026-07-15,0.0,0.0
000210,2016-06-30,131977.0,0.3799999952316284
000210,2016-07-29,17316.0,0.05000000074505806
000210,2016-08-31,14424.0,0.03999999910593033
000210,2016-09-30,12453.0,0.03999999910593033
000210,2016-10-31,16941.0,0.05000000074505806
000210,2016-11-30,86707.0,0.25
000210,2016-12-29,20171.0,0.05999999865889549
000210,2017-01-31,66202.0,0.1899999976158142
000210,2017-02-28,95814.0,0.2800000011920929
000210,2017-03-31,238921.0,0.6899999976158142
000210,2017-04-28,276073.0,0.7900000214576721
000210,2017-05-31,33459.0,0.10000000149011612
000210,2017-06-30,72102.0,0.20999999344348907
000210,2017-07-31,58539.0,0.17000000178813934
000210,2017-08-31,25204.0,0.07000000029802322
000210,2017-09-29,41994.0,0.11999999731779099
000210,2017-10-31,25533.0,0.07000000029802322
000210,2017-11-30,49080.0,0.14000000059604645
000210,2017-12-28,49789.0,0.14000000059604645
000210,2018-01-31,225823.0,0.6499999761581421
000210,2018-02-28,276299.0,0.7900000214576721
000210,2018-03-30,288269.0,0.8299999833106995
000210,2018-04-30,106529.0,0.3100000023841858
000210,2018-05-31,186521.0,0.5400000214576721
000210,2018-06-29,162585.0,0.4699999988079071
000210,2018-07-31,70380.0,0.20000000298023224
000210,2018-08-31,16643.0,0.05000000074505806
000210,2018-09-28,28912.0,0.07999999821186066
000210,2018-10-31,48973.0,0.14000000059604645
000210,2018-11-30,133004.0,0.3799999952316284
000210,2018-12-28,148449.0,0.4300000071525574
000210,2019-01-31,176390.0,0.5099999904632568
000210,2019-02-28,105286.0,0.30000001192092896
000210,2019-03-29,90278.0,0.25999999046325684
000210,2019-04-30,75799.0,0.2199999988079071
000210,2019-05-31,117270.0,0.3400000035762787
000210,2019-06-28,87887.0,0.25
000210,2019-07-31,71005.0,0.20000000298023224
000210,2019-08-30,52413.0,0.15000000596046448
000210,2019-09-30,46711.0,0.12999999523162842
000210,2019-10-31,50382.0,0.14000000059604645
000210,2019-11-29,48979.0,0.14000000059604645
000210,2019-12-30,56444.0,0.1599999964237213
000210,2020-01-31,61285.0,0.18000000715255737
000210,2020-02-28,68117.0,0.20000000298023224
000210,2020-03-31,81260.0,0.23000000417232513
000210,2020-04-29,65187.0,0.1899999976158142
000210,2020-05-29,68678.0,0.20000000298023224
000210,2020-06-30,70096.0,0.20000000298023224
000210,2020-07-31,48818.0,0.14000000059604645
000210,2020-08-31,31900.0,0.09000000357627869
000210,2020-09-29,25797.0,0.07000000029802322
000210,2020-10-30,25076.0,0.07000000029802322
000210,2020-11-30,18165.0,0.05000000074505806
000210,2020-12-30,4333.0,0.009999999776482582
000210,2021-01-29,4301.0,0.029999999329447746
000210,2021-02-26,10084.0,0.07000000029802322
000210,2021-03-31,10749.0,0.07000000029802322
000210,2021-04-30,10630.0,0.07000000029802322
000210,2021-05-31,138629.0,0.8999999761581421
000210,2021-06-30,129397.0,0.6200000047683716
000210,2021-07-30,67417.0,0.3199999928474426
000210,2021-08-31,85085.0,0.4099999964237213
000210,2021-09-30,24474.0,0.11999999731779099
000210,2021-10-29,97942.0,0.4699999988079071
000210,2021-11-30,105066.0,0.5
000210,2021-12-30,80067.0,0.3799999952316284
000210,2022-01-28,103610.0,0.49000000953674316
000210,2022-02-28,105696.0,0.5
000210,2022-03-31,59506.0,0.2800000011920929
000210,2022-04-29,67339.0,0.3199999928474426
000210,2022-05-31,123959.0,0.5899999737739563
000210,2022-06-30,392317.0,1.8700000047683716
000210,2022-07-29,605917.0,2.890000104904175
000210,2022-08-31,807260.0,3.8499999046325684
000210,2022-09-30,870417.0,4.150000095367432
000210,2022-10-31,850982.0,4.059999942779541
000210,2022-11-30,666888.0,3.180000066757202
000210,2022-12-29,636015.0,3.0399999618530273
000210,2023-01-31,511398.0,2.440000057220459
000210,2023-02-28,524519.0,2.5
000210,2023-03-31,491434.0,2.3499999046325684
000210,2023-04-28,408512.0,1.9500000476837158
000210,2023-05-31,379673.0,1.809999942779541
000210,2023-06-30,330479.0,1.5800000429153442
000210,2023-07-31,225354.0,1.0800000429153442
000210,2023-08-31,308762.0,1.4700000286102295
000210,2023-09-27,456039.0,2.180000066757202
000210,2023-10-31,672726.0,3.2100000381469727
000210,2023-11-30,581552.0,2.7799999713897705
000210,2023-12-28,508507.0,2.430000066757202
000210,2024-01-31,426436.0,2.0299999713897705
000210,2024-02-29,352764.0,1.6799999475479126
000210,2024-03-29,165227.0,0.7900000214576721
000210,2024-04-30,166999.0,0.800000011920929
000210,2024-05-31,119645.0,0.5699999928474426
000210,2024-06-28,109380.0,0.5199999809265137
000210,2024-07-31,116879.0,0.5600000023841858
000210,2024-08-30,104144.0,0.5
000210,2024-09-30,55624.0,0.27000001072883606
000210,2024-10-31,51286.0,0.23999999463558197
000210,2024-11-29,47201.0,0.23000000417232513
000210,2024-12-30,59755.0,0.28999999165534973
000210,2025-01-31,70210.0,0.3400000035762787
000210,2025-02-28,52724.0,0.25
000210,2025-03-31,27859.0,0.12999999523162842
000210,2025-04-30,27501.0,0.12999999523162842
000210,2025-05-30,34645.0,0.17000000178813934
000210,2025-06-30,51470.0,0.25
000210,2025-07-31,132811.0,0.6299999952316284
000210,2025-08-29,20894.0,0.10000000149011612
000210,2025-09-30,8783.0,0.03999999910593033
000210,2025-10-31,47044.0,0.2199999988079071
000210,2025-11-28,16323.0,0.07999999821186066
000210,2025-12-30,37687.0,0.18000000715255737
000210,2026-01-30,20111.0,0.10000000149011612
000210,2026-02-27,78364.0,0.3700000047683716
000210,2026-03-31,92940.0,0.4399999976158142
000210,2026-04-30,37570.0,0.18000000715255737
000210,2026-05-29,17836.0,0.09000000357627869
000210,2026-06-30,13373.0,0.05999999865889549
000210,2026-07-15,12349.0,0.05999999865889549
000270,2016-06-30,688405.0,0.17000000178813934
000270,2016-07-29,668845.0,0.1599999964237213
000270,2016-08-31,739635.0,0.18000000715255737
000270,2016-09-30,576080.0,0.14000000059604645
000270,2016-10-31,875654.0,0.2199999988079071
000270,2016-11-30,811291.0,0.20000000298023224
000270,2016-12-29,541930.0,0.12999999523162842
000270,2017-01-31,1022476.0,0.25
000270,2017-02-28,1075880.0,0.27000001072883606
000270,2017-03-31,1966445.0,0.49000000953674316
000270,2017-04-28,3251059.0,0.800000011920929
000270,2017-05-31,2804356.0,0.6899999976158142
000270,2017-06-30,2655381.0,0.6600000262260437
000270,2017-07-31,3020250.0,0.75
000270,2017-08-31,2699551.0,0.6700000166893005
000270,2017-09-29,2048761.0,0.5099999904632568
000270,2017-10-31,861306.0,0.20999999344348907
000270,2017-11-30,1550451.0,0.3799999952316284
000270,2017-12-28,1511056.0,0.3700000047683716
000270,2018-01-31,1722722.0,0.41999998688697815
000270,2018-02-28,965412.0,0.23999999463558197
000270,2018-03-30,1081114.0,0.27000001072883606
000270,2018-04-30,1049121.0,0.25999999046325684
000270,2018-05-31,1062464.0,0.25999999046325684
000270,2018-06-29,1420190.0,0.3499999940395355
000270,2018-07-31,1563005.0,0.38999998569488525
000270,2018-08-31,1934607.0,0.47999998927116394
000270,2018-09-28,4032739.0,0.9900000095367432
000270,2018-10-31,7240650.0,1.7899999618530273
000270,2018-11-30,6741326.0,1.659999966621399
000270,2018-12-28,7382533.0,1.8200000524520874
000270,2019-01-31,8314389.0,2.049999952316284
000270,2019-02-28,7336176.0,1.809999942779541
000270,2019-03-29,6425079.0,1.590000033378601
000270,2019-04-30,2648787.0,0.6499999761581421
000270,2019-05-31,1117251.0,0.2800000011920929
000270,2019-06-28,928578.0,0.23000000417232513
000270,2019-07-31,788042.0,0.1899999976158142
000270,2019-08-30,683300.0,0.17000000178813934
000270,2019-09-30,570230.0,0.14000000059604645
000270,2019-10-31,489399.0,0.11999999731779099
000270,2019-11-29,545920.0,0.12999999523162842
000270,2019-12-30,588932.0,0.15000000596046448
000270,2020-01-31,656731.0,0.1599999964237213
000270,2020-02-28,616300.0,0.15000000596046448
000270,2020-03-31,706072.0,0.17000000178813934
000270,2020-04-29,483624.0,0.11999999731779099
000270,2020-05-29,407180.0,0.10000000149011612
000270,2020-06-30,449150.0,0.10999999940395355
000270,2020-07-31,393055.0,0.10000000149011612
000270,2020-08-31,286923.0,0.07000000029802322
000270,2020-09-29,256590.0,0.05999999865889549
000270,2020-10-30,214645.0,0.05000000074505806
000270,2020-11-30,226433.0,0.05999999865889549
000270,2020-12-30,177658.0,0.03999999910593033
000270,2021-01-29,196442.0,0.05000000074505806
000270,2021-02-26,211720.0,0.05000000074505806
000270,2021-03-31,152945.0,0.03999999910593033
000270,2021-04-30,186360.0,0.05000000074505806
000270,2021-05-31,151488.0,0.03999999910593033
000270,2021-06-30,224878.0,0.05999999865889549
000270,2021-07-30,210960.0,0.05000000074505806
000270,2021-08-31,320300.0,0.07999999821186066
000270,2021-09-30,572663.0,0.14000000059604645
000270,2021-10-29,414820.0,0.10000000149011612
000270,2021-11-30,2285036.0,0.5600000023841858
000270,2021-12-30,3013431.0,0.7400000095367432
000270,2022-01-28,4724974.0,1.1699999570846558
000270,2022-02-28,4791311.0,1.1799999475479126
000270,2022-03-31,1883780.0,0.46000000834465027
000270,2022-04-29,892090.0,0.2199999988079071
000270,2022-05-31,1018862.0,0.25
000270,2022-06-30,1371233.0,0.3400000035762787
000270,2022-07-29,1524396.0,0.3799999952316284
000270,2022-08-31,1471472.0,0.36000001430511475
000270,2022-09-30,1398548.0,0.3499999940395355
000270,2022-10-31,1581635.0,0.38999998569488525
000270,2022-11-30,1698046.0,0.41999998688697815
000270,2022-12-29,1286087.0,0.3199999928474426
000270,2023-01-31,1475276.0,0.36000001430511475
000270,2023-02-28,1572963.0,0.38999998569488525
000270,2023-03-31,1115260.0,0.2800000011920929
000270,2023-04-28,1456724.0,0.36000001430511475
000270,2023-05-31,1547161.0,0.3799999952316284
000270,2023-06-30,1299676.0,0.3199999928474426
000270,2023-07-31,1343579.0,0.33000001311302185
000270,2023-08-31,1519794.0,0.3799999952316284
000270,2023-09-27,962186.0,0.23999999463558197
000270,2023-10-31,858968.0,0.20999999344348907
000270,2023-11-30,689536.0,0.17000000178813934
000270,2023-12-28,392898.0,0.10000000149011612
000270,2024-01-31,724378.0,0.18000000715255737
000270,2024-02-29,756505.0,0.1899999976158142
000270,2024-03-29,511767.0,0.12999999523162842
000270,2024-04-30,540229.0,0.12999999523162842
000270,2024-05-31,563058.0,0.14000000059604645
000270,2024-06-28,537873.0,0.12999999523162842
000270,2024-07-31,507580.0,0.12999999523162842
000270,2024-08-30,507846.0,0.12999999523162842
000270,2024-09-30,453387.0,0.10999999940395355
000270,2024-10-31,556628.0,0.14000000059604645
000270,2024-11-29,594002.0,0.15000000596046448
000270,2024-12-30,311739.0,0.07999999821186066
000270,2025-01-31,324912.0,0.07999999821186066
000270,2025-02-28,268307.0,0.07000000029802322
000270,2025-03-31,448127.0,0.10999999940395355
000270,2025-04-30,307854.0,0.07999999821186066
000270,2025-05-30,576337.0,0.14000000059604645
000270,2025-06-30,652040.0,0.1599999964237213
000270,2025-07-31,591153.0,0.15000000596046448
000270,2025-08-29,536099.0,0.14000000059604645
000270,2025-09-30,583676.0,0.15000000596046448
000270,2025-10-31,309893.0,0.07999999821186066
000270,2025-11-28,350258.0,0.09000000357627869
000270,2025-12-30,288425.0,0.07000000029802322
000270,2026-01-30,219560.0,0.05999999865889549
000270,2026-02-27,177690.0,0.05000000074505806
000270,2026-03-31,141263.0,0.03999999910593033
000270,2026-04-30,151248.0,0.03999999910593033
000270,2026-05-29,43421.0,0.009999999776482582
000270,2026-06-30,52091.0,0.009999999776482582
000270,2026-07-15,49125.0,0.009999999776482582
000370,2016-06-30,0.0,0.0
000370,2016-07-29,21152.0,0.019999999552965164
000370,2016-08-31,21152.0,0.019999999552965164
000370,2016-09-30,21729.0,0.019999999552965164
000370,2016-10-31,41421.0,0.05000000074505806
000370,2016-11-30,41421.0,0.05000000074505806
000370,2016-12-29,22391.0,0.019999999552965164
000370,2017-01-31,0.0,0.0
000370,2017-02-28,0.0,0.0
000370,2017-03-31,0.0,0.0
000370,2017-04-28,0.0,0.0
000370,2017-05-31,33857.0,0.03999999910593033
000370,2017-06-30,13478.0,0.009999999776482582
000370,2017-07-31,10288.0,0.009999999776482582
000370,2017-08-31,41411.0,0.05000000074505806
000370,2017-09-29,0.0,0.0
000370,2017-10-31,247959.0,0.27000001072883606
000370,2017-11-30,16326.0,0.009999999776482582
000370,2017-12-28,0.0,0.0
000370,2018-01-31,0.0,0.0
000370,2018-02-28,42765.0,0.03999999910593033
000370,2018-03-30,75256.0,0.05999999865889549
000370,2018-04-30,17282.0,0.009999999776482582
000370,2018-05-31,52660.0,0.05000000074505806
000370,2018-06-29,191379.0,0.1599999964237213
000370,2018-07-31,244496.0,0.20999999344348907
000370,2018-08-31,306370.0,0.25999999046325684
000370,2018-09-28,165675.0,0.14000000059604645
000370,2018-10-31,129658.0,0.10999999940395355
000370,2018-11-30,121344.0,0.10000000149011612
000370,2018-12-28,124682.0,0.10999999940395355
000370,2019-01-31,133387.0,0.10999999940395355
000370,2019-02-28,67757.0,0.05999999865889549
000370,2019-03-29,152129.0,0.12999999523162842
000370,2019-04-30,128189.0,0.10999999940395355
000370,2019-05-31,147127.0,0.12999999523162842
000370,2019-06-28,62756.0,0.05000000074505806
000370,2019-07-31,0.0,0.0
000370,2019-08-30,0.0,0.0
000370,2019-09-30,88635.0,0.07999999821186066
000370,2019-10-31,281680.0,0.23999999463558197
000370,2019-11-29,206212.0,0.18000000715255737
000370,2019-12-30,218080.0,0.1899999976158142
000370,2020-01-31,332654.0,0.2800000011920929
000370,2020-02-28,199056.0,0.17000000178813934
000370,2020-03-31,0.0,0.0
000370,2020-04-29,0.0,0.0
000370,2020-05-29,0.0,0.0
000370,2020-06-30,46883.0,0.03999999910593033
000370,2020-07-31,47704.0,0.03999999910593033
000370,2020-08-31,48430.0,0.03999999910593033
000370,2020-09-29,49262.0,0.03999999910593033
000370,2020-10-30,44753.0,0.03999999910593033
000370,2020-11-30,45649.0,0.03999999910593033
000370,2020-12-30,44838.0,0.03999999910593033
000370,2021-01-29,46795.0,0.03999999910593033
000370,2021-02-26,49598.0,0.03999999910593033
000370,2021-03-31,37620.0,0.029999999329447746
000370,2021-04-30,45660.0,0.03999999910593033
000370,2021-05-31,49598.0,0.03999999910593033
000370,2021-06-30,49598.0,0.03999999910593033
000370,2021-07-30,49598.0,0.03999999910593033
000370,2021-08-31,49583.0,0.03999999910593033
000370,2021-09-30,49598.0,0.03999999910593033
000370,2021-10-29,49201.0,0.03999999910593033
000370,2021-11-30,47515.0,0.03999999910593033
000370,2021-12-30,48667.0,0.03999999910593033
000370,2022-01-28,47804.0,0.03999999910593033
000370,2022-02-28,0.0,0.0
000370,2022-03-31,0.0,0.0
000370,2022-04-29,39715.0,0.029999999329447746
000370,2022-05-31,0.0,0.0
000370,2022-06-30,0.0,0.0
000370,2022-07-29,24885.0,0.019999999552965164
000370,2022-08-31,0.0,0.0
000370,2022-09-30,0.0,0.0
000370,2022-10-31,0.0,0.0
000370,2022-11-30,25396.0,0.019999999552965164
000370,2022-12-29,23080.0,0.019999999552965164
000370,2023-01-31,23822.0,0.019999999552965164
000370,2023-02-28,21479.0,0.019999999552965164
000370,2023-03-31,0.0,0.0
000370,2023-04-28,25396.0,0.019999999552965164
000370,2023-05-31,0.0,0.0
000370,2023-06-30,0.0,0.0
000370,2023-07-31,0.0,0.0
000370,2023-08-31,0.0,0.0
000370,2023-09-27,0.0,0.0
000370,2023-10-31,0.0,0.0
000370,2023-11-30,0.0,0.0
000370,2023-12-28,0.0,0.0
000370,2024-01-31,0.0,0.0
000370,2024-02-29,23460.0,0.019999999552965164
000370,2024-03-29,25080.0,0.019999999552965164
000370,2024-04-30,0.0,0.0
000370,2024-05-31,0.0,0.0
000370,2024-06-28,0.0,0.0
000370,2024-07-31,0.0,0.0
000370,2024-08-30,0.0,0.0
000370,2024-09-30,0.0,0.0
000370,2024-10-31,0.0,0.0
000370,2024-11-29,0.0,0.0
000370,2024-12-30,0.0,0.0
000370,2025-01-31,0.0,0.0
000370,2025-02-28,0.0,0.0
000370,2025-03-31,70385.0,0.05999999865889549
000370,2025-04-30,70245.0,0.05999999865889549
000370,2025-05-30,35450.0,0.029999999329447746
000370,2025-06-30,130040.0,0.10999999940395355
000370,2025-07-31,118980.0,0.10000000149011612
000370,2025-08-29,118980.0,0.10000000149011612
000370,2025-09-30,118980.0,0.10000000149011612
000370,2025-10-31,143620.0,0.11999999731779099
000370,2025-11-28,130138.0,0.10999999940395355
000370,2025-12-30,139308.0,0.11999999731779099
000370,2026-01-30,139308.0,0.11999999731779099
000370,2026-02-27,253403.0,0.2199999988079071
000370,2026-03-31,160600.0,0.14000000059604645
000370,2026-04-30,205847.0,0.18000000715255737
