date,code,slot,open,high,low,close,volume
2026-07-29,355150,PM,12500.0,13260.0,12190.0,13150.0,6188
2026-07-29,353200,AM,88200.0,90100.0,76700.0,76800.0,315036
2026-07-29,353200,PM,76800.0,80900.0,71900.0,80900.0,296406
2026-07-29,494120,AM,9210.0,9400.0,8460.0,8470.0,42479
2026-07-29,494120,PM,8480.0,9030.0,8360.0,8780.0,20185
2026-07-29,295310,AM,34600.0,34900.0,30550.0,30650.0,50174
2026-07-29,295310,PM,30800.0,31850.0,30000.0,31800.0,37605
2026-07-29,418420,AM,2965.0,3000.0,2650.0,2655.0,53949
2026-07-29,418420,PM,2735.0,2745.0,2640.0,2745.0,32689
2026-07-29,475150,AM,46700.0,49050.0,43000.0,43000.0,1411096
2026-07-29,475150,PM,43000.0,43750.0,41650.0,43450.0,447189
2026-07-29,062040,AM,139400.0,140400.0,122900.0,122900.0,109376
2026-07-29,062040,PM,122900.0,127800.0,116400.0,127800.0,81463
2026-07-29,307950,AM,351000.0,356500.0,318000.0,318000.0,26316
2026-07-29,307950,PM,318000.0,341500.0,305500.0,338000.0,40913
2026-07-29,006340,AM,13140.0,13460.0,10830.0,10840.0,3484017
2026-07-29,006340,PM,10840.0,11210.0,10300.0,11050.0,1685304
2026-07-29,420770,AM,96600.0,98900.0,85100.0,85100.0,47518
2026-07-29,420770,PM,85200.0,92400.0,84000.0,92000.0,35116
2026-07-29,012200,AM,3660.0,3700.0,3310.0,3340.0,60103
2026-07-29,012200,PM,3340.0,3395.0,3255.0,3390.0,33157
2026-07-29,459510,AM,13810.0,14260.0,12330.0,12470.0,177347
2026-07-29,459510,PM,12680.0,14790.0,12680.0,14200.0,172971
2026-07-29,356860,AM,23800.0,24100.0,21250.0,21450.0,69282
2026-07-29,356860,PM,21550.0,21550.0,20450.0,21400.0,58765
2026-07-29,388790,AM,3315.0,3330.0,2960.0,2985.0,87157
2026-07-29,388790,PM,2980.0,3165.0,2935.0,3135.0,62810
2026-07-29,127120,AM,32350.0,32600.0,29950.0,29950.0,21705
2026-07-29,127120,PM,30000.0,30400.0,28150.0,29950.0,36820
2026-07-29,348340,AM,24750.0,25150.0,22950.0,23000.0,74517
2026-07-29,348340,PM,23050.0,23900.0,22150.0,23900.0,32480
2026-07-29,126340,AM,51700.0,52300.0,45850.0,46150.0,40184
2026-07-29,126340,PM,46000.0,47250.0,43650.0,47250.0,24481
2026-07-29,183300,AM,54400.0,54400.0,54400.0,54400.0,0
2026-07-29,183300,PM,54400.0,54400.0,54400.0,54400.0,0
2026-07-29,000150,AM,1079000.0,1092000.0,947000.0,949000.0,19434
2026-07-29,000150,PM,949000.0,999000.0,912000.0,999000.0,15633
2026-07-29,039030,AM,266000.0,269500.0,237000.0,239500.0,54992
2026-07-29,039030,PM,239500.0,249000.0,231500.0,249000.0,42038
2026-07-29,010120,AM,172800.0,176250.0,157600.0,157600.0,314966
2026-07-29,010120,PM,157600.0,163800.0,150700.0,163800.0,203996
2026-07-29,032820,AM,8620.0,8690.0,7650.0,7720.0,1093889
2026-07-29,032820,PM,7750.0,8080.0,7520.0,8080.0,598662
2026-07-29,000660,AM,1541000.0,1564500.0,1349000.0,1349000.0,2304453
2026-07-29,000660,PM,1349000.0,1408000.0,1250000.0,1401000.0,2328002
2026-07-29,043260,AM,14130.0,14390.0,12440.0,12560.0,402497
2026-07-29,043260,PM,12540.0,13100.0,12310.0,13100.0,238829
2026-07-29,399720,AM,43850.0,45750.0,41500.0,41650.0,69159
2026-07-29,399720,PM,41700.0,43450.0,40150.0,43100.0,42555
2026-07-29,108490,AM,180900.0,184400.0,160300.0,160700.0,82787
2026-07-29,108490,PM,160900.0,173600.0,155500.0,173400.0,49427
2026-07-29,168360,AM,10960.0,11080.0,9320.0,9480.0,76379
2026-07-29,168360,PM,9470.0,9900.0,8750.0,9840.0,118697
2026-07-29,486990,AM,18530.0,19100.0,15640.0,17075.0,114684
2026-07-29,486990,PM,17110.0,17250.0,16520.0,17190.0,49907
2026-07-29,084370,AM,100600.0,102000.0,88700.0,88800.0,69403
2026-07-29,084370,PM,89400.0,97700.0,87400.0,96800.0,74462
2026-07-29,319400,AM,22150.0,22950.0,21650.0,22150.0,1666548
2026-07-29,319400,PM,22300.0,23850.0,21750.0,23450.0,862026
2026-07-29,048260,AM,0.0,0.0,0.0,0.0,0
2026-07-29,048260,PM,0.0,0.0,0.0,0.0,0
2026-07-29,222800,AM,73500.0,75400.0,63900.0,64400.0,239250
2026-07-29,222800,PM,64400.0,68600.0,61800.0,68600.0,154684
2026-07-29,240810,AM,87700.0,88300.0,75200.0,76900.0,480908
2026-07-29,240810,PM,77200.0,83300.0,74400.0,83200.0,293593
2026-07-29,095610,AM,118400.0,131300.0,107400.0,108000.0,196127
2026-07-29,095610,PM,108000.0,114300.0,104800.0,114300.0,109426
2026-07-29,226950,AM,98500.0,99000.0,86600.0,87100.0,130607
2026-07-29,226950,PM,87100.0,94100.0,87100.0,94100.0,54779
2026-07-29,319660,AM,121900.0,123200.0,104700.0,105200.0,196337
2026-07-29,319660,PM,105600.0,115000.0,102500.0,114900.0,162080
2026-07-29,277810,AM,409000.0,417500.0,380500.0,383500.0,55931
2026-07-29,277810,PM,382500.0,410500.0,364000.0,410500.0,47836
2026-07-29,327260,AM,20050.0,20200.0,17200.0,17340.0,86652
2026-07-29,327260,PM,17370.0,18320.0,16750.0,18150.0,40980
2026-07-29,064290,AM,24900.0,25900.0,23000.0,23250.0,152903
2026-07-29,064290,PM,23250.0,24000.0,22000.0,23500.0,101208
2026-07-29,000250,AM,132000.0,132600.0,121900.0,122200.0,102260
2026-07-29,000250,PM,122300.0,126800.0,120500.0,126500.0,48133
2026-07-29,454910,AM,61100.0,61600.0,56200.0,56200.0,229308
2026-07-29,454910,PM,56200.0,57600.0,54500.0,57500.0,119794
2026-07-29,028300,AM,29600.0,30150.0,29050.0,29100.0,210891
2026-07-29,028300,PM,29100.0,31700.0,28600.0,31250.0,375928
2026-07-29,192410,AM,3950.0,4155.0,3595.0,3635.0,19468
2026-07-29,192410,PM,3635.0,3635.0,3445.0,3525.0,11513
2026-07-29,220630,AM,0.0,0.0,0.0,0.0,0
2026-07-29,220630,PM,0.0,0.0,0.0,0.0,0
2026-07-29,440110,AM,54000.0,54300.0,48150.0,48800.0,232768
2026-07-29,440110,PM,48750.0,50300.0,47050.0,50300.0,142888
2026-07-29,403870,AM,32200.0,32800.0,28450.0,28750.0,759509
2026-07-29,403870,PM,28800.0,29650.0,27600.0,29650.0,577598
2026-07-29,090360,AM,57300.0,58500.0,51400.0,51700.0,56440
2026-07-29,090360,PM,51600.0,55200.0,50300.0,55000.0,36444
2026-07-29,009420,AM,44000.0,44450.0,40650.0,40850.0,86151
2026-07-29,009420,PM,40850.0,41700.0,40250.0,41700.0,76092
2026-07-29,389500,AM,28950.0,29500.0,25350.0,25550.0,41689
2026-07-29,389500,PM,25700.0,26750.0,24750.0,26600.0,15054
2026-07-29,356680,AM,9460.0,9630.0,8480.0,8570.0,306750
2026-07-29,356680,PM,8560.0,8730.0,8280.0,8730.0,108354
2026-07-29,336260,AM,21650.0,22200.0,19680.0,19710.0,379408
2026-07-29,336260,PM,19710.0,20100.0,18700.0,20100.0,211669
2026-07-29,009150,AM,1107000.0,1135000.0,987000.0,988000.0,273802
2026-07-29,009150,PM,988000.0,1029000.0,926000.0,1029000.0,201194
2026-07-29,080220,AM,59400.0,61400.0,52200.0,53400.0,854431
2026-07-29,080220,PM,53200.0,55500.0,51400.0,55100.0,445815
2026-07-29,476830,AM,23650.0,23950.0,20750.0,20800.0,90279
2026-07-29,476830,PM,21050.0,21250.0,20150.0,21150.0,69967
2026-07-29,087010,AM,138800.0,142600.0,128400.0,128400.0,77514
2026-07-29,087010,PM,128500.0,135400.0,125500.0,135300.0,57120
2026-07-29,347700,AM,14710.0,14990.0,13375.0,13420.0,265707
2026-07-29,347700,PM,13460.0,13460.0,12900.0,13370.0,218597
2026-07-29,089970,AM,60400.0,61700.0,54500.0,54500.0,239638
2026-07-29,089970,PM,54900.0,57100.0,52000.0,57100.0,177474
2026-07-29,042700,AM,172800.0,176200.0,156300.0,156500.0,291335
2026-07-29,042700,PM,156500.0,167600.0,149100.0,167600.0,241131
2026-07-29,036930,AM,125100.0,127000.0,109300.0,110700.0,510839
2026-07-29,036930,PM,110400.0,116100.0,107300.0,116100.0,289663
2026-07-29,000500,AM,136300.0,139100.0,119600.0,119600.0,95877
2026-07-29,000500,PM,119600.0,122400.0,112500.0,122400.0,42576
2026-07-29,010170,AM,8070.0,8230.0,7100.0,7210.0,3508855
2026-07-29,010170,PM,7220.0,7450.0,6960.0,7450.0,1154229
2026-07-29,007390,AM,22500.0,22650.0,20800.0,21050.0,189797
2026-07-29,007390,PM,21050.0,22700.0,21050.0,22700.0,114718
2026-07-29,347850,AM,52900.0,53000.0,47450.0,47800.0,490150
2026-07-29,347850,PM,47700.0,48950.0,46550.0,48650.0,206281
2026-07-29,477850,AM,24400.0,26100.0,22550.0,22900.0,776298
2026-07-29,477850,PM,22900.0,24150.0,21600.0,23950.0,199035
2026-07-29,376900,AM,32200.0,32500.0,29900.0,30450.0,206884
2026-07-29,376900,PM,30150.0,30300.0,28250.0,29500.0,100891
2026-07-29,439960,AM,16580.0,17410.0,15320.0,15420.0,2836733
2026-07-29,439960,PM,15400.0,16040.0,15160.0,15920.0,613213
2026-07-30,000490,AM,5990.0,6070.0,5820.0,5960.0,25909
2026-07-30,000490,PM,5960.0,5990.0,5890.0,5890.0,15473
2026-07-30,004490,AM,48850.0,50000.0,48450.0,49100.0,10183
2026-07-30,004490,PM,49150.0,49150.0,48450.0,48800.0,7198
2026-07-30,029480,AM,1223.0,1256.0,1173.0,1226.0,61397
2026-07-30,029480,PM,1226.0,1235.0,1217.0,1230.0,7691
2026-07-30,094840,AM,13350.0,13800.0,12990.0,13640.0,16721
2026-07-30,094840,PM,13640.0,13970.0,13390.0,13960.0,9861
2026-07-30,091700,AM,5290.0,5380.0,5170.0,5370.0,30298
2026-07-30,091700,PM,5370.0,5380.0,5280.0,5290.0,17305
2026-07-30,013810,AM,1600.0,1638.0,1571.0,1601.0,4339
2026-07-30,013810,PM,1601.0,1601.0,1502.0,1520.0,6817
2026-07-30,002900,AM,5710.0,5830.0,5600.0,5690.0,42213
2026-07-30,002900,PM,5640.0,5650.0,5520.0,5640.0,52212
2026-07-30,068790,AM,7380.0,7650.0,7190.0,7650.0,33773
2026-07-30,068790,PM,7640.0,7810.0,7550.0,7800.0,22872
2026-07-30,039010,AM,5970.0,6030.0,5860.0,5960.0,6339
2026-07-30,039010,PM,5960.0,5970.0,5840.0,5840.0,1477
2026-07-30,049430,AM,19130.0,19300.0,19060.0,19210.0,14618
2026-07-30,049430,PM,19140.0,19220.0,19050.0,19190.0,2522
2026-07-30,051370,AM,5800.0,6010.0,5690.0,5910.0,20734
2026-07-30,051370,PM,5910.0,5920.0,5790.0,5840.0,9469
2026-07-30,005680,AM,12660.0,12970.0,12480.0,12680.0,15491
2026-07-30,005680,PM,12670.0,12670.0,12500.0,12630.0,4326
2026-07-30,083930,AM,9840.0,9940.0,9610.0,9850.0,22448
2026-07-30,083930,PM,9780.0,9780.0,9640.0,9750.0,7584
2026-07-30,241560,AM,58500.0,59300.0,57100.0,57500.0,94897
2026-07-30,241560,PM,57600.0,57800.0,56800.0,57600.0,45770
2026-07-30,049070,AM,16310.0,16350.0,15780.0,15870.0,26481
2026-07-30,049070,PM,15870.0,15880.0,15620.0,15650.0,9403
2026-07-30,126700,AM,8450.0,8790.0,8250.0,8560.0,48677
2026-07-30,126700,PM,8560.0,8560.0,8320.0,8460.0,14644
2026-07-30,041440,AM,5570.0,5630.0,5400.0,5600.0,46945
2026-07-30,041440,PM,5550.0,5600.0,5170.0,5440.0,16900
2026-07-30,108320,AM,31750.0,32200.0,30600.0,31150.0,26133
2026-07-30,108320,PM,31200.0,31200.0,30600.0,30700.0,15231
2026-07-30,054210,AM,6200.0,6280.0,6020.0,6140.0,12562
2026-07-30,054210,PM,6140.0,6140.0,5990.0,6140.0,11751
2026-07-30,243840,AM,3750.0,3855.0,3635.0,3750.0,70455
2026-07-30,243840,PM,3750.0,3840.0,3735.0,3740.0,24444
2026-07-30,297890,AM,1477.0,1504.0,1434.0,1471.0,374974
2026-07-30,297890,PM,1471.0,1483.0,1428.0,1433.0,107102
2026-07-30,085670,AM,2560.0,2580.0,2470.0,2515.0,118638
2026-07-30,085670,PM,2505.0,2540.0,2495.0,2500.0,12167
2026-07-30,056190,AM,18490.0,18760.0,17890.0,18190.0,37495
2026-07-30,056190,PM,18190.0,18210.0,17900.0,17930.0,21859
2026-07-30,060720,AM,8880.0,9110.0,8560.0,8830.0,80751
2026-07-30,060720,PM,8830.0,8930.0,8680.0,8680.0,17470
2026-07-30,088130,AM,4360.0,4440.0,4215.0,4370.0,27171
2026-07-30,088130,PM,4380.0,4425.0,4325.0,4325.0,13274
2026-07-30,029460,AM,25500.0,26900.0,24900.0,25750.0,17601
2026-07-30,029460,PM,25700.0,25800.0,25350.0,25600.0,2666
2026-07-30,086670,AM,13770.0,13850.0,13400.0,13730.0,5119
2026-07-30,086670,PM,13730.0,13730.0,13510.0,13520.0,1382
2026-07-30,236200,AM,46100.0,46750.0,45200.0,45300.0,13073
2026-07-30,236200,PM,45300.0,45500.0,44850.0,45100.0,4980
2026-07-30,007340,AM,36750.0,37650.0,36250.0,36900.0,48771
2026-07-30,007340,PM,37250.0,39200.0,37250.0,38700.0,69086
2026-07-30,348350,AM,7940.0,7970.0,7700.0,7810.0,6315
2026-07-30,348350,PM,7810.0,7810.0,7590.0,7600.0,2531
2026-07-30,019180,AM,5330.0,5420.0,5140.0,5290.0,17852
2026-07-30,019180,PM,5290.0,5310.0,5210.0,5210.0,17212
2026-07-30,259630,AM,7850.0,8080.0,7580.0,7990.0,28890
2026-07-30,259630,PM,7970.0,8020.0,7350.0,7800.0,11789
2026-07-30,000850,AM,31100.0,31100.0,29800.0,30300.0,6751
2026-07-30,000850,PM,30300.0,30300.0,30000.0,30150.0,1159
2026-07-30,393890,AM,6010.0,6110.0,5690.0,5860.0,58130
2026-07-30,393890,PM,5880.0,5930.0,5770.0,5790.0,14213
2026-07-30,036890,AM,12400.0,12480.0,11800.0,12000.0,17672
2026-07-30,036890,PM,12060.0,12060.0,11760.0,11830.0,6144
2026-07-30,045390,AM,2265.0,2300.0,2225.0,2255.0,93598
2026-07-30,045390,PM,2245.0,2250.0,2205.0,2205.0,71308
2026-07-30,034220,AM,8700.0,9070.0,8580.0,8650.0,1107919
2026-07-30,034220,PM,8640.0,8700.0,8510.0,8540.0,795253
2026-07-30,267270,AM,130200.0,130200.0,113400.0,114900.0,206869
2026-07-30,267270,PM,115100.0,115700.0,113300.0,114200.0,68710
2026-07-30,317770,AM,2670.0,2670.0,2440.0,2490.0,136290
2026-07-30,317770,PM,2485.0,2570.0,2475.0,2525.0,26912
2026-07-30,079370,AM,7200.0,7390.0,6840.0,7070.0,123912
2026-07-30,079370,PM,7070.0,7080.0,6910.0,6970.0,26803
2026-07-30,361610,AM,13070.0,13340.0,12590.0,12980.0,44180
2026-07-30,361610,PM,12970.0,13080.0,12840.0,13080.0,20749
2026-07-30,264660,AM,10630.0,10940.0,10300.0,10680.0,11175
2026-07-30,264660,PM,10680.0,10680.0,10230.0,10230.0,7397
2026-07-30,065450,AM,2790.0,2810.0,2700.0,2760.0,62640
2026-07-30,065450,PM,2760.0,2760.0,2715.0,2715.0,29806
2026-07-30,265520,AM,16380.0,16860.0,15920.0,16290.0,36989
2026-07-30,265520,PM,16280.0,16310.0,16020.0,16020.0,7941
2026-07-30,255440,AM,4965.0,4965.0,4965.0,4965.0,337745
2026-07-30,255440,PM,4965.0,4965.0,4910.0,4965.0,1012019
2026-07-30,248070,AM,12500.0,12770.0,12210.0,12470.0,24480
2026-07-30,248070,PM,12460.0,12680.0,12390.0,12680.0,41946
2026-07-30,272290,AM,17720.0,18110.0,17240.0,17470.0,60293
2026-07-30,272290,PM,17460.0,17580.0,17200.0,17280.0,32692
2026-07-30,222080,AM,6170.0,6280.0,5890.0,6030.0,186430
2026-07-30,222080,PM,6020.0,6080.0,5920.0,5940.0,86752
2026-07-30,137400,AM,26100.0,26550.0,25250.0,25750.0,39913
2026-07-30,137400,PM,25750.0,26100.0,25550.0,25650.0,22502
2026-07-30,017800,AM,67800.0,68300.0,66300.0,66600.0,35444
2026-07-30,017800,PM,66600.0,67000.0,66100.0,66500.0,20722
2026-07-30,125210,AM,4730.0,4820.0,4555.0,4650.0,14527
2026-07-30,125210,PM,4690.0,4705.0,4605.0,4665.0,7811
2026-07-30,071280,AM,5400.0,5530.0,5200.0,5320.0,36734
2026-07-30,071280,PM,5310.0,5340.0,5160.0,5200.0,15637
2026-07-30,082210,AM,1923.0,1940.0,1900.0,1918.0,20853
2026-07-30,082210,PM,1924.0,1957.0,1916.0,1957.0,5654
2026-07-30,102120,AM,5840.0,6040.0,5650.0,5840.0,69773
2026-07-30,102120,PM,5830.0,5890.0,5730.0,5730.0,12580
2026-07-30,267320,AM,1687.0,1708.0,1616.0,1674.0,145202
2026-07-30,267320,PM,1674.0,1683.0,1624.0,1639.0,23902
2026-07-30,083310,AM,6510.0,6670.0,6270.0,6620.0,32669
2026-07-30,083310,PM,6620.0,6720.0,6540.0,6600.0,12376
2026-07-30,382800,AM,3665.0,3795.0,3545.0,3655.0,75951
2026-07-30,382800,PM,3645.0,3740.0,3620.0,3640.0,42178
2026-07-30,054450,AM,7580.0,7780.0,7280.0,7580.0,30516
2026-07-30,054450,PM,7560.0,7580.0,7390.0,7390.0,10228
2026-07-30,017550,AM,1476.0,1486.0,1420.0,1447.0,93612
2026-07-30,017550,PM,1447.0,1452.0,1429.0,1443.0,43661
2026-07-30,014940,AM,3985.0,4075.0,3855.0,4015.0,152334
2026-07-30,014940,PM,4010.0,4010.0,3910.0,3925.0,57523
2026-07-30,190510,AM,12050.0,12450.0,11760.0,12170.0,12696
2026-07-30,190510,PM,12180.0,12200.0,11830.0,11850.0,5350
2026-07-30,463480,AM,3415.0,3450.0,3275.0,3330.0,5694
2026-07-30,463480,PM,3345.0,3390.0,3325.0,3330.0,2846
2026-07-30,061970,AM,3065.0,3145.0,2890.0,2980.0,725842
2026-07-30,061970,PM,2980.0,3010.0,2960.0,2970.0,145292
2026-07-30,101160,AM,26600.0,27450.0,25950.0,26050.0,27557
2026-07-30,101160,PM,26000.0,26150.0,25300.0,25300.0,21533
2026-07-30,008830,AM,7810.0,8210.0,7730.0,8140.0,34187
2026-07-30,008830,PM,8120.0,8180.0,8010.0,8010.0,10279
2026-07-30,033500,AM,15330.0,15535.0,14830.0,15010.0,31663
2026-07-30,033500,PM,15070.0,15070.0,14660.0,14720.0,14560
2026-07-30,033240,AM,20400.0,20700.0,19500.0,19700.0,29941
2026-07-30,033240,PM,19680.0,19750.0,19210.0,19310.0,15172
2026-07-30,011690,AM,2690.0,2720.0,2555.0,2665.0,56515
2026-07-30,011690,PM,2660.0,2695.0,2615.0,2650.0,29252
2026-07-30,078890,AM,3330.0,3395.0,3230.0,3330.0,28967
2026-07-30,078890,PM,3330.0,3330.0,3260.0,3295.0,7834
2026-07-30,172670,AM,7720.0,8000.0,7400.0,7680.0,18691
2026-07-30,172670,PM,7660.0,7690.0,7400.0,7440.0,11231
2026-07-30,213420,AM,26950.0,27700.0,26000.0,26700.0,41951
2026-07-30,213420,PM,26700.0,27050.0,26650.0,26800.0,26043
2026-07-30,099440,AM,3585.0,3695.0,3530.0,3645.0,273508
2026-07-30,099440,PM,3645.0,3685.0,3610.0,3685.0,108115
2026-07-30,073490,AM,24550.0,25450.0,23750.0,24350.0,16399
2026-07-30,073490,PM,24350.0,24450.0,23950.0,24100.0,7500
2026-07-30,115440,AM,5680.0,5810.0,5450.0,5650.0,15027
2026-07-30,115440,PM,5630.0,5680.0,5550.0,5550.0,4681
2026-07-30,084850,AM,6800.0,6970.0,6690.0,6950.0,17985
2026-07-30,084850,PM,6950.0,7250.0,6880.0,7180.0,12138
2026-07-30,100840,AM,23400.0,23600.0,22550.0,22800.0,38857
2026-07-30,100840,PM,22800.0,22900.0,22250.0,22250.0,11620
2026-07-30,091580,AM,12060.0,12350.0,11780.0,11900.0,42420
2026-07-30,091580,PM,11960.0,12220.0,11610.0,11620.0,27075
2026-07-30,017960,AM,20250.0,20600.0,19630.0,20000.0,96804
2026-07-30,017960,PM,19950.0,20050.0,19680.0,19790.0,53903
2026-07-30,046890,AM,7330.0,7640.0,7120.0,7420.0,126093
2026-07-30,046890,PM,7390.0,7430.0,7360.0,7400.0,47185
2026-07-30,065680,AM,20300.0,21000.0,19780.0,20100.0,3445
2026-07-30,065680,PM,19950.0,19950.0,19600.0,19740.0,3288
2026-07-30,192650,AM,3905.0,3960.0,3760.0,3940.0,145939
2026-07-30,192650,PM,3925.0,3975.0,3875.0,3900.0,40919
2026-07-30,340570,AM,56000.0,56200.0,54200.0,54600.0,5888
2026-07-30,340570,PM,54500.0,54700.0,53600.0,53800.0,5514
2026-07-30,228760,AM,10760.0,10920.0,10540.0,10630.0,34543
2026-07-30,228760,PM,10630.0,10640.0,10330.0,10330.0,9005
2026-07-30,105840,AM,11880.0,12030.0,11320.0,11470.0,44468
2026-07-30,105840,PM,11470.0,11470.0,10980.0,11090.0,44346
2026-07-30,211270,AM,6340.0,6560.0,6100.0,6350.0,16412
2026-07-30,211270,PM,6330.0,6390.0,6170.0,6200.0,10668
2026-07-30,079940,AM,47150.0,47300.0,47100.0,47200.0,7557
2026-07-30,079940,PM,47200.0,47200.0,47100.0,47100.0,1610
2026-07-30,376300,AM,19680.0,19680.0,19110.0,19390.0,14603
2026-07-30,376300,PM,19390.0,19430.0,18920.0,19050.0,6545
2026-07-30,101170,AM,6680.0,6680.0,6210.0,6350.0,16038
2026-07-30,101170,PM,6310.0,6490.0,6240.0,6490.0,9892
2026-07-30,050890,AM,7780.0,7960.0,7440.0,7630.0,163032
2026-07-30,050890,PM,7620.0,7630.0,7380.0,7410.0,96042
2026-07-30,053080,AM,7330.0,7440.0,6960.0,7160.0,10040
2026-07-30,053080,PM,7160.0,7160.0,6930.0,6980.0,6295
2026-07-30,297090,AM,3325.0,3350.0,3245.0,3305.0,22550
2026-07-30,297090,PM,3305.0,3305.0,3195.0,3205.0,8112
2026-07-30,090460,AM,13130.0,13690.0,12790.0,13220.0,77143
2026-07-30,090460,PM,13240.0,13340.0,13090.0,13100.0,63957
2026-07-30,078150,AM,1661.0,1685.0,1608.0,1637.0,161133
2026-07-30,078150,PM,1637.0,1642.0,1601.0,1601.0,73287
2026-07-30,100590,AM,2680.0,2710.0,2560.0,2610.0,21255
2026-07-30,100590,PM,2610.0,2610.0,2525.0,2530.0,10306
2026-07-30,441270,AM,6240.0,6350.0,6060.0,6110.0,92133
2026-07-30,441270,PM,6110.0,6140.0,5950.0,5950.0,19870
2026-07-30,006400,AM,367500.0,380000.0,359000.0,360500.0,130910
2026-07-30,006400,PM,360500.0,386000.0,355000.0,358500.0,195213
2026-07-30,368600,AM,1162.0,1322.0,987.0,1132.0,2669091
2026-07-30,368600,PM,1152.0,1213.0,1006.0,1006.0,607225
2026-07-30,289930,AM,5940.0,6130.0,5770.0,6000.0,18776
2026-07-30,289930,PM,5990.0,6040.0,5860.0,6000.0,3775
2026-07-30,180640,AM,116300.0,116300.0,110100.0,111500.0,32240
2026-07-30,180640,PM,111500.0,111500.0,107600.0,108500.0,23325
2026-07-30,093320,AM,132000.0,137200.0,131400.0,132100.0,5927
2026-07-30,093320,PM,132100.0,132400.0,130400.0,131000.0,1730
2026-07-30,459550,AM,1224.0,1231.0,1175.0,1196.0,276351
2026-07-30,459550,PM,1196.0,1197.0,1105.0,1105.0,189122
2026-07-30,241770,AM,31650.0,33000.0,30900.0,31700.0,1609
2026-07-30,241770,PM,31700.0,32050.0,30850.0,31250.0,3640
2026-07-30,037460,AM,30000.0,31100.0,29150.0,30150.0,17899
2026-07-30,037460,PM,30150.0,30250.0,29000.0,29150.0,8495
2026-07-30,018880,AM,3250.0,3410.0,3175.0,3270.0,1571564
2026-07-30,018880,PM,3270.0,3300.0,3240.0,3265.0,677864
2026-07-30,336370,AM,5810.0,5970.0,5670.0,5760.0,40679
2026-07-30,336370,PM,5760.0,5770.0,5660.0,5700.0,11107
2026-07-30,432470,AM,6470.0,6560.0,6120.0,6460.0,12495
2026-07-30,432470,PM,6450.0,6450.0,6200.0,6200.0,8382
2026-07-30,361390,AM,10540.0,10760.0,10240.0,10450.0,20516
2026-07-30,361390,PM,10450.0,10490.0,10010.0,10110.0,5818
2026-07-30,352820,AM,169600.0,170500.0,164600.0,165700.0,122830
2026-07-30,352820,PM,165600.0,165600.0,162000.0,163000.0,63936
2026-07-30,140670,AM,8120.0,8250.0,7700.0,8060.0,39031
2026-07-30,140670,PM,8040.0,8200.0,7960.0,7970.0,5555
2026-07-30,036620,AM,4185.0,4210.0,4005.0,4060.0,103643
2026-07-30,036620,PM,4050.0,4085.0,3960.0,3965.0,33295
2026-07-30,378340,AM,8120.0,8400.0,7800.0,8120.0,23317
2026-07-30,378340,PM,8110.0,8230.0,7870.0,7870.0,5081
2026-07-30,131390,AM,0.0,0.0,0.0,0.0,0
2026-07-30,131390,PM,0.0,0.0,0.0,0.0,0
2026-07-30,052400,AM,36400.0,37100.0,35350.0,36350.0,18600
2026-07-30,052400,PM,36450.0,37050.0,36150.0,36800.0,10205
2026-07-30,129920,AM,3780.0,3880.0,3620.0,3810.0,19273
2026-07-30,129920,PM,3820.0,4050.0,3820.0,4020.0,17650
2026-07-30,209640,AM,2655.0,2715.0,2555.0,2695.0,52092
2026-07-30,209640,PM,2695.0,2715.0,2655.0,2655.0,8907
2026-07-30,145020,AM,233000.0,234000.0,224000.0,226000.0,8622
2026-07-30,145020,PM,226000.0,227500.0,224000.0,224500.0,5874
2026-07-30,036810,AM,16380.0,16800.0,15450.0,15510.0,41462
2026-07-30,036810,PM,15490.0,15520.0,15200.0,15390.0,23552
2026-07-30,072950,AM,6280.0,6630.0,6190.0,6460.0,78392
2026-07-30,072950,PM,6460.0,6480.0,6360.0,6450.0,18328
2026-07-30,097230,AM,14490.0,14750.0,14020.0,14420.0,154852
2026-07-30,097230,PM,14400.0,14440.0,14200.0,14290.0,40462
2026-07-30,121600,AM,36500.0,37300.0,35200.0,35850.0,16612
2026-07-30,121600,PM,35850.0,36050.0,35350.0,35600.0,11812
2026-07-30,383310,AM,21200.0,21750.0,20500.0,21100.0,61328
2026-07-30,383310,PM,21150.0,21250.0,20550.0,20750.0,29672
2026-07-30,110990,AM,12950.0,13600.0,12560.0,13030.0,37235
2026-07-30,110990,PM,13060.0,13060.0,12720.0,12750.0,11177
2026-07-30,036200,AM,6500.0,6730.0,6350.0,6420.0,45433
2026-07-30,036200,PM,6420.0,6580.0,6280.0,6300.0,40672
2026-07-30,149950,AM,7160.0,7310.0,6890.0,7060.0,18744
2026-07-30,149950,PM,7060.0,7060.0,6900.0,6990.0,5189
2026-07-30,061090,AM,35750.0,35950.0,34500.0,34700.0,10222
2026-07-30,061090,PM,35050.0,35050.0,34000.0,34300.0,2132
2026-07-30,038880,AM,3460.0,3460.0,3120.0,3125.0,4375
2026-07-30,038880,PM,3125.0,3205.0,3065.0,3065.0,500
2026-07-30,039440,AM,18630.0,19330.0,17860.0,18410.0,28523
2026-07-30,039440,PM,18470.0,18470.0,17980.0,17980.0,11460
2026-07-30,114810,AM,7450.0,7660.0,7180.0,7240.0,227539
2026-07-30,114810,PM,7220.0,7250.0,7090.0,7250.0,89093
2026-07-30,006260,AM,246500.0,252500.0,229000.0,230500.0,46102
