출발일,code,유형,시장,창완결_40,창완결_126,cum2,gap240,atr_pct,목표거리,P0,P0_봉,P0_사유,P1,P1_봉,보유40,R_s95_t8_h,R_s95_t8_h_봉,R_s95_t8_t,R_s95_t8_t_봉,R_s95_t8_u,R_s95_t8_u_봉,R_s95_t8_n,R_s95_t8_n_봉,R_s95_t12_h,R_s95_t12_h_봉,R_s95_t12_t,R_s95_t12_t_봉,R_s95_t12_u,R_s95_t12_u_봉,R_s95_t12_n,R_s95_t12_n_봉,R_s95_t20_h,R_s95_t20_h_봉,R_s95_t20_t,R_s95_t20_t_봉,R_s95_t20_u,R_s95_t20_u_봉,R_s95_t20_n,R_s95_t20_n_봉,R_s97_t8_h,R_s97_t8_h_봉,R_s97_t8_t,R_s97_t8_t_봉,R_s97_t8_u,R_s97_t8_u_봉,R_s97_t8_n,R_s97_t8_n_봉,R_s97_t12_h,R_s97_t12_h_봉,R_s97_t12_t,R_s97_t12_t_봉,R_s97_t12_u,R_s97_t12_u_봉,R_s97_t12_n,R_s97_t12_n_봉,R_s97_t20_h,R_s97_t20_h_봉,R_s97_t20_t,R_s97_t20_t_봉,R_s97_t20_u,R_s97_t20_u_봉,R_s97_t20_n,R_s97_t20_n_봉,R_s92_t8_h,R_s92_t8_h_봉,R_s92_t8_t,R_s92_t8_t_봉,R_s92_t8_u,R_s92_t8_u_봉,R_s92_t8_n,R_s92_t8_n_봉,R_s92_t12_h,R_s92_t12_h_봉,R_s92_t12_t,R_s92_t12_t_봉,R_s92_t12_u,R_s92_t12_u_봉,R_s92_t12_n,R_s92_t12_n_봉,R_s92_t20_h,R_s92_t20_h_봉,R_s92_t20_t,R_s92_t20_t_봉,R_s92_t20_u,R_s92_t20_u_봉,R_s92_t20_n,R_s92_t20_n_봉,Q_t8_be,Q_t8_tr,Q_t12_be,Q_t12_tr,Q_t20_be,Q_t20_tr,연
2022-06-23,001250,A,KOSPI,True,True,-0.16516516516516522,-0.010103707660123695,0.08237410071942446,0.09892086330935251,0.09892086330935257,1,목표,0.16830935251798562,5,0.32014388489208634,0.09892086330935257,1,0.06594724220623505,1,0.13189448441246987,2,0.2939568345323742,4,0.09892086330935257,1,0.06594724220623505,1,0.13189448441246987,2,0.23769784172661867,5,0.09892086330935257,1,0.06594724220623505,1,0.13189448441246987,2,0.12517985611510785,7,0.09892086330935257,1,0.06594724220623505,1,0.13189448441246987,2,0.2939568345323742,4,0.09892086330935257,1,0.06594724220623505,1,0.13189448441246987,2,0.23769784172661867,5,0.09892086330935257,1,0.06594724220623505,1,0.13189448441246987,2,0.12517985611510785,7,0.09892086330935257,1,0.06594724220623505,1,0.13189448441246987,2,0.2939568345323742,4,0.09892086330935257,1,0.06594724220623505,1,0.13189448441246987,2,0.23769784172661867,5,0.09892086330935257,1,0.06594724220623505,1,0.13189448441246987,2,0.12517985611510785,7,0.19643884892086338,0.19643884892086338,0.16830935251798562,0.16830935251798562,0.11205035971223021,0.11205035971223021,2022
2022-09-26,001250,A,KOSPI,True,True,-0.125,-0.07739150382682325,0.055334538878842675,0.07142857142857142,-0.050000000000000044,2,손절,-0.050000000000000044,2,-0.01446654611211573,-0.050000000000000044,2,-0.050000000000000044,2,-0.050000000000000044,2,-0.050000000000000044,2,-0.050000000000000044,2,-0.050000000000000044,2,-0.050000000000000044,2,-0.050000000000000044,2,-0.050000000000000044,2,-0.050000000000000044,2,-0.050000000000000044,2,-0.050000000000000044,2,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.05005424954792048,4,-0.05005424954792048,4,-0.05005424954792048,4,-0.05005424954792048,4,-0.05952983725135619,11,0.04761904761904767,5,-0.05952983725135619,11,-0.05952983725135619,11,-0.07999999999999996,11,0.04761904761904767,5,-0.07999999999999996,11,-0.07999999999999996,11,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,2022
2007-08-17,003410,A,KOSPI,True,True,-0.12110726643598613,-0.0292839057946781,0.06318897637795279,0.06889763779527554,0.06889763779527547,3,목표,0.10610236220472435,19,0.25196850393700787,0.06889763779527547,3,0.04593175853018372,1,0.09186351706036744,3,0.19527559055118116,16,0.06889763779527547,3,0.04593175853018372,1,0.09186351706036744,3,0.14330708661417324,19,0.06889763779527547,3,0.04593175853018372,1,0.09186351706036744,3,0.25196850393700787,40,0.06889763779527547,3,0.04593175853018372,1,0.09186351706036744,3,0.19527559055118116,16,0.06889763779527547,3,0.04593175853018372,1,0.09186351706036744,3,0.14330708661417324,19,0.06889763779527547,3,0.04593175853018372,1,0.09186351706036744,3,0.25196850393700787,40,0.06889763779527547,3,0.04593175853018372,1,0.09186351706036744,3,0.19527559055118116,16,0.06889763779527547,3,0.04593175853018372,1,0.09186351706036744,3,0.14330708661417324,19,0.06889763779527547,3,0.04593175853018372,1,0.09186351706036744,3,0.25196850393700787,40,0.1320866141732283,0.1320866141732283,0.10610236220472435,0.10610236220472435,0.11712598425196852,0.11712598425196852,2007
2006-01-23,003410,A,KOSPI,True,True,-0.15107913669064743,-0.061423186218298675,0.06398305084745762,0.08898305084745763,-0.05661016949152542,11,트레일,-0.05661016949152542,11,0.39830508474576276,-0.048813559322033795,3,-0.048813559322033795,3,-0.048813559322033795,3,-0.048813559322033795,3,-0.05661016949152542,11,0.05932203389830515,4,-0.05661016949152542,11,-0.05661016949152542,11,-0.0661016949152543,11,0.05932203389830515,4,-0.0661016949152543,11,-0.0661016949152543,11,-0.04644067796610163,3,-0.04644067796610163,3,-0.04644067796610163,3,-0.04644067796610163,3,-0.04644067796610163,3,-0.04644067796610163,3,-0.04644067796610163,3,-0.04644067796610163,3,-0.04644067796610163,3,-0.04644067796610163,3,-0.04644067796610163,3,-0.04644067796610163,3,-0.048813559322033795,3,-0.048813559322033795,3,-0.048813559322033795,3,-0.048813559322033795,3,-0.05661016949152542,11,0.05932203389830515,4,-0.05661016949152542,11,-0.05661016949152542,11,-0.09559322033898299,12,0.05932203389830515,4,-0.09559322033898299,12,-0.09559322033898299,12,-0.05661016949152542,-0.05661016949152542,-0.05661016949152542,-0.05661016949152542,-0.05661016949152542,-0.05661016949152542,2006
2006-01-20,003410,A,KOSPI,True,True,-0.125,0.003117999842354724,0.05932539682539681,0.07142857142857141,-0.05295289273116677,1,손절,-0.05295289273116677,1,0.36904761904761907,-0.05295289273116677,1,-0.05295289273116677,1,-0.05295289273116677,1,-0.05295289273116677,1,-0.05295289273116677,1,-0.05295289273116677,1,-0.05295289273116677,1,-0.05295289273116677,1,-0.05295289273116677,1,-0.05295289273116677,1,-0.05295289273116677,1,-0.05295289273116677,1,-0.033015058893928195,1,-0.033015058893928195,1,-0.033015058893928195,1,-0.033015058893928195,1,-0.033015058893928195,1,-0.033015058893928195,1,-0.033015058893928195,1,-0.033015058893928195,1,-0.033015058893928195,1,-0.033015058893928195,1,-0.033015058893928195,1,-0.033015058893928195,1,-0.0580952380952382,2,-0.0580952380952382,2,-0.0580952380952382,2,-0.0580952380952382,2,-0.08285964348702457,2,-0.08285964348702457,2,-0.08285964348702457,2,-0.08285964348702457,2,-0.08285964348702457,2,-0.08285964348702457,2,-0.08285964348702457,2,-0.08285964348702457,2,-0.05295289273116677,-0.05295289273116677,-0.05295289273116677,-0.05295289273116677,-0.05295289273116677,-0.05295289273116677,2006
2005-03-30,003410,S2a,KOSPI,True,True,-0.1420118343195267,0.107803969630891,0.09793103448275864,0.08275862068965519,-0.08662068965517233,10,트레일,-0.08662068965517233,10,-0.11034482758620678,-0.04510344827586199,5,-0.04510344827586199,5,-0.04510344827586199,5,-0.04510344827586199,5,-0.08662068965517233,10,-0.08662068965517233,10,-0.08662068965517233,10,-0.08662068965517233,10,-0.11775574712643688,11,-0.11775574712643688,11,-0.11775574712643688,11,-0.11775574712643688,11,-0.04510344827586199,5,-0.04510344827586199,5,-0.04510344827586199,5,-0.04510344827586199,5,-0.08662068965517233,10,-0.08662068965517233,10,-0.08662068965517233,10,-0.08662068965517233,10,-0.09918218390804612,11,-0.09918218390804612,11,-0.09918218390804612,11,-0.09918218390804612,11,-0.04510344827586199,5,-0.04510344827586199,5,-0.04510344827586199,5,-0.04510344827586199,5,-0.08662068965517233,10,-0.08662068965517233,10,-0.08662068965517233,10,-0.08662068965517233,10,-0.14561609195402303,12,-0.14561609195402303,12,-0.14561609195402303,12,-0.14561609195402303,12,-0.08662068965517233,-0.08662068965517233,-0.08662068965517233,-0.08662068965517233,-0.08662068965517233,-0.08662068965517233,2005
2018-10-11,003410,A,KOSPI,True,True,-0.12140575079872207,0.07771369494910974,0.060909090909090906,0.06909090909090909,-0.06559999999999999,9,트레일,-0.06559999999999999,9,0.08727272727272717,-0.023127272727272663,7,0.04606060606060591,4,-0.023127272727272663,7,-0.023127272727272663,7,-0.06559999999999999,9,0.04606060606060591,4,-0.06559999999999999,9,-0.06559999999999999,9,-0.09145454545454546,10,0.04606060606060591,4,-0.09145454545454546,10,-0.09145454545454546,10,-0.023127272727272663,7,0.04606060606060591,4,-0.023127272727272663,7,-0.023127272727272663,7,-0.06559999999999999,9,0.04606060606060591,4,-0.06559999999999999,9,-0.06559999999999999,9,-0.0723272727272728,9,0.04606060606060591,4,-0.0723272727272728,9,-0.0723272727272728,9,-0.023127272727272663,7,0.04606060606060591,4,-0.023127272727272663,7,-0.023127272727272663,7,-0.06559999999999999,9,0.04606060606060591,4,-0.06559999999999999,9,-0.06559999999999999,9,-0.12014545454545456,11,0.04606060606060591,4,-0.12014545454545456,11,-0.12014545454545456,11,-0.06559999999999999,-0.06559999999999999,-0.06559999999999999,-0.06559999999999999,-0.06559999999999999,-0.06559999999999999,2018
2002-09-09,003410,S2a,KOSPI,True,True,-0.2053571428571429,-0.030303030303030276,0.06165730337078653,0.12921348314606743,0.1292134831460674,7,목표,0.08494382022471914,11,-0.1573033707865168,0.1292134831460674,7,0.08614232209737827,1,0.17228464419475653,7,0.08797752808988779,9,0.1292134831460674,7,0.08614232209737827,1,0.17228464419475653,7,0.04067415730337087,11,0.1292134831460674,7,0.08614232209737827,1,0.17228464419475653,7,-0.050000000000000155,14,0.1292134831460674,7,0.08614232209737827,1,0.17228464419475653,7,0.08797752808988779,9,0.1292134831460674,7,0.08614232209737827,1,0.17228464419475653,7,0.04067415730337087,11,0.1292134831460674,7,0.08614232209737827,1,0.17228464419475653,7,-0.030000000000000027,14,0.1292134831460674,7,0.08614232209737827,1,0.17228464419475653,7,0.08797752808988779,9,0.1292134831460674,7,0.08614232209737827,1,0.17228464419475653,7,0.04067415730337087,11,0.1292134831460674,7,0.08614232209737827,1,0.17228464419475653,7,-0.05393258426966285,14,0.1085955056179776,0.1085955056179776,0.08494382022471914,0.08494382022471914,0.0646067415730337,0.03764044943820227,2002
2002-12-24,003620,A,KOSPI,True,True,-0.13283582089552237,-0.1437871114669883,0.08795180722891566,0.07659208261617899,-0.09087779690189335,3,손절,-0.09087779690189335,3,-0.025817555938037917,-0.06099827882960407,2,-0.06099827882960407,2,-0.06099827882960407,2,-0.06099827882960407,2,-0.09087779690189335,3,-0.09087779690189335,3,-0.09087779690189335,3,-0.09087779690189335,3,-0.09087779690189335,3,-0.09087779690189335,3,-0.09087779690189335,3,-0.09087779690189335,3,-0.06099827882960407,2,-0.06099827882960407,2,-0.06099827882960407,2,-0.06099827882960407,2,-0.07173838209982797,2,-0.07173838209982797,2,-0.07173838209982797,2,-0.07173838209982797,2,-0.07173838209982797,2,-0.07173838209982797,2,-0.07173838209982797,2,-0.07173838209982797,2,-0.06099827882960407,2,-0.06099827882960407,2,-0.06099827882960407,2,-0.06099827882960407,2,-0.10182444061962137,3,-0.10182444061962137,3,-0.10182444061962137,3,-0.10182444061962137,3,-0.11958691910499142,3,-0.11958691910499142,3,-0.11958691910499142,3,-0.11958691910499142,3,-0.09087779690189335,-0.09087779690189335,-0.09087779690189335,-0.09087779690189335,-0.09087779690189335,-0.09087779690189335,2002
2006-01-23,003620,A,KOSPI,True,True,-0.13374233128834345,-0.0784893839192482,0.044405099150141604,0.07719546742209628,0.07719546742209626,2,목표,0.03859773371104813,7,-0.07648725212464591,0.07719546742209626,2,0.051463644948064324,1,0.10292728989612843,2,0.03728045325779039,6,0.07719546742209626,2,0.051463644948064324,1,0.10292728989612843,2,-0.007818696883852505,9,0.07719546742209626,2,0.051463644948064324,1,0.10292728989612843,2,-0.0634560906515581,13,0.07719546742209626,2,0.051463644948064324,1,0.10292728989612843,2,0.03728045325779039,6,0.07719546742209626,2,0.051463644948064324,1,0.10292728989612843,2,-0.007818696883852505,9,0.07719546742209626,2,0.051463644948064324,1,0.10292728989612843,2,-0.043739376770538296,12,0.07719546742209626,2,0.051463644948064324,1,0.10292728989612843,2,0.03728045325779039,6,0.07719546742209626,2,0.051463644948064324,1,0.10292728989612843,2,-0.007818696883852505,9,0.07719546742209626,2,0.051463644948064324,1,0.10292728989612843,2,-0.07648725212464591,40,0.05723796033994333,0.05723796033994333,0.03859773371104813,0.03468838526912188,0.03859773371104813,-0.010410764872521183,2006
1999-07-27,003620,S2a,KOSPI,True,True,-0.19723183391003463,-0.07376477646791735,0.15431034482758618,0.12284482758620689,0.12284482758620685,2,목표,0.13038793103448265,4,-0.2586206896551725,0.12284482758620685,2,0.0818965517241379,1,0.1637931034482758,2,0.12620689655172423,3,0.12284482758620685,2,0.0818965517241379,1,0.1637931034482758,2,0.13793103448275845,4,0.12284482758620685,2,0.0818965517241379,1,0.1637931034482758,2,0.20689655172413812,15,0.12284482758620685,2,0.0818965517241379,1,0.1637931034482758,2,0.12620689655172423,3,0.12284482758620685,2,0.0818965517241379,1,0.1637931034482758,2,0.13793103448275845,4,0.12284482758620685,2,0.0818965517241379,1,0.1637931034482758,2,0.20689655172413812,15,0.12284482758620685,2,0.0818965517241379,1,0.1637931034482758,2,0.12620689655172423,3,0.12284482758620685,2,0.0818965517241379,1,0.1637931034482758,2,0.13793103448275845,4,0.12284482758620685,2,0.0818965517241379,1,0.1637931034482758,2,0.20689655172413812,15,0.12452586206896554,0.12452586206896554,0.13038793103448265,0.13038793103448265,0.1648706896551725,0.1648706896551725,1999
1999-07-26,003620,S2a,KOSPI,True,True,-0.2545454545454545,-0.016813607395056884,0.13567073170731708,0.17073170731707316,-0.050000000000000044,1,손절,-0.050000000000000044,1,-0.28861788617886175,-0.050000000000000044,1,-0.050000000000000044,1,-0.050000000000000044,1,-0.050000000000000044,1,-0.050000000000000044,1,-0.050000000000000044,1,-0.050000000000000044,1,-0.050000000000000044,1,-0.050000000000000044,1,-0.050000000000000044,1,-0.050000000000000044,1,-0.050000000000000044,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,1999
1997-01-30,003620,A,KOSPI,True,True,-0.15243902439024393,0.008208314696389163,0.10201438848920863,0.08992805755395689,-0.05773441247002409,1,손절,-0.05773441247002409,1,-0.1151079136690647,-0.05773441247002409,1,-0.05773441247002409,1,-0.05773441247002409,1,-0.05773441247002409,1,-0.05773441247002409,1,-0.05773441247002409,1,-0.05773441247002409,1,-0.05773441247002409,1,-0.05773441247002409,1,-0.05773441247002409,1,-0.05773441247002409,1,-0.05773441247002409,1,-0.03789724220623503,1,-0.03789724220623503,1,-0.03789724220623503,1,-0.03789724220623503,1,-0.03789724220623503,1,-0.03789724220623503,1,-0.03789724220623503,1,-0.03789724220623503,1,-0.03789724220623503,1,-0.03789724220623503,1,-0.03789724220623503,1,-0.03789724220623503,1,-0.053525179856115046,4,-0.053525179856115046,4,-0.053525179856115046,4,-0.053525179856115046,4,-0.08749016786570751,5,-0.08749016786570751,5,-0.08749016786570751,5,-0.08749016786570751,5,-0.08749016786570751,5,-0.08749016786570751,5,-0.08749016786570751,5,-0.08749016786570751,5,-0.05773441247002409,-0.05773441247002409,-0.05773441247002409,-0.05773441247002409,-0.05773441247002409,-0.05773441247002409,1997
2026-07-14,009160,A,KOSPI,False,False,-0.13970588235294112,-0.05859081975182401,0.065491452991453,0.0811965811965812,-0.05794871794871792,3,트레일,-0.05794871794871792,3,0.04807692307692313,-0.015128205128205119,3,0.05413105413105401,1,-0.015128205128205119,3,-0.015128205128205119,3,-0.05794871794871792,3,0.05413105413105401,1,-0.05794871794871792,3,-0.05794871794871792,3,-0.0642094017094017,4,0.05413105413105401,1,-0.0642094017094017,4,-0.0642094017094017,4,-0.015128205128205119,3,0.05413105413105401,1,-0.015128205128205119,3,-0.015128205128205119,3,-0.044508547008547006,3,0.05413105413105401,1,-0.044508547008547006,3,-0.044508547008547006,3,-0.044508547008547006,3,0.05413105413105401,1,-0.044508547008547006,3,-0.044508547008547006,3,-0.015128205128205119,3,0.05413105413105401,1,-0.015128205128205119,3,-0.015128205128205119,3,-0.05794871794871792,3,0.05413105413105401,1,-0.05794871794871792,3,-0.05794871794871792,3,-0.0937606837606838,10,0.05413105413105401,1,-0.0937606837606838,10,-0.0937606837606838,10,-0.05794871794871792,-0.05794871794871792,-0.05794871794871792,-0.05794871794871792,-0.05794871794871792,-0.05794871794871792,2026
2011-08-08,010950,B,KOSPI,True,True,-0.0848056537102474,0.16474291710388256,0.06332046332046332,0.2432432432432432,-0.09209498069498068,1,손절,-0.09209498069498068,1,-0.23629343629343624,-0.07644787644787643,2,-0.07644787644787643,2,-0.07644787644787643,2,-0.07644787644787643,2,-0.08942084942084938,3,-0.08942084942084938,3,-0.08942084942084938,3,-0.08942084942084938,3,-0.11081467181467186,3,-0.11081467181467186,3,-0.11081467181467186,3,-0.11081467181467186,3,-0.09209498069498068,1,-0.09209498069498068,1,-0.09209498069498068,1,-0.09209498069498068,1,-0.09209498069498068,1,-0.09209498069498068,1,-0.09209498069498068,1,-0.09209498069498068,1,-0.09209498069498068,1,-0.09209498069498068,1,-0.09209498069498068,1,-0.09209498069498068,1,-0.07644787644787643,2,-0.07644787644787643,2,-0.07644787644787643,2,-0.07644787644787643,2,-0.08942084942084938,3,-0.08942084942084938,3,-0.08942084942084938,3,-0.08942084942084938,3,-0.13889420849420842,4,-0.13889420849420842,4,-0.13889420849420842,4,-0.13889420849420842,4,-0.09209498069498068,-0.09209498069498068,-0.09209498069498068,-0.09209498069498068,-0.09209498069498068,-0.09209498069498068,2011
2011-08-05,010950,B,KOSPI,True,True,-0.15533980582524276,0.17689055894786287,0.05919540229885058,0.23371647509578541,-0.09905210727969349,1,손절,-0.09905210727969349,1,-0.30268199233716475,-0.062375478927203076,2,-0.062375478927203076,2,-0.062375478927203076,2,-0.062375478927203076,2,-0.10314176245210727,2,-0.10314176245210727,2,-0.10314176245210727,2,-0.10314176245210727,2,-0.11762835249042147,4,-0.11762835249042147,4,-0.11762835249042147,4,-0.11762835249042147,4,-0.09905210727969349,1,-0.09905210727969349,1,-0.09905210727969349,1,-0.09905210727969349,1,-0.09905210727969349,1,-0.09905210727969349,1,-0.09905210727969349,1,-0.09905210727969349,1,-0.09905210727969349,1,-0.09905210727969349,1,-0.09905210727969349,1,-0.09905210727969349,1,-0.062375478927203076,2,-0.062375478927203076,2,-0.062375478927203076,2,-0.062375478927203076,2,-0.10314176245210727,2,-0.10314176245210727,2,-0.10314176245210727,2,-0.10314176245210727,2,-0.14549272030651328,5,-0.14549272030651328,5,-0.14549272030651328,5,-0.14549272030651328,5,-0.09905210727969349,-0.09905210727969349,-0.09905210727969349,-0.09905210727969349,-0.09905210727969349,-0.09905210727969349,2011
2026-06-26,010950,A,KOSPI,False,False,-0.13140726933830382,0.050224665818398684,0.06791845493562232,0.07564377682403434,0.07564377682403434,1,목표,0.27666309012875534,20,0.5300429184549356,0.07564377682403434,1,0.0504291845493563,1,0.10085836909871237,1,0.4461373390557939,12,0.07564377682403434,1,0.0504291845493563,1,0.10085836909871237,1,0.47768240343347634,20,0.07564377682403434,1,0.0504291845493563,1,0.10085836909871237,1,0.3433476394849786,22,0.07564377682403434,1,0.0504291845493563,1,0.10085836909871237,1,0.4461373390557939,12,0.07564377682403434,1,0.0504291845493563,1,0.10085836909871237,1,0.47768240343347634,20,0.07564377682403434,1,0.0504291845493563,1,0.10085836909871237,1,0.3433476394849786,22,0.07564377682403434,1,0.0504291845493563,1,0.10085836909871237,1,0.4461373390557939,12,0.07564377682403434,1,0.0504291845493563,1,0.10085836909871237,1,0.47768240343347634,20,0.07564377682403434,1,0.0504291845493563,1,0.10085836909871237,1,0.3433476394849786,22,0.2608905579399141,0.2608905579399141,0.27666309012875534,0.27666309012875534,0.20949570815450647,0.20949570815450647,2026
2011-09-05,010950,A,KOSPI,True,True,-0.13877551020408163,-0.08460862680448156,0.09981042654028437,0.08056872037914692,0.08056872037914697,3,목표,0.06995260663507108,11,0.09952606635071093,0.08056872037914697,3,0.05371248025276465,2,0.10742496050552908,6,0.1074881516587678,9,0.08056872037914697,3,0.05371248025276465,2,0.10742496050552908,6,0.059336492890995185,11,0.08056872037914697,3,0.05371248025276465,2,0.10742496050552908,6,-0.03696682464454981,13,-0.034597156398104234,1,-0.034597156398104234,1,-0.034597156398104234,1,-0.034597156398104234,1,-0.034597156398104234,1,-0.034597156398104234,1,-0.034597156398104234,1,-0.034597156398104234,1,-0.034597156398104234,1,-0.034597156398104234,1,-0.034597156398104234,1,-0.034597156398104234,1,0.08056872037914697,3,0.05371248025276465,2,0.10742496050552908,6,0.1074881516587678,9,0.08056872037914697,3,0.05371248025276465,2,0.10742496050552908,6,0.059336492890995185,11,0.08056872037914697,3,0.05371248025276465,2,0.10742496050552908,6,-0.03696682464454981,13,0.09402843601895738,0.09402843601895738,0.06995260663507108,0.06995260663507108,0.04028436018957349,0.02180094786729858,2011
2001-01-03,010950,A,KOSPI,True,True,-0.14909090909090916,0.00447147200858522,0.05427350427350428,0.08760683760683763,-0.04854700854700855,2,트레일,-0.04854700854700855,2,0.11752136752136755,-0.005299145299145214,2,0.05840455840455827,1,-0.005299145299145214,2,-0.005299145299145214,2,-0.04854700854700855,2,0.05840455840455827,1,-0.04854700854700855,2,-0.04854700854700855,2,-0.054228988603988726,2,0.05840455840455827,1,-0.054228988603988726,2,-0.054228988603988726,2,-0.005299145299145214,2,0.05840455840455827,1,-0.005299145299145214,2,-0.005299145299145214,2,-0.03431801994301997,2,0.05840455840455827,1,-0.03431801994301997,2,-0.03431801994301997,2,-0.03431801994301997,2,0.05840455840455827,1,-0.03431801994301997,2,-0.03431801994301997,2,-0.005299145299145214,2,0.05840455840455827,1,-0.005299145299145214,2,-0.005299145299145214,2,-0.04854700854700855,2,0.05840455840455827,1,-0.04854700854700855,2,-0.04854700854700855,2,-0.08409544159544169,10,0.05840455840455827,1,-0.08409544159544169,10,-0.08409544159544169,10,-0.04854700854700855,-0.04854700854700855,-0.04854700854700855,-0.04854700854700855,-0.04854700854700855,-0.04854700854700855,2001
2011-09-23,010950,A,KOSPI,True,True,-0.12295081967213117,-0.08938107699836173,0.07196261682242991,0.07009345794392523,-0.08107476635514022,1,손절,-0.08107476635514022,1,0.01869158878504673,-0.08107476635514022,1,-0.08107476635514022,1,-0.08107476635514022,1,-0.08107476635514022,1,-0.08107476635514022,1,-0.08107476635514022,1,-0.08107476635514022,1,-0.08107476635514022,1,-0.08107476635514022,1,-0.08107476635514022,1,-0.08107476635514022,1,-0.08107476635514022,1,-0.06172897196261684,1,-0.06172897196261684,1,-0.06172897196261684,1,-0.06172897196261684,1,-0.06172897196261684,1,-0.06172897196261684,1,-0.06172897196261684,1,-0.06172897196261684,1,-0.06172897196261684,1,-0.06172897196261684,1,-0.06172897196261684,1,-0.06172897196261684,1,-0.04560747663551401,2,-0.04560747663551401,2,-0.04560747663551401,2,-0.04560747663551401,2,-0.0871028037383178,6,-0.0871028037383178,6,-0.0871028037383178,6,-0.0871028037383178,6,-0.11009345794392522,6,-0.11009345794392522,6,-0.11009345794392522,6,-0.11009345794392522,6,-0.08107476635514022,-0.08107476635514022,-0.08107476635514022,-0.08107476635514022,-0.08107476635514022,-0.08107476635514022,2011
1998-03-09,005100,S2a,KOSPI,True,True,-0.12941176470588234,0.04682004833290754,0.0800675675675676,0.07432432432432434,0.07432432432432434,2,목표,0.05247747747747744,5,-0.28828828828828834,0.07432432432432434,2,0.04954954954954949,2,0.0990990990990992,2,0.02981981981982007,3,0.07432432432432434,2,0.04954954954954949,2,0.0990990990990992,2,0.03063063063063054,5,0.07432432432432434,2,0.04954954954954949,2,0.0990990990990992,2,-0.05513513513513524,23,-0.03524324324324335,1,-0.03524324324324335,1,-0.03524324324324335,1,-0.03524324324324335,1,-0.03524324324324335,1,-0.03524324324324335,1,-0.03524324324324335,1,-0.03524324324324335,1,-0.03524324324324335,1,-0.03524324324324335,1,-0.03524324324324335,1,-0.03524324324324335,1,0.07432432432432434,2,0.04954954954954949,2,0.0990990990990992,2,0.02981981981982007,3,0.07432432432432434,2,0.04954954954954949,2,0.0990990990990992,2,0.03063063063063054,5,0.07432432432432434,2,0.04954954954954949,2,0.0990990990990992,2,-0.06306306306306297,23,0.052072072072072206,0.052072072072072206,0.05247747747747744,0.05247747747747744,0.03716216216216217,0.005630630630630684,1998
