date,code,name,등급,국면,월,체인,밸류여부,성장군,카드%,ex_how
2006-01-23,014820,동원시스템즈,정식A,실행,1,비체인,False,,15.86402266288951,목표
2006-01-23,003620,KG모빌리티,정식A,실행,1,비체인,False,,7.719546742209619,목표
2006-01-23,025460,025460,S2-α,실행,1,,False,,-4.99999999999999,손절
2006-01-23,001510,SK증권,정식A,실행,1,비체인,False,,12.77056277056276,목표
2006-01-23,009290,광동제약,S2-α,실행,1,비체인,False,,9.28917609046848,목표
2006-01-23,024660,024660,S2-α,실행,1,,False,,12.837837837837851,목표
2006-01-23,003410,003410,정식A,실행,1,,True,,-5.66101694915254,트레일
2006-01-23,077970,STX엔진,정식A,실행,1,체인,False,,9.469696969696969,목표
2006-01-23,057030,YBM넷,S2-α,실행,1,비체인,False,,11.49253731343282,목표
2006-01-23,078000,텔코웨어,S2-α,실행,1,비체인,False,,11.00000000000001,목표
2006-01-23,001630,종근당홀딩스,정식A,실행,1,비체인,False,,13.238095238095221,목표
2006-01-23,002020,코오롱,S2-α,실행,1,비체인,True,,9.788359788359791,목표
2006-01-23,010820,퍼스텍,S2-α,실행,1,비체인,False,,-7.20198675496688,손절
2006-01-24,010820,퍼스텍,S2-α,실행,1,비체인,False,,7.09570957095708,목표
2006-01-24,025460,025460,S2-α,실행,1,,False,,14.324324324324312,목표
2006-01-24,023960,에쓰씨엔지니어링,S2-α,실행,1,비체인,False,,7.72495755517828,목표
2006-02-03,005960,동부건설,정식A,실행,2,비체인,True,,-5.88785046728972,손절
2006-02-03,004200,004200,정식A,실행,2,,False,,6.8738229755179,목표
2006-02-06,005960,동부건설,정식A,실행,2,비체인,True,,9.70394736842104,목표
2006-02-15,069080,웹젠,정식A,실행,2,비체인,False,,12.66149870801034,목표
2006-02-16,010770,평화홀딩스,S2-α,실행,2,비체인,False,,7.2033898305084705,목표
2006-02-16,069080,웹젠,정식A,실행,2,비체인,False,,8.03571428571428,목표
2006-03-07,034940,조아제약,S2-α,실행,3,비체인,False,,7.14285714285714,목표
2006-03-23,047080,한빛소프트,S2-α,실행,3,비체인,False,,7.80487804878049,목표
2006-05-16,011760,현대코퍼레이션,정식A,실행,5,비체인,False,,-5.78443845731677,손절
2006-05-16,021240,코웨이,S2-α,실행,5,비체인,False,,-4.97560975609756,트레일
2006-05-18,003560,003560,정식A,실행,5,,False,,-5.92085889570551,손절
2006-05-22,005880,대한해운,S2-α,실행,5,비체인,True,,-6.00937499999999,손절
2006-05-25,004720,팜젠사이언스,S2-α,실행,5,비체인,False,,9.75609756097561,목표
2006-06-01,016420,016420,정식A,실행,6,,False,,-7.3014880952381,손절
2006-06-05,023410,유진기업,정식A,실행,6,비체인,False,,-5.0,손절
2006-06-07,023410,유진기업,정식A,실행,6,비체인,False,,7.736063708759939,목표
2006-06-07,022100,포스코DX,정식A,실행,6,비체인,False,,-7.36842105263158,트레일
2006-06-08,002990,금호건설,정식A,실행,6,비체인,False,,-6.6193181818181905,손절
2006-06-08,001520,동양,S2-α,실행,6,비체인,False,,10.26365348399247,목표
2006-06-08,006360,GS건설,S2-α,실행,6,비체인,True,,7.10382513661203,목표
2006-06-08,016800,퍼시스,S2-α,실행,6,비체인,False,,-5.0,손절
2006-06-08,000670,영풍,정식A,실행,6,비체인,True,,-5.0,손절
2006-06-09,000670,영풍,정식A,실행,6,비체인,True,,8.86075949367088,목표
2006-06-09,035080,그래디언트,S2-α,실행,6,비체인,False,,7.18954248366012,목표
2006-06-09,064960,SNT모티브,S2-α,실행,6,비체인,False,,-7.59562841530054,손절
2006-06-13,004710,한솔테크닉스,S2-α,실행,6,체인,False,,-5.0,손절
2006-06-14,046890,서울반도체,S2-α,실행,6,체인,False,,9.33734939759034,목표
2006-06-14,004710,한솔테크닉스,S2-α,실행,6,체인,False,,8.853288364249561,목표
2006-06-21,000720,현대건설,정식A,실행,6,비체인,False,,7.480818414322241,목표
2006-06-21,007800,007800,S2-α,실행,6,,True,,-7.89964157706092,트레일
2006-06-27,011780,금호석유화학,정식A,실행,6,비체인,True,,8.41121495327101,목표
2006-07-18,035080,그래디언트,정식A,실행,7,비체인,False,,-5.0,손절
2006-07-18,011200,HMM,정식A,실행,7,비체인,True,,8.56643356643356,목표
2006-07-19,004010,004010,정식A,실행,7,,False,,8.17610062893081,목표
2007-08-02,000270,기아,정식A,실행,8,비체인,False,,6.88259109311741,목표
2007-08-10,033640,네패스,S2-α,실행,8,체인,False,,-5.79166666666666,손절
2007-08-13,031980,피에스케이홀딩스,S2-α,실행,8,체인,False,,-7.761933790709211,손절
2007-08-14,031980,피에스케이홀딩스,정식A,실행,8,체인,False,,-6.17676804626533,손절
2007-08-14,062730,062730,S2-α,실행,8,,False,,-5.32147321428571,손절
2007-08-16,031980,피에스케이홀딩스,정식A,실행,8,체인,False,,12.32227488151658,목표
2007-08-16,005940,NH투자증권,정식A,실행,8,비체인,True,,9.46547884187083,목표
2007-08-16,035720,카카오,정식A,실행,8,비체인,False,,8.347978910369068,목표
2007-08-16,035950,035950,정식A,실행,8,,False,,-5.0,손절
2007-08-16,017960,한국카본,정식A,실행,8,비체인,False,,-6.24814814814816,손절
2007-08-16,062730,062730,S2-α,실행,8,,False,,-6.5702479338843105,손절
2007-08-16,036710,심텍홀딩스,정식A,실행,8,비체인,False,,10.71428571428572,목표
2007-08-16,003540,대신증권,정식A,실행,8,비체인,True,,11.33333333333332,목표
2007-08-16,021240,코웨이,S2-α,실행,8,비체인,False,,8.87755102040817,목표
2007-08-16,036830,솔브레인홀딩스,정식A,실행,8,비체인,False,,-5.0,손절
2007-08-16,000060,000060,정식A,실행,8,,False,,11.0583446404342,목표
2007-08-16,011160,011160,정식A,실행,8,,False,,-5.0,손절
2007-08-16,005810,풍산홀딩스,정식A,실행,8,비체인,True,,-5.0,손절
2007-08-16,033500,동성화인텍,정식A,실행,8,비체인,False,,-5.0,손절
2007-08-16,010520,010520,정식A,실행,8,,False,,9.22330097087378,목표
2007-08-16,003545,대신증권우,정식A,실행,8,비체인,True,,9.16955017301037,목표
2007-08-16,004150,한솔홀딩스,S2-α,실행,8,비체인,False,,-6.62168396770472,손절
2007-08-16,000720,현대건설,S2-α,실행,8,비체인,False,,10.68037974683544,목표
2007-08-16,006805,미래에셋증권우,S2-α,실행,8,비체인,True,,11.62790697674418,목표
2007-08-16,015750,성우하이텍,S2-α,실행,8,비체인,False,,11.01108033240998,목표
2007-08-16,007690,국도화학,S2-α,실행,8,비체인,True,,12.316176470588221,목표
2007-08-16,004560,현대비앤지스틸,S2-α,실행,8,비체인,True,,8.60655737704918,목표
2007-08-16,014790,HL D&I,S2-α,실행,8,비체인,False,,-5.0,손절
2007-08-16,032350,롯데관광개발,S2-α,실행,8,비체인,False,,-5.17351598173515,손절
2007-08-16,039230,039230,S2-α,실행,8,,False,,14.71449487554905,목표
2007-08-16,047080,한빛소프트,정식A,실행,8,비체인,False,,-9.1137614678899,손절
2007-08-17,003640,003640,정식A,실행,8,,True,,8.47826086956522,목표
2007-08-17,054950,제이브이엠,S2-α,실행,8,체인,False,,7.014157014157011,목표
2007-08-17,000060,000060,정식A,실행,8,,False,,8.908839779005511,목표
2007-08-17,002460,HS화성,S2-α,실행,8,비체인,True,,8.33333333333332,목표
2007-08-17,003540,대신증권,S2-α,실행,8,비체인,True,,7.73584905660378,목표
2007-08-17,011160,011160,정식A,실행,8,,False,,9.221311475409829,목표
2007-08-17,032350,롯데관광개발,S2-α,실행,8,비체인,False,,9.17874396135267,목표
2007-08-17,019260,019260,S2-α,실행,8,,False,,9.47368421052632,목표
2007-08-17,007690,국도화학,S2-α,실행,8,비체인,True,,11.32437619961612,목표
2007-08-17,003545,대신증권우,정식A,실행,8,비체인,True,,7.47330960854093,목표
2007-08-17,012630,HDC,S2-α,실행,8,비체인,False,,11.27450980392157,목표
2007-08-17,019550,SBI인베스트먼트,S2-α,실행,8,비체인,False,,9.44584382871536,목표
2007-08-17,014790,HL D&I,S2-α,실행,8,비체인,False,,10.27397260273972,목표
2007-08-17,003300,한일홀딩스,S2-α,실행,8,비체인,False,,7.44336569579289,목표
2007-08-17,001430,세아베스틸지주,정식A,실행,8,비체인,True,,8.75331564986736,목표
2007-08-17,004150,한솔홀딩스,정식A,실행,8,비체인,False,,13.01115241635688,목표
2007-08-17,015750,성우하이텍,S2-α,실행,8,비체인,False,,7.876712328767139,목표
2007-08-17,002000,002000,정식A,실행,8,,False,,8.55457227138642,목표
2007-08-17,016610,DB증권,S2-α,실행,8,비체인,False,,11.829652996845411,목표
2007-08-17,000720,현대건설,S2-α,실행,8,비체인,False,,9.983766233766241,목표
2007-08-17,036460,한국가스공사,S2-α,실행,8,비체인,False,,7.81584582441112,목표
2007-08-17,001230,동국홀딩스,S2-α,실행,8,비체인,True,,12.00000000000001,목표
2007-08-17,033500,동성화인텍,정식A,실행,8,비체인,False,,11.52542372881355,목표
2007-08-17,003410,003410,정식A,실행,8,,False,,6.88976377952754,목표
2007-08-17,001120,LX인터내셔널,S2-α,실행,8,비체인,False,,8.79120879120878,목표
2007-08-17,039230,039230,S2-α,실행,8,,False,,9.398496240601489,목표
2007-08-17,023590,다우기술,S2-α,실행,8,비체인,False,,11.08597285067873,목표
2007-08-17,007200,007200,S2-α,실행,8,,True,,-0.48,트레일
2007-08-17,000815,삼성화재우,S2-α,실행,8,비체인,False,,7.27146814404431,목표
2007-08-17,010520,010520,정식A,실행,8,,False,,8.41584158415842,목표
2007-08-17,012650,012650,S2-α,실행,8,,False,,11.271676300578031,목표
2007-08-17,082850,우리바이오,S2-α,실행,8,비체인,False,,12.5,목표
2007-08-17,004200,004200,정식A,실행,8,,True,,15.30172413793102,목표
2007-08-17,035950,035950,정식A,실행,8,,False,,-6.06742808005003,손절
2007-08-17,001310,001310,S2-α,실행,8,,True,,10.73446327683615,목표
2007-08-17,017960,한국카본,정식A,실행,8,비체인,False,,13.527180783817961,목표
2007-08-17,003070,코오롱글로벌,S2-α,실행,8,비체인,True,,11.78451178451178,목표
2007-08-17,005680,삼영전자,S2-α,실행,8,체인,True,,8.53365384615385,목표
2007-08-17,042670,042670,S2-α,실행,8,,False,,9.6622889305816,목표
2007-08-20,035950,035950,정식A,실행,8,,False,,11.55913978494622,목표
2007-08-28,035950,035950,정식A,실행,8,,False,,-7.34391534391534,트레일
2007-09-19,050050,050050,S2-α,실행,9,,False,,10.9984399375975,목표
2007-10-22,008560,008560,정식A,실행,10,,True,,7.67326732673268,목표
2007-10-22,003450,003450,S2-α,실행,10,,False,,10.20408163265305,목표
2007-10-23,034120,SBS,S2-α,실행,10,비체인,False,,7.874762808349151,목표
2007-11-12,009200,무림페이퍼,S2-α,실행,11,비체인,True,,11.77884615384616,목표
2007-11-12,016610,DB증권,정식A,실행,11,비체인,False,,7.3076923076922995,목표
2007-11-13,050050,050050,S2-α,실행,11,,False,,-6.33400974025972,손절
2007-11-13,088960,088960,정식A,실행,11,,False,,-9.39287956769872,손절
2007-11-21,008320,008320,S2-α,실행,11,,False,,-6.719457013574651,손절
2007-11-21,005960,동부건설,정식A,실행,11,비체인,False,,-6.333535598705501,손절
2007-11-21,012090,012090,정식A,실행,11,,False,,-5.298309178743961,손절
2007-11-22,001200,유진투자증권,정식A,실행,11,비체인,False,,-6.68867607526884,손절
2007-11-22,012090,012090,정식A,실행,11,,False,,-6.90954773869346,손절
2007-11-22,011170,롯데케미칼,정식A,실행,11,비체인,False,,-5.0,손절
2007-11-22,002550,002550,정식A,실행,11,,False,,6.85096153846154,목표
2007-11-22,062730,062730,S2-α,실행,11,,False,,9.18727915194346,목표
2007-11-22,009440,KC그린홀딩스,S2-α,실행,11,비체인,False,,-5.915199573894521,손절
2007-11-22,001040,CJ,정식A,실행,11,비체인,False,,6.884057971014499,목표
2007-11-22,014940,오리엔탈정공,S2-α,실행,11,체인,False,,-8.857441860465109,손절
2007-11-22,000670,영풍,정식A,실행,11,비체인,False,,6.82062298603651,목표
2007-11-22,000215,DL우,정식A,실행,11,비체인,False,,-6.762725779967161,손절
2007-11-23,011170,롯데케미칼,정식A,실행,11,비체인,False,,13.697857948139799,목표
2007-11-23,014940,오리엔탈정공,정식A,실행,11,체인,False,,11.13861386138612,목표
2007-11-23,001200,유진투자증권,정식A,실행,11,비체인,False,,8.01749271137026,목표
2007-11-23,011790,SKC,정식A,실행,11,비체인,False,,11.18143459915612,목표
2007-11-23,004000,롯데정밀화학,정식A,실행,11,비체인,False,,10.09615384615385,목표
2007-11-23,036930,주성엔지니어링,정식A,실행,11,체인,False,,8.00604229607251,목표
2007-11-23,007570,일양약품,정식A,실행,11,비체인,False,,8.214285714285701,목표
2007-11-23,000800,000800,정식A,실행,11,,False,,7.14285714285716,목표
2007-12-10,008000,008000,정식A,실행,12,,False,,-5.01061452513966,손절
2007-12-10,000800,000800,S2-α,실행,12,,False,,-6.42370572207083,손절
2007-12-11,008000,008000,정식A,실행,12,,False,,-7.87383313885649,손절
2007-12-12,005160,동국산업,정식A,실행,12,비체인,False,,-6.49139280125196,트레일
2007-12-12,060150,인선이엔티,S2-α,실행,12,비체인,False,,15.209471766848809,목표
2007-12-20,060150,인선이엔티,S2-α,실행,12,비체인,False,,7.19769673704415,목표
2007-12-21,016880,웅진,S2-α,실행,12,비체인,False,,7.951482479784359,목표
2008-01-07,013120,동원개발,S2-α,실행,1,비체인,True,,-8.504640371229689,손절
2008-01-11,010130,고려아연,정식A,실행,1,비체인,True,,-6.11764705882352,손절
2008-01-14,071660,071660,정식A,실행,1,,False,,6.87382297551788,목표
2008-01-14,000470,000470,S2-α,실행,1,,False,,-5.0,손절
2008-01-14,046320,046320,S2-α,실행,1,,False,,-5.45893719806762,손절
2008-01-14,005880,대한해운,S2-α,실행,1,비체인,False,,-6.28378378378379,손절
2008-01-14,005960,동부건설,정식A,실행,1,비체인,True,,-7.220779220779221,손절
2008-01-14,042660,한화오션,정식A,실행,1,비체인,False,,-7.095588235294111,손절
2008-01-15,000470,000470,S2-α,실행,1,,False,,-7.3986928104575,트레일
2008-01-15,028050,삼성E&A,정식A,실행,1,비체인,False,,7.1969696969697,목표
2008-01-15,046320,046320,S2-α,실행,1,,False,,-5.00000000000001,손절
2008-01-15,049690,049690,정식A,실행,1,,False,,-9.50431034482757,손절
2008-01-15,010620,010620,정식A,실행,1,,False,,-6.46799116997793,손절
2008-01-15,077970,STX엔진,정식A,실행,1,체인,False,,-6.4841813437703895,손절
2008-01-16,002990,금호건설,정식A,실행,1,비체인,False,,-7.791485507246381,손절
2008-01-16,053660,053660,정식A,실행,1,,False,,-5.22352941176472,손절
2008-01-16,067250,067250,정식A,실행,1,,False,,-6.18552083333333,손절
2008-01-16,032500,케이엠더블유,S2-α,실행,1,체인,False,,9.469696969696969,목표
2008-01-16,004980,성신양회,정식A,실행,1,비체인,True,,-5.0,손절
2008-01-16,049690,049690,정식A,실행,1,,False,,-2.19746835443036,트레일
2008-01-16,069260,TKG휴켐스,정식A,실행,1,비체인,False,,9.15119363395224,목표
2008-01-16,001260,남광토건,S2-α,실행,1,비체인,False,,7.000000000000001,목표
2008-01-16,089480,089480,정식A,실행,1,,False,,-7.83908045977013,손절
2008-01-16,086280,현대글로비스,정식A,실행,1,비체인,False,,-7.356791666666671,손절
2008-01-16,011810,STX,정식A,실행,1,비체인,False,,-7.40298507462685,트레일
2008-01-16,046890,서울반도체,정식A,실행,1,체인,False,,-5.45130641330166,손절
2008-01-21,002020,코오롱,정식A,실행,1,비체인,False,,-5.36398467432951,손절
2008-01-22,001440,대한전선,정식A,실행,1,비체인,False,,13.85869565217392,목표
2008-01-22,016360,삼성증권,정식A,실행,1,비체인,False,,-7.00436681222707,트레일
2008-01-22,066270,066270,S2-α,실행,1,,False,,12.5,목표
2008-01-22,000880,한화,정식A,실행,1,비체인,False,,7.97101449275361,목표
2008-01-22,001290,상상인증권,S2-α,실행,1,비체인,False,,-5.07522209347239,손절
2008-01-22,000155,두산우,정식A,실행,1,비체인,False,,6.923076923076921,목표
2008-01-22,012630,HDC,정식A,실행,1,비체인,False,,8.47076461769116,목표
2008-01-22,022100,포스코DX,정식A,실행,1,비체인,False,,8.80681818181818,목표
2008-01-22,011810,STX,정식A,실행,1,비체인,False,,12.56931608133087,목표
2008-01-22,009410,태영건설,정식A,실행,1,비체인,False,,-5.68198712570664,손절
2008-01-22,000720,현대건설,S2-α,실행,1,비체인,False,,-5.8074369189907005,손절
2008-01-22,003470,유안타증권,S2-α,실행,1,비체인,False,,9.07692307692307,목표
2008-01-22,023410,유진기업,정식A,실행,1,비체인,True,,8.653846153846139,목표
2008-01-22,089480,089480,정식A,실행,1,,False,,-5.0,손절
2008-01-22,030610,교보증권,정식A,실행,1,비체인,False,,16.43835616438356,목표
2008-01-22,034830,한국토지신탁,정식A,실행,1,비체인,False,,7.38993710691824,목표
2008-01-22,034020,두산에너빌리티,정식A,실행,1,체인,False,,10.48780487804879,목표
2008-01-22,006360,GS건설,정식A,실행,1,비체인,False,,-4.5823754789272,트레일
2008-01-22,025900,동화기업,정식A,실행,1,비체인,False,,-6.46153846153845,손절
2008-01-22,012090,012090,정식A,실행,1,,False,,10.46511627906976,목표
2008-01-22,000150,두산,정식A,실행,1,체인,False,,9.6551724137931,목표
2008-01-22,014820,동원시스템즈,정식A,실행,1,비체인,True,,6.94444444444444,목표
2008-01-22,016880,웅진,정식A,실행,1,비체인,False,,7.3487031700288,목표
2008-01-22,003530,한화투자증권,정식A,실행,1,비체인,False,,-7.2051282051282,트레일
2008-01-22,000210,DL,정식A,실행,1,비체인,False,,10.64638783269962,목표
2008-01-22,000470,000470,S2-α,실행,1,,False,,10.0760456273764,목표
2008-01-22,001750,한양증권,S2-α,실행,1,비체인,True,,-2.33526011560694,트레일
2008-01-22,084730,팅크웨어,정식A,실행,1,체인,False,,9.482758620689651,목표
2008-01-23,032290,032290,S2-α,실행,1,,False,,7.16723549488054,목표
2008-01-23,034020,두산에너빌리티,정식A,실행,1,체인,False,,7.49999999999999,목표
2008-01-23,066270,066270,정식A,실행,1,,False,,10.763209393346381,목표
2008-01-23,000215,DL우,정식A,실행,1,비체인,False,,-4.6290598290598295,트레일
2008-01-23,084730,팅크웨어,정식A,실행,1,체인,False,,9.96376811594204,목표
2008-01-23,025900,동화기업,정식A,실행,1,비체인,False,,7.82051282051281,목표
2008-01-23,057880,057880,S2-α,실행,1,,False,,7.184750733137819,목표
2008-01-23,001750,한양증권,S2-α,실행,1,비체인,True,,8.26086956521738,목표
2008-01-28,005830,DB손해보험,정식A,실행,1,비체인,False,,-5.76819407008086,손절
2008-01-28,001450,현대해상,정식A,실행,1,비체인,False,,7.35694822888284,목표
2008-01-29,000370,한화손해보험,정식A,실행,1,비체인,False,,-5.9751322751322595,손절
2008-01-29,023590,다우기술,정식A,실행,1,비체인,False,,8.55119825708061,목표
2008-01-29,000880,한화,정식A,실행,1,비체인,False,,-6.52,손절
2008-01-29,011810,STX,정식A,실행,1,비체인,False,,-5.6921675774134695,손절
2008-01-29,008320,008320,S2-α,실행,1,,False,,-7.17033213644523,손절
2008-01-29,014620,성광벤드,정식A,실행,1,비체인,False,,-7.58024691358024,손절
2008-01-30,001440,대한전선,정식A,실행,1,비체인,False,,7.776261937244181,목표
2008-01-30,012090,012090,정식A,실행,1,,False,,7.587548638132289,목표
2008-01-30,005880,대한해운,정식A,실행,1,비체인,False,,12.083333333333309,목표
2008-01-30,009540,HD한국조선해양,정식A,실행,1,비체인,False,,9.26573426573427,목표
2008-01-30,000150,두산,정식A,실행,1,체인,False,,-5.0,손절
2008-01-30,037620,037620,S2-α,실행,1,,False,,10.85972850678733,목표
2008-01-31,034020,두산에너빌리티,정식A,실행,1,체인,False,,8.08903365906623,목표
2008-01-31,006260,LS,정식A,실행,1,비체인,False,,8.17039106145252,목표
2008-01-31,000215,DL우,S2-α,실행,1,비체인,True,,7.065217391304341,목표
2008-01-31,000150,두산,정식A,실행,1,체인,False,,8.33333333333332,목표
2008-02-20,025850,025850,S2-α,실행,2,,False,,8.01369863013699,목표
2008-03-04,049690,049690,정식A,실행,3,,False,,-5.778321943811711,손절
2008-03-05,049690,049690,정식A,실행,3,,False,,-5.99246212121213,손절
2008-03-10,012090,012090,정식A,실행,3,,False,,7.49999999999999,목표
2008-03-10,003480,한진중공업홀딩스,정식A,실행,3,비체인,False,,8.187599364069941,목표
2008-03-10,030610,교보증권,정식A,실행,3,비체인,False,,6.8241469816272895,목표
2008-03-10,002780,진흥기업,정식A,실행,3,비체인,False,,9.61070559610706,목표
2008-03-11,000155,두산우,정식A,실행,3,비체인,False,,-5.3308687615526695,트레일
2008-03-13,064420,064420,정식A,실행,3,,False,,-6.1733630952380905,손절
2008-03-13,003490,대한항공,정식A,실행,3,비체인,False,,-7.1897163120567305,손절
2008-03-25,034120,SBS,S2-α,실행,3,비체인,False,,-5.70895522388059,손절
2008-04-14,000150,두산,정식A,실행,4,체인,False,,7.357357357357359,목표
2008-04-16,011400,011400,정식A,실행,4,,False,,7.81021897810219,목표
2008-06-13,012650,012650,정식A,실행,6,,False,,7.14285714285714,목표
2008-06-13,005880,대한해운,정식A,실행,6,비체인,True,,10.29850746268656,목표
2008-06-13,093370,후성,정식A,실행,6,비체인,False,,-5.743119266055039,트레일
2008-06-13,011810,STX,정식A,실행,6,비체인,False,,-5.58944746376811,손절
2008-06-16,005880,대한해운,정식A,실행,6,비체인,True,,7.396449704142009,목표
2008-06-25,000990,DB하이텍,정식A,실행,6,체인,True,,-5.0,손절
2008-06-25,000610,000610,정식A,실행,6,,False,,8.29493087557604,목표
2008-06-26,006380,카프로,정식A,실행,6,비체인,False,,-5.0,손절
2008-06-27,012650,012650,정식A,실행,6,,False,,-7.310810810810819,손절
2008-07-01,000400,롯데손해보험,정식A,실행,7,비체인,False,,-5.42986425339366,손절
2008-07-02,001500,현대차증권,S2-α,실행,7,비체인,False,,-6.90954773869346,손절
2008-07-02,004360,세방,S2-α,실행,7,비체인,False,,-5.37589928057553,손절
2008-07-02,011930,신성이엔지,S2-α,실행,7,체인,False,,-5.29523809523809,트레일
2008-07-03,053660,053660,정식A,실행,7,,False,,7.31707317073169,목표
2008-07-03,014820,동원시스템즈,정식A,실행,7,비체인,True,,-7.541850220264309,트레일
2008-07-04,061460,061460,S2-α,실행,7,,False,,-7.72412831241283,손절
2008-07-07,072870,메가스터디,정식A,실행,7,비체인,False,,-5.0,손절
2008-07-07,061460,061460,S2-α,실행,7,,False,,-10.36956521739129,손절
2008-07-07,025860,남해화학,S2-α,실행,7,비체인,False,,-5.47499999999999,손절
2008-07-08,045890,045890,정식A,실행,7,,False,,7.531055900621101,목표
2008-07-15,016990,016990,정식A,실행,7,,False,,-5.46197646804836,손절
2008-08-05,084010,대한제강,정식A,실행,8,비체인,False,,-6.9897810218978105,트레일
2008-08-05,053660,053660,정식A,실행,8,,False,,7.25190839694658,목표
2008-08-13,036890,진성티이씨,S2-α,실행,8,체인,False,,7.317073170731709,목표
2008-08-18,034830,한국토지신탁,S2-α,실행,8,비체인,False,,7.1678321678321595,목표
2008-09-01,010780,아이에스동서,정식A,실행,9,비체인,False,,-4.99999999999999,손절
2008-09-02,015750,성우하이텍,S2-α,실행,9,비체인,False,,7.73809523809523,목표
2008-09-02,036030,케이티알파,S2-α,실행,9,비체인,False,,-6.94444444444444,손절
2008-09-02,008320,008320,정식A,실행,9,,False,,-5.17798594847775,손절
2008-09-02,011760,현대코퍼레이션,정식A,실행,9,비체인,False,,7.57211538461537,목표
2008-09-02,004490,세방전지,S2-α,실행,9,체인,False,,18.9516129032258,목표
2008-09-16,010780,아이에스동서,정식A,실행,9,비체인,False,,0.10000000000001,트레일
2008-09-17,001260,남광토건,정식A,실행,9,비체인,False,,-5.67195121951223,손절
2008-10-06,036490,036490,정식A,실행,10,,False,,-7.5598802395209495,손절
2008-10-06,068270,셀트리온,정식A,실행,10,비체인,False,,-7.23119650050354,손절
2008-10-07,068270,셀트리온,정식A,실행,10,비체인,False,,10.78740157480315,목표
2008-10-08,003640,003640,S2-α,실행,10,,False,,-7.065217391304341,손절
2008-10-16,000270,기아,정식A,실행,10,비체인,False,,-5.0,손절
2008-10-16,002320,한진,정식A,실행,10,비체인,False,,-6.49999999999999,트레일
2008-10-17,004490,세방전지,S2-α,실행,10,체인,False,,-4.1935483870967705,트레일
2008-10-22,001430,세아베스틸지주,S2-α,실행,10,비체인,False,,-6.07371007371007,손절
2008-10-23,001430,세아베스틸지주,정식A,실행,10,비체인,False,,-10.70496083550913,손절
2008-10-24,015940,015940,정식A,실행,10,,False,,-12.0,트레일
2008-10-27,068270,셀트리온,정식A,실행,10,비체인,False,,-5.77407407407408,손절
2008-11-19,000670,영풍,정식A,실행,11,비체인,False,,-8.645348837209319,손절
2008-12-01,004970,신라교역,S2-α,실행,12,비체인,False,,-6.305163398692799,손절
2008-12-02,004970,신라교역,S2-α,실행,12,비체인,False,,7.14285714285714,목표
2008-12-03,003240,태광산업,정식A,실행,12,비체인,False,,7.332677165354321,목표
2009-01-13,002780,진흥기업,S2-α,실행,1,비체인,False,,-6.67515923566879,트레일
2009-02-26,006120,SK디스커버리,정식A,실행,2,비체인,False,,7.45614035087718,목표
2009-02-26,035080,그래디언트,S2-α,실행,2,비체인,False,,-5.96257796257795,트레일
2009-03-20,011760,현대코퍼레이션,정식A,실행,3,비체인,False,,7.000000000000001,목표
2009-03-30,022100,포스코DX,정식A,실행,3,비체인,False,,7.47126436781608,목표
2009-04-17,001740,SK네트웍스,정식A,실행,4,비체인,True,,7.69230769230768,목표
2009-04-17,025900,동화기업,S2-α,실행,4,비체인,True,,-6.60472972972973,손절
2009-04-27,004550,004550,S2-α,실행,4,,True,,-8.47509293680298,손절
2009-04-28,049690,049690,S2-α,실행,4,,False,,7.459677419354819,목표
2009-04-28,004550,004550,S2-α,실행,4,,True,,10.45081967213115,목표
2009-05-22,000660,SK하이닉스,정식A,실행,5,체인,True,,-5.0,손절
2009-05-26,008320,008320,정식A,실행,5,,False,,-6.37903225806451,손절
2009-05-27,041140,041140,S2-α,실행,5,,False,,-6.13333333333333,트레일
2009-06-04,086790,하나금융지주,정식A,실행,6,비체인,True,,7.2796934865900305,목표
2009-06-04,011780,금호석유화학,S2-α,실행,6,비체인,True,,-5.0,손절
2009-06-15,004550,004550,정식A,실행,6,,True,,-7.943303571428579,손절
2009-06-18,022100,포스코DX,정식A,실행,6,비체인,False,,-5.60253699788583,손절
2009-06-26,071660,071660,S2-α,실행,6,,False,,-5.23661270236612,손절
2009-06-29,053660,053660,정식A,실행,6,,False,,-8.469135802469129,트레일
2009-06-29,012630,HDC,정식A,실행,6,비체인,False,,7.52487562189054,목표
2009-06-29,023160,태광,정식A,실행,6,비체인,False,,7.523510971786821,목표
2009-06-29,089230,THE E&M,S2-α,실행,6,비체인,False,,-5.8938775510204096,트레일
2009-06-30,089480,089480,정식A,실행,6,,False,,8.14606741573034,목표
2009-06-30,053660,053660,정식A,실행,6,,False,,8.652246256239609,목표
2009-07-09,066970,엘앤에프,정식A,실행,7,체인,False,,-8.853923205342241,손절
2009-07-10,066970,엘앤에프,정식A,실행,7,체인,False,,-0.06509945750452001,트레일
2009-07-13,000060,000060,정식A,실행,7,,True,,-6.20253164556962,손절
2009-07-13,005160,동국산업,정식A,실행,7,비체인,False,,7.37359550561798,목표
2009-07-13,001740,SK네트웍스,S2-α,실행,7,비체인,False,,7.28744939271255,목표
2009-07-13,085310,엔케이,S2-α,실행,7,비체인,False,,8.53658536585366,목표
2009-07-14,001740,SK네트웍스,정식A,실행,7,비체인,False,,7.87234042553191,목표
2009-07-14,077970,STX엔진,정식A,실행,7,체인,False,,8.37053571428572,목표
2009-07-14,006260,LS,정식A,실행,7,비체인,False,,7.3006134969325105,목표
