date,open,high,low,close,adjclose,volume
1999-01-22,0.043749999,0.048827998,0.038802002,0.041016001,0.037559081,2714688000
1999-01-25,0.044271,0.045832999,0.041016001,0.045313001,0.041493908,510480000
1999-01-26,0.045832999,0.046744999,0.041145999,0.041797001,0.038274243,343200000
1999-01-27,0.041926999,0.042969,0.039583001,0.041666999,0.038155198,244368000
1999-01-28,0.041666999,0.041926999,0.041276,0.041536,0.038035251,227520000
1999-01-29,0.041536,0.041666999,0.039583001,0.039583001,0.036246844,244032000
1999-02-01,0.039583001,0.040624999,0.039583001,0.040364999,0.036962952,154704000
1999-02-02,0.039583001,0.040624999,0.036068,0.037239999,0.034101319,264096000
1999-02-03,0.036719002,0.038541999,0.036458001,0.038020998,0.034816504,75120000
1999-02-04,0.038541999,0.041145999,0.038020998,0.040104002,0.036723945,181920000
1999-02-05,0.040755,0.041666999,0.039714001,0.041276,0.037797157,136848000
1999-02-08,0.041536,0.041666999,0.039843999,0.039843999,0.036485847,154080000
1999-02-09,0.040624999,0.040885001,0.037760001,0.038281001,0.035054594,86976000
1999-02-10,0.038281001,0.039322998,0.037239999,0.037891001,0.034697443,148224000
1999-02-11,0.038020998,0.042707998,0.038020998,0.041145999,0.037678108,132240000
1999-02-12,0.041666999,0.043749999,0.041666999,0.04349,0.039824553,109728000
1999-02-16,0.044271,0.046094,0.039322998,0.043749999,0.040062647,211008000
1999-02-17,0.042707998,0.043228999,0.040624999,0.041405998,0.037916202,67728000
1999-02-18,0.042707998,0.043228999,0.040885001,0.042057,0.038512349,70704000
1999-02-19,0.041666999,0.044271,0.041145999,0.04349,0.039824553,75360000
1999-02-22,0.044271,0.044792,0.041405998,0.043749999,0.040062647,205248000
1999-02-23,0.044792,0.046744999,0.042188,0.045832999,0.041970089,138096000
1999-02-24,0.052604001,0.054687999,0.048307002,0.049479,0.045308795,612768000
1999-02-25,0.051562998,0.053125001,0.047134999,0.047917001,0.043878436,149136000
1999-02-26,0.048438001,0.050000001,0.045313001,0.045703001,0.041851047,172608000
1999-03-01,0.046875,0.047917001,0.043749999,0.045963999,0.042090047,92160000
1999-03-02,0.045832999,0.046094,0.044792,0.045573,0.041732006,55248000
1999-03-03,0.045832999,0.045832999,0.042188,0.042447999,0.038870379,61392000
1999-03-04,0.044530999,0.044792,0.041145999,0.041536,0.038035251,57360000
1999-03-05,0.041926999,0.044009998,0.041926999,0.043880001,0.040181693,78768000
1999-03-08,0.042707998,0.045832999,0.041926999,0.044530999,0.04077781,75888000
1999-03-09,0.044401001,0.046615001,0.044401001,0.045963999,0.042090047,143184000
1999-03-10,0.046615001,0.046615001,0.044530999,0.045182001,0.041373964,235344000
1999-03-11,0.044401001,0.045182001,0.043228999,0.043228999,0.039585553,54288000
1999-03-12,0.04349,0.04349,0.041666999,0.042447999,0.038870379,90768000
1999-03-15,0.04349,0.044792,0.043228999,0.044271,0.040539727,108816000
1999-03-16,0.044530999,0.045051999,0.042447999,0.042838998,0.039228421,79152000
1999-03-17,0.043228999,0.044009998,0.042057,0.043099001,0.039466508,51360000
1999-03-18,0.043228999,0.044271,0.042188,0.043620002,0.039943594,46320000
1999-03-19,0.04349,0.045051999,0.04349,0.043749999,0.040062647,105312000
1999-03-22,0.044661,0.044792,0.042447999,0.042447999,0.038870379,36672000
1999-03-23,0.042707998,0.042707998,0.039062999,0.039843999,0.036485847,163968000
1999-03-24,0.039583001,0.039843999,0.038020998,0.039583001,0.036246844,60864000
1999-03-25,0.039453,0.041666999,0.039322998,0.040104002,0.036723945,40320000
1999-03-26,0.040624999,0.043749999,0.040624999,0.043620002,0.039943594,88272000
1999-03-29,0.044922002,0.045963999,0.044140998,0.044922002,0.041135874,65952000
1999-03-30,0.045051999,0.045442998,0.040885001,0.041145999,0.037678108,69504000
1999-03-31,0.042447999,0.044530999,0.040495001,0.044009998,0.040300723,153600000
1999-04-01,0.044009998,0.044271,0.041926999,0.042707998,0.039108463,30432000
1999-04-05,0.042188,0.043228999,0.041145999,0.041405998,0.037916202,98640000
